Reward Loss,Real Sto Return,Running Env Steps,Running Reverse KL,Real Det Return,Itration,Running Forward KL,Running Update Time
-57768.8984375,4201.35,3900000,20.5082,4206.35,780,44.2158,780
-55979.5234375,4140.75,3905000,20.224,4160.38,781,44.1188,781
-56775.609375,4133.37,3910000,20.9389,4164.67,782,44.402,782
-56871.8203125,4146.04,3915000,21.0327,4153.21,783,44.3034,783
-56509.8046875,4134.82,3920000,20.9331,4148.3,784,44.2992,784
-57844.9375,4193.96,3925000,20.3403,4185.4,785,44.306,785
-56348.3359375,4181.37,3930000,21.9576,4195.58,786,44.8741,786
-58154.02734375,4133.77,3935000,21.083,4161.48,787,44.3176,787
-60010.78515625,4107.03,3940000,20.3724,4021.36,788,44.7539,788
-58315.3125,4109.75,3945000,20.2923,4061.33,789,44.5958,789
-57929.94921875,4148.83,3950000,20.4515,4191.51,790,44.3123,790
-58997.90234375,4137.72,3955000,20.1077,4110.66,791,44.6414,791
-57293.08984375,4095.9,3960000,20.0037,4143.55,792,44.3079,792
-58756.17578125,4124.15,3965000,20.109,4186.69,793,44.1488,793
-56441.078125,4182.36,3970000,20.8123,4221.18,794,44.4948,794
-58105.16796875,4124.98,3975000,20.3779,4157.19,795,44.2457,795
-55949.01171875,4190.43,3980000,21.1813,4210.81,796,44.4011,796
-57968.8203125,4094.35,3985000,20.5369,4127.08,797,44.5797,797
-57918.62890625,4123.03,3990000,20.504,4173.14,798,44.2506,798
-58425.77734375,4088.63,3995000,20.0975,4115.5,799,43.9629,799
-58910.74609375,4102.73,4000000,19.5207,4078.8,800,44.3091,800
-56909.30078125,4190.54,4005000,20.0143,4206.24,801,44.5438,801
-58815.453125,4124.08,4010000,20.2777,4132.31,802,44.6087,802
-59081.70703125,4098.95,4015000,20.0754,4140.15,803,44.4395,803
-58304.9375,4118.81,4020000,21.0057,4146.09,804,44.9103,804
-56775.0625,4101.86,4025000,21.1175,4113.17,805,44.8002,805
-57726.15625,4091.39,4030000,19.7582,4141.31,806,44.5948,806
-57097.75390625,4189.4,4035000,20.2399,4246.72,807,44.3773,807
-58496.46875,4132.39,4040000,20.8544,4200.42,808,44.362,808
-57991.81640625,4173.54,4045000,20.9394,4203.03,809,44.6483,809
-59122.3984375,4187.92,4050000,20.2364,4208.43,810,44.5524,810
-59740.73828125,4163.79,4055000,20.2626,4211.78,811,44.5127,811
-58887.29296875,4186.43,4060000,19.5469,4154.54,812,43.902,812
-58958.6328125,4205.74,4065000,20.2043,4267.33,813,44.1026,813
-58224.8984375,4201.3,4070000,21.3141,4221.01,814,44.2613,814
-58486.91015625,4212.02,4075000,20.6332,4237.62,815,44.2737,815
-57615.84765625,4207.26,4080000,20.7536,4212.44,816,44.3208,816
-58446.609375,4253.77,4085000,20.1638,4314.62,817,44.3061,817
-61460.65625,4190.44,4090000,20.1356,4264.91,818,43.9163,818
-61719.87109375,4198.91,4095000,20.2726,4194.92,819,44.3407,819
-60136.56640625,4201.95,4100000,20.2213,4234.06,820,44.2034,820
-59897.80078125,4222.27,4105000,21.1113,4245.32,821,44.4735,821
-58804.0546875,4247.79,4110000,20.937,4272.68,822,44.2939,822
-62772.05859375,4225.94,4115000,20.7056,4242.73,823,44.1395,823
-60167.484375,4220.83,4120000,20.2238,4257.68,824,44.1794,824
-59274.875,4182.63,4125000,20.5331,4169.56,825,44.567,825
-62527.8828125,4132.74,4130000,18.8555,4098.13,826,44.2645,826
-59202.16796875,4210.88,4135000,20.8224,4247.39,827,44.4318,827
-59709.0390625,4225.91,4140000,20.8942,4282.05,828,44.3777,828
-58376.0625,4267.16,4145000,20.851,4304.28,829,44.2545,829
-59229.5859375,4300.95,4150000,21.5099,4304.35,830,44.2035,830
-60404.7421875,4253.07,4155000,20.317,4240.0,831,44.266,831
-59271.97265625,4255.96,4160000,20.5195,4279.79,832,44.3937,832
-61128.55859375,4266.85,4165000,20.0866,4225.51,833,44.2414,833
-61526.01171875,4150.46,4170000,20.4364,4312.22,834,44.5151,834
-59014.9140625,4228.76,4175000,20.3535,4271.32,835,43.8071,835
-59797.17578125,4256.95,4180000,20.3739,4245.21,836,44.2401,836
-60837.2265625,4277.63,4185000,20.1775,4225.57,837,44.0446,837
-59707.578125,4254.13,4190000,19.5794,4266.21,838,43.6168,838
-58949.92578125,4141.25,4195000,19.7946,4309.71,839,44.0694,839
-59809.87109375,4188.77,4200000,19.5079,4340.13,840,43.8593,840
-59334.21875,4289.71,4205000,19.7135,4339.18,841,43.8404,841
-59108.03125,4268.22,4210000,18.9786,4287.54,842,43.8517,842
-60824.05859375,4192.93,4215000,18.4425,4231.29,843,43.4444,843
-59168.61328125,3310.1,4220000,21.2935,4304.7,844,44.5451,844
-59641.5078125,4220.65,4225000,18.8359,4304.43,845,43.7276,845
-61109.42578125,4252.13,4230000,19.197,4277.6,846,43.9293,846
-60411.453125,4177.59,4235000,19.4737,4244.98,847,43.9798,847
-60934.4140625,4236.09,4240000,20.2413,4290.06,848,44.0272,848
-62226.703125,4122.75,4245000,19.7095,4213.28,849,44.6228,849
-60781.0234375,4147.84,4250000,19.0196,4203.0,850,43.9505,850
-62795.734375,4266.23,4255000,19.9943,4277.8,851,44.4118,851
-62050.20703125,4200.79,4260000,19.8188,4209.43,852,44.3769,852
-62266.484375,4217.98,4265000,20.227,4126.8,853,44.4451,853
-62894.6171875,4160.48,4270000,19.4204,4262.94,854,43.8943,854
-60228.8671875,2043.44,4275000,22.0275,577.79,855,45.0463,855
-62591.8125,4178.47,4280000,21.076,4179.34,856,44.5147,856
-62257.9921875,3785.81,4285000,19.7004,4156.83,857,44.391,857
-61415.203125,4141.26,4290000,20.198,4226.02,858,44.0587,858
-63005.23828125,4255.68,4295000,19.6354,4257.03,859,44.5965,859
-63094.546875,4102.24,4300000,19.8411,4162.61,860,44.3618,860
-63392.59765625,4060.82,4305000,19.7432,4218.21,861,44.36,861
-64893.3671875,4169.69,4310000,19.6771,4205.84,862,44.5841,862
-63437.95703125,4099.17,4315000,19.4555,4148.06,863,44.1057,863
-62569.76171875,4104.44,4320000,19.1402,4094.34,864,44.0557,864
-62141.015625,4092.8,4325000,19.4767,4025.56,865,44.3267,865
-62077.703125,4047.61,4330000,18.9628,4086.91,866,44.5421,866
-64297.4765625,4067.35,4335000,18.6049,4100.79,867,44.2749,867
-62110.52734375,4134.42,4340000,19.2466,4056.58,868,44.2265,868
-63702.32421875,4171.74,4345000,19.3263,4174.04,869,44.3797,869
-63025.08984375,4230.42,4350000,20.462,4196.23,870,44.5055,870
-62061.20703125,3377.53,4355000,26.4132,4225.31,871,44.4659,871
-62620.52734375,4015.34,4360000,26.7231,4283.26,872,44.4064,872
-61284.28515625,830.1,4365000,71.8675,1191.04,873,48.4349,873
-60485.7578125,742.05,4370000,41.3986,727.69,874,49.3926,874
-56698.84765625,1931.28,4375000,41.2084,2192.95,875,45.4043,875
-55038.3671875,2580.44,4380000,32.4922,2511.01,876,44.2304,876
-59429.765625,1652.65,4385000,40.111,2262.44,877,45.6197,877
-58877.00390625,2023.46,4390000,33.6666,1773.9,878,45.7031,878
-59119.9140625,1335.31,4395000,38.412,931.54,879,47.2429,879
-60623.17578125,1360.06,4400000,32.3481,1454.32,880,45.701,880
-62325.671875,2987.89,4405000,26.8458,3420.67,881,45.8466,881
-65202.39453125,3715.79,4410000,23.4863,3946.52,882,46.0976,882
-62462.87109375,2457.18,4415000,26.8112,3742.2,883,45.9558,883
-63429.54296875,2871.56,4420000,26.6875,3635.57,884,45.3527,884
-63549.359375,2834.18,4425000,34.156,3256.55,885,45.345,885
-63288.51171875,3497.95,4430000,26.3075,3355.99,886,45.4675,886
-63204.44921875,3475.32,4435000,24.8454,3399.45,887,44.4267,887
-62722.515625,3452.34,4440000,30.3975,3539.73,888,45.2073,888
-60559.83984375,3499.05,4445000,23.6794,3829.22,889,44.6799,889
-59971.9453125,3835.03,4450000,20.2534,3951.77,890,44.2013,890
-59072.86328125,3757.54,4455000,21.986,3657.16,891,44.2122,891
-59969.6328125,3574.73,4460000,26.0693,3697.77,892,44.0063,892
-58517.5625,3121.47,4465000,22.7112,3855.07,893,44.3645,893
-58874.81640625,3858.94,4470000,23.2102,3696.9,894,44.1031,894
-60304.67578125,3780.75,4475000,20.6272,3862.54,895,44.0492,895
-60347.77734375,3949.67,4480000,19.8321,4019.43,896,43.7186,896
-63242.9609375,3995.0,4485000,20.4943,3862.71,897,43.9518,897
-66331.8125,4011.83,4490000,21.9106,3634.83,898,44.0418,898
-64129.7421875,4015.74,4495000,21.1786,3770.88,899,44.0641,899
-65261.73046875,3940.39,4500000,21.5725,3803.95,900,43.9378,900
-68270.3828125,3729.35,4505000,22.2503,3488.91,901,45.1032,901
-68550.6953125,3826.23,4510000,22.0035,3638.15,902,44.8485,902
-67320.2421875,3843.08,4515000,21.8883,3616.21,903,44.8662,903
-65474.03125,3834.85,4520000,21.146,3974.89,904,44.2672,904
-65287.59375,3936.7,4525000,21.0487,4035.27,905,44.2201,905
-64177.08984375,3856.82,4530000,21.4625,3994.0,906,44.1535,906
