Real Det Return,Running Forward KL,Running Update Time,Running Env Steps,Running Reverse KL,Reward Loss,Itration,Real Sto Return
5349.34,34.0064,1154,5770000,14.5429,-35479.13671875,1154,5261.1
5368.79,33.5646,1155,5775000,14.3644,-34289.82421875,1155,5229.83
5321.1,33.6141,1156,5780000,16.4834,-39135.046875,1156,4756.02
5336.38,32.7284,1157,5785000,14.9631,-35737.0390625,1157,5256.39
5298.0,33.1632,1158,5790000,15.2694,-34524.13671875,1158,5171.55
5357.02,32.8158,1159,5795000,14.4458,-33304.0546875,1159,5271.56
5527.96,33.2403,1160,5800000,14.9252,-35749.1640625,1160,5361.38
5426.44,33.7391,1161,5805000,14.6741,-35454.67578125,1161,5289.77
5508.57,32.7356,1162,5810000,14.4948,-32647.244140625,1162,5365.65
5506.29,33.7127,1163,5815000,17.3878,-35884.6640625,1163,5107.19
5481.58,33.9226,1164,5820000,14.8036,-35362.0859375,1164,5320.68
5096.41,33.8197,1165,5825000,16.6945,-37870.44140625,1165,4506.4
5360.83,33.122,1166,5830000,14.048,-34915.87890625,1166,5087.56
5407.14,33.2965,1167,5835000,13.573,-37223.46484375,1167,4963.38
5243.82,34.2526,1168,5840000,14.6772,-37042.07421875,1168,5049.14
5000.59,34.9901,1169,5845000,16.6397,-41584.21875,1169,5067.04
5362.41,33.9286,1170,5850000,15.2982,-36128.8359375,1170,5036.33
5369.32,33.2914,1171,5855000,14.7052,-39346.05859375,1171,4997.32
5372.36,33.5365,1172,5860000,14.8666,-39151.828125,1172,5005.2
5419.74,33.586,1173,5865000,15.4366,-37867.6796875,1173,4793.57
5348.93,33.8891,1174,5870000,15.546,-36246.8984375,1174,5290.24
5439.64,34.0851,1175,5875000,15.9171,-38583.40625,1175,5324.61
5087.26,33.6853,1176,5880000,15.3813,-35496.23828125,1176,5063.32
5270.23,33.2202,1177,5885000,14.7322,-35353.00390625,1177,5219.35
5439.8,34.3319,1178,5890000,15.2483,-37517.3125,1178,5084.43
5398.14,34.1739,1179,5895000,14.8187,-34158.1328125,1179,5291.17
5345.01,34.4826,1180,5900000,14.5733,-35003.5859375,1180,5252.95
5355.07,33.5374,1181,5905000,15.2532,-33017.48046875,1181,5272.0
5438.26,33.2207,1182,5910000,14.2429,-36439.16796875,1182,5109.56
5373.51,33.6122,1183,5915000,15.5037,-36235.96875,1183,5257.26
5394.2,33.5723,1184,5920000,15.0031,-36866.8828125,1184,5270.12
5335.17,34.4399,1185,5925000,15.8797,-35010.37109375,1185,5247.76
5496.8,33.7034,1186,5930000,15.4702,-35506.5625,1186,5341.13
5433.0,33.753,1187,5935000,15.7452,-36202.5234375,1187,5333.09
5433.38,33.6365,1188,5940000,15.4928,-34902.01171875,1188,5297.35
5361.47,34.4272,1189,5945000,15.8363,-34854.92578125,1189,5284.56
5445.24,34.0468,1190,5950000,14.4973,-35626.640625,1190,5314.54
796.1,40.2686,1191,5955000,62.1613,-48411.20703125,1191,2244.42
417.65,51.9652,1192,5960000,92.2056,-52681.73046875,1192,406.43
585.51,44.1933,1193,5965000,66.4835,-51693.84765625,1193,679.79
767.18,50.371,1194,5970000,54.436,-49937.484375,1194,680.88
3932.85,34.8993,1195,5975000,18.425,-34618.26171875,1195,4546.5
1097.24,38.5228,1196,5980000,26.1057,-46628.09375,1196,1481.98
4769.66,37.5675,1197,5985000,16.6777,-48633.828125,1197,4579.57
5258.99,36.0799,1198,5990000,15.4178,-43965.015625,1198,4900.25
5313.8,38.0388,1199,5995000,25.8705,-48555.7578125,1199,2591.0
5433.44,37.8521,1200,6000000,25.2565,-47048.5234375,1200,3610.39
3973.8,37.3838,1201,6005000,30.6241,-49152.71875,1201,3025.41
2158.15,38.6156,1202,6010000,30.7611,-49079.16796875,1202,1904.07
814.1,42.3395,1203,6015000,49.2248,-53173.5,1203,1383.5
5106.87,34.7515,1204,6020000,15.4724,-40883.73046875,1204,4832.49
4444.94,35.3156,1205,6025000,15.8379,-41713.9765625,1205,4834.67
3938.23,35.7932,1206,6030000,25.616,-43111.41015625,1206,4192.66
5451.29,34.8113,1207,6035000,15.227,-41401.15234375,1207,5009.0
5491.86,34.3316,1208,6040000,17.9016,-40237.8984375,1208,5321.5
5434.61,34.1979,1209,6045000,22.3508,-40944.92578125,1209,5055.11
5506.27,34.826,1210,6050000,15.3315,-37456.25390625,1210,4421.95
5550.21,34.7072,1211,6055000,20.1629,-40034.6015625,1211,5119.52
3566.32,34.6058,1212,6060000,23.3468,-41281.375,1212,3866.75
5532.35,33.078,1213,6065000,14.3444,-35430.0,1213,4686.07
5557.13,33.8711,1214,6070000,15.7401,-39252.2109375,1214,5363.53
4316.09,34.6656,1215,6075000,22.3135,-43000.078125,1215,5262.74
5448.56,34.9776,1216,6080000,15.666,-41333.859375,1216,4985.34
5484.7,32.7702,1217,6085000,14.4933,-38143.4140625,1217,5307.34
4843.93,33.3318,1218,6090000,24.2484,-41601.72265625,1218,5168.54
5504.02,34.6015,1219,6095000,23.8251,-42605.39453125,1219,4419.53
5482.88,34.8712,1220,6100000,33.638,-45167.76953125,1220,3334.15
5226.11,34.0609,1221,6105000,14.4678,-37181.84375,1221,4853.37
5467.68,34.1382,1222,6110000,16.4522,-39225.78515625,1222,4823.76
754.9,34.7606,1223,6115000,26.6371,-44188.4375,1223,3355.74
5462.09,33.6255,1224,6120000,17.2632,-39861.0546875,1224,4872.95
5443.06,34.3431,1225,6125000,15.7726,-36180.1640625,1225,5308.77
5436.6,33.6641,1226,6130000,14.8624,-38399.55859375,1226,5287.11
5475.23,33.9312,1227,6135000,14.5214,-39042.19140625,1227,5100.36
5474.25,33.832,1228,6140000,17.9456,-39291.3125,1228,5154.47
5406.95,34.6204,1229,6145000,18.3247,-40953.0859375,1229,5079.34
5465.64,33.7092,1230,6150000,14.7384,-38317.71875,1230,5326.52
5404.26,34.7827,1231,6155000,18.2559,-38792.40625,1231,5295.76
5464.47,35.151,1232,6160000,21.5141,-39741.9375,1232,5326.99
5480.93,34.4535,1233,6165000,15.3091,-37535.0,1233,5276.13
5502.43,34.6878,1234,6170000,19.6812,-38680.58984375,1234,5357.27
5385.94,34.1479,1235,6175000,14.4955,-36481.9140625,1235,4761.32
5522.01,34.3797,1236,6180000,16.1743,-39273.30078125,1236,5132.86
5512.76,33.5044,1237,6185000,14.4925,-36988.9453125,1237,5347.79
5482.57,33.2537,1238,6190000,14.084,-39146.7109375,1238,5333.1
5482.79,33.7898,1239,6195000,15.163,-38366.15625,1239,5313.95
5516.2,33.2828,1240,6200000,14.4491,-36684.8984375,1240,5377.08
5450.52,33.8343,1241,6205000,17.6589,-39401.9375,1241,5391.03
5543.12,33.6046,1242,6210000,15.4407,-38212.98828125,1242,5405.47
5501.36,34.4956,1243,6215000,18.5517,-37951.37109375,1243,4932.69
5604.86,33.816,1244,6220000,15.1026,-40742.90625,1244,5383.82
5621.95,34.354,1245,6225000,15.7094,-41808.8046875,1245,5405.23
5599.13,33.4362,1246,6230000,15.0473,-39928.265625,1246,5192.62
5623.07,33.2112,1247,6235000,14.789,-40080.4453125,1247,5417.3
5636.11,33.3521,1248,6240000,15.3052,-37979.06640625,1248,5422.6
5609.66,33.7649,1249,6245000,16.4558,-41507.0859375,1249,5437.65
5603.14,34.1234,1250,6250000,15.09,-41935.90625,1250,5375.9
5631.38,33.5138,1251,6255000,14.4408,-38974.47265625,1251,5394.53
5597.36,33.7537,1252,6260000,14.9662,-39212.53515625,1252,5402.94
5579.48,34.1753,1253,6265000,17.308,-39697.9296875,1253,5381.91
5561.49,34.297,1254,6270000,16.2947,-38922.46875,1254,5436.9
5580.48,34.5128,1255,6275000,18.1623,-38116.40625,1255,3906.72
649.6,36.6215,1256,6280000,34.4697,-49223.22265625,1256,2070.04
5552.55,33.7577,1257,6285000,16.2154,-39132.61328125,1257,5014.33
5529.66,33.644,1258,6290000,16.5054,-40442.578125,1258,5345.21
5099.52,33.2666,1259,6295000,13.9639,-37804.80859375,1259,5398.97
5548.21,33.7356,1260,6300000,16.8947,-39294.3125,1260,5135.31
5637.06,34.387,1261,6305000,22.9462,-42076.84765625,1261,3461.89
-12.94,40.5018,1262,6310000,35.7641,-43146.12890625,1262,-7.45
-2.07,43.5729,1263,6315000,34.9481,-49743.66015625,1263,-2.76
27.04,36.0783,1264,6320000,23.3685,-45589.3125,1264,12.57
6.25,37.9741,1265,6325000,36.0545,-47734.4921875,1265,22.81
5347.11,33.7362,1266,6330000,13.9029,-37191.26171875,1266,4838.81
5476.47,33.1595,1267,6335000,15.9382,-42384.234375,1267,5328.86
5514.13,33.3506,1268,6340000,14.0527,-39936.49609375,1268,5327.49
5518.02,33.735,1269,6345000,14.8866,-42213.953125,1269,5348.92
5566.42,34.9488,1270,6350000,17.7851,-43782.15625,1270,4583.41
5461.53,35.0991,1271,6355000,17.5609,-44952.72265625,1271,5074.36
709.24,38.7238,1272,6360000,41.9999,-53174.2578125,1272,1860.5
5605.4,33.563,1273,6365000,14.7961,-39046.76171875,1273,5409.07
5527.44,33.0733,1274,6370000,19.5751,-42313.83984375,1274,4900.43
5474.88,33.8447,1275,6375000,14.4204,-41246.56640625,1275,5314.05
5422.03,32.9116,1276,6380000,14.6779,-42872.46484375,1276,5273.79
5505.15,33.3696,1277,6385000,16.5323,-44231.03515625,1277,5355.44
5503.26,33.4336,1278,6390000,14.1441,-39941.546875,1278,5361.96
5298.09,33.9071,1279,6395000,14.0762,-42423.9921875,1279,4873.84
5577.51,33.3808,1280,6400000,14.0371,-42514.26171875,1280,5161.12
5624.48,33.763,1281,6405000,15.359,-42862.01171875,1281,5149.77
5501.09,33.3992,1282,6410000,14.717,-42583.51953125,1282,5319.95
5516.8,34.0485,1283,6415000,15.0292,-42978.4921875,1283,5372.58
5540.13,34.1003,1284,6420000,15.4361,-43088.99609375,1284,5374.05
5540.09,34.4554,1285,6425000,15.4619,-44468.12109375,1285,5344.02
5509.6,34.8618,1286,6430000,18.6522,-45887.171875,1286,5363.3
5508.54,34.3309,1287,6435000,15.3139,-43263.609375,1287,5384.17
5531.56,34.0586,1288,6440000,15.8469,-43359.6171875,1288,5353.44
5525.4,34.7351,1289,6445000,15.7034,-43768.1328125,1289,5133.17
5205.26,34.6631,1290,6450000,15.3615,-44676.8671875,1290,5303.92
5513.01,34.3327,1291,6455000,15.3892,-46413.0,1291,5325.12
5537.41,34.6129,1292,6460000,15.4272,-44502.51171875,1292,5351.27
5421.66,34.6977,1293,6465000,15.9959,-47759.7734375,1293,5184.94
5531.71,34.2285,1294,6470000,15.9891,-45018.640625,1294,5331.89
5452.52,34.9659,1295,6475000,15.6516,-46268.7734375,1295,5286.99
5476.53,34.7218,1296,6480000,15.1503,-44932.3359375,1296,5100.29
5550.87,34.4613,1297,6485000,15.4512,-45339.484375,1297,5358.04
5520.03,34.8017,1298,6490000,15.2245,-45602.265625,1298,5294.2
5467.39,33.6443,1299,6495000,14.8711,-43165.0078125,1299,5314.13
5521.1,33.601,1300,6500000,14.9103,-42744.93359375,1300,5287.38
5513.41,34.3004,1301,6505000,14.9822,-44280.1875,1301,5321.73
5455.44,33.7633,1302,6510000,14.3382,-43228.77734375,1302,5242.42
5474.36,34.2456,1303,6515000,14.5494,-42839.88671875,1303,5268.35
5501.52,34.2167,1304,6520000,15.2759,-43557.2890625,1304,5062.1
5511.09,34.7763,1305,6525000,14.7676,-44072.5078125,1305,5249.99
5505.1,34.178,1306,6530000,14.6235,-44203.44140625,1306,5247.55
5532.44,33.1524,1307,6535000,14.2488,-41082.3125,1307,5056.73
5430.22,33.305,1308,6540000,13.3616,-44109.22265625,1308,5211.9
5504.23,33.3856,1309,6545000,14.1267,-42768.359375,1309,5227.73
5589.1,33.8937,1310,6550000,14.1384,-43746.9921875,1310,4895.98
4534.16,33.9374,1311,6555000,16.7392,-41146.8515625,1311,3938.05
4372.96,33.3469,1312,6560000,15.985,-41330.46875,1312,5178.58
5589.9,33.7642,1313,6565000,15.0185,-39757.1796875,1313,5030.55
5560.28,33.8921,1314,6570000,14.9571,-42249.23046875,1314,5303.62
1934.16,36.3693,1315,6575000,19.5009,-51315.7890625,1315,2725.46
1447.9,38.5418,1316,6580000,43.753,-40763.29296875,1316,1266.31
918.93,58.8284,1317,6585000,63.2815,-36349.984375,1317,920.86
919.51,58.605,1318,6590000,64.4877,-39299.6328125,1318,919.97
911.61,40.3938,1319,6595000,43.3172,-42353.734375,1319,948.0
935.19,56.1906,1320,6600000,58.7098,-46242.33203125,1320,933.72
5422.89,33.2669,1321,6605000,14.2269,-39940.94921875,1321,5090.4
5562.77,33.7921,1322,6610000,14.1052,-42152.8203125,1322,5291.16
5331.42,34.6446,1323,6615000,14.4403,-45303.890625,1323,4649.98
5402.01,34.7405,1324,6620000,15.823,-44680.1171875,1324,5032.59
5559.15,34.3573,1325,6625000,14.1224,-42915.8828125,1325,5134.57
5377.6,34.2096,1326,6630000,14.298,-45862.390625,1326,4061.57
4870.92,36.494,1327,6635000,18.0986,-51307.47265625,1327,3834.17
5506.7,33.3662,1328,6640000,14.7744,-42006.62890625,1328,4950.34
5394.09,34.4947,1329,6645000,13.4995,-43999.9375,1329,5240.23
5527.98,33.2008,1330,6650000,13.7809,-39735.8359375,1330,4192.59
2630.38,34.9894,1331,6655000,17.8036,-45604.6640625,1331,1833.4
5521.89,32.6225,1332,6660000,14.6689,-38684.33203125,1332,5098.65
5585.36,33.5594,1333,6665000,14.7489,-43977.62109375,1333,4585.86
4887.03,34.0742,1334,6670000,19.5964,-43348.16015625,1334,5174.23
2492.12,34.6008,1335,6675000,20.4641,-45029.7109375,1335,4325.43
1009.85,35.1516,1336,6680000,31.9852,-50835.0,1336,3485.84
5542.84,31.9533,1337,6685000,13.989,-36787.99609375,1337,3708.62
5458.53,33.9969,1338,6690000,17.1163,-40081.1484375,1338,5319.38
5477.4,33.6539,1339,6695000,14.9556,-41510.0390625,1339,5308.35
5513.35,32.6638,1340,6700000,17.6561,-37450.90625,1340,5365.29
5409.55,32.9233,1341,6705000,14.3951,-38622.81640625,1341,5308.16
5495.53,33.0946,1342,6710000,15.7652,-40125.546875,1342,5383.16
5512.18,32.6812,1343,6715000,14.7976,-36809.49609375,1343,5381.4
5484.03,33.6852,1344,6720000,17.2639,-40176.78125,1344,5349.28
5465.7,32.8726,1345,6725000,15.2761,-37214.921875,1345,5346.63
5468.99,33.8086,1346,6730000,15.244,-39194.04296875,1346,5339.46
5424.97,33.7253,1347,6735000,16.2805,-38686.65625,1347,5271.24
5428.46,32.7859,1348,6740000,15.4322,-37258.1484375,1348,5296.46
5259.84,32.4637,1349,6745000,14.7341,-36221.890625,1349,5081.45
5402.22,34.489,1350,6750000,15.6662,-39615.171875,1350,5298.6
5508.2,34.0525,1351,6755000,16.7691,-40928.21875,1351,5309.06
5558.84,33.4445,1352,6760000,16.3375,-38305.40625,1352,5213.28
5574.33,32.9473,1353,6765000,16.1293,-37872.328125,1353,5415.5
5241.72,32.3096,1354,6770000,16.245,-34453.91015625,1354,4813.68
5575.93,33.684,1355,6775000,16.4908,-39558.37890625,1355,5444.68
5254.62,33.6899,1356,6780000,18.9352,-39773.02734375,1356,5113.3
5493.06,32.7536,1357,6785000,16.2215,-38724.2578125,1357,5393.03
5455.78,33.2874,1358,6790000,15.7498,-39303.703125,1358,5286.29
5454.67,33.2562,1359,6795000,15.9307,-37932.20703125,1359,5373.43
5394.04,33.2682,1360,6800000,16.1133,-41228.84765625,1360,5286.47
5314.47,33.4908,1361,6805000,15.3321,-40973.96484375,1361,5239.69
5370.99,34.4487,1362,6810000,16.3082,-42392.125,1362,5084.46
5290.68,35.1846,1363,6815000,15.84,-42405.1484375,1363,5205.16
5232.09,35.1702,1364,6820000,17.0072,-42666.7265625,1364,5192.89
5496.12,34.2073,1365,6825000,16.5298,-40982.6328125,1365,5344.96
5474.86,34.6264,1366,6830000,18.0837,-43308.1875,1366,4998.12
5563.82,34.0251,1367,6835000,16.1703,-42382.875,1367,5217.99
5544.73,34.9276,1368,6840000,16.8127,-45419.203125,1368,4865.74
5557.07,33.7042,1369,6845000,16.2483,-44557.78125,1369,5376.62
5004.04,34.0716,1370,6850000,22.7472,-45646.1171875,1370,4178.79
1507.47,34.3404,1371,6855000,23.5081,-46635.98046875,1371,4289.94
3750.72,32.8629,1372,6860000,19.0129,-41412.09375,1372,5279.28
5612.22,32.9588,1373,6865000,16.6997,-39775.8203125,1373,5329.99
5525.06,34.5298,1374,6870000,15.6233,-41573.46484375,1374,5318.63
4510.08,34.0614,1375,6875000,15.4735,-44499.34375,1375,5407.91
5602.72,33.452,1376,6880000,18.1545,-43710.48046875,1376,5146.48
5512.07,34.3158,1377,6885000,17.824,-44412.64453125,1377,5367.86
5570.19,34.0197,1378,6890000,16.2957,-43406.90625,1378,5397.56
5501.39,34.7623,1379,6895000,15.7946,-44644.1875,1379,5050.17
5496.95,35.1748,1380,6900000,16.2365,-45070.28515625,1380,5236.74
1329.3,38.2678,1381,6905000,34.7176,-38275.75390625,1381,2972.84
2089.31,35.4107,1382,6910000,31.8583,-40182.05078125,1382,3618.09
1735.14,34.5356,1383,6915000,20.979,-49536.2890625,1383,4427.73
5551.36,34.7981,1384,6920000,16.1732,-45988.29296875,1384,5110.23
5551.76,35.2118,1385,6925000,15.9696,-47751.2265625,1385,5334.61
5464.21,34.942,1386,6930000,15.4908,-46930.2890625,1386,5224.18
5520.17,34.5312,1387,6935000,17.1327,-48721.5390625,1387,5339.45
5566.81,34.2287,1388,6940000,16.1816,-45481.37890625,1388,5382.36
5531.41,33.8516,1389,6945000,14.6835,-43754.8046875,1389,5356.09
5532.04,34.272,1390,6950000,15.5737,-45075.765625,1390,5386.09
5636.76,34.7287,1391,6955000,15.3771,-48273.7421875,1391,5388.57
5683.29,33.735,1392,6960000,15.5113,-45841.5390625,1392,5429.16
5637.48,33.4874,1393,6965000,15.1548,-41302.48828125,1393,5435.79
5632.3,33.5672,1394,6970000,15.229,-44645.1484375,1394,5449.37
5595.17,33.7017,1395,6975000,15.5515,-42658.82421875,1395,5245.57
5576.69,33.3306,1396,6980000,14.9765,-43828.265625,1396,5463.71
5572.0,34.2441,1397,6985000,15.7586,-42726.13671875,1397,5188.6
5429.89,34.0442,1398,6990000,15.9594,-39444.1640625,1398,5019.96
5463.47,33.4324,1399,6995000,15.7408,-40907.55859375,1399,5150.5
5448.06,34.1548,1400,7000000,15.0985,-43232.54296875,1400,5220.88
5412.55,34.4471,1401,7005000,15.8775,-42833.87890625,1401,5104.73
5366.25,34.7292,1402,7010000,15.0065,-41726.0,1402,5268.14
5421.56,33.9948,1403,7015000,18.4415,-42250.6328125,1403,5110.24
5463.41,34.014,1404,7020000,15.4134,-43634.2265625,1404,5359.22
5402.53,33.7371,1405,7025000,15.2497,-43548.52734375,1405,5298.68
5371.22,34.5939,1406,7030000,15.4703,-44812.82421875,1406,5071.53
5383.69,33.6709,1407,7035000,14.8007,-42439.97265625,1407,5009.58
5330.62,35.2104,1408,7040000,16.0576,-44721.28515625,1408,5060.3
5444.33,34.7145,1409,7045000,15.6009,-44174.48828125,1409,5297.56
5433.34,33.3718,1410,7050000,17.0407,-42652.77734375,1410,5230.19
5386.06,35.4743,1411,7055000,18.614,-45543.2109375,1411,4814.75
5166.43,36.219,1412,7060000,29.1119,-34343.6484375,1412,4742.36
5421.79,33.5199,1413,7065000,14.2674,-43554.05078125,1413,4990.48
5473.49,33.9476,1414,7070000,15.832,-46415.8046875,1414,5206.0
5494.52,34.7061,1415,7075000,14.7586,-45186.71484375,1415,5330.35
5429.36,34.63,1416,7080000,14.5363,-41099.0703125,1416,5283.5
5203.65,33.9727,1417,7085000,21.3809,-46125.22265625,1417,4506.08
5468.92,33.5333,1418,7090000,17.9214,-43095.05078125,1418,5060.92
5390.76,33.2612,1419,7095000,14.4485,-40477.96875,1419,5255.92
5426.77,34.4128,1420,7100000,21.45,-46014.296875,1420,5076.05
5544.34,33.2907,1421,7105000,17.8236,-44513.89453125,1421,5330.69
5505.02,33.846,1422,7110000,17.6895,-44285.76953125,1422,4719.84
5412.7,33.4397,1423,7115000,15.0195,-42118.93359375,1423,4931.2
5507.63,33.9536,1424,7120000,15.2288,-43868.4765625,1424,4980.87
5415.55,34.3366,1425,7125000,15.4805,-47368.7265625,1425,5247.26
5272.64,34.5011,1426,7130000,23.6707,-48218.96875,1426,4678.88
3878.15,34.0771,1427,7135000,15.8891,-45116.6484375,1427,4840.6
5459.13,32.3317,1428,7140000,14.7371,-41745.7109375,1428,5353.82
5478.1,34.3856,1429,7145000,15.5896,-43317.68359375,1429,5291.14
5232.07,33.7324,1430,7150000,15.0542,-44113.5078125,1430,5231.2
5539.03,34.2573,1431,7155000,15.715,-44086.02734375,1431,5090.76
5258.3,34.6053,1432,7160000,15.2011,-44945.8359375,1432,4897.72
5246.85,33.7461,1433,7165000,17.8612,-46525.6015625,1433,4834.71
4078.54,35.6566,1434,7170000,19.5235,-46800.0703125,1434,2429.26
5362.92,34.0573,1435,7175000,22.4115,-46190.9453125,1435,4742.75
5498.51,33.5528,1436,7180000,14.9663,-42916.39453125,1436,5290.27
5603.54,34.2274,1437,7185000,15.2821,-43803.29296875,1437,5356.87
5560.7,33.1718,1438,7190000,15.3744,-42493.671875,1438,5127.52
5342.23,33.4031,1439,7195000,14.6857,-43087.0703125,1439,5355.09
5573.62,33.1531,1440,7200000,18.6604,-44304.74609375,1440,5116.86
5509.64,32.0074,1441,7205000,14.6366,-41069.59375,1441,5407.8
5528.75,33.6953,1442,7210000,18.9646,-44265.23046875,1442,5320.62
5431.85,33.2568,1443,7215000,14.4114,-43275.6328125,1443,5048.03
5498.71,33.1082,1444,7220000,14.6538,-42909.875,1444,5334.94
5542.48,33.3148,1445,7225000,14.6377,-43191.8671875,1445,5321.72
5517.08,32.0649,1446,7230000,14.1232,-40952.57421875,1446,4904.3
5522.26,31.9643,1447,7235000,14.0294,-42078.35546875,1447,5365.29
5455.32,32.7007,1448,7240000,18.2747,-44284.984375,1448,4522.03
4222.63,33.629,1449,7245000,15.3005,-49241.73046875,1449,3651.34
4697.56,34.0095,1450,7250000,17.9496,-46619.03515625,1450,4519.37
5506.29,33.8982,1451,7255000,24.3824,-52089.26171875,1451,5354.4
5523.35,31.8471,1452,7260000,13.7215,-41627.23046875,1452,5115.89
4762.08,32.8883,1453,7265000,14.7964,-43416.0546875,1453,5330.57
5375.95,34.3663,1454,7270000,15.2935,-45094.734375,1454,5250.0
5373.44,33.85,1455,7275000,15.3897,-44533.74609375,1455,5255.07
5474.85,33.8507,1456,7280000,15.8463,-43201.1796875,1456,4920.27
5242.52,34.4235,1457,7285000,16.2904,-43457.21875,1457,5105.76
5354.06,34.2138,1458,7290000,15.3547,-41676.0078125,1458,5240.36
5275.64,34.4081,1459,7295000,15.0814,-42941.05859375,1459,5209.65
5443.9,33.8121,1460,7300000,15.8126,-42400.453125,1460,5087.67
5437.89,33.2741,1461,7305000,15.017,-42143.171875,1461,4755.99
5509.23,33.1871,1462,7310000,15.2246,-42009.7734375,1462,5387.43
5517.18,33.8302,1463,7315000,16.1407,-42375.42578125,1463,5320.97
5454.96,33.985,1464,7320000,17.3639,-43139.23828125,1464,4066.68
5489.97,34.0974,1465,7325000,15.4627,-42176.03125,1465,5291.67
5473.49,34.5168,1466,7330000,15.7849,-46085.296875,1466,5294.58
5485.41,34.1803,1467,7335000,15.8159,-41670.6171875,1467,5307.13
5384.8,33.8986,1468,7340000,15.0737,-42974.5390625,1468,5272.17
4022.25,34.2307,1469,7345000,15.2903,-44754.6328125,1469,2086.15
5454.95,33.7149,1470,7350000,15.1674,-46078.984375,1470,3189.13
5422.77,34.561,1471,7355000,17.9898,-43279.5625,1471,5084.29
5430.57,34.2843,1472,7360000,15.6227,-43030.2734375,1472,5290.27
5372.44,34.4344,1473,7365000,15.8322,-44217.31640625,1473,4993.47
5247.46,34.4151,1474,7370000,15.0794,-42802.34765625,1474,4950.49
5382.78,33.6861,1475,7375000,15.3179,-42084.72265625,1475,5268.31
5344.13,34.1083,1476,7380000,15.7826,-42780.328125,1476,5250.76
5447.13,33.3559,1477,7385000,15.405,-42101.2109375,1477,5338.6
5157.54,33.9715,1478,7390000,15.429,-43364.45703125,1478,5144.41
5274.92,32.981,1479,7395000,15.2907,-40276.921875,1479,5285.41
5366.35,34.2944,1480,7400000,14.8741,-43796.62890625,1480,5271.57
5339.95,33.5585,1481,7405000,14.7279,-42085.28125,1481,5264.14
5307.66,34.6807,1482,7410000,15.2507,-44280.0859375,1482,5262.27
5295.2,33.5627,1483,7415000,15.3799,-42931.6328125,1483,5233.78
5384.61,34.1212,1484,7420000,16.061,-45574.6171875,1484,5317.6
5379.77,33.6875,1485,7425000,15.1176,-45526.2890625,1485,5301.36
5416.34,32.747,1486,7430000,14.8588,-44061.1328125,1486,5241.04
5387.77,33.9106,1487,7435000,15.0606,-46258.1484375,1487,5223.85
5299.02,33.1614,1488,7440000,14.6154,-42408.75390625,1488,5273.35
5310.37,33.0263,1489,7445000,15.009,-42988.7734375,1489,5263.71
5348.98,33.491,1490,7450000,15.1383,-44602.59765625,1490,5277.5
5400.68,32.9441,1491,7455000,14.4156,-42433.109375,1491,5282.62
5069.63,33.5178,1492,7460000,14.1582,-45607.8984375,1492,5203.93
5486.11,34.3449,1493,7465000,18.8562,-50161.88671875,1493,5328.39
5399.06,33.9347,1494,7470000,15.0439,-47318.8515625,1494,5269.96
5422.0,33.3001,1495,7475000,15.0317,-43352.875,1495,5302.33
4877.09,33.5565,1496,7480000,18.43,-44797.4453125,1496,5081.48
5405.79,34.1065,1497,7485000,19.1966,-46108.8828125,1497,5386.55
5384.68,34.7714,1498,7490000,20.686,-47770.90625,1498,5083.36
5525.92,33.8447,1499,7495000,14.9285,-44862.03125,1499,5401.37
