Running Forward KL,Running Env Steps,Real Sto Return,Itration,Running Reverse KL,Real Det Return,Running Update Time,Reward Loss
38.8463,5715000,4536.39,1143,14.4728,4733.65,1143,-11292.6220703125
38.1979,5720000,4706.55,1144,15.1918,4768.96,1144,-11321.28125
38.7641,5725000,4721.73,1145,15.5259,4769.81,1145,-11249.09765625
38.7238,5730000,4371.79,1146,14.7153,4781.93,1146,-11171.3349609375
38.641,5735000,4710.3,1147,15.0441,4767.0,1147,-11317.69140625
38.3887,5740000,4735.26,1148,14.82,4778.57,1148,-11136.23046875
38.9479,5745000,4360.54,1149,14.1784,4786.58,1149,-11257.8662109375
39.1562,5750000,4547.2,1150,15.8409,4763.78,1150,-11421.08984375
39.2345,5755000,4257.06,1151,16.2636,4752.66,1151,-11603.5419921875
38.9079,5760000,4326.3,1152,15.2888,4744.96,1152,-11368.6591796875
38.2603,5765000,4513.26,1153,15.3188,4736.19,1153,-11180.6787109375
38.7072,5770000,4518.62,1154,14.8937,4745.76,1154,-11469.087890625
38.9994,5775000,4483.88,1155,14.1544,4791.2,1155,-11306.482421875
39.2598,5780000,4349.05,1156,14.8976,4742.22,1156,-11438.9130859375
38.8507,5785000,4075.6,1157,14.8439,4767.03,1157,-11595.6455078125
39.0733,5790000,4178.37,1158,14.0672,4759.91,1158,-11409.9677734375
38.6491,5795000,3522.27,1159,13.9765,4761.27,1159,-11494.80859375
39.4999,5800000,4017.62,1160,12.8325,4782.6,1160,-11707.4697265625
39.3623,5805000,4026.62,1161,13.4037,4787.21,1161,-11680.98046875
39.3686,5810000,3763.46,1162,13.8855,4753.91,1162,-11782.0244140625
39.5773,5815000,4111.71,1163,14.5534,4762.95,1163,-11884.513671875
38.9591,5820000,4231.16,1164,14.2266,4759.76,1164,-11808.9892578125
39.0213,5825000,3112.93,1165,14.6986,4776.91,1165,-11524.7041015625
39.0543,5830000,4362.93,1166,14.4983,4756.15,1166,-11663.2919921875
38.9278,5835000,4348.56,1167,14.7297,4766.64,1167,-11660.3134765625
39.2015,5840000,3271.71,1168,15.298,4788.17,1168,-11725.33203125
38.9802,5845000,3982.28,1169,13.9425,4781.83,1169,-11582.36328125
39.2777,5850000,3109.8,1170,14.2375,4813.38,1170,-11728.513671875
39.5729,5855000,3584.02,1171,14.1957,4787.03,1171,-11808.166015625
39.0359,5860000,4011.24,1172,16.2211,4803.46,1172,-11796.0888671875
38.8017,5865000,4062.42,1173,15.8305,4797.55,1173,-11620.447265625
39.056,5870000,4502.18,1174,14.7208,4776.01,1174,-11941.2373046875
39.5549,5875000,4165.92,1175,14.3615,4774.67,1175,-11937.984375
38.5653,5880000,4029.02,1176,15.4481,4761.55,1176,-11502.703125
38.7778,5885000,4052.74,1177,14.978,4798.77,1177,-11622.2421875
38.77,5890000,4747.76,1178,14.8609,4789.8,1178,-11673.3798828125
38.4675,5895000,4559.94,1179,14.2535,4773.92,1179,-11595.2109375
38.5498,5900000,4465.24,1180,15.4668,4761.89,1180,-11607.3759765625
39.3161,5905000,4469.36,1181,13.3711,4754.43,1181,-12081.34765625
38.3242,5910000,4401.31,1182,14.3851,4724.7,1182,-11657.0888671875
38.1094,5915000,4706.49,1183,14.5714,4786.03,1183,-11648.4833984375
38.5421,5920000,4197.27,1184,14.2038,4751.54,1184,-11601.1806640625
38.2688,5925000,3970.57,1185,14.3929,4771.18,1185,-11748.759765625
38.2587,5930000,4683.62,1186,15.2164,4756.37,1186,-11762.8857421875
38.1299,5935000,4530.57,1187,14.0473,4769.96,1187,-11656.98046875
38.7417,5940000,4715.22,1188,14.7934,4794.27,1188,-11784.8994140625
38.2547,5945000,4571.89,1189,14.6289,4816.86,1189,-11763.7060546875
39.6958,5950000,4205.55,1190,14.3256,4749.91,1190,-12100.919921875
38.2398,5955000,4723.24,1191,14.832,4783.15,1191,-11558.4580078125
38.1963,5960000,4352.0,1192,14.7108,4783.96,1192,-11822.6240234375
38.3419,5965000,4518.73,1193,15.0058,4772.38,1193,-11688.00390625
38.9391,5970000,4040.68,1194,14.1804,4772.8,1194,-11994.8388671875
38.0,5975000,4108.35,1195,14.5938,4786.13,1195,-11678.48828125
38.4347,5980000,3888.25,1196,14.1225,4765.33,1196,-11702.02734375
38.8318,5985000,4701.46,1197,14.9636,4757.39,1197,-11731.3857421875
39.4912,5990000,4333.29,1198,13.7112,4764.23,1198,-11935.791015625
38.9156,5995000,4186.35,1199,15.7184,4739.37,1199,-11872.4599609375
38.9007,6000000,4527.2,1200,15.0154,4750.42,1200,-11887.9296875
38.8554,6005000,4241.72,1201,15.2034,4723.26,1201,-11889.09375
38.6891,6010000,4330.32,1202,15.1711,4741.35,1202,-11972.189453125
38.1319,6015000,4499.02,1203,13.9736,4724.96,1203,-11868.26953125
38.8807,6020000,4094.18,1204,13.8293,4725.48,1204,-11893.21484375
38.9955,6025000,4478.58,1205,13.4999,4754.01,1205,-11817.373046875
38.2365,6030000,4577.91,1206,14.8248,4733.33,1206,-11873.33984375
39.1569,6035000,4279.17,1207,14.1169,4716.38,1207,-11919.3857421875
38.6799,6040000,4463.4,1208,14.0902,4738.99,1208,-11920.302734375
38.5304,6045000,4657.15,1209,14.0999,4747.11,1209,-11895.349609375
38.8387,6050000,4208.98,1210,14.2044,4738.79,1210,-11905.7705078125
38.2806,6055000,4233.71,1211,13.9561,4748.37,1211,-11673.087890625
38.9705,6060000,4399.66,1212,14.2847,4767.51,1212,-11892.51171875
38.2643,6065000,4099.95,1213,14.1112,4724.86,1213,-12017.31640625
38.4675,6070000,3943.91,1214,13.1113,4736.78,1214,-11924.8623046875
38.5893,6075000,3567.24,1215,13.0361,4709.58,1215,-11973.6767578125
38.8928,6080000,3876.25,1216,13.3564,4733.65,1216,-11977.8359375
38.822,6085000,3776.18,1217,12.8672,4768.18,1217,-12195.470703125
38.9078,6090000,4233.49,1218,12.9469,4731.06,1218,-11952.87109375
38.8526,6095000,4071.26,1219,13.1293,4718.38,1219,-12112.6748046875
38.4133,6100000,3696.07,1220,13.4485,4700.24,1220,-12033.923828125
38.5315,6105000,3784.16,1221,14.2384,4694.83,1221,-11977.4267578125
38.5314,6110000,4148.24,1222,13.2646,4708.2,1222,-11941.013671875
39.0215,6115000,3478.38,1223,14.6645,4669.07,1223,-12189.525390625
38.743,6120000,3923.05,1224,14.6728,4713.3,1224,-12045.2978515625
39.5038,6125000,3832.31,1225,12.972,4587.54,1225,-12334.6630859375
39.3951,6130000,4292.5,1226,13.5403,4800.9,1226,-12320.81640625
38.7842,6135000,3698.13,1227,13.1886,4739.53,1227,-12289.078125
38.6916,6140000,4102.13,1228,14.3422,4732.87,1228,-12140.1640625
38.4749,6145000,3672.01,1229,14.4785,4704.84,1229,-12177.421875
39.0308,6150000,3872.13,1230,12.2684,4803.44,1230,-12222.1298828125
39.3632,6155000,3268.14,1231,12.5691,3186.91,1231,-12434.5791015625
38.8747,6160000,2593.18,1232,13.3904,4679.61,1232,-12297.5810546875
38.7804,6165000,3801.96,1233,13.5458,4588.26,1233,-12258.0078125
38.6997,6170000,3618.03,1234,13.2659,4209.43,1234,-12240.9404296875
38.3925,6175000,4174.4,1235,13.9943,4681.77,1235,-12034.5615234375
39.4026,6180000,3304.9,1236,13.0354,4590.9,1236,-12246.7705078125
38.297,6185000,4153.21,1237,13.821,4704.98,1237,-12153.4521484375
38.9241,6190000,4256.72,1238,13.3058,4702.48,1238,-12075.837890625
38.4129,6195000,3960.63,1239,13.2173,4717.15,1239,-12030.84375
38.848,6200000,3686.74,1240,13.3576,4735.97,1240,-12215.2255859375
38.7788,6205000,3959.7,1241,13.3837,4576.33,1241,-12339.7138671875
38.8279,6210000,4175.42,1242,14.6864,4244.96,1242,-12305.6875
38.2877,6215000,3701.44,1243,13.5294,4545.64,1243,-12333.0283203125
38.8775,6220000,4363.28,1244,13.2527,3729.4,1244,-12502.453125
40.1467,6225000,3390.79,1245,12.8654,3944.91,1245,-12989.97265625
39.2034,6230000,3926.07,1246,12.7042,2639.3,1246,-13105.87109375
38.7259,6235000,3940.74,1247,13.4416,2728.81,1247,-12613.9013671875
38.8393,6240000,3651.23,1248,13.0122,4565.61,1248,-12765.6171875
39.264,6245000,3995.23,1249,14.0348,4382.92,1249,-12704.98828125
38.9451,6250000,4237.41,1250,13.2463,4291.31,1250,-12561.216796875
38.6808,6255000,4425.42,1251,13.5628,4643.33,1251,-12521.3271484375
39.1142,6260000,4396.31,1252,15.8864,4676.13,1252,-12196.955078125
38.4442,6265000,4217.99,1253,14.027,4544.03,1253,-12476.0869140625
38.4843,6270000,3986.16,1254,14.6006,4599.09,1254,-12354.1943359375
38.6773,6275000,4494.55,1255,14.6648,4706.31,1255,-12317.697265625
38.8031,6280000,4301.43,1256,14.4336,4723.04,1256,-12498.3330078125
39.0392,6285000,4170.54,1257,14.5457,4682.79,1257,-12804.60546875
39.08,6290000,4000.66,1258,15.4528,4416.45,1258,-12739.5087890625
38.2887,6295000,4450.1,1259,15.2776,4719.0,1259,-12422.7900390625
38.8291,6300000,4585.18,1260,15.6518,4757.96,1260,-12606.2890625
38.5181,6305000,4325.39,1261,15.1757,4509.91,1261,-12564.53125
38.9862,6310000,4655.52,1262,16.1033,4768.43,1262,-12519.703125
38.3709,6315000,4236.62,1263,15.2478,4736.26,1263,-12440.4775390625
38.031,6320000,4660.23,1264,15.1868,4771.51,1264,-12452.740234375
38.8559,6325000,4589.41,1265,15.4597,4729.1,1265,-12590.880859375
37.9722,6330000,4532.07,1266,15.2168,4727.61,1266,-12420.994140625
38.8258,6335000,4621.1,1267,14.9121,4603.14,1267,-12663.5673828125
38.4098,6340000,4302.32,1268,14.8736,4754.6,1268,-12609.5986328125
38.0437,6345000,4523.93,1269,15.0232,4753.01,1269,-12423.7724609375
38.4372,6350000,4325.01,1270,14.8785,4744.46,1270,-12632.7548828125
37.997,6355000,4581.34,1271,15.1837,4795.64,1271,-12577.5537109375
38.1231,6360000,4479.91,1272,16.3341,4772.83,1272,-12799.6748046875
38.33,6365000,4525.28,1273,15.2572,4711.67,1273,-12637.14453125
38.3149,6370000,4398.71,1274,14.9627,4830.16,1274,-12672.87109375
37.9763,6375000,4356.17,1275,14.7319,4823.25,1275,-12666.099609375
38.3431,6380000,4195.05,1276,14.7127,4830.86,1276,-12720.88671875
38.1228,6385000,4108.92,1277,14.2208,4846.69,1277,-12538.5185546875
38.1809,6390000,3966.22,1278,14.5772,4861.24,1278,-12683.5146484375
38.65,6395000,3942.95,1279,14.905,4843.8,1279,-12887.5478515625
38.0878,6400000,4520.22,1280,14.6948,4829.26,1280,-12539.109375
38.2615,6405000,4077.64,1281,14.4306,4753.71,1281,-12572.5341796875
37.8098,6410000,4654.69,1282,14.6041,4774.41,1282,-12434.48046875
38.1134,6415000,4575.36,1283,14.7302,4809.46,1283,-12405.767578125
38.8295,6420000,4328.98,1284,15.1026,4780.42,1284,-12571.9365234375
38.2452,6425000,4371.02,1285,15.0816,4813.4,1285,-12517.0439453125
38.5526,6430000,4579.56,1286,15.5497,4795.94,1286,-12615.4091796875
38.3429,6435000,4528.2,1287,15.7014,4797.08,1287,-12577.119140625
38.3907,6440000,4645.77,1288,15.7865,4760.04,1288,-12662.4833984375
39.0924,6445000,4362.8,1289,16.1248,4770.11,1289,-12975.990234375
38.4224,6450000,4583.87,1290,16.0477,4798.99,1290,-12811.443359375
38.2223,6455000,4652.66,1291,15.5737,4758.62,1291,-12833.572265625
38.4766,6460000,4639.81,1292,15.9946,4737.86,1292,-12952.0751953125
39.0198,6465000,4668.08,1293,16.3812,4777.94,1293,-13087.6259765625
38.7648,6470000,4464.94,1294,15.8475,4770.29,1294,-13023.5712890625
39.114,6475000,4694.08,1295,17.4307,4783.71,1295,-13091.45703125
38.8579,6480000,4263.73,1296,15.6777,4793.5,1296,-12909.6416015625
39.0316,6485000,4470.81,1297,16.032,4761.58,1297,-12918.8212890625
38.6553,6490000,4356.43,1298,16.2359,4797.6,1298,-12956.625
39.0765,6495000,4581.08,1299,16.6313,4791.74,1299,-12938.2001953125
39.2476,6500000,4295.95,1300,17.2558,4809.85,1300,-13086.2548828125
39.1993,6505000,4345.15,1301,17.1666,4780.69,1301,-13322.9921875
38.9045,6510000,4195.91,1302,16.4091,4793.15,1302,-13041.654296875
39.1537,6515000,4617.39,1303,16.6035,4757.23,1303,-13067.4990234375
38.9537,6520000,4373.08,1304,16.8879,4800.39,1304,-13180.9482421875
38.9694,6525000,4554.65,1305,16.8655,4788.85,1305,-13129.49609375
39.0802,6530000,4356.95,1306,15.5687,4771.85,1306,-13166.751953125
39.2104,6535000,4499.24,1307,16.4061,4767.45,1307,-12988.9326171875
38.6243,6540000,4548.19,1308,16.0844,4763.21,1308,-12939.6494140625
38.6555,6545000,4698.61,1309,16.2233,4767.76,1309,-13095.4853515625
38.8936,6550000,4560.51,1310,15.768,4730.58,1310,-13079.3818359375
39.0063,6555000,4658.15,1311,15.7273,4731.62,1311,-13134.45703125
39.3352,6560000,4682.75,1312,16.2814,4731.42,1312,-13285.34765625
38.9894,6565000,4596.53,1313,16.013,4715.8,1313,-13197.302734375
38.8111,6570000,4533.88,1314,15.2298,4774.49,1314,-12922.8916015625
39.36,6575000,4335.45,1315,16.2811,4743.35,1315,-13249.58984375
38.8386,6580000,4412.66,1316,15.9699,4773.24,1316,-13100.2490234375
38.8741,6585000,4146.22,1317,15.5586,4759.33,1317,-13236.017578125
38.9614,6590000,4585.94,1318,15.2639,4744.81,1318,-13184.5263671875
38.516,6595000,4236.7,1319,15.5874,4768.32,1319,-13025.6591796875
39.01,6600000,4514.27,1320,15.1535,4756.33,1320,-13176.3037109375
39.1767,6605000,4174.23,1321,15.6862,4762.96,1321,-13396.58203125
38.4335,6610000,4593.13,1322,15.6809,4757.81,1322,-13183.9150390625
38.5904,6615000,4633.71,1323,15.6601,4745.28,1323,-13133.2548828125
38.8329,6620000,4683.75,1324,16.1092,4779.74,1324,-13086.92578125
39.1574,6625000,4672.71,1325,16.1606,4763.9,1325,-13194.2314453125
38.9747,6630000,4671.28,1326,15.5953,4759.56,1326,-13348.3125
38.2,6635000,4448.13,1327,15.6048,4760.56,1327,-13092.47265625
38.5165,6640000,4623.34,1328,16.0946,4753.44,1328,-13231.2412109375
39.0597,6645000,4610.85,1329,15.5358,4729.6,1329,-13366.4189453125
38.9593,6650000,4717.33,1330,16.1579,4798.41,1330,-13436.9658203125
39.0111,6655000,4661.42,1331,15.9774,4755.21,1331,-13253.275390625
38.0664,6660000,4658.1,1332,15.5078,4761.4,1332,-13143.193359375
38.423,6665000,4679.75,1333,15.4663,4775.07,1333,-13022.2412109375
38.6064,6670000,4670.3,1334,16.0684,4770.53,1334,-13347.609375
38.5252,6675000,4672.36,1335,16.2343,4794.28,1335,-13259.21484375
38.9437,6680000,4642.16,1336,16.3612,4782.96,1336,-13485.6025390625
38.8239,6685000,4619.86,1337,16.9553,4798.56,1337,-13479.6005859375
39.3561,6690000,4648.07,1338,16.7811,4749.23,1338,-13460.6591796875
38.7384,6695000,4431.56,1339,16.3637,4765.82,1339,-13527.740234375
39.1939,6700000,4635.56,1340,16.3714,4728.23,1340,-13610.740234375
38.7964,6705000,4667.85,1341,16.2708,4772.6,1341,-13407.958984375
38.6453,6710000,4589.81,1342,16.5283,4764.23,1342,-13410.5
38.6648,6715000,4725.58,1343,16.2571,4801.31,1343,-13350.5234375
38.8859,6720000,4721.55,1344,16.6608,4800.08,1344,-13403.3603515625
38.7381,6725000,4335.48,1345,16.7152,4784.37,1345,-13463.6884765625
38.7277,6730000,4308.4,1346,15.8436,4832.04,1346,-13437.7509765625
38.4515,6735000,4539.2,1347,16.3925,4776.91,1347,-13292.1220703125
38.6653,6740000,4712.03,1348,16.5064,4782.91,1348,-13387.826171875
38.886,6745000,4672.61,1349,15.9156,4806.7,1349,-13329.515625
38.688,6750000,4621.59,1350,16.2801,4787.15,1350,-13361.55859375
38.7191,6755000,4690.08,1351,15.5704,4740.87,1351,-13442.6474609375
38.8523,6760000,4507.04,1352,16.3487,4783.81,1352,-13224.703125
38.581,6765000,4706.32,1353,16.4475,4793.78,1353,-13446.6435546875
38.5909,6770000,4531.63,1354,16.2893,4788.24,1354,-13387.041015625
38.8046,6775000,4612.98,1355,16.1605,4799.28,1355,-13344.734375
38.489,6780000,4434.04,1356,16.4252,4774.64,1356,-13402.359375
38.8181,6785000,4690.26,1357,16.2308,4775.3,1357,-13271.39453125
38.2892,6790000,4578.3,1358,15.8532,4767.07,1358,-13382.88671875
38.7506,6795000,4689.59,1359,15.9951,4749.06,1359,-13307.5634765625
38.6943,6800000,4541.43,1360,16.3113,4801.81,1360,-13352.6494140625
38.5738,6805000,4515.22,1361,15.7956,4807.4,1361,-13364.0791015625
38.8961,6810000,4598.36,1362,16.4144,4757.01,1362,-13479.89453125
38.9844,6815000,4618.1,1363,16.2004,4797.78,1363,-13455.9365234375
38.7732,6820000,4327.55,1364,16.376,4766.54,1364,-13322.8564453125
38.7925,6825000,4716.56,1365,16.3899,4802.63,1365,-13363.75
38.7458,6830000,4559.35,1366,16.6041,4781.34,1366,-13596.3955078125
38.6387,6835000,4035.74,1367,15.577,4812.06,1367,-13527.572265625
38.9224,6840000,3860.09,1368,14.4515,4784.84,1368,-13533.873046875
38.6945,6845000,4439.43,1369,15.9619,4753.13,1369,-13592.0654296875
38.7316,6850000,4651.58,1370,15.8302,4787.41,1370,-13425.12890625
38.5964,6855000,4481.13,1371,16.2936,4753.98,1371,-13586.1123046875
39.1548,6860000,4496.07,1372,16.3141,4782.63,1372,-13550.658203125
38.9697,6865000,4499.23,1373,16.1794,4746.39,1373,-13592.6005859375
38.8209,6870000,4269.01,1374,15.2428,4768.8,1374,-13590.5927734375
38.8569,6875000,4472.28,1375,16.4786,4764.3,1375,-13693.0869140625
38.8425,6880000,3924.05,1376,14.6074,4796.91,1376,-13679.9033203125
39.0317,6885000,4633.06,1377,16.3127,4766.84,1377,-13617.1396484375
37.9984,6890000,4693.21,1378,15.7785,4799.97,1378,-13468.7978515625
38.6696,6895000,4459.35,1379,15.5036,4745.73,1379,-13429.052734375
38.5024,6900000,4529.17,1380,15.2808,4780.99,1380,-13505.517578125
38.7527,6905000,4502.7,1381,16.566,4805.81,1381,-13676.48828125
38.6591,6910000,4271.03,1382,16.1218,4827.54,1382,-13586.6123046875
39.0456,6915000,3769.64,1383,16.4089,4788.73,1383,-13753.65234375
39.154,6920000,4586.39,1384,16.7549,4802.64,1384,-13714.0673828125
39.2563,6925000,4522.2,1385,15.4862,4800.74,1385,-13879.982421875
39.1136,6930000,3929.3,1386,15.726,4831.03,1386,-13732.537109375
39.0534,6935000,4675.62,1387,16.3222,4802.21,1387,-13771.029296875
39.0556,6940000,4294.17,1388,15.3103,4786.82,1388,-13704.5244140625
38.8801,6945000,4199.69,1389,15.8402,4803.04,1389,-13799.1484375
39.166,6950000,3955.36,1390,16.4154,4804.28,1390,-13812.2216796875
39.7245,6955000,4581.56,1391,16.2963,4799.23,1391,-14000.2080078125
40.0686,6960000,4119.1,1392,15.8757,4803.0,1392,-13838.33203125
39.0431,6965000,4745.14,1393,16.3618,4827.33,1393,-13871.013671875
39.271,6970000,4416.24,1394,15.9496,4784.88,1394,-13729.642578125
38.9485,6975000,4494.73,1395,16.7165,4793.7,1395,-13774.7724609375
39.7113,6980000,4079.28,1396,16.6223,4615.48,1396,-13940.36328125
39.4398,6985000,4295.71,1397,17.3383,4792.48,1397,-14014.7509765625
38.8379,6990000,4340.98,1398,16.6174,4795.79,1398,-13965.9150390625
39.5873,6995000,4395.81,1399,16.6086,4787.12,1399,-14015.4794921875
39.8486,7000000,4488.61,1400,17.1453,4806.24,1400,-13956.6298828125
39.2463,7005000,3889.86,1401,17.6947,4835.66,1401,-13950.466796875
39.9431,7010000,4742.55,1402,15.7966,4832.02,1402,-13926.1318359375
39.7089,7015000,4511.17,1403,16.7657,4820.14,1403,-14004.734375
39.0842,7020000,4090.42,1404,17.2213,4789.22,1404,-13943.205078125
38.9824,7025000,4177.43,1405,16.1291,4801.8,1405,-13891.8876953125
40.1146,7030000,4257.1,1406,14.9383,4825.48,1406,-14071.4833984375
39.2971,7035000,4194.24,1407,18.3416,4851.73,1407,-14113.4580078125
39.0545,7040000,4370.71,1408,16.1639,4770.34,1408,-14010.2373046875
39.3343,7045000,4192.19,1409,17.6405,4791.81,1409,-14111.728515625
39.5264,7050000,4160.42,1410,16.5454,4808.07,1410,-14291.875
39.4336,7055000,4453.69,1411,16.9557,4815.43,1411,-14103.37109375
39.8119,7060000,4734.2,1412,18.2446,4805.72,1412,-14028.1669921875
39.4339,7065000,4223.05,1413,16.5211,4775.59,1413,-14054.4931640625
39.423,7070000,4757.34,1414,17.8175,4805.58,1414,-14050.3525390625
39.6459,7075000,4152.07,1415,18.1956,4808.66,1415,-14156.1904296875
39.4657,7080000,4367.78,1416,17.5128,4820.89,1416,-14213.833984375
39.6074,7085000,4592.11,1417,18.6461,4833.56,1417,-14031.9951171875
39.4792,7090000,4561.42,1418,18.2564,4815.72,1418,-14207.0595703125
39.67,7095000,3845.77,1419,17.5406,4822.41,1419,-13984.7607421875
39.7684,7100000,4565.68,1420,18.193,4826.23,1420,-14386.9453125
39.2391,7105000,4738.88,1421,17.7309,4792.89,1421,-14042.2841796875
39.4367,7110000,4601.19,1422,17.7301,4848.7,1422,-14153.556640625
39.9926,7115000,3797.86,1423,18.5685,4828.48,1423,-14304.251953125
39.2027,7120000,4549.98,1424,17.5057,4795.56,1424,-13982.033203125
39.6789,7125000,4628.63,1425,17.8855,4826.47,1425,-14211.2158203125
39.5688,7130000,4232.91,1426,18.4228,4797.64,1426,-14267.41015625
39.9218,7135000,3775.79,1427,17.4811,4808.65,1427,-14385.7158203125
39.7008,7140000,4604.2,1428,18.469,4829.45,1428,-14226.5087890625
39.7523,7145000,4399.2,1429,16.4691,4817.25,1429,-14525.4990234375
40.0237,7150000,4410.33,1430,17.622,4396.69,1430,-14513.185546875
39.9561,7155000,4201.88,1431,18.3337,4850.34,1431,-14307.482421875
39.8552,7160000,4567.69,1432,17.2242,4799.36,1432,-14313.1962890625
39.7673,7165000,4278.09,1433,18.9873,4776.59,1433,-14250.5888671875
39.9724,7170000,4405.31,1434,18.3416,4653.97,1434,-14167.9287109375
39.7113,7175000,3471.31,1435,16.4834,4467.39,1435,-14295.3310546875
39.2078,7180000,4595.45,1436,16.9,4833.42,1436,-14109.462890625
39.327,7185000,4384.39,1437,17.7338,4835.35,1437,-14254.5126953125
39.9372,7190000,4035.57,1438,18.4011,4047.59,1438,-13750.259765625
38.8817,7195000,4032.89,1439,16.9138,4846.98,1439,-14192.30078125
38.9738,7200000,4567.08,1440,17.2265,4829.04,1440,-14215.8623046875
39.7391,7205000,4382.92,1441,16.1325,4876.82,1441,-14421.5966796875
39.563,7210000,4056.49,1442,16.3002,4842.6,1442,-14064.8115234375
39.0171,7215000,3816.63,1443,16.7692,4857.74,1443,-14033.470703125
39.0446,7220000,4399.38,1444,16.0438,4863.69,1444,-14053.3427734375
39.2164,7225000,4305.11,1445,17.022,4824.21,1445,-13990.1953125
39.5114,7230000,4144.29,1446,16.0239,4842.96,1446,-14246.68359375
39.7295,7235000,4012.52,1447,14.7627,1336.63,1447,-14387.017578125
39.9975,7240000,3833.18,1448,14.6204,4907.95,1448,-14255.5986328125
39.2513,7245000,4089.78,1449,15.355,4851.45,1449,-14130.7333984375
39.2601,7250000,3289.51,1450,16.2309,3212.15,1450,-14141.048828125
38.5349,7255000,4579.72,1451,16.3556,4249.57,1451,-14297.6953125
39.5323,7260000,4080.72,1452,15.1104,1905.01,1452,-14318.689453125
38.7929,7265000,4015.03,1453,16.6975,4452.49,1453,-14217.0849609375
39.9729,7270000,4526.16,1454,14.8378,2728.28,1454,-14532.13671875
39.0881,7275000,4288.15,1455,17.4235,2806.51,1455,-14177.732421875
39.5811,7280000,3802.45,1456,14.5463,2162.78,1456,-14315.0654296875
39.375,7285000,3967.32,1457,15.3953,4655.96,1457,-14066.0458984375
39.7146,7290000,4092.25,1458,14.5618,4439.97,1458,-14202.2783203125
40.5042,7295000,2728.46,1459,15.0878,1938.8,1459,-14127.640625
39.7202,7300000,4222.9,1460,16.2505,1010.78,1460,-14290.8232421875
40.7261,7305000,2792.75,1461,15.9439,3190.63,1461,-14493.2099609375
40.0301,7310000,4077.17,1462,15.5254,3600.36,1462,-14327.572265625
38.9289,7315000,4204.26,1463,16.1598,4610.65,1463,-14344.6923828125
39.5211,7320000,3866.61,1464,16.7495,3169.51,1464,-14532.3408203125
39.4855,7325000,4313.98,1465,17.9754,2078.91,1465,-14410.2353515625
39.8455,7330000,4543.69,1466,17.7821,2098.26,1466,-14012.435546875
39.3373,7335000,4548.19,1467,17.0641,4846.19,1467,-14613.2333984375
39.6195,7340000,4531.1,1468,16.0615,2100.22,1468,-14630.84765625
38.9371,7345000,4320.41,1469,17.3196,4367.33,1469,-14230.5703125
39.2025,7350000,4255.25,1470,17.642,4827.17,1470,-14403.748046875
39.3634,7355000,4716.5,1471,17.3185,4777.36,1471,-14390.6513671875
39.5089,7360000,4123.86,1472,17.8572,3184.41,1472,-14434.0302734375
39.5767,7365000,4733.02,1473,17.8784,4813.22,1473,-14406.076171875
39.9598,7370000,4486.41,1474,17.9477,4798.62,1474,-14335.91796875
39.3933,7375000,4702.71,1475,18.8444,4772.44,1475,-14044.6630859375
39.5146,7380000,4713.63,1476,17.8472,4810.21,1476,-14198.3154296875
39.073,7385000,4512.55,1477,17.2367,4814.67,1477,-14417.6640625
39.3634,7390000,4347.04,1478,17.6346,3595.47,1478,-14246.0869140625
39.683,7395000,4441.1,1479,17.2035,4631.73,1479,-14161.0078125
39.1392,7400000,4685.47,1480,18.0801,4843.54,1480,-14467.3046875
39.4508,7405000,4329.63,1481,18.1328,4803.14,1481,-14099.3154296875
38.9918,7410000,4549.33,1482,17.7195,4835.3,1482,-14258.0869140625
39.01,7415000,4788.86,1483,17.8773,4847.93,1483,-14341.3076171875
39.2923,7420000,4558.76,1484,17.2179,4806.92,1484,-14209.251953125
39.1075,7425000,4359.51,1485,17.7522,4830.88,1485,-14430.1875
39.2123,7430000,4553.68,1486,16.8458,4831.38,1486,-14294.6767578125
38.9297,7435000,4405.04,1487,17.6471,3590.33,1487,-14347.3583984375
39.1416,7440000,4617.14,1488,17.0364,4041.44,1488,-14412.0302734375
38.5427,7445000,4526.12,1489,16.1942,4816.11,1489,-13958.06640625
39.0147,7450000,4550.52,1490,16.4282,4837.56,1490,-14339.037109375
38.9275,7455000,4344.81,1491,16.6332,4212.27,1491,-14215.013671875
39.1096,7460000,4348.39,1492,16.9986,4837.4,1492,-14385.8623046875
39.5284,7465000,3854.25,1493,15.3095,3401.9,1493,-14251.2763671875
39.4241,7470000,4593.26,1494,17.6354,4810.6,1494,-14562.00390625
39.1182,7475000,4288.51,1495,14.8169,4860.51,1495,-14254.5146484375
39.1863,7480000,4504.06,1496,16.5318,4854.57,1496,-14481.173828125
39.1792,7485000,4383.35,1497,16.9934,4833.38,1497,-14567.861328125
39.2915,7490000,4579.38,1498,17.5051,4836.89,1498,-14558.263671875
38.9884,7495000,4506.01,1499,16.1012,4785.55,1499,-14482.51953125
