Running Forward KL,Running Reverse KL,Real Sto Return,Running Update Time,Itration,Reward Loss,Running Env Steps,Real Det Return
45.8072,19.0097,3392.5,790,790,-12427.427734375,3950000,3608.55
45.0872,17.5057,3742.98,791,791,-12266.892578125,3955000,4206.11
44.8637,18.2658,4017.01,792,792,-12315.8779296875,3960000,4393.22
46.1497,29.8496,2280.48,793,793,-12599.9375,3965000,2904.36
46.6137,22.4877,2231.9,794,794,-13068.419921875,3970000,2439.65
46.1256,23.2314,3226.52,795,795,-12070.166015625,3975000,2557.21
46.4804,18.7749,3205.35,796,796,-12170.3515625,3980000,3907.42
46.11,18.3774,3642.17,797,797,-12088.611328125,3985000,3891.99
46.4734,19.5402,3628.21,798,798,-12798.591796875,3990000,3930.22
45.0252,16.612,3589.19,799,799,-12642.08984375,3995000,3611.08
44.6782,17.2644,3447.41,800,800,-11671.259765625,4000000,3780.26
44.8174,16.2896,3681.29,801,801,-12205.3310546875,4005000,3728.91
44.4001,16.0055,3598.19,802,802,-11959.845703125,4010000,3617.18
44.8577,16.502,3690.34,803,803,-12094.9892578125,4015000,4005.05
46.6712,27.9745,2970.34,804,804,-12714.7236328125,4020000,4159.14
44.8025,20.6812,4134.28,805,805,-11900.4365234375,4025000,3759.41
45.4482,20.0967,4465.01,806,806,-11216.4619140625,4030000,4632.17
44.8431,19.2305,4458.45,807,807,-11348.923828125,4035000,4429.47
44.9418,21.2628,4444.61,808,808,-10447.9580078125,4040000,4243.48
45.4608,20.0516,4466.39,809,809,-11637.6435546875,4045000,4547.44
45.9946,20.7489,4730.92,810,810,-11818.1552734375,4050000,4854.82
44.7241,18.0353,3484.28,811,811,-14231.9921875,4055000,3487.45
45.3976,18.8011,3946.85,812,812,-12769.4208984375,4060000,4445.94
44.9732,20.5272,4089.7,813,813,-13261.6005859375,4065000,4317.47
46.388,19.0153,3567.22,814,814,-14293.3173828125,4070000,4181.76
45.3111,18.5213,4209.78,815,815,-13500.013671875,4075000,4440.05
46.6832,21.2765,3998.71,816,816,-13482.0361328125,4080000,4316.36
46.8088,22.4202,4375.44,817,817,-13433.5380859375,4085000,4663.06
45.9392,22.2373,4031.71,818,818,-14116.142578125,4090000,4361.02
46.3929,20.7573,4144.03,819,819,-13511.1318359375,4095000,4000.61
45.8675,18.8277,4202.08,820,820,-13198.7080078125,4100000,4307.37
45.415,18.8731,4170.68,821,821,-12933.982421875,4105000,4617.83
44.4121,18.5221,4323.86,822,822,-12884.1171875,4110000,4665.85
45.5965,20.7032,4172.87,823,823,-11959.65625,4115000,3189.83
45.6453,22.2465,3783.08,824,824,-11623.71484375,4120000,4167.44
43.9884,16.0892,3833.02,825,825,-12727.3349609375,4125000,2064.32
44.9316,16.7168,3492.16,826,826,-13362.1708984375,4130000,986.08
45.171,18.8517,3953.35,827,827,-11939.2734375,4135000,3992.61
44.0585,17.8341,3991.86,828,828,-12432.0185546875,4140000,4299.31
45.5426,19.7892,3130.91,829,829,-11969.544921875,4145000,4032.18
44.3694,18.6061,3767.26,830,830,-12726.330078125,4150000,3888.98
43.285,18.5484,3069.36,831,831,-12921.8037109375,4155000,2699.99
44.8322,15.0094,1342.92,832,832,-14051.25,4160000,1519.16
43.4961,16.9499,3885.26,833,833,-12818.3955078125,4165000,3819.32
44.5211,21.5858,4297.31,834,834,-12413.31640625,4170000,4384.59
45.6196,21.1696,3624.19,835,835,-13709.1748046875,4175000,3962.23
44.485,18.887,4110.3,836,836,-13026.947265625,4180000,4144.51
43.4833,20.069,4290.41,837,837,-12557.962890625,4185000,4076.38
44.1311,19.9863,4268.34,838,838,-12506.939453125,4190000,4422.27
45.3102,18.643,3975.49,839,839,-13255.447265625,4195000,2535.84
47.2413,21.7994,4402.46,840,840,-13161.1708984375,4200000,4775.83
48.3903,22.9393,3522.6,841,841,-15206.642578125,4205000,2972.85
46.4021,21.1128,4054.59,842,842,-12844.4599609375,4210000,4483.68
45.9584,24.3845,4699.99,843,843,-12557.1005859375,4215000,4935.95
44.7744,24.0987,4067.05,844,844,-13143.4814453125,4220000,4045.98
46.0867,23.3501,4697.78,845,845,-13078.6767578125,4225000,4723.26
44.5896,20.9297,2135.66,846,846,-13113.7509765625,4230000,2455.13
44.3328,20.7968,3634.08,847,847,-13358.5625,4235000,3813.78
47.1558,22.9239,4237.22,848,848,-14368.2568359375,4240000,4323.73
48.497,23.3684,3965.9,849,849,-14574.6748046875,4245000,2801.23
45.8988,19.0392,3406.0,850,850,-14472.9208984375,4250000,3731.11
45.1227,20.3968,3692.87,851,851,-13906.0712890625,4255000,3932.12
46.3567,37.1218,3615.82,852,852,-14512.953125,4260000,4250.83
47.6552,27.2801,2570.62,853,853,-14320.5361328125,4265000,3376.24
43.658,18.2956,3550.05,854,854,-13647.1484375,4270000,3848.87
44.6397,19.749,3686.94,855,855,-13996.490234375,4275000,3963.52
44.6283,18.0635,3615.01,856,856,-14037.025390625,4280000,3346.75
46.1219,32.7737,2946.27,857,857,-14464.5400390625,4285000,3559.49
44.6804,25.484,3719.33,858,858,-14304.7841796875,4290000,3795.2
44.4378,21.51,4228.68,859,859,-13310.41796875,4295000,4437.77
44.6269,20.0743,3178.26,860,860,-13143.2783203125,4300000,3295.83
44.6597,21.0175,3008.27,861,861,-13188.25,4305000,3101.42
43.9786,20.0737,3718.96,862,862,-13483.029296875,4310000,3928.68
44.8141,21.0015,4884.65,863,863,-12146.142578125,4315000,4977.22
43.6548,19.982,4565.79,864,864,-12693.779296875,4320000,4821.61
43.7865,20.5923,1657.87,865,865,-14700.9189453125,4325000,2166.73
44.6846,16.0449,1331.61,866,866,-15061.62109375,4330000,2427.42
47.5239,20.0312,2968.31,867,867,-15213.96875,4335000,3299.6
44.8,17.8862,3291.01,868,868,-14431.62109375,4340000,2399.46
44.7611,18.3394,3232.96,869,869,-15308.083984375,4345000,3397.3
45.4975,19.2578,4216.31,870,870,-15153.4736328125,4350000,3838.1
43.693,17.809,3392.93,871,871,-15182.958984375,4355000,3356.36
43.7692,18.1173,3458.78,872,872,-14475.7919921875,4360000,3536.45
45.1,18.6374,3312.56,873,873,-14963.9794921875,4365000,3152.68
44.7787,23.8354,3228.27,874,874,-15247.5146484375,4370000,3404.92
44.0082,16.746,3098.9,875,875,-15234.8349609375,4375000,2533.64
44.7007,19.1675,1308.34,876,876,-15293.3544921875,4380000,2507.08
44.2351,18.3501,3250.38,877,877,-15326.189453125,4385000,3131.81
46.2876,19.3439,3758.63,878,878,-15248.021484375,4390000,3649.5
44.0769,19.7071,3829.21,879,879,-13574.1298828125,4395000,4332.48
43.9432,18.614,3304.05,880,880,-13743.6474609375,4400000,2164.64
45.1826,21.3391,4331.65,881,881,-14246.8544921875,4405000,4557.22
43.3575,19.6981,1644.49,882,882,-13836.8583984375,4410000,-2.68
43.9926,19.6437,1108.13,883,883,-13252.859375,4415000,-4.49
45.7508,19.7019,1337.9,884,884,-14395.572265625,4420000,644.85
48.0919,23.7011,3255.61,885,885,-15059.17578125,4425000,4591.88
47.8272,24.1609,4672.01,886,886,-13655.765625,4430000,4987.46
46.7062,24.1607,4540.07,887,887,-12905.32421875,4435000,4635.74
45.1579,21.7369,4191.4,888,888,-13528.6083984375,4440000,4310.26
45.6747,22.4347,4408.45,889,889,-14017.9521484375,4445000,4491.16
44.5414,20.6943,4652.63,890,890,-12936.6923828125,4450000,4139.06
44.5946,21.2902,4341.45,891,891,-12480.0830078125,4455000,4382.97
44.5608,21.0367,4364.7,892,892,-12703.322265625,4460000,4376.09
44.8102,20.5039,4239.09,893,893,-14518.7568359375,4465000,4084.01
44.7664,21.1948,4255.98,894,894,-13915.19921875,4470000,4590.49
44.2531,24.8074,3966.39,895,895,-14302.6162109375,4475000,4050.26
45.6952,32.9994,1377.2,896,896,-14894.1494140625,4480000,1412.38
44.2649,19.5438,3056.85,897,897,-14375.373046875,4485000,3605.64
44.5717,24.4592,3606.49,898,898,-13800.7890625,4490000,4589.05
43.9523,20.9126,4340.86,899,899,-13510.2138671875,4495000,4642.81
43.7885,19.2424,3206.6,900,900,-14365.9677734375,4500000,3092.59
45.5896,21.8888,3868.96,901,901,-12830.8740234375,4505000,1576.98
43.7432,22.6231,3414.54,902,902,-14194.173828125,4510000,4675.32
44.5114,23.4497,2462.72,903,903,-14993.1591796875,4515000,3455.21
44.9211,24.0114,3602.93,904,904,-14607.822265625,4520000,3888.34
43.7565,22.8613,3879.52,905,905,-14305.171875,4525000,3306.0
44.4414,21.5959,4135.76,906,906,-14564.7333984375,4530000,4514.19
44.4822,23.3498,1759.17,907,907,-15220.958984375,4535000,1909.97
43.5149,16.7056,3907.63,908,908,-14823.384765625,4540000,2413.33
44.0116,23.9303,2647.69,909,909,-14747.759765625,4545000,3182.82
44.2205,18.9961,3487.47,910,910,-14366.943359375,4550000,3879.27
43.5975,19.9567,3546.83,911,911,-13758.7431640625,4555000,3910.94
45.5948,20.9138,4033.84,912,912,-14332.3955078125,4560000,3764.61
47.3968,26.8866,3877.71,913,913,-12317.1484375,4565000,4075.06
48.9417,43.4033,1298.71,914,914,-14418.544921875,4570000,580.83
45.3592,22.6657,3762.55,915,915,-14916.8037109375,4575000,4289.79
44.6129,20.4783,4222.44,916,916,-14431.0966796875,4580000,4516.61
44.4339,20.7334,4011.29,917,917,-13475.4541015625,4585000,4302.98
44.6508,20.904,4113.97,918,918,-13139.150390625,4590000,4280.04
50.3484,86.1404,12.1,919,919,-15101.7109375,4595000,12.93
49.6391,55.6299,30.16,920,920,-11355.1259765625,4600000,29.05
49.0149,42.2058,25.49,921,921,-15188.400390625,4605000,25.04
47.9437,37.6893,379.65,922,922,-16831.1171875,4610000,462.27
50.3267,48.4822,183.61,923,923,-17821.52734375,4615000,156.51
44.9357,20.9438,3817.48,924,924,-15393.625,4620000,3700.23
44.2406,20.1473,4209.18,925,925,-14767.6162109375,4625000,4274.16
44.6892,21.5745,4311.09,926,926,-14543.7236328125,4630000,4777.04
46.6719,32.4872,1657.14,927,927,-14773.771484375,4635000,1605.9
45.3381,31.5105,2423.52,928,928,-15025.734375,4640000,1688.18
43.9655,23.8874,919.69,929,929,-15483.9921875,4645000,1141.03
49.3391,44.278,483.69,930,930,-16221.4296875,4650000,303.84
54.2077,44.8169,285.01,931,931,-18031.193359375,4655000,58.51
53.1468,64.9227,300.38,932,932,-18024.169921875,4660000,289.36
52.5776,73.3712,17.23,933,933,-13903.44140625,4665000,17.48
52.9724,69.7746,228.54,934,934,-14146.7783203125,4670000,226.99
51.3082,60.8261,174.07,935,935,-16978.37109375,4675000,297.67
48.6574,31.6273,446.16,936,936,-15297.3251953125,4680000,266.9
53.9514,147.8719,-11.67,937,937,-17468.46484375,4685000,-7.55
47.8132,27.9556,1776.93,938,938,-16115.955078125,4690000,2750.96
48.0177,27.0045,1702.5,939,939,-16038.0263671875,4695000,2418.91
45.8615,34.4031,525.68,940,940,-16146.8701171875,4700000,392.24
45.2757,20.4825,912.67,941,941,-16106.8759765625,4705000,937.45
43.5992,19.5463,3363.06,942,942,-14387.291015625,4710000,3837.53
42.8778,21.469,3233.01,943,943,-14527.6005859375,4715000,2418.3
44.5425,19.446,2224.79,944,944,-15153.3447265625,4720000,4332.69
44.5109,20.892,2752.71,945,945,-14490.6298828125,4725000,724.15
44.3485,20.3619,2576.03,946,946,-15424.640625,4730000,986.99
44.7825,20.3776,4047.21,947,947,-14789.13671875,4735000,4105.95
44.2412,20.1037,4372.21,948,948,-14620.0244140625,4740000,4454.27
44.2347,19.8574,2791.93,949,949,-14016.1796875,4745000,3234.39
43.6412,17.5159,4344.12,950,950,-14041.9765625,4750000,4472.6
44.0076,18.0626,4317.81,951,951,-14111.2802734375,4755000,4510.36
44.1335,17.2193,4085.67,952,952,-14150.9970703125,4760000,4276.38
46.8834,32.5924,619.71,953,953,-15192.3671875,4765000,592.76
46.7893,24.7639,1074.87,954,954,-14817.8466796875,4770000,2554.3
45.2573,22.3184,4361.7,955,955,-13950.6611328125,4775000,4741.57
44.9577,23.7133,3535.77,956,956,-15294.849609375,4780000,3792.06
44.6848,19.8345,3331.09,957,957,-15022.46484375,4785000,2462.57
45.9321,22.669,4896.96,958,958,-14440.8193359375,4790000,5081.43
45.7579,21.5933,4635.26,959,959,-14642.568359375,4795000,4928.93
45.9793,18.65,3134.55,960,960,-15841.87109375,4800000,2139.02
44.0707,18.6661,3666.63,961,961,-14934.486328125,4805000,3880.66
46.135,32.9742,827.69,962,962,-14565.8720703125,4810000,1048.31
43.4548,20.1557,4136.85,963,963,-14692.078125,4815000,4324.83
44.1794,26.7485,3645.4,964,964,-14287.7880859375,4820000,4207.77
46.6094,23.6036,3936.48,965,965,-15857.7158203125,4825000,4051.28
45.8387,21.2534,3308.52,966,966,-15097.2939453125,4830000,3286.62
45.009,19.6619,3454.83,967,967,-15403.462890625,4835000,3909.18
45.0627,20.2228,3684.35,968,968,-15357.4482421875,4840000,2806.32
45.0772,19.9808,3825.16,969,969,-15702.4873046875,4845000,4346.93
46.5459,24.1297,4449.03,970,970,-14633.7109375,4850000,4994.82
45.5801,22.6839,4435.86,971,971,-13924.181640625,4855000,5015.3
46.2612,23.3593,4633.68,972,972,-14625.1982421875,4860000,3064.94
45.6816,21.3848,4124.14,973,973,-15583.6396484375,4865000,4435.06
43.3768,20.9191,3554.09,974,974,-14583.25,4870000,4011.32
46.1297,18.2888,2992.24,975,975,-15679.4111328125,4875000,3062.62
46.5609,18.4549,3230.37,976,976,-15790.4853515625,4880000,3369.03
44.6147,18.5645,3289.27,977,977,-14903.962890625,4885000,3007.22
44.993,19.1359,3276.61,978,978,-15930.658203125,4890000,3428.9
44.1197,16.7413,3872.99,979,979,-15279.1279296875,4895000,3688.76
43.2728,18.2092,4156.43,980,980,-13776.94921875,4900000,4403.29
45.2994,20.087,4725.92,981,981,-14498.845703125,4905000,4890.95
44.478,21.6066,4677.43,982,982,-14102.9482421875,4910000,4492.46
48.5339,36.3633,543.2,983,983,-16410.263671875,4915000,191.53
49.9324,37.3705,1877.76,984,984,-16182.861328125,4920000,271.44
50.1807,60.095,143.55,985,985,-17620.4140625,4925000,19.94
51.6695,44.5462,-0.19,986,986,-17938.92578125,4930000,-0.78
51.6132,68.4398,255.09,987,987,-17313.91015625,4935000,247.72
53.7738,26.2972,-1.27,988,988,-18109.53125,4940000,-1.4
56.6728,83.0269,18.33,989,989,-18115.021484375,4945000,13.11
51.6071,41.3762,195.44,990,990,-18111.71875,4950000,189.73
49.5582,55.7223,465.89,991,991,-14043.7744140625,4955000,463.03
49.943,45.1685,369.15,992,992,-15407.083984375,4960000,338.64
55.9359,43.2498,18.77,993,993,-18224.546875,4965000,16.66
46.4713,37.4137,413.08,994,994,-17097.259765625,4970000,417.07
44.0908,21.2593,4594.98,995,995,-15297.705078125,4975000,5065.32
46.6438,24.3948,563.83,996,996,-16894.1953125,4980000,1903.43
47.2167,27.3593,779.16,997,997,-17637.490234375,4985000,246.9
48.1381,34.0987,1067.16,998,998,-17484.859375,4990000,137.29
45.507,19.2848,3413.44,999,999,-16150.638671875,4995000,3917.06
45.3536,18.4721,513.67,1000,1000,-16463.630859375,5000000,152.18
45.0695,23.8798,2470.14,1001,1001,-17190.43359375,5005000,2156.84
45.4566,25.6715,2540.6,1002,1002,-16857.3828125,5010000,3005.24
46.3416,24.1391,2173.89,1003,1003,-16509.724609375,5015000,1843.37
46.8566,26.1372,1469.58,1004,1004,-17176.388671875,5020000,1659.83
45.8668,24.1918,1228.62,1005,1005,-16082.98828125,5025000,1477.72
44.7111,19.7387,683.41,1006,1006,-15979.8564453125,5030000,392.14
46.4248,26.1327,2308.45,1007,1007,-16439.970703125,5035000,2050.61
44.2106,20.5507,3320.84,1008,1008,-16225.763671875,5040000,4012.67
44.7928,23.1335,2886.0,1009,1009,-15716.0849609375,5045000,2504.55
45.2504,25.0838,3747.14,1010,1010,-16388.71484375,5050000,3533.02
44.7123,27.0759,3385.58,1011,1011,-15546.791015625,5055000,2475.65
43.8759,16.843,2098.23,1012,1012,-16041.5,5060000,2913.34
45.061,24.8926,121.07,1013,1013,-16561.509765625,5065000,129.95
43.574,17.1238,528.41,1014,1014,-16155.9716796875,5070000,103.11
45.5953,19.7812,2955.93,1015,1015,-16418.7578125,5075000,4083.09
45.4674,32.4628,2246.04,1016,1016,-16250.1142578125,5080000,2232.8
46.0849,21.8971,3331.3,1017,1017,-16311.1416015625,5085000,3757.78
46.5172,23.9709,2020.56,1018,1018,-16558.548828125,5090000,2064.09
46.5714,24.7577,2738.79,1019,1019,-16270.9599609375,5095000,2769.78
46.8345,31.055,398.63,1020,1020,-16455.38671875,5100000,430.95
48.3968,76.0675,1236.19,1021,1021,-18102.55078125,5105000,1319.5
46.8533,18.9722,2624.81,1022,1022,-17511.443359375,5110000,2469.78
47.258,26.9032,2340.29,1023,1023,-17438.00390625,5115000,2638.18
46.491,16.8044,2532.06,1024,1024,-16547.896484375,5120000,2783.56
46.3104,16.5213,2763.05,1025,1025,-15757.1220703125,5125000,2831.02
49.7163,47.0164,713.32,1026,1026,-17849.857421875,5130000,555.3
47.4647,79.6703,489.48,1027,1027,-17647.197265625,5135000,139.43
52.6083,49.446,1038.83,1028,1028,-13725.9599609375,5140000,1031.0
57.248,57.241,851.16,1029,1029,-13563.8291015625,5145000,904.54
47.164,34.1977,1725.41,1030,1030,-16481.220703125,5150000,1265.61
50.6321,124.5,417.29,1031,1031,-17618.1484375,5155000,397.48
47.6065,30.1783,1952.58,1032,1032,-17048.861328125,5160000,1449.11
47.1007,42.7719,1722.66,1033,1033,-17269.787109375,5165000,1964.88
46.7071,44.3427,849.62,1034,1034,-17653.529296875,5170000,2305.37
44.7927,31.0449,589.39,1035,1035,-17469.185546875,5175000,1411.81
47.5696,112.773,198.47,1036,1036,-18088.90625,5180000,106.38
52.1299,75.477,279.52,1037,1037,-18410.986328125,5185000,90.04
50.46,68.1384,19.03,1038,1038,-18369.61328125,5190000,22.49
51.0244,53.8504,243.68,1039,1039,-17586.265625,5195000,262.1
51.4698,67.8715,539.46,1040,1040,-17800.158203125,5200000,507.96
51.5812,64.5955,337.7,1041,1041,-18519.94140625,5205000,269.9
49.1272,58.1591,343.7,1042,1042,-18258.419921875,5210000,336.95
45.0509,27.2848,1651.69,1043,1043,-16389.416015625,5215000,2401.32
45.7184,28.4638,2972.27,1044,1044,-16890.171875,5220000,3782.45
46.4333,61.9461,1439.85,1045,1045,-17909.75,5225000,626.31
49.5943,29.3774,1121.41,1046,1046,-18404.6875,5230000,827.85
46.5973,15.3801,2558.19,1047,1047,-17189.857421875,5235000,1398.58
45.3503,18.602,3353.55,1048,1048,-15328.4931640625,5240000,2816.67
44.9392,18.9925,3396.67,1049,1049,-15478.61328125,5245000,3584.44
45.2498,17.1667,3279.8,1050,1050,-15471.9599609375,5250000,3124.51
47.2827,65.8482,724.25,1051,1051,-17091.228515625,5255000,92.96
43.9892,15.6214,3295.21,1052,1052,-15343.3994140625,5260000,3237.37
44.4615,17.3342,3223.61,1053,1053,-15605.462890625,5265000,3026.31
45.149,18.2663,3146.45,1054,1054,-16338.0927734375,5270000,2993.82
44.2931,16.8703,2783.7,1055,1055,-16020.017578125,5275000,3023.15
44.5969,16.6011,2873.78,1056,1056,-16286.1904296875,5280000,3269.93
46.8967,17.7651,2688.74,1057,1057,-16762.134765625,5285000,2402.63
47.2541,18.8478,2835.37,1058,1058,-17242.35546875,5290000,2826.0
46.7009,19.4338,2950.56,1059,1059,-17420.4140625,5295000,2897.94
46.5854,16.5863,2811.97,1060,1060,-17641.8984375,5300000,2857.04
44.6975,16.1946,3119.08,1061,1061,-17311.1953125,5305000,3449.45
44.6593,19.2864,3663.37,1062,1062,-17234.333984375,5310000,3301.93
45.0122,18.0228,3522.48,1063,1063,-17010.73828125,5315000,3489.86
45.2837,21.0321,3499.49,1064,1064,-17120.7421875,5320000,3404.57
45.2091,24.4118,3995.59,1065,1065,-16682.17578125,5325000,3531.0
45.8489,35.5344,2322.89,1066,1066,-17492.888671875,5330000,1830.04
46.8622,36.1413,2088.75,1067,1067,-17428.69140625,5335000,2197.09
44.8672,17.0301,3699.79,1068,1068,-17536.59375,5340000,3649.2
44.1673,16.7962,3374.33,1069,1069,-17409.6015625,5345000,3407.58
44.8158,17.085,3860.1,1070,1070,-16777.435546875,5350000,3986.54
44.9759,15.8886,3440.5,1071,1071,-17531.98046875,5355000,3503.0
45.2038,16.1565,3389.4,1072,1072,-17456.185546875,5360000,3480.67
45.8306,15.7413,2921.01,1073,1073,-17683.09375,5365000,2905.58
45.6913,17.542,3285.37,1074,1074,-17256.828125,5370000,3106.59
46.5027,18.1134,2998.68,1075,1075,-17513.591796875,5375000,2885.13
46.1029,16.9945,3068.83,1076,1076,-17510.470703125,5380000,3228.63
44.9721,16.7597,3857.96,1077,1077,-16072.609375,5385000,3961.88
44.7894,17.9524,3466.11,1078,1078,-16462.884765625,5390000,3810.84
44.1973,17.4117,3931.75,1079,1079,-16393.837890625,5395000,3702.97
50.5465,77.9596,337.27,1080,1080,-18272.900390625,5400000,227.06
49.469,68.2995,232.42,1081,1081,-18228.203125,5405000,217.49
49.9357,57.7543,364.53,1082,1082,-18190.95703125,5410000,410.42
49.3576,42.9989,436.62,1083,1083,-17746.197265625,5415000,497.02
49.5619,70.4001,395.25,1084,1084,-17968.802734375,5420000,471.92
49.9424,50.0207,943.67,1085,1085,-18333.9765625,5425000,1088.54
47.6746,26.3525,3390.89,1086,1086,-17827.259765625,5430000,3405.42
45.6136,21.3638,3600.76,1087,1087,-17009.64453125,5435000,3880.8
45.2959,22.446,3545.54,1088,1088,-17661.427734375,5440000,3266.06
44.6152,19.0687,3203.0,1089,1089,-17043.95703125,5445000,3415.38
44.6426,23.6691,3112.34,1090,1090,-16209.244140625,5450000,2882.54
45.8873,21.2308,3947.43,1091,1091,-16382.8505859375,5455000,3534.88
44.8879,17.6719,3818.86,1092,1092,-16385.625,5460000,2225.62
46.5905,24.0566,2300.47,1093,1093,-18028.287109375,5465000,938.28
45.6995,21.9235,3357.91,1094,1094,-16799.591796875,5470000,3518.97
46.2528,18.3105,3156.09,1095,1095,-17784.111328125,5475000,3417.94
46.1644,19.8837,3117.53,1096,1096,-16992.447265625,5480000,3253.04
45.7517,18.9197,3097.07,1097,1097,-17282.46875,5485000,3635.94
45.9919,17.4105,3166.58,1098,1098,-17963.435546875,5490000,3240.5
47.6223,16.6782,2525.65,1099,1099,-18225.177734375,5495000,2426.02
46.6214,15.4727,1989.39,1100,1100,-18057.9921875,5500000,1754.99
46.7502,17.9001,2223.71,1101,1101,-18241.087890625,5505000,962.28
47.9621,19.6393,3018.48,1102,1102,-18323.837890625,5510000,2750.39
47.5067,22.096,3459.41,1103,1103,-18215.84375,5515000,2911.83
46.3111,20.5383,4009.55,1104,1104,-16985.703125,5520000,3743.31
48.1292,29.5984,3211.24,1105,1105,-17970.755859375,5525000,3638.92
47.0448,20.9761,3106.42,1106,1106,-18450.087890625,5530000,3165.57
46.4033,19.8173,3437.59,1107,1107,-17639.634765625,5535000,3386.21
48.1223,24.8213,1897.78,1108,1108,-18334.9609375,5540000,2516.2
47.9088,24.157,3390.38,1109,1109,-18234.806640625,5545000,3494.32
46.7422,20.6361,3982.64,1110,1110,-17716.279296875,5550000,3940.18
43.865,17.8754,4517.71,1111,1111,-15628.0712890625,5555000,4769.42
45.6835,20.1186,3839.72,1112,1112,-18156.798828125,5560000,3994.03
45.104,17.545,4117.28,1113,1113,-17084.19921875,5565000,4085.02
46.9033,21.6469,3743.3,1114,1114,-18360.6953125,5570000,3829.92
45.8384,18.5441,4243.98,1115,1115,-16277.998046875,5575000,4352.16
43.7355,18.1722,3804.02,1116,1116,-17605.4375,5580000,4269.72
44.7371,17.4101,3783.88,1117,1117,-17888.466796875,5585000,3726.57
46.3937,18.9348,3300.25,1118,1118,-18342.693359375,5590000,3927.55
44.8355,19.6195,3782.74,1119,1119,-18031.546875,5595000,3888.33
44.5673,17.4514,4110.09,1120,1120,-16783.3984375,5600000,4320.09
44.4049,22.5927,3516.69,1121,1121,-18024.341796875,5605000,3115.31
46.913,21.9797,4361.36,1122,1122,-17140.689453125,5610000,4574.08
49.1984,26.1994,3372.18,1123,1123,-17743.357421875,5615000,4138.79
46.3775,19.1038,3364.62,1124,1124,-17990.509765625,5620000,3257.13
44.7334,18.8627,3759.15,1125,1125,-17888.4765625,5625000,3800.95
46.6946,16.9976,3293.03,1126,1126,-18105.46484375,5630000,3106.34
46.7773,20.0926,3222.29,1127,1127,-18218.482421875,5635000,2747.87
45.8116,19.6352,3647.78,1128,1128,-18211.8828125,5640000,3439.82
44.7778,19.3411,3869.03,1129,1129,-18018.046875,5645000,3913.52
45.4226,18.5776,3757.84,1130,1130,-17939.66015625,5650000,2512.44
45.6942,19.2607,4278.89,1131,1131,-17031.107421875,5655000,4473.13
45.471,19.4858,3917.26,1132,1132,-17691.626953125,5660000,3973.0
45.7052,20.3749,4334.89,1133,1133,-16800.033203125,5665000,4043.82
46.8802,20.6609,1900.13,1134,1134,-18267.609375,5670000,3644.97
44.6273,18.5057,3839.97,1135,1135,-17305.392578125,5675000,4357.6
44.0051,17.1613,3100.35,1136,1136,-16499.95703125,5680000,3730.34
45.2347,16.9452,2984.06,1137,1137,-17753.76171875,5685000,3298.86
44.51,22.2596,3780.3,1138,1138,-17199.2734375,5690000,3260.83
45.0161,21.1163,4261.37,1139,1139,-16313.70703125,5695000,4356.89
44.0457,19.6996,4151.0,1140,1140,-17486.572265625,5700000,4503.01
52.162,49.9294,81.16,1141,1141,-18373.814453125,5705000,67.4
49.5177,56.5843,628.87,1142,1142,-18407.21875,5710000,517.13
48.926,68.0889,531.06,1143,1143,-18462.8671875,5715000,530.47
48.0431,51.2297,1519.42,1144,1144,-18366.73046875,5720000,2372.47
45.5768,25.4073,2636.61,1145,1145,-18278.56640625,5725000,3226.27
44.8044,17.7165,3843.01,1146,1146,-16991.767578125,5730000,2220.63
46.1618,16.7086,2217.57,1147,1147,-18099.958984375,5735000,2623.61
45.4583,21.2468,2811.17,1148,1148,-17938.904296875,5740000,694.02
44.6296,31.1078,4161.31,1149,1149,-16876.44140625,5745000,4086.48
45.0892,15.9303,1764.13,1150,1150,-18032.162109375,5750000,592.55
44.9671,29.6133,2307.69,1151,1151,-18089.576171875,5755000,2577.36
45.4691,18.3983,3048.58,1152,1152,-17878.150390625,5760000,3226.03
43.4456,17.0259,2017.78,1153,1153,-17408.654296875,5765000,3913.52
44.3209,16.3924,1834.93,1154,1154,-17721.595703125,5770000,1174.19
44.8787,16.8514,1343.0,1155,1155,-17838.322265625,5775000,413.46
44.3458,17.0073,2295.59,1156,1156,-17641.984375,5780000,1697.42
44.659,17.9618,2199.39,1157,1157,-17103.990234375,5785000,2156.07
43.6336,18.9179,4017.45,1158,1158,-17243.54296875,5790000,2313.64
45.5638,19.6638,3564.72,1159,1159,-17744.060546875,5795000,2826.42
44.5504,19.0521,2993.46,1160,1160,-18042.6640625,5800000,3091.64
44.8511,22.0555,4154.8,1161,1161,-16993.20703125,5805000,4270.82
43.7797,18.1763,4125.87,1162,1162,-17522.953125,5810000,4093.33
43.3399,17.4681,4326.13,1163,1163,-17360.955078125,5815000,4379.97
45.4665,19.5421,4262.46,1164,1164,-16984.20703125,5820000,4450.76
44.6046,18.7518,4034.92,1165,1165,-17526.970703125,5825000,4265.72
45.7654,16.308,3080.64,1166,1166,-18319.69140625,5830000,3215.1
44.2017,19.0905,4467.56,1167,1167,-16892.474609375,5835000,4182.19
44.6211,18.1233,4613.44,1168,1168,-15675.400390625,5840000,4783.05
43.1137,18.2092,4504.18,1169,1169,-16490.04296875,5845000,4581.32
43.7362,19.2395,4613.73,1170,1170,-17328.53515625,5850000,4717.47
