Real Det Return,Itration,Running Reverse KL,Running Env Steps,Reward Loss,Real Sto Return,Running Update Time,Running Forward KL
5419.24,1142,18.0799,5710000,-9319.3154296875,5211.27,1142,37.4825
5594.07,1143,19.0974,5715000,-9326.111328125,5483.63,1143,38.0284
5344.91,1144,18.0728,5720000,-9283.67578125,5433.81,1144,37.243
5791.14,1145,18.5887,5725000,-9203.0546875,5375.08,1145,37.7275
5746.47,1146,18.5664,5730000,-9422.9111328125,5432.59,1146,38.2017
5538.32,1147,19.5124,5735000,-9166.927734375,5536.52,1147,38.3861
5669.92,1148,17.9863,5740000,-9648.2060546875,5248.76,1148,37.7703
5351.27,1149,18.3831,5745000,-9728.830078125,5447.34,1149,38.0666
5946.21,1150,17.9449,5750000,-9507.9228515625,5700.6,1150,37.3716
5788.32,1151,17.7113,5755000,-9450.14453125,5613.79,1151,37.0992
4728.81,1152,18.4678,5760000,-9527.31640625,5165.67,1152,37.6799
5858.07,1153,18.6177,5765000,-9365.7490234375,5596.32,1153,37.4308
4001.09,1154,18.2596,5770000,-9450.818359375,5510.67,1154,37.9684
5621.08,1155,18.7967,5775000,-9486.6484375,5308.77,1155,38.3397
5604.11,1156,18.5648,5780000,-9485.2197265625,5330.36,1156,37.7566
5665.34,1157,18.145,5785000,-9502.4189453125,5559.82,1157,37.8471
5764.39,1158,18.5138,5790000,-9718.658203125,5506.99,1158,38.4144
5765.28,1159,19.1646,5795000,-9805.2021484375,5531.98,1159,38.0946
5777.81,1160,18.4215,5800000,-9769.1640625,5587.62,1160,38.1598
5839.35,1161,19.4678,5805000,-9542.37109375,5543.35,1161,37.8748
5784.31,1162,19.3514,5810000,-9706.283203125,5569.81,1162,38.7609
5744.9,1163,17.9656,5815000,-9676.4931640625,5541.58,1163,38.0923
5740.73,1164,18.3673,5820000,-9529.5712890625,5513.35,1164,37.6894
5712.48,1165,18.1974,5825000,-9443.4228515625,5507.98,1165,37.9257
5622.69,1166,18.6592,5830000,-9691.060546875,5468.28,1166,38.1963
5565.34,1167,19.199,5835000,-9557.5126953125,5435.72,1167,38.2261
5242.55,1168,18.772,5840000,-9709.7412109375,4416.37,1168,38.3351
5747.16,1169,19.9496,5845000,-9578.4951171875,5164.62,1169,38.7191
5695.82,1170,18.8613,5850000,-9847.0927734375,5459.58,1170,38.9294
5710.17,1171,17.5556,5855000,-9717.73046875,5568.2,1171,38.2668
5617.48,1172,19.2825,5860000,-9806.810546875,5235.02,1172,38.7601
5629.12,1173,18.8398,5865000,-9935.888671875,5511.34,1173,38.6841
5585.16,1174,18.8016,5870000,-9802.9990234375,5433.69,1174,38.9177
5548.99,1175,17.7815,5875000,-9769.4892578125,5498.82,1175,38.5435
5406.73,1176,18.9073,5880000,-9829.923828125,5047.32,1176,39.132
5513.24,1177,19.2409,5885000,-9854.23828125,5492.03,1177,38.6833
5725.9,1178,18.6233,5890000,-10045.4404296875,5493.96,1178,38.9898
5870.92,1179,17.9129,5895000,-10028.73828125,5626.8,1179,38.5423
5629.0,1180,19.387,5900000,-10004.5986328125,5457.18,1180,39.6053
5673.84,1181,19.5307,5905000,-9601.28515625,5415.7,1181,38.7046
5695.15,1182,18.4417,5910000,-10041.3037109375,5559.44,1182,38.7944
5682.17,1183,18.5241,5915000,-10059.9091796875,5448.62,1183,39.279
5634.49,1184,18.0882,5920000,-9960.005859375,5547.85,1184,38.7846
5813.4,1185,18.0189,5925000,-10236.673828125,5185.72,1185,38.8579
5584.39,1186,18.2857,5930000,-9950.90234375,5507.42,1186,39.0376
5571.3,1187,17.8879,5935000,-9931.080078125,5582.09,1187,39.411
5745.9,1188,18.5884,5940000,-10175.564453125,5410.92,1188,39.0876
5673.59,1189,18.9119,5945000,-10196.845703125,5615.03,1189,39.0272
5784.41,1190,18.4022,5950000,-10334.64453125,5592.23,1190,39.4257
5720.56,1191,18.4545,5955000,-10073.2841796875,5355.93,1191,39.1077
5671.59,1192,18.6762,5960000,-10044.015625,5033.47,1192,39.2048
5664.6,1193,19.0355,5965000,-10391.0908203125,5646.63,1193,39.272
5827.66,1194,18.6058,5970000,-10287.390625,5562.72,1194,38.9909
5768.48,1195,19.036,5975000,-9729.283203125,5586.45,1195,38.7927
5736.17,1196,18.8811,5980000,-10178.4462890625,5549.52,1196,39.2255
5764.52,1197,19.416,5985000,-10171.568359375,5612.22,1197,38.669
5858.39,1198,19.734,5990000,-10329.40625,5633.26,1198,38.2816
5817.1,1199,18.6925,5995000,-10042.6376953125,5579.22,1199,38.4463
5600.15,1200,18.5396,6000000,-9917.0810546875,5479.5,1200,38.7002
5555.14,1201,18.5823,6005000,-10035.24609375,5576.04,1201,38.375
5520.73,1202,18.0769,6010000,-9947.3896484375,5610.79,1202,38.2001
4337.86,1203,17.1449,6015000,-10094.6318359375,5262.94,1203,38.5393
5635.02,1204,17.2323,6020000,-10133.2509765625,4791.93,1204,38.1572
5191.67,1205,18.4806,6025000,-10063.8193359375,5539.57,1205,39.0104
5294.19,1206,17.7704,6030000,-10101.734375,5494.78,1206,38.2926
5722.96,1207,19.0086,6035000,-10133.578125,5085.32,1207,38.6539
5756.75,1208,17.4221,6040000,-9971.4033203125,5596.51,1208,37.7885
5741.07,1209,19.6011,6045000,-10108.1533203125,5362.92,1209,38.9159
4316.15,1210,16.8779,6050000,-9809.3525390625,4707.14,1210,38.0842
5198.09,1211,17.3376,6055000,-9981.443359375,5277.06,1211,37.8105
4578.02,1212,17.6185,6060000,-10004.3310546875,5378.96,1212,38.1167
5742.1,1213,17.5338,6065000,-9796.830078125,4727.33,1213,37.7626
5718.37,1214,18.1918,6070000,-10038.5673828125,5039.75,1214,38.7413
5696.63,1215,16.8913,6075000,-10018.458984375,5358.32,1215,37.4919
5848.19,1216,19.3545,6080000,-9987.8349609375,4951.58,1216,38.3208
5339.45,1217,19.6239,6085000,-9577.33203125,5451.59,1217,38.6497
5870.47,1218,18.1499,6090000,-9787.68359375,5695.02,1218,38.2232
5777.81,1219,18.2101,6095000,-10083.6943359375,5390.82,1219,38.237
6008.19,1220,18.6229,6100000,-10046.55078125,5714.26,1220,38.6675
5923.01,1221,17.6278,6105000,-9939.9208984375,5202.94,1221,38.1449
2936.01,1222,18.4493,6110000,-10146.7744140625,4855.7,1222,38.7353
4486.05,1223,21.5211,6115000,-9851.0556640625,4657.51,1223,38.2103
5502.04,1224,19.5051,6120000,-9453.30078125,4675.16,1224,38.9548
5341.05,1225,19.8739,6125000,-10074.87109375,4263.78,1225,38.7285
5843.04,1226,17.7457,6130000,-9968.875,5460.02,1226,37.74
5661.56,1227,21.2049,6135000,-9927.07421875,4967.45,1227,38.364
5743.21,1228,17.6229,6140000,-9858.96484375,5545.02,1228,37.6749
2781.98,1229,20.7681,6145000,-9868.763671875,4634.65,1229,38.7631
5679.37,1230,18.7432,6150000,-9739.3466796875,5555.64,1230,38.382
5316.94,1231,17.6024,6155000,-9884.3193359375,4929.98,1231,37.7219
5691.95,1232,19.1204,6160000,-10046.3984375,5407.98,1232,38.2665
5735.3,1233,20.0219,6165000,-10124.4345703125,5545.8,1233,39.2224
5858.0,1234,17.8114,6170000,-10271.001953125,5625.42,1234,38.3138
5812.92,1235,19.3923,6175000,-10044.9541015625,5430.17,1235,38.5758
5838.64,1236,18.4931,6180000,-10491.55078125,5305.73,1236,38.998
5803.69,1237,17.9364,6185000,-9925.2158203125,4202.52,1237,38.1671
5835.26,1238,21.2545,6190000,-10071.5087890625,4687.67,1238,39.2566
5748.89,1239,19.4118,6195000,-10469.791015625,5072.5,1239,38.8177
5660.06,1240,17.5767,6200000,-10003.5595703125,5323.13,1240,37.8481
5811.84,1241,20.0225,6205000,-10170.5947265625,4667.18,1241,38.6225
5751.15,1242,18.6367,6210000,-10170.3583984375,4868.06,1242,38.8068
4175.01,1243,20.8361,6215000,-9965.3525390625,4914.5,1243,38.3733
5753.59,1244,19.363,6220000,-10159.4912109375,5116.83,1244,37.9935
1497.46,1245,21.0909,6225000,-9771.3564453125,4639.78,1245,38.3945
3931.14,1246,21.695,6230000,-10061.85546875,4376.06,1246,39.2557
5804.26,1247,18.2348,6235000,-9946.9033203125,5571.08,1247,37.8558
5794.64,1248,20.1553,6240000,-9959.1943359375,4332.03,1248,38.4555
5800.46,1249,18.0918,6245000,-9878.0986328125,5401.56,1249,36.7724
5687.44,1250,19.7923,6250000,-10125.2431640625,5061.64,1250,38.7497
5852.08,1251,18.5513,6255000,-10226.791015625,5599.97,1251,38.351
5920.35,1252,19.2077,6260000,-10450.623046875,5303.22,1252,38.7208
5510.94,1253,18.045,6265000,-10367.345703125,4093.99,1253,38.0221
5170.41,1254,18.978,6270000,-10339.267578125,5093.28,1254,38.5932
5747.58,1255,18.2671,6275000,-10372.0908203125,5319.52,1255,38.5027
4869.92,1256,20.7256,6280000,-10298.58984375,5375.08,1256,39.1273
5534.33,1257,19.0631,6285000,-10116.1982421875,4837.48,1257,38.4288
5459.38,1258,18.0892,6290000,-10597.28125,4567.0,1258,38.648
5702.61,1259,21.2427,6295000,-10198.677734375,4919.03,1259,38.4159
5518.55,1260,18.8997,6300000,-10452.712890625,4730.89,1260,38.1931
4921.36,1261,20.4972,6305000,-10269.826171875,5251.51,1261,39.0058
5693.2,1262,18.5376,6310000,-10050.958984375,5353.97,1262,38.0417
4964.33,1263,19.3109,6315000,-10018.3212890625,4987.46,1263,37.585
5224.39,1264,18.2415,6320000,-9957.107421875,4852.32,1264,37.9274
-7.4,1265,141.6447,6325000,-12287.50390625,1307.89,1265,43.4827
15.0,1266,33.4586,6330000,-8988.5068359375,260.68,1266,54.5974
22.72,1267,35.8746,6335000,-10159.447265625,638.41,1267,42.9986
48.65,1268,39.9119,6340000,-9744.8408203125,50.81,1268,52.5526
5578.47,1269,19.1616,6345000,-8937.228515625,4595.71,1269,36.988
5358.75,1270,18.5331,6350000,-9261.3310546875,5046.87,1270,37.3058
4821.82,1271,18.1093,6355000,-9930.576171875,5413.97,1271,37.8545
4813.76,1272,20.1865,6360000,-10041.091796875,4431.12,1272,38.821
5563.78,1273,18.924,6365000,-9735.6806640625,5553.09,1273,38.0395
5464.28,1274,18.6284,6370000,-10002.7685546875,5039.75,1274,38.3215
5477.7,1275,18.5358,6375000,-9798.076171875,5228.95,1275,38.2102
3393.4,1276,20.121,6380000,-10194.9765625,4201.18,1276,38.9053
5792.44,1277,19.3653,6385000,-9898.9189453125,5583.13,1277,38.32
5593.47,1278,18.6598,6390000,-9914.7412109375,5230.43,1278,38.6909
5708.56,1279,19.6227,6395000,-9820.2939453125,5053.98,1279,38.3656
5592.23,1280,19.1311,6400000,-9989.724609375,5543.66,1280,37.6544
5586.89,1281,19.2886,6405000,-10246.595703125,4997.89,1281,38.6322
4476.27,1282,19.0903,6410000,-10045.6640625,5520.65,1282,38.057
5705.96,1283,18.7502,6415000,-9902.0224609375,5433.96,1283,38.5742
950.64,1284,30.8455,6420000,-10200.912109375,3977.2,1284,39.5101
5541.83,1285,21.4201,6425000,-10179.7470703125,5463.5,1285,38.5288
5524.12,1286,19.5623,6430000,-10261.1943359375,5223.0,1286,38.2275
5861.57,1287,18.4468,6435000,-10177.5400390625,5107.34,1287,37.679
5578.67,1288,19.2864,6440000,-10172.8369140625,5227.96,1288,38.0552
5206.01,1289,18.4182,6445000,-9828.8369140625,5506.69,1289,37.2017
5337.15,1290,20.8743,6450000,-9916.201171875,5039.21,1290,37.977
5809.14,1291,18.9721,6455000,-9974.28515625,5564.44,1291,38.4409
4239.78,1292,24.8046,6460000,-9919.5576171875,4928.17,1292,38.9635
5604.02,1293,22.4397,6465000,-10034.9375,4833.98,1293,39.1914
5611.91,1294,19.3541,6470000,-10310.1513671875,5045.88,1294,39.1563
5790.51,1295,19.6631,6475000,-10155.1240234375,5026.78,1295,38.834
4959.16,1296,21.4871,6480000,-9937.2724609375,5472.76,1296,38.1345
5317.07,1297,20.4396,6485000,-9717.5009765625,4595.49,1297,38.0624
5237.07,1298,18.8041,6490000,-9983.0498046875,5416.76,1298,38.4618
5456.56,1299,20.6661,6495000,-9603.9560546875,4955.85,1299,38.3489
5689.64,1300,18.297,6500000,-10125.2412109375,4982.02,1300,38.6286
5702.0,1301,19.3143,6505000,-9794.703125,5598.23,1301,38.4699
5556.34,1302,19.084,6510000,-9733.0498046875,5482.57,1302,37.771
5891.05,1303,19.1321,6515000,-9723.0712890625,5623.58,1303,38.026
5494.74,1304,19.6409,6520000,-9818.392578125,5318.18,1304,37.8059
5498.35,1305,17.9058,6525000,-9817.052734375,5070.94,1305,38.2163
4790.52,1306,22.7372,6530000,-9804.1572265625,4974.16,1306,38.7137
5695.99,1307,17.3509,6535000,-9814.3291015625,5331.48,1307,37.0677
5628.23,1308,16.8813,6540000,-9584.8125,5506.01,1308,37.3837
5559.98,1309,19.1703,6545000,-9357.9853515625,5419.27,1309,37.2322
5429.43,1310,18.0429,6550000,-10271.4248046875,5281.96,1310,37.7943
5700.09,1311,18.6066,6555000,-9653.876953125,5199.04,1311,37.1909
5428.51,1312,16.7802,6560000,-9882.4111328125,5011.01,1312,37.8145
5427.93,1313,18.1252,6565000,-10134.3798828125,5313.08,1313,38.1659
5796.08,1314,18.0434,6570000,-10054.3857421875,5360.54,1314,37.8262
5496.85,1315,17.161,6575000,-10156.052734375,5516.36,1315,36.7901
4452.14,1316,18.514,6580000,-10314.615234375,5320.16,1316,38.3329
