Real Det Return,Real Sto Return,Running Reverse KL,Running Forward KL,Itration,Running Update Time,Running Env Steps,Reward Loss
3630.15,4407.94,25.4843,37.4511,765,765,3825000,-6034.90576171875
5331.83,5219.34,17.4792,36.0035,766,766,3830000,-4874.1875
5202.42,5013.24,17.644,37.2024,767,767,3835000,-5661.92626953125
5172.57,5112.93,17.9835,37.6521,768,768,3840000,-5501.12255859375
5125.71,5070.25,16.9615,36.8758,769,769,3845000,-5312.86181640625
5197.01,5108.78,18.6963,38.9664,770,770,3850000,-6071.00390625
5184.48,5103.63,16.5723,36.6477,771,771,3855000,-5322.5107421875
5144.02,5036.67,17.1386,37.8707,772,772,3860000,-5854.6513671875
5252.78,5169.07,17.7734,36.8381,773,773,3865000,-5487.71044921875
5338.43,5191.59,18.221,36.8658,774,774,3870000,-5360.365234375
5385.96,5311.01,18.2186,35.8367,775,775,3875000,-5138.916015625
5330.29,5228.0,18.4436,37.1965,776,776,3880000,-5439.30859375
5389.47,5214.14,19.0351,36.1892,777,777,3885000,-4946.96826171875
5278.61,4910.39,22.2897,36.8128,778,778,3890000,-5059.259765625
-3.36,-3.96,24.3925,52.3966,779,779,3895000,-8351.6484375
4188.85,4005.92,24.0604,37.5051,780,780,3900000,-5549.3095703125
458.24,1430.9,24.0279,36.6178,781,781,3905000,-5347.54638671875
4913.32,3072.55,35.2026,36.5041,782,782,3910000,-3573.697998046875
5046.61,4966.8,18.6395,35.9058,783,783,3915000,-4142.58154296875
5093.74,4496.48,19.4851,36.1888,784,784,3920000,-4428.35107421875
5248.41,5027.39,18.7566,36.1719,785,785,3925000,-5280.21826171875
5258.5,5213.86,18.3399,34.9386,786,786,3930000,-4765.6865234375
5303.45,5047.24,18.7401,35.6892,787,787,3935000,-4957.72412109375
5410.03,5016.84,19.525,35.9583,788,788,3940000,-5139.96630859375
5492.09,5314.07,19.6939,36.4529,789,789,3945000,-5575.34228515625
5305.62,4962.88,19.5315,36.439,790,790,3950000,-5453.986328125
5519.65,5333.9,19.3254,36.3583,791,791,3955000,-5647.6005859375
5244.47,4580.86,19.1195,35.8808,792,792,3960000,-5733.2578125
5389.02,5207.35,18.1002,35.3095,793,793,3965000,-5125.875
5324.36,5196.96,17.489,35.459,794,794,3970000,-5136.9931640625
3723.01,3911.96,19.3873,35.8151,795,795,3975000,-5227.447265625
5439.58,5033.47,18.6607,36.2398,796,796,3980000,-5839.84130859375
5370.77,5250.43,17.8768,35.7793,797,797,3985000,-5558.86572265625
5402.95,4990.3,16.9947,35.737,798,798,3990000,-5442.0205078125
5459.75,5341.65,17.6297,35.3132,799,799,3995000,-5332.568359375
5473.46,5328.35,16.4753,35.6331,800,800,4000000,-5304.8447265625
5477.88,5291.91,16.9763,35.9816,801,801,4005000,-5544.025390625
5431.42,5256.0,18.3653,36.3255,802,802,4010000,-5586.6767578125
5450.45,5300.34,18.091,35.6766,803,803,4015000,-5678.7548828125
5385.82,5261.94,19.6587,37.0788,804,804,4020000,-6123.18505859375
5400.72,5260.9,18.1776,36.3649,805,805,4025000,-5720.1904296875
5363.65,5216.41,17.5082,35.9413,806,806,4030000,-5719.2021484375
5413.09,5239.34,17.2535,36.3092,807,807,4035000,-5833.826171875
5376.7,5271.21,17.3256,35.8509,808,808,4040000,-5878.59814453125
5383.13,5249.8,18.1266,36.2367,809,809,4045000,-6053.462890625
5443.16,5286.16,16.9255,35.3626,810,810,4050000,-5842.8671875
5410.69,5290.25,19.1933,37.037,811,811,4055000,-6292.81982421875
5474.14,5339.89,18.0948,36.455,812,812,4060000,-6245.4287109375
5338.94,5251.7,18.1492,36.0855,813,813,4065000,-6258.2822265625
5410.72,5321.47,18.1562,35.3181,814,814,4070000,-6034.07421875
5393.68,5309.67,17.399,35.2541,815,815,4075000,-5785.7607421875
5429.51,5346.6,16.9749,34.8711,816,816,4080000,-5803.6611328125
5421.64,5300.12,16.5079,35.3073,817,817,4085000,-5879.880859375
5396.4,5299.51,17.2815,35.7278,818,818,4090000,-6109.38916015625
5422.86,5297.89,18.1098,35.3481,819,819,4095000,-6124.53369140625
5408.62,5283.85,15.3552,35.7795,820,820,4100000,-5808.58056640625
5374.78,5266.27,15.9092,36.3583,821,821,4105000,-6213.81787109375
5401.04,5277.32,17.5133,37.3007,822,822,4110000,-6334.22900390625
5453.51,5343.4,18.5667,36.3979,823,823,4115000,-6176.2880859375
5418.04,5054.04,16.3185,35.4469,824,824,4120000,-5897.7373046875
5409.33,5303.72,16.0657,35.8546,825,825,4125000,-5946.58203125
5325.52,4779.22,24.992,38.3941,826,826,4130000,-6575.81982421875
5351.64,4813.71,16.5973,36.1469,827,827,4135000,-5839.19189453125
5365.02,4433.72,18.7878,37.5936,828,828,4140000,-6424.86279296875
5381.03,5258.14,17.0076,35.9795,829,829,4145000,-6091.189453125
5399.23,4797.45,19.2693,36.468,830,830,4150000,-6200.69384765625
5470.8,5073.92,16.5346,35.1811,831,831,4155000,-5919.53173828125
5431.11,5296.48,15.9907,36.0711,832,832,4160000,-6472.7861328125
5441.43,5328.25,16.5724,35.2535,833,833,4165000,-6061.7783203125
5428.14,5320.29,17.9132,35.9294,834,834,4170000,-6460.025390625
5465.78,5234.1,17.0399,36.0473,835,835,4175000,-6542.71728515625
5320.87,5002.01,17.5296,36.9995,836,836,4180000,-6709.37548828125
5368.05,5277.1,17.6909,36.4268,837,837,4185000,-6036.95751953125
5373.41,5295.93,18.1945,36.4362,838,838,4190000,-6156.24951171875
4418.89,4576.74,32.1156,37.5788,839,839,4195000,-6406.75439453125
5363.28,5287.31,17.1496,36.2222,840,840,4200000,-6272.93798828125
5438.52,5303.19,17.8586,36.7194,841,841,4205000,-6487.76611328125
5389.82,5294.75,16.3346,36.3137,842,842,4210000,-6631.9130859375
5387.6,4805.75,16.2948,35.813,843,843,4215000,-6371.8095703125
3886.93,4778.22,20.5977,37.1645,844,844,4220000,-6456.1669921875
5311.06,4784.81,20.3703,36.5293,845,845,4225000,-6750.87158203125
4638.11,5014.49,16.9023,36.44,846,846,4230000,-6728.806640625
5389.2,5083.87,20.3314,36.3149,847,847,4235000,-6496.78466796875
5425.77,5323.32,16.9633,36.0134,848,848,4240000,-6318.62158203125
5412.77,4368.51,17.5259,36.6654,849,849,4245000,-6746.1650390625
5410.02,5295.39,16.3879,36.3235,850,850,4250000,-6490.9169921875
5386.94,5284.47,18.5413,36.9374,851,851,4255000,-6659.65673828125
5387.05,5130.56,17.7863,37.1333,852,852,4260000,-7240.8095703125
5343.5,5259.71,16.9171,36.2319,853,853,4265000,-6527.84326171875
5372.8,5235.79,17.0446,36.9317,854,854,4270000,-6801.923828125
5393.04,5276.71,17.0396,36.6445,855,855,4275000,-6915.576171875
5430.37,5065.59,17.1642,36.3627,856,856,4280000,-6704.88525390625
5467.02,5269.44,19.0479,36.0199,857,857,4285000,-6436.8076171875
5488.63,4860.91,22.3766,37.67,858,858,4290000,-7094.61572265625
5338.67,5018.51,20.1815,36.9977,859,859,4295000,-6454.4697265625
5480.24,4892.75,18.619,37.015,860,860,4300000,-6985.443359375
5402.74,5057.24,19.6368,37.0535,861,861,4305000,-6867.05224609375
5401.47,5019.81,17.7892,36.7467,862,862,4310000,-6930.0546875
5313.11,5119.57,18.4866,37.7487,863,863,4315000,-6971.8017578125
5290.07,5210.93,19.3225,37.5875,864,864,4320000,-7129.0712890625
5353.6,5076.9,18.4763,37.669,865,865,4325000,-7126.015625
2187.43,1399.79,27.2991,40.7395,866,866,4330000,-7290.93994140625
5179.83,5053.74,19.5971,38.7391,867,867,4335000,-6461.27099609375
5108.05,5054.15,19.9502,37.3165,868,868,4340000,-6548.986328125
5160.64,5010.92,20.2476,37.0131,869,869,4345000,-6456.68798828125
5269.5,5133.56,19.8901,37.0611,870,870,4350000,-7243.646484375
5400.09,5236.91,18.209,35.6959,871,871,4355000,-5634.865234375
5408.35,5245.38,18.7492,35.891,872,872,4360000,-5867.10693359375
5323.02,4982.74,17.7724,36.4999,873,873,4365000,-5967.50146484375
5406.76,5278.5,17.8937,35.7618,874,874,4370000,-5507.66943359375
5443.74,5329.14,18.2471,36.3868,875,875,4375000,-5839.2431640625
5399.39,5262.16,18.8424,36.1644,876,876,4380000,-5982.9453125
5430.51,5298.25,18.7824,36.6298,877,877,4385000,-6246.46875
5426.7,5177.89,21.6318,36.6457,878,878,4390000,-6173.89111328125
5416.34,5286.95,18.4043,36.1443,879,879,4395000,-5997.13525390625
5439.19,5250.03,17.8803,35.9988,880,880,4400000,-6279.9580078125
5468.84,4265.52,21.8017,36.1411,881,881,4405000,-6519.34814453125
5421.02,4441.74,20.3712,36.1581,882,882,4410000,-6542.73486328125
5465.5,4970.1,21.9705,36.3595,883,883,4415000,-6440.4052734375
5336.51,4886.51,17.446,36.3541,884,884,4420000,-6805.2080078125
5487.37,5142.56,16.9404,35.6877,885,885,4425000,-6435.08642578125
5441.16,4729.87,29.7844,36.7823,886,886,4430000,-7113.68017578125
1216.62,2466.28,31.0306,39.4,887,887,4435000,-7244.0224609375
4962.46,4985.71,16.2694,36.5696,888,888,4440000,-6856.54443359375
5284.15,5333.15,23.4812,36.3199,889,889,4445000,-6706.09326171875
5331.58,5090.47,16.7178,35.9156,890,890,4450000,-6609.63037109375
5405.75,4832.19,18.1702,36.5562,891,891,4455000,-7050.38330078125
2264.36,3370.34,18.4174,37.1503,892,892,4460000,-6718.65771484375
5485.01,5100.48,22.5932,36.7501,893,893,4465000,-6823.23876953125
5340.19,5014.18,19.5133,36.6625,894,894,4470000,-6934.54541015625
5390.54,5043.78,17.5616,36.5912,895,895,4475000,-7112.27685546875
4542.81,3647.94,17.2967,37.2847,896,896,4480000,-7469.7568359375
5391.31,5137.56,17.0911,36.1582,897,897,4485000,-6822.5078125
5293.04,5180.83,17.1616,36.6947,898,898,4490000,-6929.70263671875
5466.63,5137.79,16.9525,36.7758,899,899,4495000,-7155.33544921875
5433.75,5278.64,16.8812,36.3254,900,900,4500000,-7227.068359375
5468.15,5152.66,20.5136,36.6387,901,901,4505000,-7302.1201171875
5286.22,4769.63,21.6301,36.1516,902,902,4510000,-7379.9736328125
5007.35,4423.16,27.8986,37.2039,903,903,4515000,-7423.40087890625
4117.46,4925.4,17.7599,35.9739,904,904,4520000,-7139.30322265625
5417.13,5281.59,16.4037,35.2876,905,905,4525000,-6850.5400390625
5457.86,5032.42,23.9964,36.3355,906,906,4530000,-7284.39794921875
5276.17,4946.82,23.6211,37.3169,907,907,4535000,-7488.61767578125
4969.69,4518.11,17.6865,37.307,908,908,4540000,-7387.79931640625
5255.38,4340.9,18.6905,37.8686,909,909,4545000,-7581.943359375
5344.45,5274.7,17.727,36.7701,910,910,4550000,-7355.66796875
4099.52,4505.85,20.6783,37.1452,911,911,4555000,-7480.78271484375
5446.78,5203.26,18.1399,36.0879,912,912,4560000,-7108.3486328125
5483.06,5327.99,17.99,35.0448,913,913,4565000,-6610.244140625
5389.62,5278.11,18.5989,35.9567,914,914,4570000,-6280.72900390625
5141.72,5112.3,21.5363,38.5654,915,915,4575000,-6451.63330078125
5268.51,5218.98,20.9453,36.3424,916,916,4580000,-6210.3037109375
5233.67,5236.59,20.4984,36.2257,917,917,4585000,-6077.43798828125
5297.2,5294.36,20.2392,35.9003,918,918,4590000,-6106.046875
5463.3,5320.37,20.7439,37.3148,919,919,4595000,-6868.98681640625
5530.02,5354.8,19.3819,37.4083,920,920,4600000,-7031.95556640625
5429.93,3698.21,19.6763,37.7221,921,921,4605000,-7496.958984375
5331.07,5225.07,19.3518,37.6421,922,922,4610000,-7827.806640625
5337.56,5272.61,19.1355,37.5987,923,923,4615000,-7641.82275390625
5361.92,5239.53,19.2495,36.9131,924,924,4620000,-8056.13818359375
5317.01,5242.86,17.9567,37.1464,925,925,4625000,-7883.65087890625
5380.17,4368.95,26.6,38.2003,926,926,4630000,-7909.91552734375
5242.46,5156.76,19.1232,37.6269,927,927,4635000,-8238.4892578125
5354.46,5231.71,17.8241,36.9324,928,928,4640000,-7746.88134765625
5415.73,5264.23,18.6754,36.6029,929,929,4645000,-7253.3662109375
5410.67,5226.67,19.3064,37.3517,930,930,4650000,-7457.1083984375
5441.78,5324.32,19.2928,37.5787,931,931,4655000,-7660.6455078125
5491.1,5341.44,17.7897,36.2328,932,932,4660000,-6834.5634765625
5494.18,5362.41,18.5536,35.9206,933,933,4665000,-7145.837890625
5449.54,5261.73,18.1399,37.7525,934,934,4670000,-7499.4453125
5578.77,5298.57,18.6692,36.6111,935,935,4675000,-7749.291015625
5524.86,5308.72,17.9972,36.4107,936,936,4680000,-7442.0947265625
5564.94,5355.61,17.4154,36.0084,937,937,4685000,-7213.81005859375
5372.06,5249.43,18.7814,36.5097,938,938,4690000,-7612.89599609375
5572.09,5364.72,17.8808,36.2035,939,939,4695000,-7228.7373046875
5453.22,5278.01,18.0897,35.8886,940,940,4700000,-7255.92529296875
5512.94,5340.45,18.4416,35.9069,941,941,4705000,-6696.58935546875
5435.64,5311.92,18.2143,35.8397,942,942,4710000,-7080.91064453125
5366.56,5294.35,17.4437,35.424,943,943,4715000,-6306.21533203125
1263.99,4365.84,17.9829,36.3391,944,944,4720000,-7171.53076171875
2865.03,4718.33,18.937,36.5543,945,945,4725000,-7116.23486328125
5136.72,5195.65,17.5871,36.5173,946,946,4730000,-6655.259765625
5402.52,4821.79,16.9925,35.4448,947,947,4735000,-6742.62060546875
5494.15,5246.5,16.6569,35.3253,948,948,4740000,-7008.0234375
5364.94,5195.0,17.0613,35.5734,949,949,4745000,-7476.22607421875
5412.83,5304.89,18.2095,36.384,950,950,4750000,-7617.59765625
5433.86,5298.56,18.0587,36.1482,951,951,4755000,-7868.62451171875
5335.32,5214.29,17.7332,36.8549,952,952,4760000,-7952.76904296875
5307.51,5220.8,18.9182,37.1377,953,953,4765000,-8252.10546875
5263.83,5163.27,18.4281,37.4116,954,954,4770000,-8260.7412109375
5336.98,5218.38,18.3251,37.2577,955,955,4775000,-8379.576171875
5220.3,5130.0,18.4022,36.1563,956,956,4780000,-8043.60888671875
5384.95,5223.84,17.6574,36.8068,957,957,4785000,-8216.3349609375
5271.9,5175.83,17.7347,36.6328,958,958,4790000,-8238.146484375
5289.75,5113.73,16.6615,35.9697,959,959,4795000,-7867.18701171875
5201.23,5201.01,16.499,36.0688,960,960,4800000,-7876.5146484375
2323.03,4182.63,13.4792,35.3216,961,961,4805000,-6478.68798828125
5266.43,5239.71,16.4661,35.5352,962,962,4810000,-7317.10986328125
5248.15,5205.79,17.0173,36.2141,963,963,4815000,-7936.34814453125
5280.16,5140.27,17.8171,36.0303,964,964,4820000,-7753.01953125
5245.83,5172.96,17.4848,36.546,965,965,4825000,-8072.6748046875
5263.45,5205.74,17.1329,36.409,966,966,4830000,-7534.80029296875
5364.95,5271.59,16.3063,35.1381,967,967,4835000,-7422.91748046875
5412.31,5250.44,16.3987,34.7185,968,968,4840000,-7192.86181640625
5254.83,5223.24,15.7959,34.0825,969,969,4845000,-7157.20556640625
5461.09,5305.84,16.7608,35.7686,970,970,4850000,-7465.68310546875
5373.0,5276.29,15.7878,35.4661,971,971,4855000,-7506.958984375
5372.06,5191.01,18.2776,35.4962,972,972,4860000,-7215.5849609375
5353.24,4964.91,15.3597,35.4442,973,973,4865000,-7486.72802734375
5398.22,5278.13,15.7272,35.1859,974,974,4870000,-7415.9013671875
5360.57,5140.54,15.8184,34.6546,975,975,4875000,-6815.56396484375
5414.68,5283.96,15.9597,34.6308,976,976,4880000,-7045.16162109375
5358.96,5079.05,14.7875,34.4202,977,977,4885000,-6526.1982421875
5426.01,5117.93,21.1927,34.3847,978,978,4890000,-6908.4482421875
5256.97,4928.51,18.3986,35.3344,979,979,4895000,-7215.3408203125
5250.15,5215.15,14.7627,35.1037,980,980,4900000,-7361.39111328125
5091.67,5130.0,17.4873,36.5224,981,981,4905000,-8003.11572265625
5338.17,5189.42,14.4214,34.9165,982,982,4910000,-7487.9345703125
5296.29,5222.41,15.8056,36.3567,983,983,4915000,-7804.5185546875
5234.08,5162.86,15.1852,36.5228,984,984,4920000,-6961.67578125
4978.18,4505.06,15.2004,35.6208,985,985,4925000,-7411.74072265625
5298.72,4789.78,16.4698,37.3697,986,986,4930000,-8622.5888671875
5258.36,5136.48,17.4869,36.7069,987,987,4935000,-8293.2666015625
5518.45,5287.61,16.6092,36.0389,988,988,4940000,-7711.7412109375
5226.28,5061.33,16.6293,35.0875,989,989,4945000,-8061.8525390625
5384.64,5205.73,16.8092,35.5222,990,990,4950000,-8065.9931640625
5412.04,4691.8,17.7051,35.5728,991,991,4955000,-8146.4130859375
5304.43,5198.74,17.3062,35.5187,992,992,4960000,-8084.08740234375
5356.37,5222.6,16.1014,35.9361,993,993,4965000,-8145.68798828125
5359.02,5230.84,16.609,36.4991,994,994,4970000,-8360.9267578125
5445.36,5269.21,15.8961,35.1239,995,995,4975000,-7890.08349609375
5274.12,5145.55,16.7963,36.407,996,996,4980000,-7560.7431640625
5438.99,5328.07,17.2343,36.8526,997,997,4985000,-8318.5732421875
5229.73,4928.89,15.5465,35.6624,998,998,4990000,-7971.86083984375
5326.69,5234.28,16.3063,36.4111,999,999,4995000,-7910.87109375
4730.18,4953.22,16.0022,36.0163,1000,1000,5000000,-8050.783203125
5240.22,4817.68,16.9872,35.1289,1001,1001,5005000,-8037.24267578125
5335.36,5238.72,17.1928,36.1849,1002,1002,5010000,-8190.65869140625
5365.44,4890.8,14.7471,34.5645,1003,1003,5015000,-7227.36328125
5340.84,5198.6,16.3652,35.5732,1004,1004,5020000,-8373.375
4831.41,3597.34,14.8898,35.8486,1005,1005,5025000,-7856.8466796875
4794.53,4596.34,16.4934,36.3211,1006,1006,5030000,-8264.5458984375
5160.59,4898.02,15.2236,35.8351,1007,1007,5035000,-8283.828125
5191.16,4880.52,18.2895,36.3289,1008,1008,5040000,-8012.212890625
4701.89,4973.95,15.788,35.2959,1009,1009,5045000,-7742.65771484375
5309.4,5217.1,17.4921,36.48,1010,1010,5050000,-8513.5458984375
2480.7,4764.42,16.2744,35.5138,1011,1011,5055000,-7943.4287109375
2303.5,3603.61,23.6203,36.9586,1012,1012,5060000,-8312.578125
5392.23,4751.25,16.3504,35.8328,1013,1013,5065000,-8125.6484375
5191.7,4732.27,16.8479,36.5599,1014,1014,5070000,-7933.80078125
5413.23,5263.9,15.9309,35.884,1015,1015,5075000,-7997.8115234375
5424.0,5279.24,17.4494,36.8577,1016,1016,5080000,-8626.7373046875
5143.72,4290.08,17.7329,36.4292,1017,1017,5085000,-7909.7802734375
2843.72,3030.68,26.6762,38.1375,1018,1018,5090000,-8572.0703125
5387.69,5266.61,15.2445,35.5757,1019,1019,5095000,-7516.25341796875
5175.13,5192.73,15.6834,35.8233,1020,1020,5100000,-8179.615234375
5280.02,5222.2,14.2851,35.6749,1021,1021,5105000,-7560.4931640625
5292.57,5208.51,14.1571,36.0087,1022,1022,5110000,-7946.65234375
5379.87,5243.41,16.3257,36.1029,1023,1023,5115000,-8281.080078125
5396.15,5157.96,16.2016,36.4353,1024,1024,5120000,-8656.1083984375
4558.93,4338.82,18.74,36.4595,1025,1025,5125000,-8351.513671875
5412.99,5255.84,15.826,36.0973,1026,1026,5130000,-8464.7841796875
5382.09,5296.64,15.1726,35.5335,1027,1027,5135000,-7641.06640625
3181.52,5303.46,14.6972,35.6168,1028,1028,5140000,-7610.62744140625
5347.53,4788.46,15.1392,35.6492,1029,1029,5145000,-7612.775390625
5374.17,5181.4,18.013,35.3104,1030,1030,5150000,-7459.98974609375
3101.15,4783.21,20.3529,36.0651,1031,1031,5155000,-7797.81396484375
5464.05,5075.09,16.3198,35.9985,1032,1032,5160000,-7908.29736328125
5177.53,5308.68,14.9954,35.7603,1033,1033,5165000,-7853.60546875
5449.03,5283.18,15.2776,35.4285,1034,1034,5170000,-7843.76806640625
5398.36,4363.41,15.4105,35.2837,1035,1035,5175000,-7801.650390625
3187.66,3979.36,25.0542,36.6386,1036,1036,5180000,-8041.00439453125
4759.55,4284.45,20.1673,36.1318,1037,1037,5185000,-7744.67578125
5430.35,5234.93,15.0904,35.5542,1038,1038,5190000,-8148.90087890625
5467.27,5267.2,15.6432,34.9863,1039,1039,5195000,-8003.501953125
5402.26,4862.19,17.1287,35.8761,1040,1040,5200000,-8133.52587890625
5493.9,4795.71,17.6764,35.7123,1041,1041,5205000,-8125.18896484375
5452.06,5275.23,15.971,35.4444,1042,1042,5210000,-8199.93359375
3917.7,4517.27,15.4698,35.7258,1043,1043,5215000,-8321.9814453125
5442.62,5277.02,16.0305,35.744,1044,1044,5220000,-8320.42578125
5403.05,5256.24,15.8062,35.7647,1045,1045,5225000,-7861.201171875
5481.34,5050.76,16.7096,35.8894,1046,1046,5230000,-8059.166015625
5333.12,5163.37,16.3017,35.8603,1047,1047,5235000,-8476.2822265625
5378.87,5271.71,16.1534,35.8653,1048,1048,5240000,-8065.64794921875
5359.62,5227.69,17.288,36.3694,1049,1049,5245000,-8539.62890625
5371.66,5011.04,15.8249,35.2867,1050,1050,5250000,-8015.142578125
5419.06,5025.23,16.6613,36.1847,1051,1051,5255000,-8369.3427734375
5483.04,5332.39,17.0043,35.239,1052,1052,5260000,-8324.7001953125
5428.44,5266.17,15.5822,34.9015,1053,1053,5265000,-7891.76318359375
5357.61,5239.83,16.5115,35.4055,1054,1054,5270000,-8261.2802734375
5372.92,5259.1,15.8321,35.4078,1055,1055,5275000,-8381.6904296875
5373.07,5246.32,15.6076,35.6491,1056,1056,5280000,-8624.4482421875
4966.06,5157.83,18.0127,35.0835,1057,1057,5285000,-7975.77783203125
2765.89,4183.01,18.5131,34.1912,1058,1058,5290000,-7624.70703125
5455.1,5328.1,15.8289,35.2232,1059,1059,5295000,-7568.82666015625
5399.3,5256.66,16.6182,36.3253,1060,1060,5300000,-8329.39453125
5394.87,5254.25,16.8242,36.0529,1061,1061,5305000,-8500.3564453125
5414.39,5267.76,15.4836,35.1233,1062,1062,5310000,-7999.71337890625
5423.39,5273.28,16.2627,35.8958,1063,1063,5315000,-8194.6748046875
5313.47,4945.05,22.7376,36.0527,1064,1064,5320000,-8324.7294921875
5347.83,4966.31,20.5711,35.7648,1065,1065,5325000,-8339.1123046875
5375.02,5221.79,16.2697,36.1008,1066,1066,5330000,-8539.921875
5287.47,4436.88,18.9333,36.1706,1067,1067,5335000,-8607.083984375
3320.48,4687.33,24.1708,36.7485,1068,1068,5340000,-8874.0576171875
5338.33,5024.97,17.1527,37.217,1069,1069,5345000,-9192.869140625
5410.06,5266.06,17.1165,35.5325,1070,1070,5350000,-8078.0751953125
5354.11,5239.95,16.9391,36.1595,1071,1071,5355000,-8263.3017578125
5328.71,5269.53,16.4092,35.3688,1072,1072,5360000,-7750.51171875
5326.46,5210.64,17.1812,35.498,1073,1073,5365000,-7939.92236328125
5336.06,5231.61,16.7526,35.6631,1074,1074,5370000,-7945.27294921875
5385.66,5261.05,16.5294,35.3612,1075,1075,5375000,-8052.27294921875
5419.08,5257.17,15.8538,35.1295,1076,1076,5380000,-7606.9375
4633.01,4135.86,16.8388,35.9998,1077,1077,5385000,-7534.40576171875
5227.91,5239.97,17.18,36.1418,1078,1078,5390000,-7767.96630859375
5371.52,5260.51,16.6564,35.4567,1079,1079,5395000,-7740.10693359375
5115.85,5052.78,15.3874,36.3814,1080,1080,5400000,-7828.1396484375
5166.77,5135.85,15.2032,35.6913,1081,1081,5405000,-7935.19287109375
5198.38,4975.04,14.3129,34.7864,1082,1082,5410000,-7405.33251953125
2629.73,4790.56,15.322,35.3553,1083,1083,5415000,-7870.90478515625
4835.06,4690.1,15.8618,36.7814,1084,1084,5420000,-8972.5517578125
5219.6,5090.52,14.1024,35.7951,1085,1085,5425000,-7799.126953125
5160.08,5120.63,14.7203,35.2272,1086,1086,5430000,-7849.357421875
5314.66,5156.69,18.1957,34.9892,1087,1087,5435000,-8317.9287109375
5387.26,5210.17,15.4303,35.0805,1088,1088,5440000,-8289.94140625
5320.65,5159.3,17.9818,34.934,1089,1089,5445000,-8317.2861328125
5334.53,5169.53,17.4233,35.1116,1090,1090,5450000,-7896.75244140625
5388.84,5206.58,14.2494,34.7652,1091,1091,5455000,-7884.6875
5204.64,5119.66,13.6347,35.2261,1092,1092,5460000,-7696.13916015625
5300.59,5155.72,14.734,34.0623,1093,1093,5465000,-7438.2939453125
5263.52,4865.18,22.5337,35.5027,1094,1094,5470000,-8276.943359375
5267.85,5082.05,14.5372,35.1005,1095,1095,5475000,-8265.8896484375
5388.6,4949.56,15.5367,35.1362,1096,1096,5480000,-8070.10546875
5259.71,5107.73,16.9367,35.6527,1097,1097,5485000,-8638.7783203125
5357.13,4665.44,15.4268,35.17,1098,1098,5490000,-8343.9912109375
5306.6,5147.56,15.9525,35.1,1099,1099,5495000,-8238.07421875
5379.26,5215.32,15.4014,34.3503,1100,1100,5500000,-7790.0087890625
5435.35,5277.79,17.114,35.8855,1101,1101,5505000,-7866.181640625
5377.1,5200.96,16.6553,35.9765,1102,1102,5510000,-7449.837890625
5324.94,5194.47,15.9241,34.7846,1103,1103,5515000,-8041.1328125
5275.36,5295.85,17.0457,36.6053,1104,1104,5520000,-7434.8857421875
5226.26,5108.25,16.7207,36.7081,1105,1105,5525000,-8048.861328125
5217.04,5084.06,15.403,36.0821,1106,1106,5530000,-8810.8369140625
5495.44,5288.13,15.8518,35.0949,1107,1107,5535000,-8205.560546875
5478.5,5332.25,16.9352,35.0475,1108,1108,5540000,-8232.2666015625
5278.0,4480.87,17.4911,35.0994,1109,1109,5545000,-8482.1416015625
5088.98,4425.93,14.8794,35.1366,1110,1110,5550000,-8294.0009765625
5318.55,5206.96,14.5092,35.2744,1111,1111,5555000,-8710.9072265625
5088.53,4982.4,14.3696,33.8156,1112,1112,5560000,-7713.060546875
5212.54,5351.02,15.8978,33.6723,1113,1113,5565000,-8244.630859375
5176.18,5174.68,18.0153,34.1597,1114,1114,5570000,-8158.18701171875
5406.84,4859.24,23.5461,36.6196,1115,1115,5575000,-9014.052734375
5432.13,4874.12,17.4183,36.0669,1116,1116,5580000,-8852.8349609375
5422.64,5032.86,17.6482,36.0638,1117,1117,5585000,-8942.8056640625
5242.25,5168.37,19.1423,36.768,1118,1118,5590000,-9127.1513671875
5192.84,5152.08,18.8726,37.1313,1119,1119,5595000,-9657.0185546875
5266.89,5168.28,18.2672,36.4869,1120,1120,5600000,-9263.2236328125
5148.69,4774.1,17.8452,36.6399,1121,1121,5605000,-9228.6494140625
5177.93,5154.26,18.7088,37.1515,1122,1122,5610000,-9028.142578125
4994.29,5011.39,17.6896,37.0896,1123,1123,5615000,-9333.1845703125
4993.49,5086.74,20.0145,36.7892,1124,1124,5620000,-9432.23046875
5429.6,5280.94,17.9933,36.8134,1125,1125,5625000,-9027.6484375
5002.73,5083.04,16.0941,35.2704,1126,1126,5630000,-8936.75390625
5387.28,5236.73,18.7554,37.5498,1127,1127,5635000,-9433.2734375
5305.35,5142.23,16.9656,35.6181,1128,1128,5640000,-8631.6025390625
5101.59,5010.83,17.924,35.5665,1129,1129,5645000,-9104.1484375
3366.76,4739.83,19.489,37.7462,1130,1130,5650000,-9292.3369140625
5384.48,4835.26,20.5858,35.9261,1131,1131,5655000,-7947.703125
5402.68,5283.47,19.2051,39.2111,1132,1132,5660000,-9962.5322265625
3917.46,4518.23,16.9001,36.0575,1133,1133,5665000,-7774.60986328125
5208.01,5290.3,18.5139,37.5122,1134,1134,5670000,-9394.4208984375
5397.18,5290.44,17.9365,37.3717,1135,1135,5675000,-9300.865234375
5364.37,5302.58,16.4928,35.5372,1136,1136,5680000,-8627.833984375
5411.39,5304.95,16.447,37.1521,1137,1137,5685000,-8934.3359375
5387.33,5081.35,17.1595,36.7925,1138,1138,5690000,-9281.89453125
