Running Forward KL,Running Env Steps,Itration,Real Det Return,Reward Loss,Real Sto Return,Running Update Time,Running Reverse KL
49.9048,5730000,1146,547.99,-13903.8154296875,550.91,1146,38.2608
44.6928,5735000,1147,2052.42,-14352.7333984375,2759.16,1147,27.8487
44.5328,5740000,1148,3754.78,-14220.548828125,3296.6,1148,25.1103
43.5259,5745000,1149,4493.38,-13942.4365234375,3951.81,1149,21.5166
43.6599,5750000,1150,3603.87,-14026.8134765625,3512.87,1150,23.0906
44.0452,5755000,1151,4276.31,-14428.3203125,4194.97,1151,21.3435
43.8833,5760000,1152,4542.73,-14101.0341796875,4562.12,1152,22.1492
43.3935,5765000,1153,4537.97,-14111.68359375,4524.86,1153,20.2764
43.8093,5770000,1154,3668.68,-14209.318359375,3853.47,1154,21.6583
43.8335,5775000,1155,2870.28,-14190.8115234375,3483.0,1155,24.3946
43.548,5780000,1156,4428.73,-14179.59765625,3854.56,1156,23.8438
44.2226,5785000,1157,4524.8,-14425.5673828125,3739.67,1157,22.4127
43.5909,5790000,1158,4469.9,-14329.5732421875,4475.35,1158,21.393
43.9554,5795000,1159,3869.1,-14428.544921875,3287.92,1159,23.3497
43.77,5800000,1160,4476.66,-14169.2734375,4470.64,1160,19.7887
43.5175,5805000,1161,4516.3,-14099.236328125,4131.08,1161,20.7051
43.7108,5810000,1162,4502.33,-14051.109375,4330.36,1162,21.4164
44.2745,5815000,1163,4596.73,-13876.0234375,3391.56,1163,27.6646
43.5676,5820000,1164,4507.19,-14286.373046875,4531.14,1164,20.4527
43.2935,5825000,1165,4539.89,-13983.640625,4542.95,1165,20.7937
43.7349,5830000,1166,4561.23,-14074.869140625,4556.19,1166,20.9654
43.5095,5835000,1167,4578.26,-14337.1181640625,4598.7,1167,22.4581
43.3052,5840000,1168,4561.77,-13967.4609375,4554.64,1168,21.2108
43.4809,5845000,1169,4598.68,-14135.35546875,4580.91,1169,21.6724
43.3187,5850000,1170,4574.76,-14008.1611328125,4293.15,1170,21.4357
43.299,5855000,1171,4579.87,-14219.130859375,4384.55,1171,21.3425
43.8633,5860000,1172,4547.12,-14132.6328125,4560.27,1172,20.8747
43.4391,5865000,1173,4503.04,-14322.6572265625,4503.12,1173,21.684
43.6065,5870000,1174,4581.45,-14369.5380859375,4495.28,1174,21.4096
43.8159,5875000,1175,4585.8,-14157.3076171875,4604.96,1175,21.754
43.5861,5880000,1176,4531.12,-14069.26171875,4546.4,1176,21.027
43.7019,5885000,1177,4507.53,-14311.384765625,4539.64,1177,21.172
44.0174,5890000,1178,4521.5,-14092.2470703125,4554.37,1178,21.1762
44.3881,5895000,1179,4555.13,-14324.0087890625,4564.02,1179,21.6888
43.264,5900000,1180,4500.81,-14108.4423828125,4519.21,1180,20.9562
43.3696,5905000,1181,4566.1,-14153.556640625,4573.43,1181,20.9731
43.4938,5910000,1182,4575.25,-14238.0166015625,4587.64,1182,21.2557
43.2336,5915000,1183,4509.17,-14104.1396484375,4532.44,1183,21.1378
43.724,5920000,1184,4562.76,-14350.5458984375,4571.9,1184,21.3079
43.4267,5925000,1185,4516.77,-14272.041015625,4372.16,1185,21.1179
43.2726,5930000,1186,4524.48,-14251.54296875,4544.15,1186,20.6979
43.2978,5935000,1187,4515.25,-14326.212890625,4527.75,1187,20.933
43.2939,5940000,1188,4447.62,-14263.08984375,4447.79,1188,20.2695
43.2301,5945000,1189,4503.2,-14531.6376953125,4225.56,1189,20.6848
43.5117,5950000,1190,4597.07,-14467.134765625,4599.2,1190,21.2871
43.4087,5955000,1191,4567.53,-14514.6162109375,4564.44,1191,20.1937
43.4448,5960000,1192,4542.66,-14519.4365234375,4270.14,1192,20.1413
43.2891,5965000,1193,4536.89,-14597.8125,4531.3,1193,20.5833
43.2323,5970000,1194,4589.29,-14398.259765625,4492.53,1194,20.6632
43.1686,5975000,1195,4536.25,-14734.0751953125,4547.81,1195,20.975
43.2613,5980000,1196,4545.5,-14727.28125,4583.18,1196,21.3248
43.2809,5985000,1197,4549.99,-14652.326171875,4600.08,1197,21.0939
43.4989,5990000,1198,4590.89,-14416.53125,4424.75,1198,20.5648
43.432,5995000,1199,4559.41,-14660.1162109375,4601.59,1199,22.1377
43.4348,6000000,1200,4498.46,-14480.478515625,4017.06,1200,21.062
43.1743,6005000,1201,4547.24,-14662.3623046875,4517.95,1201,21.5683
43.5563,6010000,1202,4596.22,-14753.1962890625,4508.06,1202,21.235
43.1913,6015000,1203,4542.58,-14375.498046875,4342.48,1203,20.7257
43.2796,6020000,1204,4639.3,-14626.96484375,4297.72,1204,21.1931
43.7646,6025000,1205,4676.22,-14402.990234375,4677.28,1205,21.4341
43.8982,6030000,1206,4666.4,-14707.044921875,4237.71,1206,22.8356
43.536,6035000,1207,4644.62,-14735.857421875,4637.36,1207,22.094
43.599,6040000,1208,4686.99,-14793.1064453125,4658.53,1208,21.1128
43.8601,6045000,1209,4613.45,-15054.0205078125,4063.84,1209,27.4542
44.2642,6050000,1210,4606.98,-14945.8203125,3141.24,1210,29.9778
43.4598,6055000,1211,4653.47,-14763.7734375,4653.44,1211,21.5946
43.1516,6060000,1212,4661.16,-14460.8837890625,4446.87,1212,20.5671
42.9998,6065000,1213,4621.42,-14486.9560546875,4617.98,1213,20.9301
43.1002,6070000,1214,4701.66,-14668.384765625,4500.37,1214,21.4456
43.6158,6075000,1215,4505.24,-14683.1201171875,4457.92,1215,21.7724
43.3218,6080000,1216,4540.94,-14910.8701171875,4588.66,1216,22.3735
43.5404,6085000,1217,4563.6,-14884.8994140625,4555.37,1217,21.5979
43.8181,6090000,1218,4648.21,-14444.0380859375,4629.22,1218,19.9696
43.9644,6095000,1219,4520.47,-14803.2265625,4173.29,1219,22.3999
43.7197,6100000,1220,4546.14,-14503.732421875,4460.82,1220,21.2917
43.5736,6105000,1221,4570.41,-14545.646484375,4466.96,1221,21.6415
43.5312,6110000,1222,4528.3,-14591.634765625,4567.43,1222,20.8045
43.3718,6115000,1223,4531.38,-14525.0087890625,4529.73,1223,20.9848
43.6554,6120000,1224,4582.86,-14753.048828125,4557.27,1224,21.1523
43.5059,6125000,1225,4636.03,-14646.634765625,4622.94,1225,21.1537
43.7205,6130000,1226,4558.06,-15032.3984375,4550.57,1226,22.1096
43.1328,6135000,1227,4601.5,-14743.7080078125,4586.42,1227,21.7204
43.2974,6140000,1228,4580.27,-14582.6796875,4557.45,1228,21.8743
43.7732,6145000,1229,4511.09,-14771.3408203125,4525.16,1229,21.6485
42.9403,6150000,1230,4599.29,-14652.431640625,4384.85,1230,21.3017
43.247,6155000,1231,4602.53,-14600.74609375,4587.66,1231,21.0429
42.8516,6160000,1232,4531.28,-14443.9541015625,4512.61,1232,20.8584
42.891,6165000,1233,4516.96,-14286.3212890625,4523.13,1233,20.0336
43.0682,6170000,1234,4562.59,-14691.57421875,4558.24,1234,21.1712
42.9187,6175000,1235,4612.78,-14704.0029296875,4575.11,1235,21.5653
43.1839,6180000,1236,4541.16,-14812.03515625,4486.11,1236,21.1851
42.8939,6185000,1237,4565.23,-14706.3779296875,4573.45,1237,20.8152
43.1077,6190000,1238,4548.77,-14747.54296875,4538.97,1238,20.7766
43.4627,6195000,1239,4583.27,-14762.52734375,4471.66,1239,20.7268
43.0483,6200000,1240,4585.3,-14654.041015625,4376.48,1240,20.4271
43.1825,6205000,1241,4553.79,-14682.763671875,4548.44,1241,20.0341
43.6391,6210000,1242,4537.23,-14953.2998046875,4531.01,1242,21.0071
53.2628,6215000,1243,191.74,-11784.8427734375,178.01,1243,84.7209
54.9598,6220000,1244,86.27,-10539.3291015625,76.1,1244,104.6743
54.5071,6225000,1245,66.48,-12452.5205078125,108.1,1245,89.3738
53.472,6230000,1246,102.07,-13250.333984375,142.12,1246,54.4486
52.2574,6235000,1247,645.0,-14590.15234375,604.06,1247,39.4403
44.8001,6240000,1248,3473.54,-14461.185546875,2872.5,1248,26.1631
43.8182,6245000,1249,3693.16,-14878.99609375,3066.99,1249,25.7158
45.1105,6250000,1250,1276.89,-14754.1123046875,2862.15,1250,35.1163
43.9213,6255000,1251,4260.97,-15021.22265625,3208.59,1251,31.5938
42.9969,6260000,1252,3392.63,-14521.3125,3461.74,1252,25.0404
43.4639,6265000,1253,4279.5,-14643.6123046875,4162.86,1253,23.1936
43.6428,6270000,1254,4432.41,-14736.013671875,4299.22,1254,22.286
44.1409,6275000,1255,4469.32,-14830.4501953125,3996.94,1255,27.9841
43.745,6280000,1256,4475.18,-14635.3818359375,4477.9,1256,23.351
43.8087,6285000,1257,4496.02,-14681.3525390625,4492.33,1257,23.0123
44.0017,6290000,1258,4588.18,-15033.9248046875,4557.33,1258,23.8888
47.6958,6295000,1259,557.33,-15158.177734375,860.43,1259,38.8381
48.781,6300000,1260,1016.55,-15162.375,1043.33,1260,44.8074
44.831,6305000,1261,4172.16,-14242.6494140625,3842.81,1261,25.3289
45.165,6310000,1262,3323.01,-14829.01953125,2694.12,1262,27.2351
44.5065,6315000,1263,3707.42,-15153.833984375,2695.14,1263,27.4161
45.1517,6320000,1264,2719.67,-15002.1279296875,2216.52,1264,27.9066
44.7091,6325000,1265,2699.35,-14913.396484375,2982.74,1265,29.0776
44.2563,6330000,1266,3859.04,-14557.0576171875,4008.47,1266,26.1905
43.7778,6335000,1267,4413.52,-14837.3837890625,4402.46,1267,25.0373
44.3637,6340000,1268,4349.63,-15004.7734375,4316.7,1268,23.8745
43.7438,6345000,1269,4399.35,-14891.6220703125,3813.23,1269,23.7371
43.505,6350000,1270,3978.49,-14877.9716796875,4070.59,1270,23.0319
43.7277,6355000,1271,3016.86,-14684.2236328125,3376.78,1271,23.3466
43.4888,6360000,1272,4510.63,-14475.181640625,4211.83,1272,24.0979
44.0534,6365000,1273,4574.33,-14665.2822265625,4535.73,1273,25.006
44.0211,6370000,1274,4567.29,-14856.5888671875,4531.44,1274,24.0944
44.3871,6375000,1275,4501.18,-14744.056640625,4505.1,1275,23.9907
43.6101,6380000,1276,4541.77,-14309.337890625,4384.92,1276,22.6377
43.6469,6385000,1277,4471.21,-14650.9560546875,4484.97,1277,22.8489
43.7899,6390000,1278,4568.73,-14671.326171875,4490.8,1278,22.9207
43.8087,6395000,1279,4585.45,-14763.7373046875,4415.5,1279,22.5352
43.6185,6400000,1280,4499.34,-14696.4169921875,4187.4,1280,22.0889
43.9258,6405000,1281,4524.25,-14675.576171875,4309.86,1281,23.3242
43.4504,6410000,1282,4384.99,-14764.1533203125,4402.84,1282,21.6282
43.3937,6415000,1283,4515.94,-14883.6591796875,4498.19,1283,21.9869
43.6408,6420000,1284,4511.61,-14856.7158203125,4443.15,1284,22.6241
43.679,6425000,1285,4544.26,-14521.29296875,4325.75,1285,22.4787
43.2875,6430000,1286,4464.05,-14636.330078125,4446.78,1286,21.2532
43.769,6435000,1287,4551.27,-14728.83203125,4528.93,1287,22.2633
43.3914,6440000,1288,4544.56,-14455.1044921875,4524.16,1288,21.6
43.3885,6445000,1289,3851.18,-14744.31640625,3219.45,1289,23.0396
43.7872,6450000,1290,3845.79,-14503.1376953125,3857.41,1290,23.2855
43.5194,6455000,1291,4519.65,-14278.3798828125,4460.84,1291,20.4571
43.7424,6460000,1292,4595.4,-14104.3798828125,4170.47,1292,17.8535
43.9421,6465000,1293,4449.42,-14808.7939453125,4395.14,1293,21.9408
44.2505,6470000,1294,4507.48,-14845.9814453125,2326.8,1294,29.6391
43.9222,6475000,1295,4529.84,-14878.326171875,1676.04,1295,24.8899
43.5207,6480000,1296,4175.39,-14778.6044921875,2767.92,1296,23.1649
46.811,6485000,1297,2129.63,-15577.4453125,894.98,1297,43.7777
43.9754,6490000,1298,4598.12,-15065.6533203125,2745.93,1298,24.8628
44.0063,6495000,1299,4476.05,-14719.52734375,4082.63,1299,22.8355
43.9575,6500000,1300,4341.24,-14474.283203125,3869.55,1300,17.8849
44.0015,6505000,1301,4505.93,-14579.6904296875,3394.11,1301,20.6036
43.9021,6510000,1302,4576.23,-14843.7041015625,4558.25,1302,21.1895
43.7609,6515000,1303,4578.79,-14958.3916015625,4566.14,1303,22.3766
44.2245,6520000,1304,4705.45,-15012.0185546875,4658.09,1304,22.0642
45.9143,6525000,1305,373.34,-13026.220703125,1668.69,1305,16.4287
44.6335,6530000,1306,1814.44,-14771.427734375,2386.58,1306,19.1459
44.2527,6535000,1307,3902.04,-13344.3447265625,3235.56,1307,16.1713
47.5617,6540000,1308,164.83,-12491.4033203125,802.52,1308,15.4062
46.0007,6545000,1309,335.91,-12902.6396484375,297.18,1309,24.9243
44.6057,6550000,1310,4564.15,-13898.39453125,2790.63,1310,18.2925
44.2887,6555000,1311,4561.25,-14955.3720703125,4446.33,1311,22.7421
43.5338,6560000,1312,4546.36,-14549.0078125,4547.52,1312,22.1583
43.7742,6565000,1313,4564.8,-14757.708984375,4549.81,1313,23.0409
43.4338,6570000,1314,4549.2,-14523.7451171875,4331.45,1314,22.1322
43.3451,6575000,1315,4443.14,-14880.083984375,4457.43,1315,21.9882
43.4367,6580000,1316,4561.57,-14904.7568359375,4547.89,1316,22.2344
42.8198,6585000,1317,4546.54,-14450.3095703125,4254.05,1317,21.608
43.2088,6590000,1318,4521.16,-14401.888671875,4256.37,1318,21.9569
43.1929,6595000,1319,4509.56,-14148.537109375,4508.92,1319,20.4858
43.2329,6600000,1320,4528.14,-14460.595703125,4512.8,1320,21.6835
43.0096,6605000,1321,4565.74,-14146.4765625,4480.11,1321,22.4743
42.9233,6610000,1322,4551.92,-14298.591796875,4570.61,1322,21.3341
43.4426,6615000,1323,4560.75,-14399.716796875,4511.47,1323,21.3229
43.3799,6620000,1324,4559.82,-14328.029296875,4516.79,1324,21.7037
43.9091,6625000,1325,4430.66,-14360.6494140625,4431.68,1325,19.9909
43.3683,6630000,1326,4554.81,-14482.30078125,4532.13,1326,22.9007
43.5739,6635000,1327,4524.55,-14255.216796875,4524.95,1327,22.2754
43.5589,6640000,1328,4516.63,-14458.8505859375,4520.37,1328,22.7131
43.7106,6645000,1329,4461.45,-14471.8291015625,4498.67,1329,23.403
43.2451,6650000,1330,4518.17,-14809.5390625,3645.44,1330,27.006
43.3803,6655000,1331,4493.38,-14315.083984375,4510.99,1331,22.894
43.5129,6660000,1332,4515.9,-14583.2001953125,4300.33,1332,20.2562
43.0207,6665000,1333,4521.84,-14432.2900390625,3919.06,1333,25.3436
45.2717,6670000,1334,2813.51,-14652.7802734375,2593.43,1334,24.9389
45.4921,6675000,1335,3220.26,-14903.40625,2313.97,1335,24.8326
45.3546,6680000,1336,964.54,-14727.09765625,774.91,1336,22.0129
45.0869,6685000,1337,3689.32,-15546.0,3249.34,1337,22.3258
43.9019,6690000,1338,3471.21,-14152.1708984375,3432.94,1338,20.4348
44.8833,6695000,1339,2787.55,-15344.328125,2894.5,1339,24.6479
43.7114,6700000,1340,4483.18,-14167.0986328125,4485.36,1340,23.2339
43.9571,6705000,1341,4367.44,-14785.142578125,4392.28,1341,25.0419
43.9381,6710000,1342,4562.52,-15026.7392578125,4541.69,1342,23.6087
44.2561,6715000,1343,4600.69,-14504.57421875,4555.36,1343,22.9121
43.5542,6720000,1344,4563.22,-13879.5478515625,4523.54,1344,23.0683
44.0013,6725000,1345,4563.1,-14252.591796875,4535.11,1345,23.1632
43.9785,6730000,1346,4636.79,-14986.640625,4581.23,1346,23.3974
43.7388,6735000,1347,4600.14,-14716.5830078125,4549.91,1347,23.882
43.7151,6740000,1348,4581.54,-15246.6943359375,4502.91,1348,23.6766
44.0799,6745000,1349,4497.1,-15323.41015625,4491.39,1349,23.4793
43.7201,6750000,1350,4471.29,-14829.2236328125,4467.6,1350,23.193
43.6116,6755000,1351,4511.57,-15110.4287109375,4464.94,1351,24.1499
43.8423,6760000,1352,4475.23,-15279.126953125,4426.41,1352,23.9595
43.5639,6765000,1353,4502.32,-15319.1123046875,4465.66,1353,23.3477
44.1877,6770000,1354,4449.11,-15248.4169921875,4433.51,1354,22.908
43.7414,6775000,1355,4459.44,-15139.4287109375,4406.99,1355,22.9708
43.5455,6780000,1356,4474.59,-14963.205078125,4471.58,1356,22.1737
43.6008,6785000,1357,4540.01,-15095.189453125,4461.48,1357,22.5054
43.8052,6790000,1358,4525.73,-15191.2412109375,4488.69,1358,22.7984
43.5662,6795000,1359,4570.87,-15045.560546875,4545.92,1359,22.0674
43.048,6800000,1360,4573.96,-14878.0732421875,4359.41,1360,21.4277
43.0858,6805000,1361,4528.99,-14822.6357421875,4533.21,1361,21.6547
43.4188,6810000,1362,4564.74,-14746.6845703125,4523.75,1362,21.8245
43.1743,6815000,1363,4582.48,-14803.080078125,4568.81,1363,21.7683
43.3974,6820000,1364,4519.39,-15087.9111328125,4538.65,1364,22.7729
43.2443,6825000,1365,4522.77,-14980.072265625,4474.38,1365,22.21
43.2826,6830000,1366,4617.83,-15068.4052734375,4462.54,1366,22.6439
43.4058,6835000,1367,4398.19,-14945.88671875,4506.11,1367,21.9644
43.1192,6840000,1368,4566.44,-14891.6953125,4534.05,1368,21.412
43.3245,6845000,1369,4584.42,-14623.451171875,4523.99,1369,20.0951
43.5583,6850000,1370,4641.9,-14499.1630859375,4554.79,1370,18.932
43.0053,6855000,1371,4529.06,-14597.3076171875,4486.81,1371,20.6729
43.4851,6860000,1372,4599.29,-14800.81640625,4526.52,1372,22.3114
43.2964,6865000,1373,4503.29,-14353.5556640625,4383.92,1373,20.4504
43.223,6870000,1374,3938.22,-15071.2685546875,4297.44,1374,21.8474
43.0528,6875000,1375,4498.68,-14607.9892578125,4478.17,1375,21.7934
43.9305,6880000,1376,4474.01,-14944.875,4515.11,1376,22.9138
43.0688,6885000,1377,4502.86,-15078.349609375,4500.11,1377,23.0077
43.2993,6890000,1378,4581.23,-14006.462890625,4551.52,1378,19.4087
43.2824,6895000,1379,4530.57,-14946.9267578125,4499.64,1379,22.7166
42.8812,6900000,1380,4518.62,-14825.623046875,4480.9,1380,21.5544
43.4362,6905000,1381,3119.11,-13364.3291015625,2336.6,1381,16.1968
46.9038,6910000,1382,293.23,-11763.7861328125,295.2,1382,15.6296
49.9165,6915000,1383,1222.21,-12027.9140625,398.35,1383,16.3617
52.9839,6920000,1384,1064.02,-14726.9130859375,963.27,1384,64.584
45.2901,6925000,1385,2864.84,-12421.1884765625,2271.62,1385,16.8001
43.6534,6930000,1386,4643.27,-14733.07421875,4139.5,1386,21.5667
43.9171,6935000,1387,4540.59,-15257.9306640625,4126.95,1387,23.5148
43.6818,6940000,1388,4553.75,-15085.9580078125,4530.06,1388,22.5144
43.4509,6945000,1389,4511.72,-15188.19140625,4510.25,1389,22.8321
43.1868,6950000,1390,4457.77,-14833.154296875,4490.94,1390,22.6716
43.5317,6955000,1391,4556.37,-15148.748046875,4536.53,1391,23.0731
43.4207,6960000,1392,4572.1,-15419.7421875,4543.38,1392,23.0373
43.4094,6965000,1393,4491.87,-15145.6103515625,4443.25,1393,22.2911
