Real Sto Return,Real Det Return,Running Env Steps,Reward Loss,Running Forward KL,Itration,Running Update Time,Running Reverse KL
5356.93,5471.56,5765000,-25507.3828125,29.9517,1153,1153,12.8204
5371.41,5419.83,5770000,-22826.552734375,29.0761,1154,1154,13.6666
5339.82,5509.72,5775000,-24366.62109375,29.435,1155,1155,12.766
5160.12,5492.41,5780000,-24672.41015625,29.5378,1156,1156,12.9487
5347.56,5414.36,5785000,-22966.734375,28.7571,1157,1157,13.6505
5382.85,5466.02,5790000,-20494.69140625,27.7844,1158,1158,13.2213
5311.16,5330.55,5795000,-24366.23828125,28.7605,1159,1159,13.0946
5361.18,5425.18,5800000,-22971.337890625,28.3261,1160,1160,12.9778
5275.1,5288.2,5805000,-26767.91015625,29.2597,1161,1161,13.3791
5287.96,5283.87,5810000,-23809.423828125,28.2152,1162,1162,12.9997
5296.41,5268.28,5815000,-23001.7890625,28.706,1163,1163,13.0657
5347.05,5469.86,5820000,-22181.705078125,28.1431,1164,1164,12.2225
5287.21,5452.84,5825000,-19234.810546875,28.1702,1165,1165,12.2875
5296.34,5303.45,5830000,-19801.703125,28.3593,1166,1166,12.5355
5338.37,5408.25,5835000,-20416.25390625,28.8181,1167,1167,12.841
2289.11,5365.77,5840000,-33727.16796875,30.8382,1168,1168,28.3982
323.66,244.74,5845000,-53034.21875,38.1465,1169,1169,49.1392
1065.64,414.95,5850000,-48291.8359375,37.4557,1170,1170,66.1117
45.78,44.45,5855000,-37250.87109375,34.5707,1171,1171,24.1033
5056.55,5484.42,5860000,-27664.037109375,30.1226,1172,1172,11.4547
5282.28,5555.08,5865000,-25380.71484375,28.849,1173,1173,11.7317
5213.41,5394.53,5870000,-26222.029296875,28.5837,1174,1174,11.2692
5378.45,5505.7,5875000,-24290.66796875,28.2056,1175,1175,11.8486
5384.61,5528.48,5880000,-25746.20703125,27.891,1176,1176,11.8112
5353.63,5493.5,5885000,-23017.8515625,27.4358,1177,1177,12.4258
5357.7,5461.64,5890000,-25098.537109375,28.3026,1178,1178,12.5082
5348.85,5452.97,5895000,-24862.98828125,27.8095,1179,1179,12.7029
5364.91,5456.58,5900000,-21566.240234375,27.7985,1180,1180,12.9494
5335.28,5415.12,5905000,-25023.126953125,27.9701,1181,1181,12.6735
5324.93,5394.06,5910000,-23985.84765625,29.1383,1182,1182,12.6853
5421.44,5551.77,5915000,-22809.021484375,28.1313,1183,1183,12.1966
5450.61,5604.92,5920000,-23028.619140625,28.1535,1184,1184,12.6625
5448.72,5547.36,5925000,-24400.916015625,28.1254,1185,1185,12.8362
5392.06,5531.08,5930000,-24010.123046875,28.6895,1186,1186,12.8763
5434.81,5563.45,5935000,-27067.9140625,28.3973,1187,1187,12.837
5357.46,5421.31,5940000,-28113.328125,29.3743,1188,1188,13.1147
5434.99,5558.25,5945000,-26086.5,28.4475,1189,1189,12.5527
5302.65,5393.33,5950000,-30553.662109375,30.0217,1190,1190,12.7798
5209.1,5227.85,5955000,-30669.55078125,30.938,1191,1191,13.1652
5316.95,5464.45,5960000,-27421.80859375,30.1277,1192,1192,12.2622
5363.95,5391.47,5965000,-25800.07421875,29.3308,1193,1193,12.4269
5375.08,5534.35,5970000,-26531.755859375,29.2088,1194,1194,12.5811
5427.95,5534.82,5975000,-26980.1875,29.6723,1195,1195,12.3019
5481.46,5593.38,5980000,-22101.873046875,28.4736,1196,1196,11.9802
5274.25,5641.0,5985000,-26826.72265625,28.5049,1197,1197,15.4366
5412.91,5538.47,5990000,-24135.40234375,29.6551,1198,1198,12.3918
5469.92,5615.29,5995000,-25362.34765625,28.0489,1199,1199,12.2887
5495.93,5561.77,6000000,-22407.240234375,28.2047,1200,1200,12.2693
5471.66,5584.18,6005000,-21548.666015625,27.9096,1201,1201,12.6184
5475.57,5571.25,6010000,-21421.5625,27.4012,1202,1202,12.2737
5433.07,5503.72,6015000,-22867.029296875,28.6634,1203,1203,12.7759
5410.62,5496.63,6020000,-23849.91015625,29.5235,1204,1204,12.5918
5436.46,5468.39,6025000,-22750.50390625,28.9679,1205,1205,12.9134
5412.06,5500.37,6030000,-23725.673828125,29.3857,1206,1206,13.3528
5423.28,5558.34,6035000,-25578.744140625,29.0474,1207,1207,12.9843
5403.27,5548.23,6040000,-26920.068359375,29.5035,1208,1208,12.5621
5461.9,5569.88,6045000,-23070.513671875,28.6302,1209,1209,12.2397
5490.39,5630.54,6050000,-24247.033203125,29.0431,1210,1210,12.2752
5477.93,5608.4,6055000,-24740.1484375,29.1848,1211,1211,13.0978
5405.44,5546.96,6060000,-25308.298828125,30.4071,1212,1212,12.8894
5419.42,5552.86,6065000,-22611.6171875,29.3031,1213,1213,12.2589
5467.31,5505.11,6070000,-20544.486328125,28.4166,1214,1214,12.4523
5450.83,5512.72,6075000,-22192.28125,28.4258,1215,1215,12.078
5468.02,5527.83,6080000,-22656.271484375,28.394,1216,1216,12.4466
5339.04,5638.24,6085000,-23308.27734375,28.0915,1217,1217,12.0231
5470.52,5581.84,6090000,-24435.107421875,29.1519,1218,1218,12.853
5522.6,5572.5,6095000,-23400.28125,28.8351,1219,1219,12.4578
5430.5,5524.91,6100000,-20072.91796875,27.5921,1220,1220,12.0494
5470.98,5517.59,6105000,-22336.373046875,28.2764,1221,1221,12.2561
5468.21,5571.62,6110000,-20304.443359375,28.1002,1222,1222,11.9301
5470.29,5558.71,6115000,-23396.453125,28.9448,1223,1223,11.8902
5253.53,5565.18,6120000,-27537.287109375,29.3155,1224,1224,12.4495
5454.67,5551.6,6125000,-19832.48828125,27.8063,1225,1225,12.2347
5456.09,5450.31,6130000,-22316.98046875,27.9748,1226,1226,13.0909
5283.07,5567.89,6135000,-24154.201171875,28.4859,1227,1227,11.5643
4807.55,5585.74,6140000,-23320.7421875,28.0819,1228,1228,11.7302
5410.05,5520.07,6145000,-23326.515625,29.0882,1229,1229,12.003
5323.21,5621.43,6150000,-25199.205078125,28.7644,1230,1230,13.0561
5459.39,5570.42,6155000,-24164.0546875,28.887,1231,1231,12.0768
5402.31,5597.73,6160000,-25428.072265625,28.2894,1232,1232,11.2982
5376.9,5550.51,6165000,-25420.6484375,30.0552,1233,1233,13.0466
5453.32,5557.02,6170000,-24239.75390625,29.9465,1234,1234,12.2882
5321.47,5539.99,6175000,-27949.58203125,29.6833,1235,1235,15.5625
5190.56,5570.93,6180000,-26283.810546875,29.9272,1236,1236,11.572
5441.98,5509.09,6185000,-24636.330078125,29.9097,1237,1237,12.928
5438.63,5527.91,6190000,-26893.75390625,30.3327,1238,1238,12.6473
5394.78,5529.79,6195000,-24302.1953125,29.3865,1239,1239,12.6708
4243.4,5167.97,6200000,-31505.341796875,31.9852,1240,1240,12.9938
1056.2,1037.54,6205000,-41499.37109375,40.7046,1241,1241,27.8757
3049.69,3523.55,6210000,-29844.6171875,34.3768,1242,1242,12.4833
4851.2,4719.52,6215000,-34737.8984375,35.431,1243,1243,16.4467
2492.97,571.98,6220000,-33979.51171875,32.521,1244,1244,34.3105
4610.22,5173.96,6225000,-24755.603515625,29.9871,1245,1245,11.7805
5214.69,5565.05,6230000,-27571.912109375,29.8973,1246,1246,13.2007
5319.61,4962.47,6235000,-22368.232421875,29.0908,1247,1247,12.1551
5378.15,5315.33,6240000,-20719.671875,28.0866,1248,1248,11.8141
5447.14,5451.68,6245000,-24553.736328125,28.8905,1249,1249,12.0657
5471.3,5431.24,6250000,-23339.650390625,27.8098,1250,1250,11.8587
5499.98,5429.09,6255000,-22108.880859375,27.8521,1251,1251,12.0349
5486.7,5483.05,6260000,-21948.205078125,27.3327,1252,1252,11.3055
5466.51,5428.56,6265000,-24873.130859375,28.2225,1253,1253,11.8076
5448.92,5451.16,6270000,-23768.587890625,27.8472,1254,1254,11.7623
5466.67,5428.21,6275000,-24802.0,27.8843,1255,1255,14.492
5401.87,5493.48,6280000,-27931.18359375,29.5476,1256,1256,14.145
5447.62,5536.72,6285000,-21348.45703125,28.7928,1257,1257,11.7112
5400.63,5439.41,6290000,-25347.3671875,29.5411,1258,1258,11.7709
5473.61,5509.95,6295000,-27927.591796875,29.4393,1259,1259,12.1397
5486.4,5542.64,6300000,-23879.61328125,28.4765,1260,1260,11.6733
5393.36,5417.08,6305000,-28767.84765625,30.1899,1261,1261,12.1326
5428.23,5482.68,6310000,-27001.388671875,29.1665,1262,1262,11.7504
5460.17,5533.52,6315000,-27749.228515625,29.0596,1263,1263,11.8508
5463.02,5509.95,6320000,-23920.146484375,27.7678,1264,1264,11.169
5495.03,5546.18,6325000,-24303.666015625,27.626,1265,1265,11.4904
5504.84,5602.73,6330000,-25091.380859375,27.9976,1266,1266,11.9092
5244.59,5588.79,6335000,-25302.294921875,28.4349,1267,1267,12.334
5523.68,5641.61,6340000,-25662.919921875,28.8234,1268,1268,12.4389
5454.56,5527.15,6345000,-28047.173828125,29.3785,1269,1269,12.5163
5462.2,5471.88,6350000,-25091.29296875,28.5965,1270,1270,12.0195
5452.55,5534.0,6355000,-24323.40234375,28.7776,1271,1271,11.6702
5467.73,5518.93,6360000,-28398.24609375,29.0894,1272,1272,12.7297
5446.57,5544.72,6365000,-29254.67578125,29.5298,1273,1273,12.26
5453.23,5436.7,6370000,-25115.392578125,28.545,1274,1274,11.3275
5504.62,5589.35,6375000,-25528.2734375,29.0841,1275,1275,12.3694
5502.27,5487.02,6380000,-26197.361328125,28.6982,1276,1276,11.668
5453.31,5496.68,6385000,-26479.37890625,29.5134,1277,1277,12.12
5510.58,5621.44,6390000,-27609.341796875,28.9595,1278,1278,12.1213
5472.1,5608.23,6395000,-27676.140625,29.1762,1279,1279,11.9784
5460.75,5601.54,6400000,-30288.77734375,29.6009,1280,1280,14.9882
5457.74,5550.19,6405000,-25514.37109375,28.5803,1281,1281,11.8886
5463.82,5566.01,6410000,-27676.248046875,28.3545,1282,1282,12.2803
5155.02,5565.76,6415000,-28088.162109375,29.1805,1283,1283,11.6721
5457.5,5594.69,6420000,-28970.646484375,29.0999,1284,1284,12.0065
5519.38,5680.36,6425000,-25426.6015625,28.2165,1285,1285,11.9262
5490.02,5572.23,6430000,-24772.63671875,27.7445,1286,1286,11.8655
5455.62,5508.89,6435000,-25712.28515625,27.9843,1287,1287,11.034
5513.25,5683.39,6440000,-23176.923828125,27.1402,1288,1288,11.9089
5465.48,5639.95,6445000,-25799.044921875,28.3442,1289,1289,11.4145
5246.37,5614.02,6450000,-25068.544921875,28.5697,1290,1290,12.1314
5477.4,5613.89,6455000,-25001.056640625,27.9742,1291,1291,12.0087
5451.08,5498.54,6460000,-24486.36328125,27.9936,1292,1292,11.8189
5467.94,5541.29,6465000,-23454.609375,27.2464,1293,1293,11.5593
5389.0,5471.47,6470000,-26081.439453125,28.5859,1294,1294,11.9785
5382.83,5436.43,6475000,-24831.05859375,29.0714,1295,1295,12.4796
5450.17,5512.45,6480000,-24452.81640625,28.2449,1296,1296,12.2654
5372.67,5403.8,6485000,-27991.865234375,29.0438,1297,1297,12.2976
5417.77,5454.65,6490000,-28593.59375,29.1626,1298,1298,12.6372
5427.72,5440.73,6495000,-27788.453125,28.7928,1299,1299,12.6582
5322.83,5268.83,6500000,-28832.140625,29.0114,1300,1300,12.4117
5375.41,5406.98,6505000,-27740.052734375,28.3243,1301,1301,12.4403
5421.97,5468.75,6510000,-31080.00390625,29.2004,1302,1302,13.081
5471.12,5474.79,6515000,-31393.119140625,29.1457,1303,1303,13.4762
5280.91,5228.85,6520000,-31710.287109375,30.1995,1304,1304,13.4096
5363.21,5359.19,6525000,-28923.65234375,29.2989,1305,1305,13.1505
5415.19,5436.48,6530000,-27150.5078125,28.1948,1306,1306,12.3008
5409.39,5462.23,6535000,-28138.373046875,28.1921,1307,1307,12.0958
5416.66,5451.89,6540000,-26523.25,28.7032,1308,1308,12.553
5385.3,5436.34,6545000,-26164.775390625,28.1569,1309,1309,12.3759
5373.34,5392.52,6550000,-28926.470703125,28.9845,1310,1310,12.7463
5372.29,5433.91,6555000,-29702.306640625,29.3026,1311,1311,13.0679
5477.35,5553.36,6560000,-26560.359375,28.5009,1312,1312,12.3455
5379.95,5398.96,6565000,-30075.412109375,29.4357,1313,1313,12.7348
5453.46,5552.47,6570000,-24877.068359375,27.5575,1314,1314,11.9836
5486.02,5537.12,6575000,-25680.2421875,28.1447,1315,1315,12.1022
5483.74,5588.28,6580000,-28104.76953125,28.752,1316,1316,13.0547
5438.48,5558.94,6585000,-26095.486328125,27.8539,1317,1317,11.8982
5470.7,5561.17,6590000,-25367.57421875,27.4801,1318,1318,11.9355
5515.74,5613.09,6595000,-25839.365234375,28.4674,1319,1319,12.2151
5498.21,5597.04,6600000,-24843.34375,27.8399,1320,1320,11.8577
5458.11,5506.86,6605000,-26046.33984375,28.2852,1321,1321,13.207
5557.37,5646.44,6610000,-26266.693359375,27.597,1322,1322,12.3333
5519.47,5623.6,6615000,-26524.1171875,28.2855,1323,1323,12.9683
5527.28,5625.66,6620000,-27247.7578125,28.4031,1324,1324,13.7353
5560.15,5676.38,6625000,-26585.84765625,28.4941,1325,1325,13.0379
5547.45,5624.76,6630000,-27706.587890625,28.4054,1326,1326,13.1983
5506.19,5603.58,6635000,-26129.140625,28.0219,1327,1327,12.3219
5312.58,5590.63,6640000,-30816.8046875,28.8178,1328,1328,12.6857
5546.25,5664.94,6645000,-27401.72265625,28.2196,1329,1329,13.3845
5009.33,5670.49,6650000,-30008.826171875,29.6275,1330,1330,13.6282
4977.1,5649.97,6655000,-30544.662109375,29.045,1331,1331,13.4613
5303.16,5675.32,6660000,-26180.25,28.2363,1332,1332,12.8656
5549.43,5672.53,6665000,-31512.533203125,29.6098,1333,1333,13.3837
5517.25,5571.56,6670000,-30161.9453125,29.0956,1334,1334,12.8179
5527.63,5623.08,6675000,-28208.76953125,29.8027,1335,1335,14.7297
5564.91,5675.96,6680000,-29053.390625,29.118,1336,1336,12.9481
5547.83,5731.34,6685000,-27447.498046875,28.9081,1337,1337,12.6165
5499.35,5611.14,6690000,-30689.873046875,28.8711,1338,1338,12.1083
5505.46,5543.2,6695000,-26849.349609375,28.3304,1339,1339,12.3022
5422.86,5449.6,6700000,-29447.861328125,29.5245,1340,1340,15.2371
5478.97,5583.73,6705000,-26057.552734375,28.5224,1341,1341,11.8374
5530.34,5610.77,6710000,-29138.734375,29.4216,1342,1342,12.414
5514.88,5557.55,6715000,-29215.0078125,29.2235,1343,1343,12.8207
5312.06,5619.22,6720000,-28868.0234375,29.8664,1344,1344,12.728
5348.72,5600.33,6725000,-30272.30859375,29.7801,1345,1345,12.6684
5455.08,5560.14,6730000,-25706.390625,29.3114,1346,1346,12.6648
5557.49,5647.95,6735000,-28193.03125,29.0584,1347,1347,13.0782
5263.21,5123.72,6740000,-28659.84375,29.6914,1348,1348,12.5761
5612.22,5721.39,6745000,-24468.03125,29.4876,1349,1349,13.6651
4698.19,5458.4,6750000,-34823.40625,31.106,1350,1350,18.5994
5544.39,5682.7,6755000,-26447.115234375,29.0607,1351,1351,12.6414
5382.9,5505.64,6760000,-28227.17578125,29.8798,1352,1352,12.1739
5440.17,5459.87,6765000,-24577.9140625,29.0575,1353,1353,12.1746
5516.75,5612.65,6770000,-27409.1953125,29.2502,1354,1354,13.1095
5168.81,5501.7,6775000,-28243.552734375,28.9464,1355,1355,12.7261
5509.83,5605.6,6780000,-27849.162109375,29.6962,1356,1356,13.4429
5264.08,5567.5,6785000,-27785.197265625,29.156,1357,1357,12.6836
5440.8,5548.91,6790000,-24349.19921875,28.3597,1358,1358,12.1042
5473.16,5612.36,6795000,-25393.484375,28.9792,1359,1359,12.0202
5425.56,5518.05,6800000,-25924.146484375,28.9525,1360,1360,12.0765
5404.23,5532.9,6805000,-28311.59375,29.8959,1361,1361,11.6775
5229.13,2569.94,6810000,-27190.04296875,29.3564,1362,1362,13.1201
5484.47,4306.1,6815000,-27265.658203125,29.0858,1363,1363,12.6823
5121.7,4948.16,6820000,-27169.91015625,29.0991,1364,1364,11.9168
5362.97,5303.8,6825000,-26687.990234375,28.4029,1365,1365,11.6289
5421.67,5440.16,6830000,-27833.193359375,28.3197,1366,1366,11.9876
5373.7,5425.46,6835000,-27133.451171875,28.8202,1367,1367,11.8522
5397.85,5475.02,6840000,-25958.318359375,28.846,1368,1368,11.1731
5107.13,5356.61,6845000,-26170.224609375,29.0604,1369,1369,11.4847
5392.59,5393.77,6850000,-27560.71875,28.7417,1370,1370,10.8281
5282.83,5559.93,6855000,-26547.0078125,28.6216,1371,1371,11.6346
4319.32,4723.36,6860000,-29349.78515625,29.7873,1372,1372,11.4367
5174.48,5517.83,6865000,-30332.0,30.0734,1373,1373,11.2547
4979.52,4989.67,6870000,-31527.326171875,29.8755,1374,1374,11.044
5066.96,5521.93,6875000,-31295.85546875,29.8215,1375,1375,12.9321
5228.35,5366.5,6880000,-30014.4140625,30.2898,1376,1376,11.837
5108.96,5493.0,6885000,-31397.798828125,30.0893,1377,1377,12.0695
3892.34,5314.7,6890000,-40918.96875,33.1556,1378,1378,38.159
225.43,246.39,6895000,-41183.30859375,53.2865,1379,1379,63.6669
584.14,875.0,6900000,-42883.48828125,52.4649,1380,1380,45.6331
5324.26,5515.21,6905000,-24024.998046875,29.0234,1381,1381,12.5261
5379.23,5529.08,6910000,-24044.6875,28.479,1382,1382,11.6942
5257.4,5434.4,6915000,-26944.921875,29.6147,1383,1383,12.3888
5207.44,5252.28,6920000,-25304.189453125,29.5361,1384,1384,11.9322
5207.65,5539.37,6925000,-28894.267578125,30.0122,1385,1385,12.4764
4785.88,3794.61,6930000,-31214.107421875,30.5707,1386,1386,17.2681
4948.6,5558.52,6935000,-29035.583984375,30.6843,1387,1387,17.0763
5157.82,5472.31,6940000,-29406.205078125,30.3985,1388,1388,15.1958
5258.6,5490.92,6945000,-26598.15625,29.727,1389,1389,11.0566
5089.42,5472.77,6950000,-31362.748046875,31.0893,1390,1390,14.417
5364.38,5514.14,6955000,-27755.693359375,29.9914,1391,1391,11.1829
5068.56,5389.06,6960000,-32220.115234375,30.1515,1392,1392,14.7362
5381.96,5414.98,6965000,-28059.640625,29.154,1393,1393,12.8874
5401.32,5474.0,6970000,-27149.27734375,29.0118,1394,1394,11.4486
3411.85,4908.33,6975000,-35282.80078125,30.1576,1395,1395,11.811
4677.51,5279.11,6980000,-30682.41015625,29.4463,1396,1396,17.0537
3695.64,5241.1,6985000,-36779.79296875,31.5139,1397,1397,18.6596
4733.83,4618.89,6990000,-31509.580078125,30.9406,1398,1398,12.5762
217.73,236.45,6995000,-49744.3984375,52.9568,1399,1399,63.1676
282.37,291.76,7000000,-46881.19140625,53.4162,1400,1400,62.8049
939.96,255.57,7005000,-37204.70703125,34.941,1401,1401,42.6729
436.33,496.75,7010000,-42042.8203125,35.8658,1402,1402,49.3502
4840.53,5166.02,7015000,-30701.482421875,31.7224,1403,1403,18.9149
1984.91,2518.63,7020000,-35392.578125,31.7853,1404,1404,25.4012
4204.47,5469.15,7025000,-31186.4609375,30.4882,1405,1405,15.9229
5425.95,5586.02,7030000,-30139.98046875,29.9614,1406,1406,11.8093
4942.27,5549.83,7035000,-29346.765625,29.8808,1407,1407,13.2166
5444.68,5654.7,7040000,-27667.6953125,28.248,1408,1408,12.341
5409.32,5611.03,7045000,-30384.765625,29.4306,1409,1409,12.7606
5449.77,5504.73,7050000,-28635.6953125,28.5351,1410,1410,12.3487
5478.79,5569.83,7055000,-31602.3828125,29.5824,1411,1411,12.7945
5363.78,5444.01,7060000,-31786.572265625,30.1655,1412,1412,13.0536
5445.58,5517.84,7065000,-30667.650390625,29.67,1413,1413,13.01
5423.88,5496.31,7070000,-30713.337890625,29.639,1414,1414,12.8793
5122.26,4985.67,7075000,-31009.58984375,29.6444,1415,1415,12.4402
5151.17,5406.06,7080000,-33832.35546875,29.2371,1416,1416,11.3258
5386.32,5393.94,7085000,-29443.333984375,29.1333,1417,1417,12.1884
5346.13,5319.81,7090000,-27337.6796875,28.6378,1418,1418,11.5029
5320.02,5337.51,7095000,-31128.267578125,29.8264,1419,1419,14.0637
5384.47,5403.76,7100000,-27763.560546875,28.5385,1420,1420,11.8929
5310.45,5238.69,7105000,-29161.654296875,29.4453,1421,1421,12.1801
5054.49,4832.11,7110000,-32390.658203125,29.3869,1422,1422,12.8921
5288.28,5285.04,7115000,-29372.77734375,29.4302,1423,1423,11.8618
3187.86,3843.81,7120000,-35630.38671875,30.1913,1424,1424,12.4009
5276.31,5247.57,7125000,-27449.283203125,28.5239,1425,1425,11.4654
5406.44,5587.67,7130000,-29266.552734375,28.4299,1426,1426,11.188
5378.77,5506.75,7135000,-28057.130859375,28.5507,1427,1427,11.4006
5321.2,5402.42,7140000,-29247.537109375,28.3555,1428,1428,11.9463
5468.99,5543.04,7145000,-27154.1953125,27.8865,1429,1429,12.2118
5465.96,5572.07,7150000,-26391.70703125,28.0631,1430,1430,12.3631
4727.96,5516.48,7155000,-30719.67578125,28.636,1431,1431,15.6975
5156.04,5467.51,7160000,-27833.025390625,27.9167,1432,1432,11.8929
5037.82,5392.07,7165000,-32679.8046875,29.0265,1433,1433,12.0711
5306.22,5045.19,7170000,-29081.095703125,28.5582,1434,1434,11.7128
5360.39,5464.92,7175000,-27384.060546875,28.5214,1435,1435,12.1808
5435.16,5499.45,7180000,-24817.345703125,27.2768,1436,1436,11.4158
5323.73,5451.8,7185000,-26973.828125,28.1442,1437,1437,11.5657
5443.15,5419.41,7190000,-28099.412109375,28.6645,1438,1438,12.1003
4499.6,4760.13,7195000,-35229.63671875,29.8091,1439,1439,11.7159
5235.06,5162.23,7200000,-30919.876953125,28.9258,1440,1440,11.1015
5042.02,5145.98,7205000,-27571.203125,28.4684,1441,1441,11.2591
5287.99,5346.13,7210000,-27278.373046875,28.5368,1442,1442,11.6301
5388.26,5479.39,7215000,-26599.044921875,28.2567,1443,1443,12.0639
5284.08,5337.24,7220000,-28162.693359375,28.3037,1444,1444,11.3777
5352.2,5390.32,7225000,-26768.53515625,29.0306,1445,1445,12.4363
5303.04,5292.91,7230000,-25390.9140625,27.7485,1446,1446,11.5427
5376.16,5404.59,7235000,-30331.138671875,29.1182,1447,1447,13.346
5322.23,5394.66,7240000,-27581.9140625,28.7573,1448,1448,11.2734
5355.19,5399.5,7245000,-27620.419921875,28.6349,1449,1449,11.3296
5297.26,5384.82,7250000,-28605.45703125,28.8051,1450,1450,11.1098
5353.37,5445.32,7255000,-28397.384765625,28.6507,1451,1451,11.5243
5297.65,5427.43,7260000,-28871.427734375,29.3892,1452,1452,11.6156
5301.61,5461.23,7265000,-29654.560546875,29.1348,1453,1453,11.3645
5336.17,5424.61,7270000,-28782.4296875,28.6139,1454,1454,11.9493
5383.75,5488.61,7275000,-27619.091796875,28.0873,1455,1455,12.1625
5439.86,5513.16,7280000,-29285.6875,28.6868,1456,1456,12.3916
5094.6,5514.25,7285000,-36964.4921875,30.4987,1457,1457,20.1315
5382.3,5507.32,7290000,-27122.232421875,27.8127,1458,1458,11.8124
5447.6,5513.15,7295000,-29212.142578125,28.2337,1459,1459,12.7995
5405.3,5461.79,7300000,-27126.732421875,28.0122,1460,1460,11.5213
5421.2,5483.29,7305000,-29306.341796875,28.3006,1461,1461,13.7503
4762.57,5484.09,7310000,-27755.412109375,28.375,1462,1462,11.8903
5357.38,5519.59,7315000,-29767.607421875,28.5706,1463,1463,12.2135
3240.05,4716.57,7320000,-40589.80859375,31.154,1464,1464,29.8362
5105.11,5462.69,7325000,-30673.1953125,28.6738,1465,1465,15.0361
5413.96,5505.39,7330000,-27551.7734375,27.8817,1466,1466,12.6229
5393.25,5513.98,7335000,-26425.720703125,27.9859,1467,1467,12.7429
5420.6,5521.05,7340000,-29228.1015625,28.3333,1468,1468,15.6048
5452.34,5562.38,7345000,-26540.55078125,27.2399,1469,1469,12.7585
5424.15,5543.73,7350000,-26618.0625,27.5039,1470,1470,12.1119
5200.85,5534.18,7355000,-26861.6953125,27.5327,1471,1471,12.563
3153.23,4993.0,7360000,-34068.16796875,29.632,1472,1472,31.1919
2813.05,1346.08,7365000,-45109.4609375,34.1415,1473,1473,41.71
3612.53,5062.42,7370000,-39739.078125,31.1138,1474,1474,28.0594
4513.2,427.08,7375000,-28010.830078125,28.2191,1475,1475,12.7426
5457.72,5541.22,7380000,-27170.61328125,27.3407,1476,1476,12.1078
3997.28,4248.34,7385000,-35385.53125,29.0702,1477,1477,15.5164
5238.12,5496.2,7390000,-28713.04296875,28.1527,1478,1478,11.9467
5378.14,5357.37,7395000,-29190.81640625,28.5668,1479,1479,12.0222
5420.42,5498.49,7400000,-29808.603515625,27.3755,1480,1480,12.0609
5326.17,5355.0,7405000,-30051.740234375,28.8504,1481,1481,12.4369
5407.3,5518.41,7410000,-29490.248046875,28.8995,1482,1482,12.6736
5072.17,5416.71,7415000,-30433.431640625,28.6694,1483,1483,12.3099
4822.33,5377.31,7420000,-28398.025390625,27.9466,1484,1484,11.6893
5412.55,5470.38,7425000,-28322.44921875,27.8756,1485,1485,11.471
5429.09,5401.86,7430000,-29559.77734375,28.8318,1486,1486,12.8375
5452.72,5411.22,7435000,-29496.34375,28.0307,1487,1487,12.7425
5407.56,5460.83,7440000,-30514.490234375,28.7479,1488,1488,13.4613
5423.72,5499.48,7445000,-28098.83984375,28.0548,1489,1489,12.5244
5428.1,5518.88,7450000,-31963.146484375,28.6993,1490,1490,12.8979
5425.54,5495.64,7455000,-28348.298828125,27.7143,1491,1491,12.2974
5469.07,5516.07,7460000,-31638.05078125,27.7812,1492,1492,12.6759
5493.71,5538.4,7465000,-29255.572265625,28.0987,1493,1493,12.4735
5401.92,5399.0,7470000,-30119.076171875,27.8523,1494,1494,12.1927
5417.94,5444.96,7475000,-30431.224609375,28.2667,1495,1495,12.5115
5429.66,5441.84,7480000,-30143.68359375,28.0461,1496,1496,12.1244
5418.89,5452.77,7485000,-30636.861328125,28.6367,1497,1497,12.6386
5421.38,5459.42,7490000,-28770.380859375,27.5065,1498,1498,12.3803
5446.19,5519.62,7495000,-30194.63671875,28.5427,1499,1499,12.8668
