Reward Loss,Running Update Time,Running Reverse KL,Real Det Return,Real Sto Return,Running Env Steps,Itration,Running Forward KL
-8012.048828125,765,23.8602,4879.09,4519.8,3825000,765,40.8431
-7315.57568359375,766,28.4863,-3.0,-3.08,3830000,766,51.8848
-7760.82275390625,767,31.7647,4748.37,3938.1,3835000,767,40.5456
-7756.09130859375,768,22.5661,3426.42,3108.18,3840000,768,43.0268
-8503.3701171875,769,26.6299,5010.9,4972.19,3845000,769,42.1377
-8882.0283203125,770,25.566,4864.45,4837.46,3850000,770,41.6467
-8247.59765625,771,26.1697,5075.89,5048.59,3855000,771,39.8308
-10178.2197265625,772,105.6619,188.9,265.29,3860000,772,52.0075
-9733.8408203125,773,41.7789,3391.7,1611.09,3865000,773,44.2328
-8555.890625,774,26.7306,5266.78,5129.16,3870000,774,41.0035
-8582.0068359375,775,25.0264,5086.63,4995.47,3875000,775,40.6543
-8815.1806640625,776,25.0379,5069.69,4958.9,3880000,776,41.3367
-8904.8291015625,777,25.6873,5163.85,5001.78,3885000,777,42.1797
-8653.2431640625,778,25.3988,5239.74,5084.46,3890000,778,41.2542
-8541.392578125,779,24.9943,5244.14,5089.54,3895000,779,41.3221
-8596.7119140625,780,24.3419,5307.87,5191.24,3900000,780,40.6544
-8636.3203125,781,24.5726,5246.88,5165.01,3905000,781,41.4122
-8466.5615234375,782,23.4454,5275.71,5170.31,3910000,782,40.5333
-8321.2158203125,783,23.3607,5176.12,5143.27,3915000,783,39.8813
-8021.13916015625,784,20.6223,70.33,70.71,3920000,784,51.7139
-9054.5458984375,785,24.7336,5224.05,5149.5,3925000,785,41.6875
-10238.2978515625,786,32.1263,-0.65,-0.62,3930000,786,51.6862
-12218.48046875,787,16.263,42.91,44.82,3935000,787,45.4397
-8632.625,788,24.2478,5194.51,5095.81,3940000,788,40.6081
-8995.9638671875,789,24.6255,5194.12,5074.24,3945000,789,40.5644
-9203.6591796875,790,24.616,5225.3,5063.0,3950000,790,41.24
-9077.3720703125,791,23.7537,5216.93,5113.78,3955000,791,39.5792
-8911.0634765625,792,23.5606,5188.22,5078.82,3960000,792,38.9862
-9001.1162109375,793,23.4971,5216.84,5108.88,3965000,793,39.519
-9123.6728515625,794,23.3484,5222.6,5125.3,3970000,794,39.4889
-8997.7783203125,795,23.5643,5238.02,5136.95,3975000,795,39.784
-9147.0380859375,796,23.6756,5294.4,5123.68,3980000,796,39.5969
-9199.1103515625,797,23.1664,5288.05,5083.68,3985000,797,39.2278
-9239.5576171875,798,22.9032,5260.62,5108.55,3990000,798,39.5776
-8928.6259765625,799,22.0061,5303.13,5140.52,3995000,799,39.1099
-8714.7626953125,800,21.4587,5313.47,5180.01,4000000,800,38.9639
-8734.1767578125,801,21.9821,5278.89,5152.85,4005000,801,39.0824
-8506.1767578125,802,20.9678,5278.04,5142.58,4010000,802,38.7102
-8915.212890625,803,22.275,5290.85,5120.83,4015000,803,39.6027
-8609.619140625,804,20.6784,5171.0,5087.41,4020000,804,38.6772
-8827.2216796875,805,21.1988,5378.55,5148.95,4025000,805,38.7571
-8872.880859375,806,21.1304,5276.64,5114.5,4030000,806,38.7409
-8642.390625,807,20.891,5262.69,5109.13,4035000,807,38.8604
-8594.8115234375,808,20.1752,5245.01,5116.97,4040000,808,38.3096
-8893.916015625,809,20.5704,5276.85,5116.27,4045000,809,38.8958
-8911.7841796875,810,20.7241,5279.29,5103.83,4050000,810,38.586
-9072.7421875,811,20.5737,5210.33,5102.27,4055000,811,38.8748
-9090.474609375,812,20.7888,5055.6,5090.5,4060000,812,38.6615
-8881.3193359375,813,19.7594,5228.01,5096.23,4065000,813,38.3266
-8964.150390625,814,19.586,5206.17,5039.88,4070000,814,39.0555
-9059.2724609375,815,19.6353,5192.08,5018.33,4075000,815,38.7779
-9255.6015625,816,20.16,5231.09,5091.91,4080000,816,39.3302
-9126.6748046875,817,20.5241,5127.62,5096.75,4085000,817,39.3865
-9285.3515625,818,20.3699,5085.35,5081.79,4090000,818,39.0834
-9497.2421875,819,20.497,5030.68,5054.72,4095000,819,39.3377
-9367.615234375,820,19.8441,4944.02,5020.47,4100000,820,38.5973
-9289.001953125,821,19.6546,4885.02,4971.42,4105000,821,38.3895
-9372.15234375,822,20.0525,5146.27,5062.43,4110000,822,38.9172
-9497.1865234375,823,19.563,4884.78,5001.41,4115000,823,38.3482
-9421.2822265625,824,19.9499,4890.33,4997.4,4120000,824,38.9554
-9485.744140625,825,19.3696,4960.91,4990.83,4125000,825,39.3668
-9625.2900390625,826,18.856,4948.68,4996.03,4130000,826,38.3785
-9765.337890625,827,19.1132,5139.68,4963.87,4135000,827,38.8789
-9751.55078125,828,19.5027,5062.06,5006.08,4140000,828,38.0763
-9698.501953125,829,19.0575,5011.03,4996.08,4145000,829,38.5949
-9437.7705078125,830,19.6158,5107.53,5008.21,4150000,830,37.7118
-9614.9833984375,831,19.2308,5134.78,5012.52,4155000,831,37.9302
-9813.818359375,832,18.9379,5174.13,4943.17,4160000,832,37.8304
-9588.314453125,833,19.1989,5127.79,5008.67,4165000,833,37.8617
-9851.6748046875,834,19.4671,5164.83,4971.08,4170000,834,37.9073
-9704.0966796875,835,19.1904,5234.39,5013.72,4175000,835,37.5182
-9667.0,836,19.5549,5149.49,5038.32,4180000,836,38.0352
-9882.26171875,837,19.6797,5273.36,5014.92,4185000,837,38.4427
-9996.9541015625,838,19.2367,5105.44,5019.32,4190000,838,37.9612
-9697.3203125,839,18.9506,5097.96,4945.23,4195000,839,37.0419
-10039.2001953125,840,19.3942,5144.47,5003.54,4200000,840,37.8139
-9780.0205078125,841,19.3323,5118.33,4963.59,4205000,841,37.6664
-9899.8779296875,842,19.3473,5232.51,5086.52,4210000,842,37.4821
-9742.515625,843,18.3481,5217.22,5081.89,4215000,843,37.2062
-9847.2060546875,844,18.8136,5154.11,5030.69,4220000,844,37.5091
-9845.0234375,845,19.3371,5085.89,5015.15,4225000,845,38.4937
-9712.201171875,846,18.8905,5253.84,5016.02,4230000,846,37.9955
-9609.5810546875,847,18.968,5060.86,5014.99,4235000,847,37.7443
-10006.7607421875,848,19.4417,5308.77,5102.31,4240000,848,38.156
-9851.587890625,849,18.6624,5147.23,5041.73,4245000,849,37.8903
-9815.767578125,850,19.356,5243.51,5037.55,4250000,850,37.7441
-9539.2685546875,851,18.4338,5124.8,5066.51,4255000,851,37.8586
-9862.2763671875,852,19.0232,5249.69,5085.94,4260000,852,38.063
-9577.328125,853,18.0912,5217.42,5080.59,4265000,853,37.8256
-9889.4833984375,854,18.1582,5178.12,4654.02,4270000,854,37.8356
-9787.693359375,855,19.1419,5216.59,5047.1,4275000,855,37.7192
-9539.337890625,856,18.7033,5244.06,5092.83,4280000,856,37.6474
-9560.703125,857,18.9852,5074.86,4617.52,4285000,857,37.4048
-9522.474609375,858,19.2544,5151.26,4848.75,4290000,858,37.8443
-10050.6416015625,859,19.4456,5096.01,5084.87,4295000,859,37.8565
-9825.0595703125,860,19.4943,5079.17,4893.46,4300000,860,38.0563
-9692.5029296875,861,19.1998,5116.2,5116.69,4305000,861,37.8936
-9831.525390625,862,18.9994,4395.1,5025.94,4310000,862,37.9334
-9754.2626953125,863,17.6745,3269.15,4636.19,4315000,863,37.5408
-10081.0087890625,864,19.589,5225.31,5093.1,4320000,864,38.1417
-9920.966796875,865,18.8618,5131.62,4884.73,4325000,865,38.2981
-9830.341796875,866,19.4368,5157.46,5106.1,4330000,866,37.764
-9946.29296875,867,18.9261,5128.78,4885.37,4335000,867,38.3554
-9869.880859375,868,19.4167,5161.29,5103.56,4340000,868,37.9243
-9875.400390625,869,19.4861,5062.26,5093.76,4345000,869,38.0158
-9917.787109375,870,19.1676,5126.1,5069.25,4350000,870,37.9842
-10090.3720703125,871,19.2253,5180.47,5119.6,4355000,871,37.7225
-9647.2626953125,872,18.995,5103.95,5104.8,4360000,872,38.4061
-9783.150390625,873,19.182,5183.9,4941.92,4365000,873,37.7904
-9218.8759765625,874,18.9068,5029.01,5066.0,4370000,874,37.8908
-9535.8359375,875,20.8775,5220.53,5141.36,4375000,875,38.2673
-9643.9765625,876,19.1374,5147.7,5106.21,4380000,876,38.0899
-9745.2392578125,877,18.9268,5220.76,5129.98,4385000,877,37.7355
-9636.650390625,878,19.6713,5288.26,5123.46,4390000,878,37.9556
-9903.486328125,879,18.6588,5252.73,5096.25,4395000,879,38.1437
-9562.88671875,880,18.85,5202.59,5127.21,4400000,880,38.0321
-9664.3056640625,881,18.8616,5198.54,5160.08,4405000,881,37.5005
-9897.8427734375,882,19.1939,5367.04,4966.54,4410000,882,37.616
-9836.3681640625,883,19.3449,5104.02,4929.87,4415000,883,37.6787
-9857.2470703125,884,19.808,5310.41,5172.51,4420000,884,38.096
-9978.2275390625,885,19.9195,5323.29,5133.61,4425000,885,38.2158
-10015.6396484375,886,18.813,5325.11,5140.67,4430000,886,37.9179
-9849.939453125,887,18.6273,3616.83,4465.03,4435000,887,38.013
-10232.72265625,888,19.5089,5249.52,4929.97,4440000,888,38.6573
-10225.3876953125,889,19.6687,5308.65,5151.74,4445000,889,38.339
-10032.724609375,890,20.1759,5272.18,5189.06,4450000,890,37.6789
-10001.5107421875,891,18.8952,5337.53,5138.5,4455000,891,37.4434
-9954.859375,892,20.1116,5345.23,4949.02,4460000,892,37.7226
-10006.3173828125,893,19.3783,5309.5,5137.64,4465000,893,38.2193
-10081.068359375,894,19.8372,5325.94,5140.39,4470000,894,37.9532
-9952.58984375,895,19.3363,5373.2,5186.61,4475000,895,37.4924
-10001.53125,896,19.7027,5334.84,5226.49,4480000,896,37.4934
-9725.6015625,897,19.1725,5252.99,5204.17,4485000,897,37.5266
-10138.28515625,898,19.5862,5301.66,5182.23,4490000,898,37.8662
-9707.0673828125,899,20.5143,5431.73,4776.7,4495000,899,38.1087
-10290.5791015625,900,19.3168,5374.19,4722.52,4500000,900,37.878
-10171.705078125,901,19.0164,5208.25,5178.47,4505000,901,37.9261
-10199.4208984375,902,19.2278,4989.73,5122.56,4510000,902,37.9906
-10304.03125,903,19.4144,5364.56,5150.57,4515000,903,37.6512
-10374.4677734375,904,20.0692,5034.29,4701.34,4520000,904,38.7163
-10498.595703125,905,19.8122,5059.58,5136.13,4525000,905,38.2977
-10350.908203125,906,19.7104,5248.35,5124.08,4530000,906,37.6587
-10246.1396484375,907,18.9754,5187.8,4869.81,4535000,907,37.9576
-10125.8369140625,908,19.5907,5107.24,4906.63,4540000,908,38.1446
-10244.8935546875,909,19.1042,5361.57,5166.24,4545000,909,37.9788
-10590.7001953125,910,18.8765,5257.58,5102.17,4550000,910,37.8237
-10271.93359375,911,19.0638,5208.17,5132.23,4555000,911,37.6366
-10403.646484375,912,19.8019,5301.55,5124.64,4560000,912,37.3646
-10375.9619140625,913,19.2869,5279.17,5137.89,4565000,913,37.7331
-10465.9755859375,914,19.2112,5264.57,5127.73,4570000,914,37.3587
-10501.1748046875,915,19.621,5353.84,5135.18,4575000,915,37.2576
-10398.85546875,916,18.6682,5284.32,5124.92,4580000,916,37.9638
-10559.8505859375,917,18.6668,5205.44,5090.68,4585000,917,37.7671
-10890.525390625,918,19.5866,5263.62,5074.8,4590000,918,38.026
-10238.775390625,919,18.7911,5344.04,4936.75,4595000,919,37.5926
-10658.5625,920,19.5389,5156.25,5026.35,4600000,920,37.8688
-10624.0498046875,921,18.9944,5190.56,5095.29,4605000,921,37.6909
-10644.2412109375,922,18.999,5263.74,5123.43,4610000,922,38.0298
-10763.4326171875,923,19.3362,5358.02,5140.04,4615000,923,37.9728
-10718.3984375,924,19.1972,5232.41,5113.72,4620000,924,37.9111
-10735.208984375,925,18.9156,5302.47,5024.49,4625000,925,38.1452
-10743.3740234375,926,18.7966,5180.92,5007.09,4630000,926,38.1573
-10653.0576171875,927,18.272,5280.32,5121.94,4635000,927,37.6799
-10943.984375,928,19.2462,5260.16,5163.12,4640000,928,38.5528
-10988.201171875,929,20.317,5308.95,5137.81,4645000,929,38.5889
-11031.974609375,930,19.5547,5238.15,5122.94,4650000,930,38.8686
-10947.8740234375,931,19.7391,5258.79,5105.65,4655000,931,38.5168
-10925.6689453125,932,19.5385,5276.61,5099.79,4660000,932,38.3518
-10684.26953125,933,24.6086,5220.99,5107.47,4665000,933,37.4384
-10932.5390625,934,19.2414,5252.93,5105.08,4670000,934,38.067
-10857.408203125,935,19.5253,5284.01,5147.7,4675000,935,37.9771
-10740.8271484375,936,20.2977,5194.13,5158.59,4680000,936,38.3699
-10677.2763671875,937,19.8155,5219.7,5175.6,4685000,937,37.3228
-10945.4248046875,938,20.2,5342.78,5166.75,4690000,938,38.1223
-10635.9609375,939,19.6963,5337.2,5195.45,4695000,939,37.9625
-10769.60546875,940,20.5084,5380.69,5219.3,4700000,940,37.7089
-10896.8916015625,941,20.7815,5442.52,5190.22,4705000,941,37.8372
-10895.359375,942,20.2524,5401.48,5193.34,4710000,942,37.9336
-10904.7890625,943,20.8285,5412.9,5180.63,4715000,943,38.0946
-10840.1572265625,944,20.1537,5370.65,5118.26,4720000,944,37.7851
-10900.240234375,945,20.0745,5397.93,5166.06,4725000,945,38.0186
-10677.6865234375,946,20.2658,5417.23,5220.63,4730000,946,37.695
-10530.9892578125,947,20.013,5415.62,5188.15,4735000,947,37.7083
-10413.47265625,948,20.088,5421.59,5201.86,4740000,948,37.3179
-10592.56640625,949,19.9673,5421.84,5178.48,4745000,949,37.7059
-10817.748046875,950,19.9534,5376.82,5136.5,4750000,950,37.8336
-10540.755859375,951,20.587,5333.29,5185.78,4755000,951,37.694
-10484.8837890625,952,20.2955,5356.09,5168.83,4760000,952,37.6496
-10331.7568359375,953,19.3937,5409.88,5192.21,4765000,953,38.1584
-10656.0087890625,954,20.0451,5405.96,5196.2,4770000,954,37.3787
-10530.84765625,955,19.6741,5343.79,5184.67,4775000,955,38.008
-10814.2568359375,956,20.0888,5345.25,5149.2,4780000,956,37.6818
-10576.40234375,957,19.7304,5344.02,5184.01,4785000,957,37.6351
-10687.43359375,958,20.0593,5324.19,5107.01,4790000,958,37.9792
-10685.2421875,959,19.6599,5347.17,5126.88,4795000,959,37.8117
-10696.6201171875,960,19.2998,5300.61,5079.02,4800000,960,37.8816
-11015.6396484375,961,19.9911,5306.27,5114.16,4805000,961,37.6592
-9791.7119140625,962,21.8717,600.49,250.32,4810000,962,51.0651
-6937.787109375,963,22.5903,980.49,953.08,4815000,963,45.5439
-10053.890625,964,40.2083,1050.41,1006.03,4820000,964,45.4397
-10241.787109375,965,38.0506,1773.63,1250.46,4825000,965,43.3558
-9261.75,966,36.8556,352.38,359.98,4830000,966,48.6855
-9799.93359375,967,41.7533,931.34,883.14,4835000,967,45.5632
-9272.876953125,968,28.9903,610.48,1611.28,4840000,968,42.3549
-9130.8251953125,969,21.8408,530.82,615.54,4845000,969,45.5304
-9929.083984375,970,18.5435,2443.92,2407.95,4850000,970,43.592
-9752.1171875,971,21.204,1459.32,1454.56,4855000,971,42.1154
-12415.1611328125,972,16.1395,2006.56,1068.62,4860000,972,42.8518
-12809.3974609375,973,19.0926,2233.32,2621.51,4865000,973,41.4688
-11303.8525390625,974,23.6241,4835.82,4404.98,4870000,974,40.2508
-10875.2275390625,975,20.468,4841.23,4101.06,4875000,975,39.2116
-12458.19921875,976,16.2991,2235.58,2150.95,4880000,976,40.7384
-11089.4150390625,977,21.6231,5059.42,4854.13,4885000,977,39.0022
-11436.5205078125,978,21.7599,5082.7,4902.48,4890000,978,39.3919
-11255.689453125,979,21.4533,5102.25,4984.11,4895000,979,38.9319
-11236.56640625,980,21.3508,5229.75,5037.67,4900000,980,39.6495
-11343.986328125,981,21.4495,5193.27,4966.07,4905000,981,39.3368
-11060.4345703125,982,21.0774,5147.68,4992.24,4910000,982,38.773
-11056.2783203125,983,21.1359,5228.89,5025.14,4915000,983,38.9068
-11120.9775390625,984,20.7304,5226.86,5020.39,4920000,984,38.7302
-11080.322265625,985,20.2276,5118.07,4950.49,4925000,985,39.0295
-11038.0458984375,986,20.8625,5270.75,5042.07,4930000,986,38.3987
-11155.255859375,987,20.7665,5215.07,5054.92,4935000,987,38.6811
-10903.9150390625,988,19.973,5196.76,5034.86,4940000,988,38.251
-11148.646484375,989,20.3408,5191.4,5089.85,4945000,989,38.8327
-10910.1064453125,990,20.7572,5124.52,5102.99,4950000,990,38.6036
-11000.931640625,991,19.8422,5261.8,5102.81,4955000,991,38.4562
-10965.6650390625,992,19.2323,5303.66,5092.49,4960000,992,38.3957
-10954.052734375,993,19.5871,5219.61,5016.94,4965000,993,38.349
-10609.3447265625,994,18.9078,5315.86,5041.86,4970000,994,37.742
-11089.8994140625,995,19.5179,5259.9,5069.81,4975000,995,38.4682
-10698.79296875,996,18.7151,5275.57,4858.39,4980000,996,37.0361
-10694.2841796875,997,18.5126,5253.3,5076.19,4985000,997,37.0597
-10627.775390625,998,19.261,5216.02,5063.62,4990000,998,37.9054
-10801.091796875,999,18.9753,5229.84,5076.02,4995000,999,37.8266
-10886.8330078125,1000,19.281,5299.42,5059.0,5000000,1000,38.0648
-10566.2998046875,1001,19.6624,5259.5,5095.0,5005000,1001,37.8186
-10873.19140625,1002,19.263,5327.65,5062.11,5010000,1002,38.0215
-10979.72265625,1003,19.4927,5330.53,5025.64,5015000,1003,38.2849
-10641.0576171875,1004,19.5832,5320.84,4968.55,5020000,1004,37.5024
-10735.6904296875,1005,19.7293,5350.64,5038.84,5025000,1005,37.8025
-10748.1123046875,1006,19.972,5361.82,5164.46,5030000,1006,37.9611
-10950.455078125,1007,19.5885,5391.37,5126.86,5035000,1007,37.9788
-10625.9248046875,1008,19.8462,5451.88,5223.41,5040000,1008,37.7309
-10739.1826171875,1009,20.4782,5386.74,5204.83,5045000,1009,37.4108
-10625.7255859375,1010,20.3919,5350.61,5214.06,5050000,1010,37.5545
-10373.701171875,1011,20.3775,5370.6,5218.31,5055000,1011,37.4134
-10452.673828125,1012,20.6277,5279.19,5227.17,5060000,1012,37.934
-10466.20703125,1013,20.6654,5277.63,5201.08,5065000,1013,37.7091
-10473.1171875,1014,20.3061,5255.35,5167.75,5070000,1014,37.4963
-10499.4521484375,1015,20.563,5306.78,5209.54,5075000,1015,37.6748
-10487.615234375,1016,21.1629,5263.77,5246.72,5080000,1016,38.0887
-10584.5595703125,1017,21.0677,5262.98,5197.47,5085000,1017,37.7819
-10683.92578125,1018,20.7983,5273.18,5207.35,5090000,1018,37.3353
-10626.2001953125,1019,20.8482,5249.92,5176.11,5095000,1019,38.0469
-10584.85546875,1020,21.1234,5315.93,5220.24,5100000,1020,38.1489
-10703.9482421875,1021,21.7897,5319.01,5130.15,5105000,1021,38.0731
-10689.533203125,1022,21.1655,5361.6,5210.41,5110000,1022,37.2234
-10739.490234375,1023,19.9316,5348.83,5156.12,5115000,1023,37.4438
-10563.65625,1024,20.6093,5219.58,5113.17,5120000,1024,37.5338
-10490.7255859375,1025,20.0819,5273.52,5152.39,5125000,1025,36.886
-10585.1953125,1026,20.704,5332.43,5153.54,5130000,1026,37.0721
-10678.310546875,1027,21.1461,5301.67,5153.19,5135000,1027,38.1136
-10682.86328125,1028,20.8706,5229.8,5189.97,5140000,1028,37.9358
-10610.171875,1029,21.0954,5256.99,5133.67,5145000,1029,37.8143
-10747.3505859375,1030,21.756,5263.6,5159.3,5150000,1030,37.7492
-10580.6884765625,1031,21.0176,5335.73,5145.31,5155000,1031,37.7675
-10628.4453125,1032,21.37,5334.58,5201.63,5160000,1032,37.1774
-10584.3251953125,1033,20.4927,5305.36,5156.72,5165000,1033,37.4515
-10746.88671875,1034,20.2351,5315.73,5177.49,5170000,1034,37.1435
-10723.00390625,1035,20.7919,5333.85,5176.14,5175000,1035,37.6789
-10796.291015625,1036,20.5085,5330.48,5202.91,5180000,1036,37.6063
-10930.9638671875,1037,21.0178,5321.62,5182.73,5185000,1037,37.7857
-10819.3349609375,1038,20.8406,5339.46,5183.43,5190000,1038,38.2817
-10715.2314453125,1039,21.1303,5338.9,5150.72,5195000,1039,37.5034
-10642.1015625,1040,20.6966,5311.78,5112.32,5200000,1040,37.6525
-10596.681640625,1041,20.6118,5280.25,5124.66,5205000,1041,37.6307
-10568.4013671875,1042,20.9568,5296.1,5175.88,5210000,1042,37.469
-10622.0234375,1043,20.4838,5292.28,5126.89,5215000,1043,37.639
-10596.564453125,1044,21.7066,5399.19,5196.53,5220000,1044,37.6667
-10697.9501953125,1045,20.8956,5324.06,5199.04,5225000,1045,37.419
-10732.8701171875,1046,19.9683,5341.67,5074.47,5230000,1046,38.0398
-10695.068359375,1047,20.5677,5278.81,5076.06,5235000,1047,37.4507
-10668.4580078125,1048,21.2991,5232.88,5156.77,5240000,1048,37.205
-10742.2197265625,1049,21.705,5251.1,5155.77,5245000,1049,37.9028
-10852.7783203125,1050,20.8585,5304.3,5173.03,5250000,1050,37.2731
-11038.5419921875,1051,21.1145,5314.9,5200.45,5255000,1051,37.6267
-10924.703125,1052,20.6864,5375.53,5164.28,5260000,1052,37.5344
-10928.91796875,1053,21.0521,5247.3,5192.74,5265000,1053,37.743
-10947.662109375,1054,21.5816,5335.88,5212.12,5270000,1054,37.7057
-10902.9462890625,1055,20.7664,5288.7,5166.37,5275000,1055,37.7429
-10843.1416015625,1056,21.7065,5301.34,5167.27,5280000,1056,37.7117
-10649.55859375,1057,21.1592,5244.68,5199.16,5285000,1057,36.8655
-10746.228515625,1058,21.1034,5201.33,5149.05,5290000,1058,37.0741
-10793.4228515625,1059,21.2118,5169.98,5126.04,5295000,1059,37.6422
-10663.46484375,1060,21.9706,5223.56,5124.03,5300000,1060,37.1699
-10630.8203125,1061,21.3604,5172.33,5121.41,5305000,1061,37.118
-10631.037109375,1062,20.0236,5189.88,5120.66,5310000,1062,36.8581
-10804.7958984375,1063,21.2098,5220.04,5173.23,5315000,1063,37.2349
-10779.35546875,1064,20.8279,5243.05,5124.9,5320000,1064,37.3346
-10910.3125,1065,21.9519,5228.97,5154.02,5325000,1065,37.425
-11086.3662109375,1066,21.7258,5321.13,5187.9,5330000,1066,37.1729
-10910.0498046875,1067,21.5718,5263.37,5153.84,5335000,1067,37.4804
-10882.3583984375,1068,20.9443,5387.05,5244.36,5340000,1068,37.1794
-10993.9677734375,1069,21.975,5365.22,5234.74,5345000,1069,37.4087
-11025.0166015625,1070,22.1946,5385.44,5249.24,5350000,1070,37.9759
-10938.234375,1071,22.3667,5286.43,5238.17,5355000,1071,37.2334
-11039.12890625,1072,22.4134,5328.88,5170.04,5360000,1072,37.9224
-11031.259765625,1073,21.8236,5363.28,5225.36,5365000,1073,37.7046
-10836.2060546875,1074,21.8761,5354.64,5156.18,5370000,1074,37.3405
-10842.84375,1075,22.7313,5395.37,5262.59,5375000,1075,38.0048
-10951.4560546875,1076,22.5453,5396.15,5268.84,5380000,1076,38.3327
-10938.8095703125,1077,22.7649,5410.48,5259.18,5385000,1077,37.9147
-10856.587890625,1078,22.5552,5446.25,5273.03,5390000,1078,37.6862
-11029.494140625,1079,22.8687,5381.6,5291.22,5395000,1079,38.5993
-11026.447265625,1080,22.9596,5467.22,5247.77,5400000,1080,37.7986
-11188.900390625,1081,22.7225,5368.37,5291.21,5405000,1081,38.5946
-11001.36328125,1082,22.9132,5425.27,5271.96,5410000,1082,38.401
-10710.9453125,1083,22.6779,5442.93,5306.64,5415000,1083,38.1462
-10965.169921875,1084,22.6776,5410.87,5175.62,5420000,1084,38.2284
-10883.2177734375,1085,22.3535,5333.58,5203.08,5425000,1085,38.0468
-11020.4873046875,1086,22.4269,5390.01,5284.73,5430000,1086,37.2933
-11031.7060546875,1087,22.7363,5395.92,5284.18,5435000,1087,37.9571
-10795.7822265625,1088,22.7875,5451.33,5288.13,5440000,1088,37.9381
-10959.04296875,1089,22.8673,5451.86,5288.02,5445000,1089,38.2948
-10702.4970703125,1090,22.7601,5368.02,5244.02,5450000,1090,37.8958
-11030.3154296875,1091,23.2078,5219.41,5056.61,5455000,1091,38.6579
-10977.4453125,1092,22.3178,5437.63,5197.12,5460000,1092,38.1867
-11124.8798828125,1093,23.1177,5246.43,5201.66,5465000,1093,38.2619
-10773.7734375,1094,23.5605,5345.96,5256.37,5470000,1094,38.651
-10938.166015625,1095,23.5022,5393.61,5292.64,5475000,1095,38.4904
-10870.126953125,1096,22.921,5357.95,5199.58,5480000,1096,37.6029
-10853.349609375,1097,22.4413,5414.62,5260.34,5485000,1097,37.9713
-11100.416015625,1098,23.0042,5425.14,5306.95,5490000,1098,37.9704
-11012.59375,1099,22.6627,5330.8,5257.28,5495000,1099,38.2424
-10867.705078125,1100,22.603,5299.67,5231.94,5500000,1100,37.8949
-11159.810546875,1101,23.1795,5364.49,5291.93,5505000,1101,38.0126
-11166.193359375,1102,22.2775,5294.05,5101.26,5510000,1102,37.8344
-10909.2666015625,1103,22.1345,5356.33,5279.09,5515000,1103,37.9692
-11211.1455078125,1104,23.0211,5364.11,5234.64,5520000,1104,38.3253
-11156.66015625,1105,23.3538,5357.93,5228.03,5525000,1105,38.2873
-11097.65625,1106,22.3055,5247.2,5196.9,5530000,1106,38.2527
-11277.8662109375,1107,22.9792,5384.16,5268.84,5535000,1107,38.3662
-11153.3203125,1108,22.8542,5280.63,5222.43,5540000,1108,38.1788
-11196.837890625,1109,22.8059,5395.87,5268.49,5545000,1109,38.098
-11418.33203125,1110,22.8543,5332.66,5224.07,5550000,1110,38.6142
-11468.744140625,1111,22.8546,5348.83,5215.03,5555000,1111,37.9424
-11485.119140625,1112,23.1536,5296.57,5197.1,5560000,1112,38.5336
-11521.7861328125,1113,22.4579,5430.8,5273.45,5565000,1113,37.8737
-11561.3369140625,1114,23.095,5331.5,5153.26,5570000,1114,38.6243
-11382.6962890625,1115,22.9577,5402.57,5271.48,5575000,1115,38.6945
-11315.5625,1116,22.8086,5328.6,5231.49,5580000,1116,38.5825
-11249.390625,1117,22.8579,5422.9,5280.05,5585000,1117,38.0258
-11541.4580078125,1118,23.2152,5423.02,5245.74,5590000,1118,38.384
-11378.189453125,1119,23.2217,5437.49,5275.65,5595000,1119,38.6455
-11376.3466796875,1120,23.3558,5420.3,5294.12,5600000,1120,38.7766
-11229.2421875,1121,22.5888,5431.99,5290.92,5605000,1121,37.6223
-11419.2646484375,1122,23.0576,5367.58,5254.61,5610000,1122,38.4412
-11406.3916015625,1123,23.592,5333.82,5231.36,5615000,1123,38.5987
-11172.1044921875,1124,23.1173,5404.61,5264.23,5620000,1124,37.8546
-11343.6962890625,1125,23.9421,5440.38,5316.92,5625000,1125,38.4683
-11157.86328125,1126,22.8455,5378.08,5214.02,5630000,1126,38.0716
-11118.810546875,1127,22.1802,5372.0,5274.51,5635000,1127,37.9786
-11214.5234375,1128,22.716,5292.58,5240.07,5640000,1128,37.9246
-11183.2900390625,1129,22.4645,5314.66,5263.43,5645000,1129,38.1551
-11304.326171875,1130,23.1224,5282.2,5225.1,5650000,1130,38.3834
-11243.4287109375,1131,23.1622,5376.06,5293.61,5655000,1131,38.1328
-11297.830078125,1132,22.5142,5319.9,5275.99,5660000,1132,38.1265
-11270.4296875,1133,23.1424,5286.52,5263.19,5665000,1133,38.3577
-11019.1845703125,1134,22.9399,5252.39,5223.88,5670000,1134,38.1715
-11517.9189453125,1135,22.8499,5286.26,5226.15,5675000,1135,38.7077
-11360.876953125,1136,23.1879,5279.51,5266.25,5680000,1136,38.6525
-11361.4990234375,1137,23.3017,5286.34,5244.34,5685000,1137,38.048
-11251.4951171875,1138,23.1433,5361.23,5288.26,5690000,1138,38.4347
-11200.7724609375,1139,23.4475,5350.51,5315.79,5695000,1139,38.8412
-10827.50390625,1140,22.6972,5275.25,5224.0,5700000,1140,38.0594
-10975.1298828125,1141,21.9494,5384.97,5336.45,5705000,1141,37.9364
