Reward Loss,Itration,Running Reverse KL,Real Det Return,Running Forward KL,Real Sto Return,Running Env Steps,Running Update Time
-13446.3154296875,1144,22.2671,4756.09,43.3233,4736.81,5720000,1144
-13310.4873046875,1145,21.9235,4741.29,43.2927,4344.19,5725000,1145
-13330.626953125,1146,22.3962,4771.23,43.8512,4375.55,5730000,1146
-13443.8759765625,1147,21.5978,4783.91,43.3236,4330.14,5735000,1147
-13213.3564453125,1148,20.9372,4747.63,43.149,4585.49,5740000,1148
-13067.1513671875,1149,21.8401,4779.26,43.3812,4751.55,5745000,1149
-13170.771484375,1150,21.2143,4790.54,43.1221,4754.05,5750000,1150
-13135.8720703125,1151,21.1613,4732.09,43.3676,4691.39,5755000,1151
-13381.578125,1152,21.2756,4522.23,43.3591,4595.88,5760000,1152
-13220.125,1153,21.4291,4738.72,43.4907,4290.91,5765000,1153
-13330.2509765625,1154,21.9531,4716.11,43.323,4374.86,5770000,1154
-13383.6494140625,1155,21.8247,4766.81,43.6199,4742.01,5775000,1155
-13505.419921875,1156,22.5792,4756.84,43.8308,4389.91,5780000,1156
-13680.625,1157,22.1647,4758.97,43.8145,4202.64,5785000,1157
-13341.779296875,1158,21.8448,4768.12,43.5383,3948.28,5790000,1158
-13367.2998046875,1159,21.7133,4710.37,43.5997,4365.69,5795000,1159
-13497.8994140625,1160,22.6082,4727.15,43.9425,4563.22,5800000,1160
-12872.1728515625,1161,21.5829,4697.66,43.4863,4336.43,5805000,1161
-13421.0908203125,1162,21.8792,4710.64,43.4425,4207.43,5810000,1162
-13415.3876953125,1163,21.1028,4756.17,43.6776,4004.25,5815000,1163
-13383.6826171875,1164,21.0746,4701.09,43.6589,4219.99,5820000,1164
-13440.1494140625,1165,21.3077,4702.45,43.5163,4268.44,5825000,1165
-13623.83203125,1166,23.2093,4727.65,44.1844,3706.57,5830000,1166
-13132.404296875,1167,20.8248,4762.68,43.0431,4337.16,5835000,1167
-13294.4033203125,1168,21.2261,4695.4,43.2236,4518.49,5840000,1168
-13143.3505859375,1169,20.8102,4693.96,43.0987,4484.87,5845000,1169
-13277.986328125,1170,21.1959,4692.56,43.6716,4655.2,5850000,1170
-13251.0361328125,1171,21.2171,4699.51,43.1902,4416.67,5855000,1171
-13162.6826171875,1172,21.3205,4743.12,43.1012,4647.13,5860000,1172
-13342.0908203125,1173,21.638,4697.46,43.6665,4006.19,5865000,1173
-13239.359375,1174,21.8425,4701.37,43.1614,4457.02,5870000,1174
-13283.462890625,1175,22.1174,4707.73,42.7549,4194.79,5875000,1175
-13131.4423828125,1176,21.877,4728.42,43.2219,4136.46,5880000,1176
-13157.61328125,1177,21.4052,4696.39,43.1846,4697.76,5885000,1177
-13359.943359375,1178,21.4857,4690.74,43.3722,3761.95,5890000,1178
-13517.265625,1179,21.9634,4751.73,43.1132,4417.16,5895000,1179
-13156.09375,1180,20.9726,4686.81,43.1369,4318.44,5900000,1180
-13295.580078125,1181,21.0072,4687.91,43.3994,4611.57,5905000,1181
-13660.3310546875,1182,22.0451,4704.31,43.7249,4468.88,5910000,1182
-13488.95703125,1183,22.1133,4722.58,43.2174,4552.42,5915000,1183
-13545.748046875,1184,21.8765,4766.44,43.3203,4512.59,5920000,1184
-13446.111328125,1185,20.5007,4710.97,42.9582,4326.31,5925000,1185
-13394.5849609375,1186,22.2434,4771.68,43.0989,4772.44,5930000,1186
-13302.8623046875,1187,21.9464,4710.44,43.0698,4345.53,5935000,1187
-13374.0654296875,1188,21.975,4721.59,42.9412,4516.6,5940000,1188
-13222.8994140625,1189,21.5072,4761.66,42.9184,4437.01,5945000,1189
-13572.5517578125,1190,21.4848,4743.63,42.9885,4428.58,5950000,1190
-13583.9013671875,1191,22.1253,4733.12,43.2932,4305.06,5955000,1191
-13811.2353515625,1192,22.6191,4750.36,43.6139,4242.32,5960000,1192
-13463.7958984375,1193,21.2117,4678.52,42.8137,4375.61,5965000,1193
-13686.2744140625,1194,23.3767,4719.75,43.3538,4546.41,5970000,1194
-13829.3095703125,1195,22.7854,4768.57,43.3437,4768.87,5975000,1195
-13833.380859375,1196,22.6651,4800.64,43.5692,4531.25,5980000,1196
-13572.001953125,1197,22.1004,4760.48,43.0421,4600.07,5985000,1197
-13562.2060546875,1198,21.6661,4765.61,43.2543,4651.32,5990000,1198
-13986.099609375,1199,25.1294,4783.47,43.373,4377.52,5995000,1199
-13684.326171875,1200,22.1939,4739.52,43.5493,4374.98,6000000,1200
-13650.84375,1201,23.8751,4794.9,44.0775,3724.24,6005000,1201
-13580.9560546875,1202,22.4377,4744.35,43.3932,4626.04,6010000,1202
-13740.068359375,1203,23.7256,4785.16,43.7099,4753.15,6015000,1203
-13644.0546875,1204,23.2085,4796.73,43.8679,4738.13,6020000,1204
-13571.2890625,1205,21.9953,4722.89,43.2463,4491.29,6025000,1205
-13434.96484375,1206,22.1471,4711.9,43.018,4548.62,6030000,1206
-13453.0166015625,1207,21.8127,4764.2,42.7647,4763.01,6035000,1207
-13727.681640625,1208,22.9873,4740.42,43.5154,4748.38,6040000,1208
-13791.005859375,1209,23.4744,4793.61,43.3893,4565.63,6045000,1209
-13650.619140625,1210,22.4783,4747.12,43.3685,4750.6,6050000,1210
-13727.7373046875,1211,23.0975,4792.1,43.7188,4710.51,6055000,1211
-13515.7353515625,1212,22.6503,4724.49,43.5011,3776.0,6060000,1212
-13488.47265625,1213,22.3542,4787.19,43.5063,4756.74,6065000,1213
-14025.62890625,1214,23.4383,4795.23,44.131,4799.42,6070000,1214
-13734.09765625,1215,22.3554,4772.56,43.497,4765.09,6075000,1215
-13752.1689453125,1216,22.5098,4769.86,43.2167,4399.06,6080000,1216
-13612.55078125,1217,22.1555,4745.63,43.7179,4754.44,6085000,1217
-13443.8994140625,1218,21.4151,4781.04,43.1016,4755.6,6090000,1218
-13710.259765625,1219,22.4331,4774.22,43.5052,4762.88,6095000,1219
-13897.369140625,1220,22.345,4797.0,43.1734,4223.61,6100000,1220
-13735.7001953125,1221,21.7964,4729.01,43.1034,4357.23,6105000,1221
-13708.4462890625,1222,21.8725,4750.17,43.1666,4736.68,6110000,1222
-13637.9453125,1223,22.2622,4790.79,43.1957,4335.48,6115000,1223
-13586.337890625,1224,22.4099,4722.9,43.493,4722.84,6120000,1224
-13924.8203125,1225,25.1642,4757.81,43.6078,4535.55,6125000,1225
-13608.328125,1226,21.6883,4781.41,43.0116,4567.12,6130000,1226
-13954.7724609375,1227,23.8968,4588.58,43.5908,4109.62,6135000,1227
-13662.4736328125,1228,22.3858,4734.33,43.3755,4752.36,6140000,1228
-13477.6767578125,1229,21.686,4738.23,43.1672,4544.58,6145000,1229
-13915.6953125,1230,23.7985,4752.67,43.7429,4527.41,6150000,1230
-13722.7861328125,1231,24.4246,4774.69,42.9629,4093.04,6155000,1231
-13706.80859375,1232,21.6395,4724.4,43.2401,4476.17,6160000,1232
-14228.88671875,1233,24.3005,4093.97,43.5568,3496.1,6165000,1233
-13897.7607421875,1234,22.3239,4651.05,43.3106,4207.75,6170000,1234
-13903.9404296875,1235,22.121,4749.01,43.5029,4331.31,6175000,1235
-13901.70703125,1236,21.609,4679.32,43.4717,4069.85,6180000,1236
-13943.3017578125,1237,21.7924,4727.66,43.1947,4637.81,6185000,1237
-14237.4990234375,1238,22.1994,4777.84,42.8469,4520.39,6190000,1238
-13936.9716796875,1239,23.5434,4756.39,43.8086,4098.87,6195000,1239
-13872.15625,1240,22.422,4731.54,43.4617,4543.82,6200000,1240
-13517.1083984375,1241,22.5006,4703.77,43.4138,4576.26,6205000,1241
-13610.9501953125,1242,22.878,4809.32,43.3268,4616.03,6210000,1242
-13796.6513671875,1243,22.804,4814.03,43.5211,4803.72,6215000,1243
-14222.2109375,1244,25.7494,4821.86,43.9192,4634.7,6220000,1244
-13765.2236328125,1245,22.612,4759.32,43.3071,4341.95,6225000,1245
-13717.1005859375,1246,22.0019,4735.42,43.5849,4729.34,6230000,1246
-13777.8818359375,1247,21.6222,4741.94,43.2128,4557.9,6235000,1247
-13774.103515625,1248,21.9615,4711.38,43.3536,4730.87,6240000,1248
-13508.6474609375,1249,21.5549,4699.17,43.1265,4663.51,6245000,1249
-13787.017578125,1250,22.241,4653.26,43.0809,4685.66,6250000,1250
-13590.904296875,1251,21.6864,4711.8,43.2114,4730.93,6255000,1251
-13740.7890625,1252,21.6487,4713.24,43.2846,4681.9,6260000,1252
-13766.115234375,1253,21.9795,4694.13,43.4469,4146.33,6265000,1253
-13702.29296875,1254,21.8314,4720.75,43.5362,4707.34,6270000,1254
-13829.9677734375,1255,21.8811,4715.38,42.9971,4564.65,6275000,1255
-14225.4013671875,1256,22.5754,4716.29,43.0551,4698.35,6280000,1256
-13942.453125,1257,22.2266,4689.49,43.5598,4312.19,6285000,1257
-13981.0400390625,1258,22.6032,4658.37,43.318,4452.0,6290000,1258
-13778.6044921875,1259,22.9778,4677.36,43.4129,4687.66,6295000,1259
-14011.63671875,1260,21.9829,4623.68,43.1429,4449.42,6300000,1260
-13634.1630859375,1261,21.6471,4641.39,43.6099,4640.64,6305000,1261
-13832.705078125,1262,22.2165,4594.33,43.6121,4407.46,6310000,1262
-13703.0078125,1263,21.5326,4566.95,42.7767,4416.59,6315000,1263
-13984.4169921875,1264,22.3709,4661.65,43.2221,4635.76,6320000,1264
-13646.7080078125,1265,21.89,4600.49,43.7854,4282.09,6325000,1265
-14036.3330078125,1266,23.9463,4645.27,43.5264,4487.82,6330000,1266
-13853.7333984375,1267,22.6151,4705.69,43.2112,3874.02,6335000,1267
-14032.53515625,1268,22.9251,4645.23,43.2077,4150.36,6340000,1268
-14365.5361328125,1269,24.1633,4518.15,43.4773,3735.72,6345000,1269
-13932.6748046875,1270,21.8905,4675.63,43.2754,4685.94,6350000,1270
-13976.6748046875,1271,22.2993,4671.67,43.0783,4523.06,6355000,1271
-13754.373046875,1272,22.3686,4690.96,43.0262,4679.97,6360000,1272
-14081.4248046875,1273,22.0846,4666.65,43.22,4502.34,6365000,1273
-14064.7333984375,1274,22.9622,4664.73,43.1654,4513.85,6370000,1274
-14139.0634765625,1275,22.8662,4714.47,43.0355,4682.18,6375000,1275
-14202.8525390625,1276,22.2522,4655.61,43.015,4126.8,6380000,1276
-14195.81640625,1277,21.7509,4655.54,43.2511,4515.06,6385000,1277
-14320.80859375,1278,21.9674,4638.76,43.4688,4218.29,6390000,1278
-14160.943359375,1279,21.8502,4579.07,43.1886,4317.85,6395000,1279
-14108.46875,1280,22.0554,4658.94,43.4533,4023.38,6400000,1280
-14131.3623046875,1281,21.5862,4683.96,43.0693,4310.61,6405000,1281
-13982.9228515625,1282,21.9277,4628.98,43.3411,4449.77,6410000,1282
-14221.7392578125,1283,21.4699,4500.94,43.2209,4275.14,6415000,1283
-14215.6845703125,1284,23.3725,4687.88,43.706,4680.18,6420000,1284
-14334.1181640625,1285,23.2557,4714.78,43.357,4494.83,6425000,1285
-13966.044921875,1286,22.2656,4723.81,43.1075,4531.3,6430000,1286
-13912.107421875,1287,21.9837,4479.45,43.2652,4338.78,6435000,1287
-14256.408203125,1288,22.8772,4753.59,43.394,3833.52,6440000,1288
-13730.89453125,1289,21.6923,4694.83,43.101,4672.59,6445000,1289
-14353.4619140625,1290,23.2211,4714.37,43.39,4543.82,6450000,1290
-14031.501953125,1291,23.5342,4773.95,44.051,4579.02,6455000,1291
-14011.8564453125,1292,21.8935,4715.69,43.1486,4169.78,6460000,1292
-13805.24609375,1293,22.1167,4784.54,42.7307,4739.75,6465000,1293
-13965.255859375,1294,22.4414,4730.57,42.9729,4540.72,6470000,1294
-13762.794921875,1295,21.5971,4736.17,42.9607,4534.38,6475000,1295
-14006.587890625,1296,21.215,4783.93,43.4247,4528.76,6480000,1296
-13704.99609375,1297,21.8533,4724.7,43.5361,4477.07,6485000,1297
-13752.8056640625,1298,21.4041,4735.26,43.2538,4199.27,6490000,1298
-13898.6611328125,1299,21.6729,4780.1,42.7939,4744.96,6495000,1299
-13846.931640625,1300,21.8574,4758.37,43.3581,4592.92,6500000,1300
-13632.087890625,1301,21.7843,4743.69,42.9496,4562.44,6505000,1301
-13852.91015625,1302,22.1408,4734.27,43.2859,4516.08,6510000,1302
-13974.6728515625,1303,21.9751,4809.02,43.4175,4100.27,6515000,1303
-14014.416015625,1304,22.4007,4783.57,43.8011,4240.81,6520000,1304
-14303.21875,1305,22.2142,4795.33,43.7068,4393.55,6525000,1305
-13990.478515625,1306,22.0673,4757.53,43.4817,4411.83,6530000,1306
-14148.04296875,1307,22.4191,4831.57,43.4117,4791.06,6535000,1307
-14019.1826171875,1308,22.1545,4729.08,43.7438,4647.74,6540000,1308
-14112.552734375,1309,22.852,4726.28,43.4986,4712.28,6545000,1309
-14198.6123046875,1310,23.465,4775.61,43.5706,3961.98,6550000,1310
-14318.59765625,1311,22.0161,4697.12,43.8539,4373.78,6555000,1311
-14042.689453125,1312,22.0017,4827.91,43.686,4641.85,6560000,1312
-14008.701171875,1313,22.8739,4833.43,43.5512,4466.04,6565000,1313
-14179.7216796875,1314,22.2347,4846.82,43.2916,4629.58,6570000,1314
-13974.0341796875,1315,21.6588,4826.68,43.2269,4409.72,6575000,1315
-14265.1103515625,1316,21.9166,4847.28,43.4315,4607.12,6580000,1316
-14065.5615234375,1317,21.82,4869.63,43.3535,4405.03,6585000,1317
-14232.685546875,1318,21.8161,4777.83,43.5236,3565.47,6590000,1318
-14117.263671875,1319,21.8033,4842.13,43.8739,4757.25,6595000,1319
-14372.9765625,1320,22.6377,4930.77,43.6467,3879.28,6600000,1320
-14159.1083984375,1321,21.7659,4955.52,43.6779,4566.8,6605000,1321
-13990.80078125,1322,22.027,4913.45,43.4092,4816.83,6610000,1322
-14331.931640625,1323,22.1089,4846.56,43.7369,4454.31,6615000,1323
-14403.505859375,1324,21.4147,4895.93,43.7025,4775.79,6620000,1324
-14298.0087890625,1325,22.164,4838.06,44.1468,4026.05,6625000,1325
-14255.748046875,1326,21.9959,4881.92,43.4979,4172.21,6630000,1326
-14180.4736328125,1327,21.9742,4895.27,43.2202,3982.95,6635000,1327
-14294.4365234375,1328,22.475,4878.88,43.4567,4297.73,6640000,1328
-13862.6953125,1329,21.8134,4946.65,43.4851,3963.69,6645000,1329
-13799.5361328125,1330,21.7003,4908.52,43.5357,4326.88,6650000,1330
-14222.8359375,1331,22.1629,4894.21,43.4526,4457.59,6655000,1331
-13786.25,1332,22.1844,4876.16,43.2681,4191.44,6660000,1332
-14836.685546875,1333,24.5671,4838.05,44.4668,4563.78,6665000,1333
-14307.3525390625,1334,22.6269,4813.21,44.1129,4639.31,6670000,1334
-14639.7705078125,1335,23.5316,4826.29,43.4226,4420.63,6675000,1335
-13882.2802734375,1336,21.8404,4841.72,43.3764,4412.65,6680000,1336
-14134.3212890625,1337,21.9015,4905.88,43.4675,4480.33,6685000,1337
-14575.13671875,1338,24.1357,4734.73,43.7796,4319.46,6690000,1338
-14112.9794921875,1339,21.8516,4840.76,43.6771,4778.58,6695000,1339
-14399.673828125,1340,22.5484,4851.37,42.9209,4442.29,6700000,1340
-14083.0625,1341,21.5771,4788.99,42.9213,4407.14,6705000,1341
-14084.2666015625,1342,21.5383,4816.93,43.3874,4755.44,6710000,1342
-14063.869140625,1343,21.2138,4871.17,43.4099,4638.9,6715000,1343
-14028.3955078125,1344,21.5603,4850.54,43.1186,4704.33,6720000,1344
-14348.0771484375,1345,23.2638,4860.46,43.9335,4628.48,6725000,1345
-13887.87109375,1346,21.2504,4845.33,43.3262,4480.94,6730000,1346
-14173.35546875,1347,23.2578,4842.78,43.6878,4327.35,6735000,1347
-13867.82421875,1348,21.3896,4880.68,43.357,4652.86,6740000,1348
-13911.9150390625,1349,20.7329,4891.67,42.9074,4378.36,6745000,1349
-14380.205078125,1350,23.0743,4880.58,43.7617,4678.94,6750000,1350
-14111.9130859375,1351,21.9988,4868.02,43.4665,4267.16,6755000,1351
-14533.458984375,1352,34.426,4910.61,43.7003,4676.7,6760000,1352
-14280.642578125,1353,22.7002,4886.06,43.7898,4435.18,6765000,1353
-14350.9150390625,1354,25.2018,4909.84,43.8781,4294.1,6770000,1354
-14103.646484375,1355,22.1862,4838.25,43.6548,4783.61,6775000,1355
-14221.912109375,1356,26.2418,4824.77,43.8098,4812.82,6780000,1356
-14184.1611328125,1357,22.6675,4859.38,43.8182,4847.18,6785000,1357
-14494.5283203125,1358,24.7602,4910.87,43.9566,4683.43,6790000,1358
-13975.7109375,1359,22.4701,4905.83,43.5658,4879.48,6795000,1359
-14024.1494140625,1360,22.9146,4920.2,43.2526,4851.11,6800000,1360
-14002.361328125,1361,21.9609,4886.65,43.3472,4570.83,6805000,1361
-13657.08203125,1362,21.357,4846.95,42.9779,4823.82,6810000,1362
-14227.2197265625,1363,23.7962,4855.52,43.6655,4731.25,6815000,1363
-14350.330078125,1364,25.7243,4820.27,44.0746,4625.31,6820000,1364
-14192.146484375,1365,22.3405,4853.59,43.9597,4642.67,6825000,1365
-14225.0458984375,1366,24.8147,4827.22,43.634,4654.0,6830000,1366
-14216.970703125,1367,22.1827,4866.37,43.783,4818.42,6835000,1367
-14122.828125,1368,22.8705,4816.75,43.3895,4627.0,6840000,1368
-14205.9208984375,1369,26.0918,4792.64,43.3943,4758.08,6845000,1369
-14219.482421875,1370,22.1717,4854.78,43.9991,4485.0,6850000,1370
-14259.0029296875,1371,21.8729,4823.24,43.4002,4650.23,6855000,1371
-14217.00390625,1372,21.9941,4889.88,43.7783,4848.07,6860000,1372
-14521.3564453125,1373,22.1566,4896.11,43.6932,4867.0,6865000,1373
-14308.0849609375,1374,21.9319,4801.33,43.5944,4645.0,6870000,1374
-14397.1572265625,1375,22.5063,4877.88,43.5996,4846.88,6875000,1375
-14280.255859375,1376,21.6122,4870.16,43.6299,4838.84,6880000,1376
-14337.8974609375,1377,21.911,4893.02,43.5897,4849.82,6885000,1377
-14263.9912109375,1378,21.9611,4908.87,43.7936,4690.01,6890000,1378
-14409.017578125,1379,22.0776,4903.34,43.7174,4796.71,6895000,1379
-14159.7509765625,1380,21.6497,4882.16,43.1167,4753.89,6900000,1380
-14397.1259765625,1381,21.9667,4934.0,43.6298,4519.82,6905000,1381
-14686.9697265625,1382,27.5692,4895.67,44.2413,4679.97,6910000,1382
-14495.5732421875,1383,22.8119,4876.7,43.6854,4743.13,6915000,1383
-14555.189453125,1384,26.1532,4927.93,43.2718,4776.18,6920000,1384
-14337.97265625,1385,21.5823,4919.56,43.6242,4837.56,6925000,1385
-14592.138671875,1386,23.6002,4949.45,43.6452,4702.82,6930000,1386
-14629.5869140625,1387,26.7826,4938.83,43.5537,4016.22,6935000,1387
-14518.236328125,1388,26.6333,4925.0,43.6757,4871.68,6940000,1388
-14264.228515625,1389,21.6907,4958.19,43.3811,4721.08,6945000,1389
-14363.9560546875,1390,21.2485,4520.01,43.5146,4464.35,6950000,1390
-14289.1201171875,1391,21.7259,4925.12,43.3399,4709.35,6955000,1391
-14044.1630859375,1392,21.2162,4892.53,42.4632,4818.99,6960000,1392
-14672.7744140625,1393,25.6678,4920.9,43.1892,4859.97,6965000,1393
-14066.4443359375,1394,22.0746,4903.04,43.0638,4870.58,6970000,1394
-14354.068359375,1395,22.8744,4927.87,43.9954,4387.13,6975000,1395
-14413.4892578125,1396,22.2268,4933.65,43.2328,4887.33,6980000,1396
-14186.8271484375,1397,21.5437,4905.01,43.3013,4850.49,6985000,1397
-14220.19921875,1398,21.1932,4368.36,43.2315,4344.14,6990000,1398
-14339.2626953125,1399,21.9073,4948.73,43.1399,4718.8,6995000,1399
-14542.1083984375,1400,27.3071,4924.84,43.6724,3779.52,7000000,1400
-14352.0986328125,1401,22.5682,4918.79,43.1447,4860.83,7005000,1401
-14269.61328125,1402,21.5718,4871.73,42.9371,4816.13,7010000,1402
-14385.7216796875,1403,21.9432,4945.52,43.1592,4840.73,7015000,1403
-14443.240234375,1404,21.993,4938.8,43.0357,4674.43,7020000,1404
-14446.3662109375,1405,22.1967,4921.55,42.8675,4805.62,7025000,1405
-14624.2197265625,1406,25.9226,4874.34,43.5053,4440.71,7030000,1406
-14326.3955078125,1407,22.035,4917.84,43.3123,4872.53,7035000,1407
-14366.208984375,1408,21.9567,4878.03,43.1001,4853.41,7040000,1408
-14664.1435546875,1409,26.3356,4952.35,43.3343,4898.75,7045000,1409
-14223.775390625,1410,21.906,4920.58,43.4789,4410.2,7050000,1410
-14223.1201171875,1411,21.3146,4938.53,43.1868,4879.84,7055000,1411
-14690.685546875,1412,25.1663,4886.63,42.9055,4852.47,7060000,1412
-14398.03515625,1413,21.5109,4916.45,43.4702,4873.1,7065000,1413
-14501.396484375,1414,24.9594,4925.25,42.7751,4894.21,7070000,1414
-14424.5078125,1415,21.3566,4942.13,43.1041,4602.05,7075000,1415
-14878.966796875,1416,32.7486,4895.37,43.8933,4273.35,7080000,1416
-14565.197265625,1417,21.7712,4881.78,43.3029,4810.4,7085000,1417
-14653.7080078125,1418,23.3402,4936.94,43.2799,4649.94,7090000,1418
-14400.0986328125,1419,22.8876,4952.67,43.1036,4411.14,7095000,1419
-14676.8037109375,1420,23.9463,4947.3,43.2993,4708.95,7100000,1420
-14153.0556640625,1421,22.2247,4905.79,43.3836,4793.38,7105000,1421
-14655.8935546875,1422,26.5981,4948.76,43.7341,3703.85,7110000,1422
-14517.2919921875,1423,26.1218,4922.78,43.4828,4663.98,7115000,1423
-14661.13671875,1424,26.5203,4925.17,42.9828,4758.75,7120000,1424
-14402.4658203125,1425,21.7802,4895.21,42.9732,4289.58,7125000,1425
-14606.5009765625,1426,28.1167,4921.95,43.578,4030.3,7130000,1426
-14512.9189453125,1427,22.0377,4867.78,43.5103,4475.97,7135000,1427
-14516.3115234375,1428,23.7497,4886.09,43.2837,4754.73,7140000,1428
-14549.1220703125,1429,21.9806,4894.91,43.4833,4620.18,7145000,1429
-14620.08203125,1430,22.7367,4874.78,43.7547,4552.77,7150000,1430
-14424.1240234375,1431,22.1815,4887.62,43.664,4839.95,7155000,1431
-14615.0009765625,1432,23.1155,4820.0,43.9217,4521.9,7160000,1432
-15067.7314453125,1433,28.6091,4842.23,44.114,4832.59,7165000,1433
-14460.595703125,1434,21.5677,4836.48,43.3129,4372.35,7170000,1434
-14564.966796875,1435,21.6106,4886.55,42.9904,4676.4,7175000,1435
-14455.5986328125,1436,21.7318,4913.0,43.3009,4559.34,7180000,1436
-15140.525390625,1437,34.0219,4880.36,43.8469,4861.2,7185000,1437
-14327.1279296875,1438,21.4182,4851.48,42.9806,4343.01,7190000,1438
-14839.7333984375,1439,24.9273,4926.34,44.1533,4384.12,7195000,1439
-14633.1689453125,1440,22.0862,4948.72,43.8081,4440.67,7200000,1440
-14553.9658203125,1441,22.2425,4932.91,43.687,4479.65,7205000,1441
-14909.5703125,1442,26.3557,4903.24,43.8667,4377.91,7210000,1442
-14450.1884765625,1443,22.053,4935.17,43.2298,4743.96,7215000,1443
-15241.3955078125,1444,30.0023,4988.18,43.5858,3543.8,7220000,1444
-14735.6923828125,1445,24.3335,4947.57,43.5773,4761.16,7225000,1445
-14466.119140625,1446,22.1626,4965.07,43.7043,4783.17,7230000,1446
-14428.2177734375,1447,21.6931,4919.62,43.3034,4513.75,7235000,1447
-14627.3369140625,1448,21.1535,4966.39,43.4272,4816.19,7240000,1448
-14747.0947265625,1449,22.4384,4931.79,43.8158,4866.14,7245000,1449
-14695.8505859375,1450,22.5786,4922.3,43.8852,4798.76,7250000,1450
-14592.03515625,1451,22.2121,4879.99,43.0463,4637.75,7255000,1451
-14640.083984375,1452,22.1295,4884.74,43.5961,4819.78,7260000,1452
-14843.1123046875,1453,21.2923,4899.32,43.4135,4617.04,7265000,1453
-14537.1171875,1454,21.4624,4950.27,43.2149,4496.96,7270000,1454
-15202.31640625,1455,21.5735,4917.85,43.7728,4365.04,7275000,1455
-14871.7890625,1456,21.4365,4874.62,43.8545,4393.8,7280000,1456
-14482.8447265625,1457,21.723,4883.06,43.2644,4616.84,7285000,1457
-15061.8955078125,1458,22.5854,4918.05,43.4208,4388.11,7290000,1458
-15114.5302734375,1459,22.2375,4907.62,43.667,4810.69,7295000,1459
-14991.5966796875,1460,22.3373,4887.44,43.1646,4510.08,7300000,1460
-14815.6435546875,1461,22.6456,4876.26,44.1603,4007.45,7305000,1461
-14840.8359375,1462,22.8103,4927.91,43.8831,4875.89,7310000,1462
-14698.25390625,1463,22.9697,4899.36,43.7335,4860.1,7315000,1463
-14751.310546875,1464,22.1091,4884.31,43.7645,4825.96,7320000,1464
-14662.7353515625,1465,22.349,4887.38,43.9109,4700.23,7325000,1465
-14611.0732421875,1466,22.7432,4850.93,43.9745,4795.35,7330000,1466
-15026.5830078125,1467,22.5043,4890.06,44.0205,4786.38,7335000,1467
-14532.3310546875,1468,22.3574,4800.96,43.9881,4768.49,7340000,1468
-15335.8564453125,1469,23.1236,4801.77,43.5576,4429.64,7345000,1469
-14729.091796875,1470,22.3394,4877.2,43.638,4716.68,7350000,1470
-14957.3291015625,1471,22.6451,4790.82,43.684,4594.36,7355000,1471
-15078.9677734375,1472,24.0407,4760.89,44.3226,4586.4,7360000,1472
-14491.986328125,1473,22.8039,4902.58,43.5392,4485.59,7365000,1473
-14443.3369140625,1474,23.0637,4849.88,43.4544,4808.29,7370000,1474
-14649.091796875,1475,23.1755,4853.47,43.7431,4815.65,7375000,1475
-14624.7373046875,1476,23.2915,4800.15,43.9063,4780.77,7380000,1476
-14744.6416015625,1477,22.9828,4786.22,43.2972,4775.01,7385000,1477
-14603.51171875,1478,22.9236,4773.38,43.6766,4774.08,7390000,1478
-14432.3193359375,1479,22.6612,4814.8,43.3064,4694.21,7395000,1479
-14553.04296875,1480,23.1073,4793.49,43.3931,4804.1,7400000,1480
-15072.015625,1481,22.7717,4728.73,42.9853,4760.61,7405000,1481
-15159.6904296875,1482,23.6042,4786.18,43.6845,4777.5,7410000,1482
-14945.4609375,1483,23.6951,4785.27,43.6106,4256.79,7415000,1483
-14739.833984375,1484,23.0159,4871.62,43.4941,4828.78,7420000,1484
-15201.9404296875,1485,23.4211,4870.23,43.7072,4643.63,7425000,1485
-14548.7109375,1486,22.3981,4843.01,43.7288,4804.69,7430000,1486
-14717.4375,1487,23.145,4777.44,43.6016,4773.44,7435000,1487
-14413.365234375,1488,22.3563,4879.33,43.276,4804.13,7440000,1488
-14530.5537109375,1489,22.5169,4823.85,43.6214,4810.51,7445000,1489
-14778.486328125,1490,23.0193,4785.86,43.4504,4502.46,7450000,1490
-14585.3212890625,1491,23.0702,4854.6,43.2277,4660.21,7455000,1491
-14738.53125,1492,23.371,4822.04,43.7614,4806.2,7460000,1492
-14801.7265625,1493,23.1004,4816.43,43.6895,4806.89,7465000,1493
-14575.1650390625,1494,22.3307,4830.97,43.3164,4828.98,7470000,1494
-14728.869140625,1495,22.7672,4769.92,43.6899,4440.67,7475000,1495
-14524.9921875,1496,22.3987,4908.86,43.2351,4838.65,7480000,1496
-14797.7880859375,1497,23.2133,4887.61,43.8011,4709.36,7485000,1497
-14765.7783203125,1498,23.5862,4891.2,43.6885,4872.59,7490000,1498
-14678.3330078125,1499,22.4877,4931.58,43.8284,4865.26,7495000,1499
