Running Reverse KL,Running Update Time,Running Forward KL,Real Det Return,Running Env Steps,Itration,Reward Loss,Real Sto Return
19.0024,1139,37.0116,5007.0,5695000,1139,-8795.37890625,4843.45
18.0166,1140,36.9054,5036.05,5700000,1140,-8901.462890625,4835.81
17.704,1141,37.1127,5011.43,5705000,1141,-9006.0576171875,4875.6
17.0666,1142,36.4694,5159.18,5710000,1142,-8868.2900390625,4895.95
17.4026,1143,35.943,5205.62,5715000,1143,-8969.46875,4991.55
17.484,1144,36.5996,5104.31,5720000,1144,-9037.4951171875,4891.28
16.8328,1145,36.098,5112.63,5725000,1145,-8613.6005859375,4933.27
17.1887,1146,36.8013,5106.66,5730000,1146,-8962.892578125,4847.16
17.0097,1147,36.044,5169.7,5735000,1147,-8645.1044921875,4907.13
16.4209,1148,36.3058,5145.4,5740000,1148,-8895.2431640625,4942.9
52.6567,1149,39.1583,140.39,5745000,1149,-9743.04296875,3128.42
27.7911,1150,38.3033,4349.35,5750000,1150,-8301.474609375,3978.14
31.9906,1151,39.7723,4181.01,5755000,1151,-8936.8603515625,2667.08
44.8412,1152,38.9064,3145.15,5760000,1152,-9129.470703125,1832.31
19.9659,1153,38.7756,4692.21,5765000,1153,-9678.8212890625,4688.21
23.0666,1154,37.9514,4912.94,5770000,1154,-8961.4091796875,4751.81
22.2435,1155,40.6466,4837.27,5775000,1155,-10181.2080078125,4788.34
24.2047,1156,38.4416,4924.3,5780000,1156,-9572.2451171875,4862.18
28.2852,1157,39.6082,4772.71,5785000,1157,-9357.751953125,3753.21
23.9669,1158,39.5093,5008.11,5790000,1158,-9860.982421875,3971.08
22.1961,1159,38.9818,4987.86,5795000,1159,-9736.490234375,4871.01
22.8843,1160,39.5716,5026.86,5800000,1160,-9710.4873046875,4566.36
21.5715,1161,38.5914,5034.74,5805000,1161,-9444.1484375,4846.97
19.8481,1162,37.6942,5038.97,5810000,1162,-9286.1669921875,4892.54
17.6832,1163,37.1769,5031.75,5815000,1163,-9490.7900390625,4931.4
18.7634,1164,37.6686,5185.27,5820000,1164,-9531.580078125,5021.54
17.7729,1165,36.8479,5122.19,5825000,1165,-9026.93359375,4966.89
19.0301,1166,38.0768,5054.69,5830000,1166,-9433.7861328125,4916.81
18.9392,1167,38.5349,4964.11,5835000,1167,-9636.0712890625,4828.44
20.0942,1168,39.0191,4994.72,5840000,1168,-9498.55078125,4861.19
20.3253,1169,38.8053,4992.89,5845000,1169,-9656.1484375,4871.17
19.0015,1170,38.3167,4954.78,5850000,1170,-9569.599609375,4793.46
20.1008,1171,38.8606,4919.5,5855000,1171,-9860.52734375,4826.64
19.9703,1172,38.4297,4972.4,5860000,1172,-9886.078125,4836.19
19.5364,1173,38.6866,5075.51,5865000,1173,-10066.4248046875,4740.47
18.2446,1174,38.0406,4957.45,5870000,1174,-9550.15234375,4832.94
21.6964,1175,39.789,4752.73,5875000,1175,-10142.2822265625,4884.13
19.723,1176,38.431,4818.52,5880000,1176,-9489.4609375,4774.7
19.0425,1177,37.3801,4806.05,5885000,1177,-9444.8701171875,4581.82
23.2325,1178,42.6249,4798.74,5890000,1178,-11057.310546875,4508.38
22.3097,1179,39.9277,4539.74,5895000,1179,-10402.2392578125,4575.16
22.8109,1180,40.7964,4822.94,5900000,1180,-10982.787109375,4795.25
27.6611,1181,42.634,4583.75,5905000,1181,-9160.62890625,4356.27
26.3221,1182,43.6523,4162.18,5910000,1182,-11281.3271484375,3617.32
24.6034,1183,40.1024,4631.58,5915000,1183,-9964.9697265625,4009.16
23.0252,1184,40.7154,4901.01,5920000,1184,-10359.51953125,3987.48
26.6193,1185,43.6986,4405.1,5925000,1185,-10511.0048828125,4381.22
27.9384,1186,40.5311,2377.81,5930000,1186,-9781.185546875,2157.62
33.0173,1187,42.5009,4143.23,5935000,1187,-10402.7841796875,3583.57
67.1396,1188,45.0726,172.66,5940000,1188,-10563.794921875,2585.31
23.0212,1189,40.2343,4428.34,5945000,1189,-10089.59765625,4433.14
22.401,1190,41.4152,4559.0,5950000,1190,-10702.3779296875,4138.42
23.8844,1191,41.0922,4631.28,5955000,1191,-10785.7822265625,4594.68
23.2667,1192,40.8023,4469.5,5960000,1192,-10229.5,4495.27
20.8115,1193,39.4901,4833.98,5965000,1193,-10360.3037109375,4435.21
24.5921,1194,41.0384,4897.47,5970000,1194,-10681.1904296875,4839.03
24.0068,1195,43.995,4235.86,5975000,1195,-10752.8515625,4281.71
22.5425,1196,39.0917,4923.59,5980000,1196,-10340.7607421875,4881.01
20.6278,1197,39.3102,4940.81,5985000,1197,-10866.0166015625,4832.29
22.7687,1198,42.2477,4725.42,5990000,1198,-10704.1611328125,4460.61
24.5131,1199,42.4311,4258.93,5995000,1199,-10306.2333984375,4303.99
21.7514,1200,40.6072,5078.52,6000000,1200,-10475.7958984375,4804.0
21.5896,1201,39.8308,4841.14,6005000,1201,-9961.9619140625,4747.24
26.3287,1202,42.2981,4611.5,6010000,1202,-10430.8583984375,4537.89
21.7628,1203,40.6137,4964.12,6015000,1203,-11135.5625,5055.88
36.0924,1204,39.0301,1189.44,6020000,1204,-10046.6298828125,1795.39
21.6741,1205,39.6854,4827.41,6025000,1205,-9616.1025390625,4752.94
21.5502,1206,42.3815,4212.68,6030000,1206,-10807.3232421875,4282.52
22.7367,1207,40.2029,4773.52,6035000,1207,-10696.62109375,4733.2
74.0802,1208,53.9371,172.29,6040000,1208,-11777.21484375,174.06
21.2876,1209,40.7706,4635.08,6045000,1209,-10305.203125,4663.75
21.6393,1210,39.9072,4607.86,6050000,1210,-11054.6591796875,4628.44
20.3837,1211,39.5489,4900.86,6055000,1211,-11415.94140625,4893.11
21.0355,1212,40.756,4834.39,6060000,1212,-11281.3935546875,4777.57
25.9856,1213,44.3021,4145.28,6065000,1213,-11149.22265625,4249.92
19.153,1214,38.7512,5019.05,6070000,1214,-10926.2177734375,4897.23
20.9978,1215,38.3609,5143.64,6075000,1215,-9648.2158203125,5041.09
21.7723,1216,41.8962,4371.22,6080000,1216,-10579.84765625,4359.63
27.2231,1217,39.8334,4963.72,6085000,1217,-10550.8056640625,4713.7
20.0534,1218,38.9411,4803.53,6090000,1218,-10492.203125,4077.96
22.0653,1219,39.511,4999.27,6095000,1219,-9405.8935546875,4926.05
22.8496,1220,42.5331,4470.54,6100000,1220,-11154.7431640625,4437.91
25.9867,1221,40.4784,4727.28,6105000,1221,-10652.8427734375,4545.46
20.9953,1222,40.1405,5121.9,6110000,1222,-10188.078125,4748.13
21.6948,1223,43.0364,4127.33,6115000,1223,-11356.5732421875,4148.08
22.2386,1224,42.3718,4442.56,6120000,1224,-11178.72265625,4467.65
36.5697,1225,40.3969,670.01,6125000,1225,-11214.0830078125,3541.21
31.7459,1226,43.2023,4349.44,6130000,1226,-11418.93359375,4307.04
23.6598,1227,41.2058,4641.95,6135000,1227,-10797.4560546875,3741.23
28.0485,1228,38.1574,1399.25,6140000,1228,-9136.0703125,2708.01
26.0386,1229,41.0717,4454.2,6145000,1229,-10144.033203125,4453.13
23.3896,1230,40.2344,4753.7,6150000,1230,-10516.701171875,4434.92
30.2479,1231,42.4647,2120.49,6155000,1231,-11201.73828125,2202.54
21.0544,1232,41.2526,4876.54,6160000,1232,-11262.51953125,4540.82
21.6299,1233,42.3985,4328.95,6165000,1233,-12062.244140625,4337.23
22.7175,1234,41.8076,4331.52,6170000,1234,-10918.306640625,4255.49
38.9597,1235,39.7796,2557.11,6175000,1235,-10860.427734375,2313.17
23.4687,1236,40.3989,4977.26,6180000,1236,-10417.5927734375,4937.7
21.3867,1237,40.4067,4611.27,6185000,1237,-10769.44921875,4611.62
24.2023,1238,38.763,2453.67,6190000,1238,-10061.0615234375,3434.61
21.9158,1239,40.8674,4978.89,6195000,1239,-11296.0810546875,4920.98
23.3032,1240,43.466,3743.71,6200000,1240,-10994.888671875,3719.45
22.8331,1241,39.6269,2618.0,6205000,1241,-10242.3330078125,3992.82
22.0441,1242,35.7653,5057.95,6210000,1242,-9224.38671875,4849.4
25.5991,1243,43.3142,3818.5,6215000,1243,-10874.91015625,3560.63
55.8977,1244,48.7421,204.07,6220000,1244,-11559.9482421875,489.48
20.4668,1245,48.8966,346.32,6225000,1245,-12169.728515625,334.08
20.3777,1246,39.9268,4159.13,6230000,1246,-9563.642578125,4023.99
24.0788,1247,40.2469,4626.04,6235000,1247,-10237.712890625,4586.33
21.7786,1248,39.7789,4905.2,6240000,1248,-10418.2412109375,4837.06
34.2843,1249,38.3285,2483.81,6245000,1249,-9987.142578125,1555.79
22.9188,1250,38.1485,4774.76,6250000,1250,-10093.0703125,5143.38
18.9762,1251,35.316,2985.26,6255000,1251,-9198.24609375,4145.2
54.4038,1252,38.2114,732.77,6260000,1252,-10471.1865234375,1775.38
41.2793,1253,37.244,5076.53,6265000,1253,-10159.322265625,3136.8
64.1751,1254,38.4037,646.92,6270000,1254,-10737.2333984375,2509.3
29.4834,1255,36.9376,4934.35,6275000,1255,-9792.8662109375,4183.88
34.2538,1256,38.2213,5100.41,6280000,1256,-10211.2763671875,4152.58
28.0676,1257,38.4785,4894.56,6285000,1257,-10339.0791015625,3488.22
24.4132,1258,37.5046,4991.65,6290000,1258,-10098.572265625,4776.8
17.337,1259,38.1209,4956.86,6295000,1259,-9878.0,4694.64
17.2031,1260,37.6332,5008.16,6300000,1260,-10172.357421875,4863.9
17.741,1261,37.8897,5074.55,6305000,1261,-10291.0439453125,4875.92
17.145,1262,37.1959,5098.6,6310000,1262,-10254.5439453125,4899.18
19.9385,1263,37.5867,4990.32,6315000,1263,-10471.8154296875,4288.4
17.0036,1264,37.2298,5082.13,6320000,1264,-10561.1689453125,4837.71
18.3234,1265,37.4659,5095.92,6325000,1265,-10740.62109375,4875.27
16.2939,1266,37.248,5046.17,6330000,1266,-10378.017578125,4720.89
16.7034,1267,37.2009,5052.82,6335000,1267,-10785.2080078125,4824.93
16.944,1268,36.8367,5112.63,6340000,1268,-10507.060546875,4726.66
16.7997,1269,37.2313,5051.75,6345000,1269,-10513.4921875,4807.23
18.622,1270,37.2445,5084.13,6350000,1270,-10400.498046875,4920.6
17.3303,1271,37.0455,5092.27,6355000,1271,-10211.9970703125,4933.44
16.6911,1272,36.8487,5083.3,6360000,1272,-10229.17578125,4899.29
16.3218,1273,37.106,5016.67,6365000,1273,-10185.3125,4725.88
17.2429,1274,36.9374,5067.93,6370000,1274,-10141.466796875,4712.69
19.3281,1275,37.4583,5048.94,6375000,1275,-10493.1318359375,4629.59
16.8112,1276,37.1115,5005.35,6380000,1276,-10645.9736328125,4899.19
19.204,1277,37.3779,4930.78,6385000,1277,-11096.2255859375,4853.93
16.9673,1278,37.6991,4932.21,6390000,1278,-10868.4794921875,4910.53
17.482,1279,38.1564,4986.71,6395000,1279,-11098.3203125,4860.24
16.4471,1280,37.669,5002.95,6400000,1280,-11036.123046875,4803.12
17.596,1281,38.0714,4900.77,6405000,1281,-11173.7197265625,4732.67
16.7834,1282,37.2477,5008.46,6410000,1282,-11193.5244140625,4709.88
16.6824,1283,37.4814,5025.16,6415000,1283,-10936.439453125,4894.15
17.6925,1284,38.3278,5014.59,6420000,1284,-11479.5302734375,4894.41
17.7554,1285,38.8159,5001.34,6425000,1285,-11600.7763671875,4909.35
16.9295,1286,37.7325,5001.49,6430000,1286,-10957.40625,4888.25
17.8902,1287,37.669,4985.17,6435000,1287,-11499.2744140625,4921.77
17.0307,1288,37.2531,5053.98,6440000,1288,-11289.2822265625,4946.63
17.7007,1289,37.4406,4979.01,6445000,1289,-11387.9716796875,4528.41
17.3723,1290,37.6964,4956.65,6450000,1290,-10837.412109375,4391.08
16.7911,1291,37.1161,5044.83,6455000,1291,-11150.9931640625,4957.24
16.7934,1292,37.8269,5034.73,6460000,1292,-11334.7880859375,4744.98
17.1895,1293,37.9834,5027.15,6465000,1293,-11436.2353515625,4910.35
16.8822,1294,38.0797,5019.9,6470000,1294,-11415.3291015625,4902.47
16.7352,1295,38.2463,5069.92,6475000,1295,-11488.203125,4923.92
16.3669,1296,37.3782,4966.12,6480000,1296,-11187.3671875,4879.31
16.662,1297,37.3579,5114.57,6485000,1297,-11168.8955078125,4700.03
16.7823,1298,36.7917,5075.4,6490000,1298,-10973.533203125,4919.29
17.0885,1299,37.3748,5032.81,6495000,1299,-11122.396484375,4698.75
16.1302,1300,36.8798,5075.02,6500000,1300,-10901.4873046875,4912.78
17.0121,1301,37.3084,5014.82,6505000,1301,-11150.43359375,4833.86
16.4038,1302,36.6434,5053.37,6510000,1302,-10694.755859375,4567.68
18.3085,1303,36.8784,5069.55,6515000,1303,-10534.244140625,4886.57
17.5453,1304,36.8541,4974.54,6520000,1304,-10933.5068359375,4844.53
16.6855,1305,36.9967,4890.31,6525000,1305,-11024.00390625,4833.64
16.1065,1306,36.4222,4984.52,6530000,1306,-10547.3251953125,4874.3
14.6492,1307,36.5686,4938.32,6535000,1307,-10962.521484375,4586.82
14.8853,1308,37.8085,4900.56,6540000,1308,-11357.76953125,4270.63
16.2762,1309,36.5298,4991.21,6545000,1309,-10948.1904296875,4865.39
16.7483,1310,36.1632,4968.93,6550000,1310,-10931.5712890625,4902.66
16.4774,1311,36.3967,5043.38,6555000,1311,-10922.275390625,4731.53
16.6977,1312,36.2395,5038.46,6560000,1312,-10881.990234375,4929.78
16.2625,1313,36.8085,5028.13,6565000,1313,-11024.859375,4947.15
16.3622,1314,36.1425,5091.48,6570000,1314,-10710.96484375,4953.09
16.6134,1315,36.6714,4861.38,6575000,1315,-10833.3515625,4818.23
16.8876,1316,35.6956,5033.08,6580000,1316,-10610.197265625,4920.59
17.153,1317,36.9509,4959.99,6585000,1317,-10743.9296875,4857.39
17.9049,1318,36.7877,5039.97,6590000,1318,-10838.9130859375,4904.51
16.7179,1319,36.5165,4935.67,6595000,1319,-10467.107421875,4829.78
16.8649,1320,36.0935,5079.46,6600000,1320,-10609.0849609375,4890.62
16.7476,1321,36.0107,4997.43,6605000,1321,-10158.609375,4922.93
17.3149,1322,36.3754,4997.7,6610000,1322,-9571.123046875,4836.58
16.1781,1323,36.182,5034.03,6615000,1323,-10505.3935546875,4905.38
15.9088,1324,35.8339,5051.23,6620000,1324,-10605.1640625,4948.97
16.8281,1325,36.4882,5041.39,6625000,1325,-11103.86328125,4945.96
16.8972,1326,36.9055,5007.94,6630000,1326,-11439.30078125,4957.26
18.0374,1327,36.9056,4882.92,6635000,1327,-11585.60546875,4849.25
15.6583,1328,37.8947,4694.37,6640000,1328,-11382.60546875,3254.77
15.8765,1329,36.5324,5005.62,6645000,1329,-11274.6884765625,4373.52
15.0907,1330,37.3024,4703.9,6650000,1330,-11538.3037109375,4301.18
15.3007,1331,37.6696,4040.09,6655000,1331,-11371.6025390625,3787.68
15.7492,1332,37.6428,4548.71,6660000,1332,-11534.5478515625,3811.01
17.2169,1333,37.3492,4973.9,6665000,1333,-11501.541015625,4623.41
17.2446,1334,36.4556,5004.75,6670000,1334,-10857.904296875,4567.04
17.2329,1335,37.4355,4431.29,6675000,1335,-11389.5126953125,4572.12
17.7226,1336,37.5177,4530.63,6680000,1336,-11344.0244140625,4838.34
17.1948,1337,37.1842,5044.89,6685000,1337,-11098.759765625,5048.2
18.0702,1338,37.5461,5134.08,6690000,1338,-11164.59765625,5033.98
17.8288,1339,37.9754,5106.91,6695000,1339,-11174.9130859375,5007.23
17.9808,1340,37.1254,5163.91,6700000,1340,-11047.677734375,4889.92
18.0557,1341,37.2376,5144.79,6705000,1341,-11054.7236328125,4939.96
18.3205,1342,37.4427,5095.34,6710000,1342,-11067.5810546875,4873.73
16.9139,1343,37.9095,4990.9,6715000,1343,-11451.130859375,4374.82
16.0423,1344,38.6265,4793.82,6720000,1344,-11687.3701171875,3475.49
16.4089,1345,38.1684,4886.41,6725000,1345,-11594.47265625,4613.52
16.805,1346,38.3469,4947.57,6730000,1346,-11452.8564453125,4161.6
17.5794,1347,38.3803,4602.0,6735000,1347,-11465.3759765625,4136.49
16.3766,1348,38.0543,3764.97,6740000,1348,-11176.345703125,3825.06
15.419,1349,38.8002,3382.66,6745000,1349,-11613.8935546875,3492.15
16.7432,1350,37.7147,4293.48,6750000,1350,-11232.2119140625,4648.1
17.8488,1351,37.734,4902.07,6755000,1351,-10946.9326171875,4880.5
16.075,1352,38.1091,4940.04,6760000,1352,-11504.5068359375,4582.49
14.719,1353,39.3932,3398.77,6765000,1353,-11786.9677734375,2278.53
14.6314,1354,39.3293,2539.98,6770000,1354,-11991.70703125,2723.03
14.9879,1355,40.1638,2803.46,6775000,1355,-12199.7294921875,2210.84
14.6279,1356,39.072,1788.9,6780000,1356,-11917.248046875,2268.24
17.7923,1357,39.4788,4298.06,6785000,1357,-12362.1806640625,2407.45
14.7957,1358,38.0603,4472.03,6790000,1358,-11847.15234375,3958.87
15.5559,1359,39.8223,3504.75,6795000,1359,-12714.58203125,3058.19
16.9563,1360,39.4884,3874.06,6800000,1360,-12490.8623046875,2899.35
18.4116,1361,38.033,4554.65,6805000,1361,-11810.787109375,3886.32
18.1068,1362,38.7728,5090.97,6810000,1362,-12235.494140625,4946.61
17.1094,1363,38.3875,4848.2,6815000,1363,-12251.546875,4552.57
17.5006,1364,39.1911,5044.13,6820000,1364,-12075.3916015625,4722.73
17.7354,1365,39.3754,5015.88,6825000,1365,-12430.259765625,4891.09
16.3322,1366,37.7491,4958.21,6830000,1366,-12405.4599609375,4223.65
17.9389,1367,38.325,5071.89,6835000,1367,-12151.5498046875,4585.61
17.0249,1368,37.3345,5086.15,6840000,1368,-11333.0986328125,4549.66
16.1433,1369,37.956,5010.28,6845000,1369,-12254.56640625,4730.65
16.2382,1370,37.0224,5082.0,6850000,1370,-11421.4931640625,4559.11
17.1765,1371,37.3043,4957.09,6855000,1371,-11814.28125,4275.69
18.2104,1372,38.0885,3579.4,6860000,1372,-12097.361328125,4476.55
17.5736,1373,38.0221,3884.72,6865000,1373,-11886.85546875,3647.95
20.1901,1374,38.4099,3948.58,6870000,1374,-11975.2275390625,3718.92
18.4202,1375,37.6354,4971.62,6875000,1375,-11493.0859375,4353.74
20.2615,1376,38.4866,5062.08,6880000,1376,-11657.6787109375,3941.95
20.4484,1377,38.0701,4059.3,6885000,1377,-11870.1279296875,3602.22
26.0407,1378,37.2529,3925.79,6890000,1378,-11411.0390625,3288.41
25.8398,1379,37.4272,5038.63,6895000,1379,-11513.123046875,4380.44
19.3646,1380,36.5029,4623.58,6900000,1380,-11192.09375,4939.45
17.476,1381,36.9052,5033.93,6905000,1381,-11243.5947265625,4998.85
25.5912,1382,37.2771,3055.36,6910000,1382,-11403.0009765625,3641.88
22.8223,1383,37.1685,4033.72,6915000,1383,-11346.41796875,4010.93
19.1191,1384,36.7756,4709.14,6920000,1384,-11516.994140625,4120.27
21.8763,1385,37.5057,4963.25,6925000,1385,-11737.70703125,4325.14
19.7398,1386,36.6479,5000.82,6930000,1386,-11588.4443359375,4201.32
22.4687,1387,36.1924,5042.14,6935000,1387,-11190.44140625,4388.08
18.8105,1388,36.2627,5019.88,6940000,1388,-11115.8935546875,4981.64
16.5813,1389,36.3593,4903.85,6945000,1389,-11398.7978515625,4730.02
16.0467,1390,36.076,4956.51,6950000,1390,-11009.318359375,4931.86
15.4439,1391,36.0824,4910.13,6955000,1391,-10642.9140625,4805.07
16.2725,1392,35.6307,4599.53,6960000,1392,-10722.982421875,4629.44
14.5673,1393,35.5487,4741.01,6965000,1393,-10324.86328125,4809.39
15.1615,1394,35.9312,4668.19,6970000,1394,-10678.5068359375,4821.19
15.5316,1395,35.6196,4814.87,6975000,1395,-10137.4697265625,4816.41
19.0457,1396,36.4879,5098.25,6980000,1396,-10603.822265625,4833.82
18.6445,1397,36.4297,5127.3,6985000,1397,-11021.22265625,4572.77
18.4847,1398,36.8781,5173.06,6990000,1398,-11081.9169921875,5048.5
17.7491,1399,36.8265,5075.42,6995000,1399,-11505.2236328125,5052.42
16.8138,1400,36.0014,5171.09,7000000,1400,-10381.599609375,4856.13
23.1385,1401,36.3689,5067.39,7005000,1401,-10987.5966796875,5057.73
16.5976,1402,35.8486,5126.2,7010000,1402,-10647.8076171875,5032.52
16.4788,1403,36.0039,5130.64,7015000,1403,-10725.8642578125,5024.15
15.7866,1404,35.7665,4922.84,7020000,1404,-10711.7216796875,4986.46
16.5012,1405,35.9209,5056.73,7025000,1405,-10729.6982421875,5030.06
17.0191,1406,36.0003,5055.16,7030000,1406,-11039.4931640625,5033.21
16.9826,1407,35.5346,5051.16,7035000,1407,-10752.2734375,4789.22
16.6958,1408,35.274,5177.97,7040000,1408,-10558.3916015625,4876.47
18.2628,1409,35.127,5107.33,7045000,1409,-10605.97265625,5057.58
16.5112,1410,34.7317,5037.49,7050000,1410,-9942.6884765625,4992.3
17.8114,1411,34.7563,5085.7,7055000,1411,-10170.779296875,5047.79
18.2737,1412,35.6573,5096.15,7060000,1412,-10421.802734375,5050.91
17.9606,1413,35.4181,5065.66,7065000,1413,-10452.224609375,5029.87
18.2268,1414,35.0017,5173.04,7070000,1414,-10309.388671875,5105.54
17.942,1415,34.9732,5157.12,7075000,1415,-10132.521484375,5091.46
16.8525,1416,34.4571,5170.7,7080000,1416,-10061.4248046875,5118.57
17.5368,1417,34.5436,5174.5,7085000,1417,-10361.970703125,4872.43
17.6931,1418,35.2031,5054.03,7090000,1418,-10506.6220703125,5044.22
17.3169,1419,35.2355,5187.86,7095000,1419,-10211.814453125,5097.88
16.9967,1420,35.3352,4984.43,7100000,1420,-10770.1953125,4964.85
17.3303,1421,35.8731,5077.14,7105000,1421,-10545.3984375,5037.85
17.282,1422,35.7189,5059.19,7110000,1422,-10651.314453125,5036.95
17.3271,1423,36.3277,5052.04,7115000,1423,-10895.0390625,4990.29
17.0089,1424,35.8945,4948.68,7120000,1424,-10835.4189453125,4934.72
17.6489,1425,36.506,4929.5,7125000,1425,-10694.9541015625,5016.05
17.1832,1426,36.0707,4892.11,7130000,1426,-10715.1181640625,4981.78
17.0794,1427,36.5565,4941.23,7135000,1427,-11024.947265625,4983.46
16.9505,1428,35.8116,5004.69,7140000,1428,-10566.0458984375,5021.22
16.9937,1429,35.6155,5069.87,7145000,1429,-10588.1005859375,5059.32
16.928,1430,35.9358,5091.34,7150000,1430,-10293.4248046875,5073.89
16.5795,1431,35.5382,4921.32,7155000,1431,-10394.9150390625,5001.95
16.8305,1432,35.3151,5114.58,7160000,1432,-10300.3427734375,5078.13
17.0975,1433,35.9021,5048.8,7165000,1433,-10572.1396484375,5017.67
17.01,1434,36.086,5069.07,7170000,1434,-10758.0283203125,5014.4
20.0653,1435,36.5444,4955.29,7175000,1435,-11159.2412109375,4999.12
17.2264,1436,36.1227,5110.57,7180000,1436,-11012.466796875,5042.48
18.0038,1437,36.3436,5124.71,7185000,1437,-10884.7080078125,5042.09
18.1413,1438,36.2785,5012.76,7190000,1438,-10959.1650390625,5006.77
17.664,1439,36.5008,4909.85,7195000,1439,-11081.1044921875,4929.58
17.3604,1440,36.9795,4929.55,7200000,1440,-11215.4423828125,4957.0
17.4478,1441,36.2154,4976.81,7205000,1441,-11103.439453125,4960.38
17.824,1442,36.5658,4974.86,7210000,1442,-11271.828125,5004.89
16.7278,1443,35.9031,4934.54,7215000,1443,-11001.7314453125,4985.14
17.2231,1444,36.1609,5053.92,7220000,1444,-11403.98046875,5002.81
17.2877,1445,36.3724,4903.55,7225000,1445,-11032.3984375,4913.05
17.4832,1446,36.2594,4955.17,7230000,1446,-11299.74609375,4928.96
17.6677,1447,36.5677,5010.8,7235000,1447,-11586.1220703125,4956.93
17.7189,1448,36.6661,5046.46,7240000,1448,-11282.40234375,4985.52
19.4122,1449,36.4139,3715.19,7245000,1449,-11530.240234375,4576.43
18.9421,1450,36.9001,5009.43,7250000,1450,-11701.908203125,4749.75
18.3229,1451,37.0142,5038.31,7255000,1451,-11502.4951171875,4993.41
18.162,1452,36.7375,5060.53,7260000,1452,-11535.1259765625,5004.31
17.2639,1453,36.7285,5045.11,7265000,1453,-11308.099609375,4969.57
17.2257,1454,36.3198,5076.5,7270000,1454,-11084.78125,5009.74
17.9998,1455,36.0344,5098.92,7275000,1455,-10853.94140625,5058.52
18.0469,1456,36.2666,5194.56,7280000,1456,-11380.7939453125,5049.9
17.2979,1457,36.0063,5061.05,7285000,1457,-10693.134765625,4994.98
18.4612,1458,36.3869,5120.42,7290000,1458,-10488.4736328125,5062.67
17.8288,1459,36.0,5120.2,7295000,1459,-10656.3759765625,5047.8
16.7086,1460,34.9348,5062.84,7300000,1460,-10562.109375,4993.56
16.9886,1461,35.4026,5156.7,7305000,1461,-10769.2919921875,5073.2
17.3417,1462,35.5003,5147.35,7310000,1462,-10637.8291015625,5074.46
16.9374,1463,35.6422,5171.15,7315000,1463,-10910.6650390625,5055.74
17.2938,1464,35.8513,5185.22,7320000,1464,-11439.0966796875,5063.72
17.9437,1465,35.7592,5193.57,7325000,1465,-11253.4599609375,5012.14
18.0303,1466,35.6248,5191.4,7330000,1466,-11019.4052734375,5087.6
18.408,1467,35.91,5227.17,7335000,1467,-10899.029296875,5118.26
18.4141,1468,35.5288,5183.11,7340000,1468,-11276.130859375,5102.48
16.3819,1469,35.3767,5116.63,7345000,1469,-10714.8818359375,5051.66
16.856,1470,35.1005,5028.34,7350000,1470,-10333.1103515625,5015.55
16.5811,1471,34.8405,5065.43,7355000,1471,-10311.263671875,4988.38
17.5937,1472,35.5436,5107.49,7360000,1472,-10771.0,5046.33
16.79,1473,35.2951,4969.81,7365000,1473,-9665.701171875,4986.15
16.5545,1474,34.8806,5110.8,7370000,1474,-10209.8125,5042.37
17.1509,1475,35.674,5135.99,7375000,1475,-11177.609375,5050.13
18.4472,1476,35.4139,5264.59,7380000,1476,-10869.0830078125,5139.97
17.4192,1477,34.4346,5241.82,7385000,1477,-9915.681640625,5190.01
19.2805,1478,35.919,5239.73,7390000,1478,-10761.2490234375,4915.74
17.8805,1479,35.0903,5275.69,7395000,1479,-10205.408203125,5182.35
17.0324,1480,34.772,5219.89,7400000,1480,-10295.5224609375,5119.54
18.3222,1481,36.2227,5221.36,7405000,1481,-11127.1357421875,5143.92
17.2816,1482,35.8224,5138.12,7410000,1482,-10869.0576171875,5077.24
17.7797,1483,35.6992,5225.67,7415000,1483,-10873.8388671875,5124.74
19.9745,1484,35.6357,5082.06,7420000,1484,-10809.66796875,5007.19
16.2596,1485,34.7322,4993.98,7425000,1485,-10259.0283203125,5006.42
19.3067,1486,35.1577,4985.15,7430000,1486,-10699.93359375,4976.32
16.7414,1487,35.349,5074.22,7435000,1487,-10820.458984375,5011.85
17.8035,1488,36.5762,5049.93,7440000,1488,-11194.2978515625,5012.97
17.2779,1489,35.6472,5062.81,7445000,1489,-10793.4326171875,5065.13
16.4101,1490,35.0637,5092.54,7450000,1490,-10801.0576171875,5052.51
17.8984,1491,35.9679,5063.03,7455000,1491,-11062.771484375,5028.17
17.3205,1492,35.8028,4996.48,7460000,1492,-11227.8486328125,4990.76
16.7719,1493,35.8347,5004.52,7465000,1493,-10818.126953125,4985.0
16.8732,1494,35.726,4967.25,7470000,1494,-11114.6162109375,4962.44
16.2136,1495,35.3826,4745.19,7475000,1495,-11108.7177734375,4910.16
16.7975,1496,35.5635,4924.24,7480000,1496,-10849.955078125,4893.06
16.4976,1497,35.5346,5054.26,7485000,1497,-10831.6044921875,5002.04
16.5164,1498,35.4657,5039.23,7490000,1498,-10845.5625,5011.61
16.4249,1499,35.4436,5008.26,7495000,1499,-10758.3974609375,4981.79
