Reward Loss,Running Env Steps,Real Det Return,Real Sto Return,Running Reverse KL,Running Update Time,Itration,Running Forward KL
-8594.9697265625,5695000,4970.49,4795.36,17.157,1139,1139,36.0339
-8555.486328125,5700000,4903.64,4799.54,17.9215,1140,1140,36.6037
-8414.3828125,5705000,4927.57,4861.87,17.7529,1141,1141,35.7166
-8425.392578125,5710000,4945.43,4796.6,17.3455,1142,1142,35.4742
-8603.7880859375,5715000,4903.1,4821.56,17.7393,1143,1143,35.6699
-8622.599609375,5720000,4914.33,4807.37,17.6599,1144,1144,35.3811
-8469.2119140625,5725000,5026.74,4878.75,17.4302,1145,1145,35.158
-8549.0390625,5730000,4952.62,4844.68,17.5749,1146,1146,35.0064
-8597.837890625,5735000,4951.07,4813.11,17.4816,1147,1147,34.661
-8386.4111328125,5740000,4964.54,4870.47,17.2849,1148,1148,35.0324
-8446.19140625,5745000,4872.78,4852.48,17.4018,1149,1149,34.9137
-8472.49609375,5750000,4971.43,4876.87,16.9654,1150,1150,35.097
-8681.83984375,5755000,4932.75,4845.76,18.1074,1151,1151,35.8004
-8670.3017578125,5760000,4881.29,4815.88,17.4743,1152,1152,35.3051
-8685.201171875,5765000,4893.38,4827.74,17.2132,1153,1153,35.0571
-8606.7822265625,5770000,4983.34,4897.9,17.8123,1154,1154,36.1094
-8503.6474609375,5775000,4969.48,4854.28,17.7437,1155,1155,35.185
-8676.423828125,5780000,4873.81,4845.11,17.4163,1156,1156,35.2943
-8662.8056640625,5785000,4911.41,4836.07,18.6629,1157,1157,35.1036
-8863.091796875,5790000,4977.4,4850.54,18.1406,1158,1158,35.1774
-8573.8759765625,5795000,5009.81,4885.83,18.0956,1159,1159,34.9095
-8613.3173828125,5800000,4975.22,4880.93,18.4125,1160,1160,35.2756
-8631.294921875,5805000,4901.82,4853.27,18.0052,1161,1161,35.2264
-8760.423828125,5810000,4955.54,4820.47,17.7118,1162,1162,35.0022
-8551.5576171875,5815000,4915.09,4850.85,17.896,1163,1163,35.5311
-8605.765625,5820000,4930.29,4883.01,17.0171,1164,1164,35.028
-8642.0986328125,5825000,4921.88,4834.84,17.5676,1165,1165,35.4567
-8793.4833984375,5830000,4959.59,4873.73,17.8828,1166,1166,35.3479
-8727.5625,5835000,4928.5,4844.81,17.5774,1167,1167,35.7716
-8794.3193359375,5840000,4951.78,4855.09,17.9845,1168,1168,35.6124
-8698.8505859375,5845000,4836.65,4813.23,17.8955,1169,1169,35.9833
-8770.7158203125,5850000,4942.73,4866.4,17.3856,1170,1170,35.1543
-8714.1484375,5855000,4979.42,4887.75,17.9406,1171,1171,35.7744
-8714.6689453125,5860000,4900.9,4829.13,17.3367,1172,1172,34.9763
-8738.46484375,5865000,4926.73,4848.34,16.555,1173,1173,35.271
-8715.7080078125,5870000,4910.15,4838.64,17.1533,1174,1174,35.2326
-8705.1953125,5875000,4878.51,4829.16,16.9845,1175,1175,35.1073
-8741.0498046875,5880000,4991.83,4824.08,16.3351,1176,1176,34.5922
-8770.81640625,5885000,4969.2,4794.7,16.6621,1177,1177,35.3117
-8961.609375,5890000,4904.76,4768.17,16.6139,1178,1178,35.4852
-8877.9091796875,5895000,4945.18,4803.65,16.3422,1179,1179,35.8282
-8967.185546875,5900000,4877.44,4753.05,16.0787,1180,1180,35.6171
-8985.0615234375,5905000,4895.56,4752.0,15.894,1181,1181,35.3693
-9089.65234375,5910000,4763.36,4676.44,15.6812,1182,1182,35.3152
-9033.07421875,5915000,4763.26,4758.71,16.2034,1183,1183,35.2603
-8926.654296875,5920000,4866.6,4565.81,15.8564,1184,1184,35.6108
-8889.087890625,5925000,4898.78,4691.09,15.9468,1185,1185,35.7576
-9077.5224609375,5930000,4680.55,4501.61,15.3657,1186,1186,35.4658
-8824.91015625,5935000,4819.97,4767.25,15.8731,1187,1187,34.8427
-8914.724609375,5940000,4732.48,4436.08,15.2619,1188,1188,35.0535
-8997.8603515625,5945000,4713.89,4619.72,15.3451,1189,1189,34.7837
-8798.990234375,5950000,4604.17,4629.33,15.6701,1190,1190,35.0824
-8886.3642578125,5955000,4680.46,4670.05,15.504,1191,1191,34.9028
-8732.435546875,5960000,4782.66,4596.57,16.0463,1192,1192,34.5116
-9550.7578125,5965000,4067.62,4274.15,14.8425,1193,1193,35.3943
-9746.291015625,5970000,4757.03,3941.58,14.5052,1194,1194,35.2219
-9009.841796875,5975000,4820.54,4375.13,15.1164,1195,1195,35.0638
-9027.3994140625,5980000,4841.66,4754.25,15.6816,1196,1196,34.4578
-9319.51953125,5985000,4826.1,4619.78,15.0417,1197,1197,34.9589
-9013.982421875,5990000,4798.23,4703.24,16.1028,1198,1198,34.8075
-9269.2890625,5995000,4859.73,4698.79,15.9288,1199,1199,35.0718
-9329.927734375,6000000,4950.54,4734.51,16.2407,1200,1200,35.3437
-8995.8857421875,6005000,4922.65,4757.07,15.9923,1201,1201,34.4726
-8937.5927734375,6010000,5012.38,4810.87,16.5312,1202,1202,34.3945
-9145.306640625,6015000,4849.92,4821.67,16.1033,1203,1203,34.7092
-8969.85546875,6020000,4948.61,4746.26,16.0373,1204,1204,34.5719
-9213.2392578125,6025000,4841.41,4832.69,16.6321,1205,1205,35.1741
-8984.521484375,6030000,5077.48,4873.32,16.743,1206,1206,35.454
-8864.509765625,6035000,4978.64,4737.53,16.3622,1207,1207,34.8317
-8927.7509765625,6040000,4990.76,4826.25,16.7913,1208,1208,35.4453
-9268.9111328125,6045000,4989.36,4790.59,15.9961,1209,1209,34.9167
-9230.94921875,6050000,4937.22,4779.08,16.3923,1210,1210,35.1912
-8849.2900390625,6055000,5044.17,4735.87,16.2471,1211,1211,34.3149
-9182.14453125,6060000,4946.56,4808.63,16.5517,1212,1212,34.7334
-9206.671875,6065000,4920.4,4868.26,16.5526,1213,1213,34.8576
-8939.7958984375,6070000,5038.63,4643.45,16.6783,1214,1214,35.102
-9160.671875,6075000,4966.05,4893.32,16.3182,1215,1215,34.8542
-9407.3623046875,6080000,5002.6,4838.25,17.0893,1216,1216,36.0879
-9380.365234375,6085000,4950.83,4824.56,17.3164,1217,1217,36.028
-8911.865234375,6090000,4997.92,4837.55,17.2722,1218,1218,34.9826
-8881.119140625,6095000,5038.49,4893.77,17.2242,1219,1219,34.8302
-9485.4541015625,6100000,5002.37,4873.78,19.2927,1220,1220,35.5884
-8837.1875,6105000,5069.81,4729.28,17.1121,1221,1221,34.4523
-8941.2841796875,6110000,5033.78,4863.56,17.7099,1222,1222,34.7666
-8916.923828125,6115000,5052.24,4922.23,17.3902,1223,1223,34.6262
-8778.595703125,6120000,5008.92,4935.09,17.631,1224,1224,34.5962
-8890.1083984375,6125000,4996.3,4873.25,17.5343,1225,1225,34.5016
-9291.2998046875,6130000,4991.63,4873.84,16.9652,1226,1226,34.6644
-8980.7548828125,6135000,5021.69,4923.29,17.0862,1227,1227,34.5527
-8878.0556640625,6140000,4935.79,4862.11,18.3485,1228,1228,35.675
-8814.19921875,6145000,5042.41,4929.9,17.1684,1229,1229,34.6776
-8782.2705078125,6150000,4895.78,4901.97,17.263,1230,1230,34.6645
-8782.09375,6155000,5002.95,4905.66,18.0453,1231,1231,34.999
-8850.1416015625,6160000,4979.75,4878.8,17.4369,1232,1232,34.9076
-8842.373046875,6165000,4942.31,4872.38,17.7111,1233,1233,34.3506
-8875.9453125,6170000,4989.07,4856.58,17.8231,1234,1234,35.0798
-8891.724609375,6175000,5030.36,4929.55,16.7459,1235,1235,34.3488
-9002.5859375,6180000,5018.11,4888.03,17.5746,1236,1236,34.9777
-9098.408203125,6185000,5061.68,4914.0,16.4611,1237,1237,34.3148
-9078.0693359375,6190000,4983.86,4816.48,17.195,1238,1238,34.8174
-8888.8251953125,6195000,5010.38,4546.38,18.0652,1239,1239,34.7594
-8927.228515625,6200000,5049.8,4951.43,18.0961,1240,1240,34.3032
-9007.841796875,6205000,4938.76,4878.33,17.4499,1241,1241,35.0741
-9062.763671875,6210000,4978.86,4922.61,17.5236,1242,1242,34.6515
-9208.6240234375,6215000,4937.38,4668.51,17.0594,1243,1243,34.876
-8966.4462890625,6220000,5001.64,4752.45,17.5013,1244,1244,34.7412
-9025.8447265625,6225000,4974.39,4916.19,16.4067,1245,1245,34.4365
-8995.2626953125,6230000,4971.0,4911.71,17.3093,1246,1246,34.1965
-9037.49609375,6235000,5002.41,4928.12,16.7898,1247,1247,34.383
-9040.3603515625,6240000,5002.9,4915.87,16.7628,1248,1248,34.0606
-8895.291015625,6245000,5073.15,4960.63,16.4944,1249,1249,34.4566
-9113.71875,6250000,5046.52,4919.4,16.9084,1250,1250,33.9454
-9086.072265625,6255000,5028.74,4935.53,16.9972,1251,1251,34.7967
-9143.5146484375,6260000,5024.79,4948.82,16.7706,1252,1252,34.8005
-9333.091796875,6265000,5027.51,4899.73,16.2264,1253,1253,34.4924
-9280.685546875,6270000,5040.32,4841.28,16.8045,1254,1254,33.9609
-9216.875,6275000,5021.2,4938.93,16.5464,1255,1255,34.4905
-9552.6123046875,6280000,5013.37,4894.0,17.018,1256,1256,34.3065
-9233.2080078125,6285000,5009.2,4920.7,16.6291,1257,1257,34.5152
-9478.49609375,6290000,5044.65,4895.1,16.5234,1258,1258,33.9364
-9208.2822265625,6295000,5033.93,4896.6,16.8433,1259,1259,34.0416
-9306.162109375,6300000,5022.06,4898.13,16.9313,1260,1260,34.6003
-9295.7822265625,6305000,4993.42,4889.19,17.5561,1261,1261,34.868
-9243.2080078125,6310000,5015.91,4794.93,16.6943,1262,1262,34.5104
-9471.1591796875,6315000,5048.81,4827.97,16.9218,1263,1263,34.9289
-9416.583984375,6320000,5039.78,4884.77,17.0724,1264,1264,34.9311
-9530.3662109375,6325000,4974.47,4826.78,16.5867,1265,1265,35.4269
-9232.98828125,6330000,4975.58,4857.75,17.0061,1266,1266,34.1719
-9372.1220703125,6335000,5036.69,4889.64,17.0043,1267,1267,34.6224
-9277.0078125,6340000,5048.72,4874.3,16.7471,1268,1268,34.3691
-9390.556640625,6345000,5062.65,4882.27,17.1722,1269,1269,34.8845
-9428.564453125,6350000,5087.76,4893.71,17.0107,1270,1270,34.2801
-9649.3701171875,6355000,5059.46,4837.55,16.6155,1271,1271,34.5118
-9539.0986328125,6360000,5070.53,4877.57,17.0274,1272,1272,34.1393
-9180.177734375,6365000,5030.22,4899.53,17.3902,1273,1273,34.7388
-9449.4033203125,6370000,5056.92,4839.42,16.7834,1274,1274,34.3601
-9389.478515625,6375000,5065.15,4896.18,16.8242,1275,1275,35.1966
-9588.943359375,6380000,5002.49,4809.71,17.0842,1276,1276,35.3709
-9311.0107421875,6385000,4960.93,4858.33,17.4109,1277,1277,34.6552
-9317.0517578125,6390000,4996.71,4882.15,17.4421,1278,1278,34.69
-9484.576171875,6395000,5063.4,4898.79,16.6761,1279,1279,34.3596
-9466.7451171875,6400000,4996.38,4888.9,16.3225,1280,1280,34.7178
-9400.5849609375,6405000,4985.02,4948.92,16.5276,1281,1281,34.9588
-9277.599609375,6410000,5082.79,4738.17,17.1383,1282,1282,34.5305
-9311.1318359375,6415000,4966.99,4756.45,16.896,1283,1283,34.3757
-9194.7138671875,6420000,4858.9,4909.16,17.5897,1284,1284,34.9069
-9216.888671875,6425000,5039.26,4957.98,16.8838,1285,1285,33.99
-9303.8095703125,6430000,5026.79,4928.9,16.943,1286,1286,34.1044
-9236.7431640625,6435000,5073.56,4982.34,16.8093,1287,1287,34.2366
-9407.326171875,6440000,5097.39,4899.89,17.0079,1288,1288,34.4794
-9240.9423828125,6445000,5080.83,4995.04,17.3342,1289,1289,34.6672
-9375.845703125,6450000,5093.57,4957.63,16.9639,1290,1290,34.2292
-9424.662109375,6455000,5074.44,4907.4,16.9064,1291,1291,34.53
-9500.3203125,6460000,5033.73,4900.07,16.8557,1292,1292,33.6579
-9533.6005859375,6465000,5058.51,4938.14,16.4904,1293,1293,34.3878
-9600.0322265625,6470000,5081.09,4910.96,16.5481,1294,1294,34.0024
-9733.0537109375,6475000,5043.23,4927.25,16.6825,1295,1295,35.3604
-9909.8662109375,6480000,4985.94,4846.35,16.8739,1296,1296,34.7794
-9411.62890625,6485000,5096.45,4927.99,17.4294,1297,1297,34.8429
-9599.291015625,6490000,5080.59,4878.74,17.3371,1298,1298,34.7116
-9511.04296875,6495000,5063.01,4885.25,16.9497,1299,1299,34.9109
-9322.6259765625,6500000,5022.2,4840.71,16.6533,1300,1300,34.7598
-9562.3203125,6505000,5100.7,4890.19,16.4577,1301,1301,34.5661
-9385.2734375,6510000,5083.43,4912.03,16.7448,1302,1302,34.3924
-9470.2412109375,6515000,5055.4,4897.23,17.2054,1303,1303,34.3658
-9466.9208984375,6520000,4966.85,4737.07,16.4232,1304,1304,34.7244
-9813.6630859375,6525000,5030.72,4884.9,17.4569,1305,1305,34.6995
-9460.70703125,6530000,5042.68,4893.73,17.3606,1306,1306,34.7028
-9583.732421875,6535000,5040.82,4719.16,16.728,1307,1307,35.0328
-9587.720703125,6540000,5085.26,4928.29,16.7632,1308,1308,34.4371
-9606.705078125,6545000,5047.88,4909.97,16.4374,1309,1309,34.7825
-9866.6708984375,6550000,4985.33,4625.69,16.694,1310,1310,35.1774
-9432.71875,6555000,4977.6,4903.02,17.3332,1311,1311,34.9288
-9632.5,6560000,5031.88,4539.28,17.3534,1312,1312,34.9443
-9815.9384765625,6565000,5051.5,4799.95,16.3271,1313,1313,34.7556
-9498.943359375,6570000,5042.43,4875.92,16.965,1314,1314,34.0641
-9665.0048828125,6575000,5032.11,4905.99,16.2752,1315,1315,34.1346
-9646.3203125,6580000,5021.1,4672.66,16.7977,1316,1316,34.2723
-9859.4462890625,6585000,5060.29,4698.63,16.7159,1317,1317,34.3624
-9480.0224609375,6590000,4922.91,4816.78,16.9778,1318,1318,34.4388
-9560.958984375,6595000,5093.38,4707.11,17.9763,1319,1319,34.5896
-9543.5712890625,6600000,5011.51,4898.24,17.5918,1320,1320,34.3424
-9493.3876953125,6605000,4956.83,4675.96,17.622,1321,1321,34.2428
-9857.5439453125,6610000,5003.44,4724.26,17.1452,1322,1322,34.5932
-9778.83203125,6615000,5018.46,4654.85,17.5071,1323,1323,34.7399
-9846.94140625,6620000,5005.98,4873.93,17.3205,1324,1324,35.1586
-9866.2861328125,6625000,4963.35,4855.02,17.3696,1325,1325,34.969
-9576.4697265625,6630000,4887.39,4856.72,18.0,1326,1326,34.8917
-9576.8173828125,6635000,4933.73,4870.97,17.338,1327,1327,34.7486
-9704.990234375,6640000,4958.1,4757.4,17.6371,1328,1328,34.6351
-9382.2890625,6645000,5024.92,4901.8,18.0167,1329,1329,34.4335
-9462.369140625,6650000,4867.66,4863.11,17.6888,1330,1330,34.462
-9478.1533203125,6655000,4983.46,4829.59,17.6004,1331,1331,34.5969
-9628.591796875,6660000,5007.71,4679.41,17.5565,1332,1332,34.6871
-9556.2822265625,6665000,4972.65,4835.54,17.8738,1333,1333,34.6891
-9578.97265625,6670000,5039.23,4858.11,17.5963,1334,1334,34.6107
-9393.677734375,6675000,4878.76,4838.13,17.7319,1335,1335,35.0427
-9491.865234375,6680000,4967.36,4846.51,17.2024,1336,1336,34.5431
-9832.357421875,6685000,5013.69,4535.73,17.3579,1337,1337,34.267
-9829.2216796875,6690000,4991.31,4809.9,17.2829,1338,1338,34.7743
-9636.201171875,6695000,5022.8,4886.18,17.2666,1339,1339,35.1093
-9558.3720703125,6700000,5039.11,4812.69,17.8068,1340,1340,34.4783
-10301.244140625,6705000,4989.71,4601.52,17.4318,1341,1341,35.5681
-9759.9541015625,6710000,4945.3,4657.65,17.3647,1342,1342,34.8818
-10177.658203125,6715000,4832.49,4333.46,16.4522,1343,1343,35.2109
-9977.7236328125,6720000,4974.57,4771.58,17.5546,1344,1344,35.024
-10405.5576171875,6725000,5028.55,4761.62,17.1213,1345,1345,35.3946
-9852.689453125,6730000,4969.06,4799.49,17.9815,1346,1346,34.5448
-10351.013671875,6735000,4865.95,4629.43,16.8023,1347,1347,35.4084
-9944.1494140625,6740000,4879.99,4766.31,17.8606,1348,1348,35.1212
-9988.1171875,6745000,5000.47,4817.09,16.8286,1349,1349,34.631
-10005.767578125,6750000,4863.29,4683.65,17.0084,1350,1350,35.5193
-9955.0966796875,6755000,4890.99,4799.58,17.6232,1351,1351,35.1271
-10287.2734375,6760000,4817.44,4641.21,18.3816,1352,1352,35.4268
-9715.1025390625,6765000,4884.97,4784.94,17.8763,1353,1353,35.0757
-9786.31640625,6770000,4984.46,4811.92,16.7427,1354,1354,34.5577
-10331.1103515625,6775000,4848.49,4731.7,17.8665,1355,1355,35.4876
-9789.2890625,6780000,5031.87,4321.97,17.0583,1356,1356,34.4356
-9835.0908203125,6785000,4975.93,4870.83,17.0984,1357,1357,34.9431
-9921.9296875,6790000,4993.99,4781.93,17.4858,1358,1358,34.7718
-9788.751953125,6795000,4951.08,4798.85,17.2341,1359,1359,34.4995
-10132.2880859375,6800000,4924.83,4597.29,18.0125,1360,1360,35.451
-10016.66015625,6805000,4974.86,4847.09,17.4917,1361,1361,35.1598
-10142.8359375,6810000,4935.58,4572.15,17.4872,1362,1362,35.9155
-10045.37890625,6815000,4931.95,4823.41,16.8239,1363,1363,34.6951
-10495.5732421875,6820000,4919.94,4324.28,15.2859,1364,1364,35.5931
-9728.5029296875,6825000,4958.53,4612.4,17.5243,1365,1365,34.7665
-10129.5966796875,6830000,4903.28,4804.56,16.9057,1366,1366,35.0762
-10104.23046875,6835000,4868.45,4728.7,17.5795,1367,1367,35.2621
-10616.9970703125,6840000,4820.35,4330.73,15.1619,1368,1368,35.434
-10323.83203125,6845000,4901.13,4341.88,16.3762,1369,1369,34.8031
-10270.9716796875,6850000,4922.16,4531.41,17.1037,1370,1370,35.2672
-10449.3330078125,6855000,4872.53,4725.01,16.6192,1371,1371,34.7399
-10357.9580078125,6860000,4970.55,4586.96,17.3303,1372,1372,35.9507
-10116.439453125,6865000,4966.54,4490.1,18.1038,1373,1373,35.6827
-10367.20703125,6870000,4849.77,4485.5,17.0533,1374,1374,35.9047
-10165.1767578125,6875000,4860.65,4179.08,17.2052,1375,1375,35.9465
-9974.5595703125,6880000,4892.85,4563.62,17.4532,1376,1376,35.0469
-9830.2060546875,6885000,4932.1,4769.32,18.2791,1377,1377,35.1574
-10019.869140625,6890000,4908.65,4564.09,17.5922,1378,1378,35.764
-10014.65234375,6895000,4973.7,4400.23,16.2684,1379,1379,34.2349
-10037.0712890625,6900000,4944.18,4570.09,17.2152,1380,1380,35.023
-9895.7109375,6905000,5052.2,4900.37,17.2947,1381,1381,34.5307
-9982.521484375,6910000,5031.65,4830.52,16.9052,1382,1382,35.3202
-9800.1474609375,6915000,5023.87,4623.61,17.4822,1383,1383,35.0107
-10248.650390625,6920000,5051.18,4831.83,15.9393,1384,1384,34.9959
-9669.6279296875,6925000,4956.26,4843.85,18.0446,1385,1385,35.4669
-10077.5166015625,6930000,5019.23,4816.46,17.0324,1386,1386,35.3018
-9848.955078125,6935000,5062.02,4673.43,17.3335,1387,1387,35.6422
-10656.3447265625,6940000,5006.17,4637.82,16.3863,1388,1388,36.4928
-9585.2421875,6945000,5017.24,4675.52,18.3056,1389,1389,35.0615
-9839.3232421875,6950000,4953.17,4853.84,18.0974,1390,1390,35.3871
-9924.87890625,6955000,4973.95,4882.82,17.6209,1391,1391,34.8878
-10038.181640625,6960000,5041.4,4669.54,17.2206,1392,1392,35.1631
-10203.0087890625,6965000,4972.83,4632.16,16.5425,1393,1393,35.1315
-9891.8251953125,6970000,5035.37,4882.41,17.807,1394,1394,34.9716
-9802.974609375,6975000,5021.59,4387.57,18.7451,1395,1395,35.5029
-9815.33203125,6980000,5077.33,4886.75,17.881,1396,1396,35.5456
-9760.44921875,6985000,5055.49,4933.85,18.2062,1397,1397,34.8246
-9736.5078125,6990000,5039.67,4630.4,17.4144,1398,1398,34.9845
-9891.1943359375,6995000,5122.8,4971.7,18.0468,1399,1399,35.7994
-9795.833984375,7000000,5048.99,4942.99,18.4863,1400,1400,35.0537
-9659.951171875,7005000,5028.34,4920.22,18.7219,1401,1401,35.011
-9802.2490234375,7010000,4987.99,4906.63,18.9617,1402,1402,35.6225
-10065.87890625,7015000,5071.52,4517.03,18.0312,1403,1403,35.5669
-10318.9033203125,7020000,4997.34,4766.56,16.9193,1404,1404,35.2494
-9745.7607421875,7025000,4928.85,4904.1,18.9646,1405,1405,35.3904
-9647.765625,7030000,5026.32,4879.96,18.5967,1406,1406,34.3216
-9860.5390625,7035000,4948.81,4901.89,18.091,1407,1407,35.1281
-9809.24609375,7040000,4956.71,4832.06,18.9691,1408,1408,35.4751
-9863.2060546875,7045000,5041.97,4771.7,18.3834,1409,1409,34.8297
-9723.9765625,7050000,5086.89,5035.45,18.7235,1410,1410,35.0385
-9817.5087890625,7055000,4999.15,4959.65,19.1648,1411,1411,35.5068
-9909.615234375,7060000,5035.83,4762.98,18.3965,1412,1412,34.8122
-9698.072265625,7065000,5059.11,4906.31,18.0038,1413,1413,34.3557
-9736.62109375,7070000,5053.7,4810.01,18.7623,1414,1414,35.4068
-9703.28515625,7075000,5053.21,4972.89,19.5794,1415,1415,35.2115
-10605.0283203125,7080000,5114.0,4989.7,17.5488,1416,1416,35.4633
-11143.791015625,7085000,5025.57,4691.09,15.9225,1417,1417,35.7133
-10086.3212890625,7090000,5059.15,4950.35,17.9111,1418,1418,34.8342
-10043.7236328125,7095000,5044.58,4908.93,18.0978,1419,1419,35.1587
-11407.904296875,7100000,5040.3,4516.77,15.8965,1420,1420,36.4539
-10121.9892578125,7105000,4988.77,4773.11,17.9097,1421,1421,35.5999
-10369.53515625,7110000,5030.11,4723.94,17.6523,1422,1422,35.0284
-10090.5458984375,7115000,5034.39,4908.73,18.5235,1423,1423,36.2459
-10188.326171875,7120000,5035.95,4889.11,18.1493,1424,1424,35.6878
-10450.05078125,7125000,5024.14,4912.49,17.3182,1425,1425,35.8517
-10062.9521484375,7130000,5002.67,4943.22,18.2471,1426,1426,35.0369
-10225.2060546875,7135000,5003.46,4938.24,17.7491,1427,1427,35.7418
-10224.4296875,7140000,5076.71,4917.63,17.8732,1428,1428,35.3152
-10212.3857421875,7145000,4994.51,4678.52,17.9079,1429,1429,35.8616
-9950.6279296875,7150000,5041.1,4753.78,18.0751,1430,1430,34.8664
-10058.6474609375,7155000,5087.57,4753.82,17.32,1431,1431,34.869
-9921.849609375,7160000,5056.57,4938.33,19.2366,1432,1432,36.0951
-10063.4140625,7165000,5136.55,4852.34,18.0536,1433,1433,35.2963
-9981.8876953125,7170000,5051.93,4889.79,18.1677,1434,1434,34.6934
-10159.3212890625,7175000,5026.51,4767.73,18.4868,1435,1435,35.5659
-10142.8134765625,7180000,4944.5,4845.43,18.1308,1436,1436,35.4971
-10147.7822265625,7185000,4980.75,4588.93,18.0703,1437,1437,35.3956
-10002.1083984375,7190000,5158.09,4806.2,18.4069,1438,1438,35.7643
-10136.78515625,7195000,5140.82,4852.53,17.8101,1439,1439,35.3529
-10395.376953125,7200000,5056.61,4672.58,17.6761,1440,1440,34.7229
-10062.9033203125,7205000,5065.82,4404.51,17.909,1441,1441,34.9003
-10625.2861328125,7210000,5124.35,4772.8,16.8443,1442,1442,35.0369
-10167.630859375,7215000,5113.72,4720.85,17.9047,1443,1443,34.948
-9942.91796875,7220000,5086.21,4672.04,17.4318,1444,1444,34.6334
-10372.134765625,7225000,5089.69,4871.06,17.1391,1445,1445,34.8697
-10335.5908203125,7230000,5097.11,4841.28,17.3454,1446,1446,34.883
-10059.646484375,7235000,5008.41,4814.58,18.7815,1447,1447,35.3689
-10117.5048828125,7240000,5083.05,4854.42,18.2357,1448,1448,35.7427
-10023.03125,7245000,5069.35,4772.79,18.6193,1449,1449,34.891
-10545.4609375,7250000,5005.3,4718.92,17.6954,1450,1450,35.4449
-9939.025390625,7255000,5027.79,4969.14,18.5811,1451,1451,35.2659
-10096.2978515625,7260000,4974.13,4645.18,18.1803,1452,1452,35.6445
-10390.2783203125,7265000,4967.83,4948.83,17.7007,1453,1453,34.9536
-10258.0966796875,7270000,5060.97,4922.86,18.7604,1454,1454,35.1759
-10225.5078125,7275000,5054.87,4459.69,19.042,1455,1455,35.791
-10170.1123046875,7280000,5001.92,4958.2,18.2916,1456,1456,35.8756
-10351.4208984375,7285000,5016.11,4780.05,18.1954,1457,1457,35.4699
-10382.0341796875,7290000,4989.57,4959.3,18.9552,1458,1458,35.9359
-10220.39453125,7295000,5049.83,4977.73,18.4923,1459,1459,35.5773
-10544.2939453125,7300000,5044.5,4083.47,18.3445,1460,1460,36.0103
-10476.818359375,7305000,5029.64,4874.54,18.4584,1461,1461,36.224
-10519.0380859375,7310000,4955.36,4933.82,17.9823,1462,1462,35.5315
-10947.7373046875,7315000,5034.51,4876.26,17.7223,1463,1463,36.5387
-10575.3173828125,7320000,4966.65,4597.51,18.6463,1464,1464,36.4438
-11003.4482421875,7325000,5006.34,4630.41,17.9714,1465,1465,36.6138
-10693.8203125,7330000,5001.53,4578.81,18.0922,1466,1466,35.5287
-10668.080078125,7335000,5000.66,4828.82,18.4121,1467,1467,36.0475
-10448.232421875,7340000,4986.96,4780.46,18.8626,1468,1468,35.5207
-10653.2333984375,7345000,4985.64,4905.06,19.3812,1469,1469,35.9519
-10463.453125,7350000,5027.04,4813.78,19.1527,1470,1470,36.0496
-10527.7080078125,7355000,4944.8,4876.47,19.7718,1471,1471,36.2495
-10506.99609375,7360000,4932.73,4887.55,19.1115,1472,1472,36.5092
-10417.2958984375,7365000,5032.5,4945.27,19.2831,1473,1473,36.1048
-10565.0986328125,7370000,4948.5,4862.89,19.1861,1474,1474,36.5837
-10571.166015625,7375000,4932.01,4834.44,19.3597,1475,1475,36.0303
-10576.2822265625,7380000,5007.14,4907.91,18.8941,1476,1476,35.6707
-10440.59375,7385000,4938.81,4909.31,19.0268,1477,1477,35.7448
-10553.5595703125,7390000,4920.11,4891.88,19.1116,1478,1478,35.8239
-10564.2255859375,7395000,4998.1,4912.13,19.1123,1479,1479,36.185
-10781.2958984375,7400000,5016.18,4900.36,17.9072,1480,1480,36.0283
-10506.1708984375,7405000,5038.13,4899.37,18.9415,1481,1481,35.5648
-10565.837890625,7410000,4963.77,4849.57,18.7643,1482,1482,36.5574
-10513.75,7415000,5066.51,4966.24,18.5071,1483,1483,35.1599
-10487.966796875,7420000,5006.58,4943.35,18.656,1484,1484,35.4903
-10516.6533203125,7425000,5051.86,4890.02,18.8776,1485,1485,36.1815
-10553.369140625,7430000,4951.96,4377.9,18.2754,1486,1486,35.9038
-10551.04296875,7435000,4987.75,4878.83,18.6354,1487,1487,35.6384
-10550.1572265625,7440000,5036.89,4878.98,18.5965,1488,1488,35.4336
-10549.8271484375,7445000,5029.62,4937.37,18.9094,1489,1489,36.2856
-10435.0107421875,7450000,5090.92,4798.83,18.6536,1490,1490,35.9628
-10543.8056640625,7455000,4982.1,4873.7,19.0895,1491,1491,36.2354
-10598.6962890625,7460000,5005.45,4870.71,18.84,1492,1492,35.9966
-10516.275390625,7465000,4979.93,4908.87,18.8903,1493,1493,36.2808
-10539.138671875,7470000,5008.85,4901.53,18.6646,1494,1494,35.8784
-10823.6640625,7475000,5050.74,4773.08,17.8665,1495,1495,35.9032
-10526.361328125,7480000,5068.56,4780.02,18.2358,1496,1496,35.5637
-10607.314453125,7485000,4907.28,4929.15,18.9521,1497,1497,35.7231
-10541.748046875,7490000,5067.2,4960.32,19.1349,1498,1498,35.9862
-10447.6689453125,7495000,4999.34,4959.04,18.6988,1499,1499,35.648
