Itration,Running Update Time,Running Forward KL,Running Env Steps,Running Reverse KL,Real Det Return,Real Sto Return,Reward Loss
764,764,34.9455,3820000,14.0097,5204.63,4591.04,-4168.896484375
765,765,35.0919,3825000,14.876,5116.55,4637.03,-4315.8388671875
766,766,35.3895,3830000,15.7475,5118.2,4655.96,-4594.65283203125
767,767,35.6195,3835000,14.6611,5202.56,4872.79,-3943.551025390625
768,768,35.066,3840000,13.9575,5185.44,4648.69,-4254.6650390625
769,769,35.8531,3845000,15.4359,2087.88,4700.68,-3902.433837890625
770,770,34.7372,3850000,15.7611,2661.29,4732.1,-4595.99365234375
771,771,35.5832,3855000,12.7526,1351.88,3709.87,-4995.87158203125
772,772,34.9699,3860000,14.7817,5189.2,4461.03,-4445.8349609375
773,773,35.2781,3865000,13.2409,4495.29,4904.8,-4100.76318359375
774,774,35.1951,3870000,13.8752,3907.27,3191.4,-4314.09716796875
775,775,34.3633,3875000,13.6946,2052.82,3850.45,-4094.143798828125
776,776,34.2261,3880000,13.5687,5161.01,4440.46,-4137.0107421875
777,777,34.6908,3885000,15.4598,4799.87,4899.1,-4478.4765625
778,778,34.7144,3890000,17.6316,4736.19,4895.01,-4821.07470703125
779,779,34.7204,3895000,16.915,5153.37,4437.42,-4429.5673828125
780,780,35.4629,3900000,15.6186,5113.6,4656.64,-4801.4677734375
781,781,34.8457,3905000,15.2012,5223.12,4676.22,-4228.2412109375
782,782,34.5536,3910000,14.9582,5180.64,4426.4,-4051.767822265625
783,783,34.6031,3915000,15.3782,5163.56,3472.35,-4367.46044921875
784,784,34.666,3920000,16.7991,5139.04,5087.51,-4445.021484375
785,785,35.0858,3925000,14.8022,4967.39,4912.38,-4172.08935546875
786,786,34.1485,3930000,15.0031,5145.36,5082.08,-3977.63037109375
787,787,33.9284,3935000,15.4595,5161.66,5049.47,-4003.328369140625
788,788,33.824,3940000,15.7044,5111.98,5057.05,-4045.474609375
789,789,34.192,3945000,15.217,5119.44,5040.63,-4181.556640625
790,790,34.8452,3950000,15.1609,4951.84,4820.48,-4170.06005859375
791,791,34.1363,3955000,15.1233,5122.16,5094.21,-3944.218505859375
792,792,35.2856,3960000,15.8693,4208.98,5102.39,-3991.485107421875
793,793,35.0884,3965000,14.9831,5185.32,4682.36,-4485.09326171875
794,794,35.6594,3970000,15.724,3162.51,4256.67,-5084.15087890625
795,795,38.0396,3975000,23.8011,904.68,2754.38,-6476.85009765625
796,796,34.813,3980000,14.7886,5109.18,4998.75,-4195.39453125
797,797,34.853,3985000,15.3124,5278.13,4449.65,-4292.9306640625
798,798,35.1533,3990000,14.3734,5207.01,4386.68,-4241.138671875
799,799,34.7041,3995000,16.0573,5179.19,3809.71,-4514.50439453125
800,800,34.4463,4000000,16.9946,2409.86,4482.57,-4511.30029296875
801,801,34.5561,4005000,15.1825,3288.03,3590.61,-4636.08251953125
802,802,34.4309,4010000,13.7324,5132.34,4546.72,-4047.8916015625
803,803,33.5988,4015000,14.5329,5163.01,5017.61,-3938.6845703125
804,804,34.7217,4020000,15.9687,5025.09,4879.26,-4550.615234375
805,805,34.5063,4025000,14.6779,5055.95,4764.21,-4463.83056640625
806,806,34.6624,4030000,14.6185,5081.26,4740.17,-4142.50634765625
807,807,33.8274,4035000,15.1493,4323.05,4793.01,-4548.73828125
808,808,33.718,4040000,14.4885,4939.48,4454.34,-4291.662109375
809,809,33.9542,4045000,15.2286,5108.65,4983.83,-4352.7958984375
810,810,34.6632,4050000,14.5465,4982.77,4513.83,-4201.91748046875
811,811,33.6082,4055000,14.6911,5069.6,4953.26,-4074.0205078125
812,812,35.2306,4060000,19.2506,2579.64,3315.31,-5953.95263671875
813,813,36.0178,4065000,19.4693,3294.59,3729.63,-6000.28515625
814,814,34.4167,4070000,14.8825,3421.41,4250.35,-4731.04345703125
815,815,35.2962,4075000,19.6613,4731.5,4165.12,-5873.5595703125
816,816,35.4484,4080000,17.0241,4411.14,2819.55,-5546.14794921875
817,817,33.9587,4085000,13.9725,3642.82,3682.46,-4284.5771484375
818,818,35.163,4090000,16.9107,1325.2,3967.75,-5433.79931640625
819,819,35.2407,4095000,15.3829,3655.4,4124.29,-5308.7177734375
820,820,36.7117,4100000,19.8844,2808.58,2735.26,-6575.84033203125
821,821,35.9255,4105000,21.7313,2035.3,2162.15,-6391.4169921875
822,822,36.5654,4110000,21.1912,4640.18,3746.55,-6453.4912109375
823,823,36.3174,4115000,19.2145,771.58,3254.19,-5743.21435546875
824,824,35.7936,4120000,18.19,883.84,3043.03,-5718.9970703125
825,825,34.8676,4125000,16.0812,5115.52,4413.84,-4849.80126953125
826,826,36.0512,4130000,19.2644,2102.68,4352.11,-6211.3701171875
827,827,34.6972,4135000,16.5378,5122.26,4722.58,-5198.4755859375
828,828,35.1559,4140000,15.558,5074.82,3624.06,-4825.830078125
829,829,34.5782,4145000,15.0008,5168.69,5000.1,-4852.9423828125
830,830,35.3911,4150000,18.051,2189.3,4607.25,-6195.39208984375
831,831,34.7813,4155000,14.4436,5198.45,3508.17,-5733.75390625
832,832,34.386,4160000,14.9021,4579.67,4624.31,-4709.21044921875
833,833,36.0372,4165000,17.0008,2676.27,3218.1,-7203.17236328125
834,834,34.8759,4170000,14.3676,3634.87,3442.73,-5246.99658203125
835,835,35.4219,4175000,16.9775,1158.32,3887.58,-6145.7822265625
836,836,36.2475,4180000,17.3713,5111.14,4024.69,-6238.0712890625
837,837,34.6868,4185000,15.0311,5213.65,4454.0,-5361.8876953125
838,838,34.8394,4190000,15.5847,5170.03,4246.56,-4742.349609375
839,839,34.6985,4195000,14.3014,4534.97,4847.58,-5259.11279296875
840,840,34.9029,4200000,14.388,4197.9,4666.02,-5668.90380859375
841,841,35.1044,4205000,15.5428,3579.77,4610.96,-4988.53515625
842,842,34.833,4210000,15.7792,3229.64,3870.67,-5453.31005859375
843,843,35.5654,4215000,14.733,3854.75,3731.18,-6087.31298828125
844,844,36.0057,4220000,14.7606,5103.87,4319.24,-5688.3447265625
845,845,35.8503,4225000,14.1043,2343.1,4195.5,-6204.55419921875
846,846,35.815,4230000,13.0637,4307.45,3114.37,-6022.34716796875
847,847,36.3202,4235000,13.2278,4126.35,3632.04,-6740.21630859375
848,848,36.917,4240000,14.0168,3927.81,4216.78,-7746.259765625
849,849,35.7553,4245000,13.8091,2510.45,4451.62,-6642.16455078125
850,850,34.6508,4250000,13.8368,5170.51,4559.08,-6142.0185546875
851,851,42.6761,4255000,17.7965,1590.2,2339.96,-9336.3701171875
852,852,38.0577,4260000,20.2507,3205.81,2657.92,-7962.5419921875
853,853,37.5464,4265000,16.6464,1851.54,2195.56,-7669.3779296875
854,854,36.7108,4270000,13.3592,4003.62,4098.39,-6987.08251953125
855,855,40.4933,4275000,15.2063,918.08,1783.75,-9442.12109375
856,856,35.6252,4280000,13.0228,4311.98,3926.01,-6311.380859375
857,857,40.3447,4285000,14.0317,2701.13,1890.69,-9180.9169921875
858,858,35.6894,4290000,13.1654,3570.71,3584.72,-5972.7744140625
859,859,38.6127,4295000,18.3646,1666.43,1798.19,-7764.33349609375
860,860,38.3612,4300000,15.2511,3056.62,3295.48,-8079.65673828125
861,861,40.6266,4305000,13.8179,867.36,1922.31,-9201.888671875
862,862,36.7875,4310000,14.4894,4229.31,4237.59,-7173.2783203125
863,863,35.2081,4315000,13.0408,5027.73,4217.63,-6084.390625
864,864,35.6922,4320000,13.3176,5175.92,3448.88,-6170.01171875
865,865,35.276,4325000,13.4719,5105.6,4545.99,-5554.66748046875
866,866,35.7515,4330000,13.2059,5165.32,3568.68,-6217.11572265625
867,867,36.3095,4335000,15.8686,5212.36,2094.75,-7870.52099609375
868,868,35.8143,4340000,13.0796,3262.8,4397.87,-5791.75634765625
869,869,35.2415,4345000,14.7311,5024.27,4317.0,-4732.6025390625
870,870,35.7392,4350000,13.4828,4141.79,3015.11,-6364.9365234375
871,871,35.0156,4355000,15.9348,5195.61,4597.12,-5502.6787109375
872,872,34.4104,4360000,14.0184,5182.71,4205.65,-5687.9375
873,873,35.2895,4365000,16.2013,1316.31,3808.68,-5920.970703125
874,874,35.2022,4370000,14.4419,4714.44,4129.47,-5241.66552734375
875,875,35.3872,4375000,13.7058,2686.96,4352.76,-5999.15478515625
876,876,35.5326,4380000,14.1794,5147.76,4801.18,-6373.47216796875
877,877,35.8611,4385000,13.7144,2752.92,3316.81,-6510.140625
878,878,34.3336,4390000,15.4781,5153.01,4218.0,-4656.4853515625
879,879,36.1887,4395000,13.646,3880.46,4202.63,-6826.81494140625
880,880,34.5573,4400000,14.5652,5033.38,4899.01,-5413.18408203125
881,881,36.6588,4405000,12.7948,2097.68,3471.36,-7241.8115234375
882,882,35.369,4410000,13.8988,4720.63,4552.93,-5821.31787109375
883,883,35.0569,4415000,13.1737,3925.19,4443.44,-6165.6279296875
884,884,35.3827,4420000,14.6767,4930.76,4686.54,-4751.498046875
885,885,34.69,4425000,14.1892,2901.74,3965.9,-4850.544921875
886,886,35.1773,4430000,15.2613,5018.53,4655.05,-5070.78076171875
887,887,35.3744,4435000,14.7182,2906.49,4582.17,-4839.84228515625
888,888,36.4206,4440000,12.7723,4247.04,4223.71,-7027.650390625
889,889,34.4947,4445000,12.9585,5153.07,4485.61,-5367.033203125
890,890,34.7508,4450000,14.7147,5050.41,4967.64,-4810.6240234375
891,891,34.6265,4455000,14.3045,5117.37,5053.33,-4674.1474609375
892,892,35.4121,4460000,13.2788,4555.54,4823.24,-6100.455078125
893,893,36.1036,4465000,12.7363,5091.79,4707.88,-5944.119140625
894,894,35.2517,4470000,14.9592,5210.49,5045.98,-4895.1474609375
895,895,36.5835,4475000,13.3819,5023.11,4056.39,-6314.2197265625
896,896,35.1947,4480000,14.7806,5145.66,4920.97,-5175.3193359375
897,897,35.4682,4485000,15.5873,5237.54,4829.37,-5085.0693359375
898,898,35.7194,4490000,13.3589,2265.33,3851.71,-6377.75390625
899,899,35.1919,4495000,13.8167,5057.16,4826.04,-5275.49755859375
900,900,35.5583,4500000,14.7732,5135.71,4884.99,-5207.26318359375
901,901,35.3541,4505000,14.7746,5102.75,4856.25,-5455.2138671875
902,902,35.2639,4510000,13.6746,5223.66,5072.73,-6020.970703125
903,903,35.6582,4515000,15.1477,5076.64,4930.32,-5395.22705078125
904,904,34.7084,4520000,15.0774,5174.31,4818.68,-4902.76416015625
905,905,36.0901,4525000,13.9563,5007.5,4543.16,-5884.369140625
906,906,35.028,4530000,14.8522,4957.01,4929.39,-5082.69873046875
907,907,34.8486,4535000,14.461,5255.75,4556.55,-5650.4208984375
908,908,35.0152,4540000,13.9392,5002.47,4628.58,-5646.14990234375
909,909,35.0054,4545000,14.532,5270.99,4772.87,-5096.2548828125
910,910,34.3202,4550000,14.521,5227.18,5069.59,-4917.13720703125
911,911,34.4369,4555000,14.9367,5268.57,5043.59,-4943.18701171875
912,912,35.6049,4560000,15.3611,5329.87,5104.97,-5183.56201171875
913,913,35.5139,4565000,13.8415,2810.39,4574.92,-5744.15185546875
914,914,35.1282,4570000,13.4783,4828.55,4429.36,-6431.9453125
915,915,34.6935,4575000,14.6965,5269.88,4906.11,-4872.5537109375
916,916,34.2186,4580000,14.831,5235.65,5047.52,-5040.62109375
917,917,35.029,4585000,14.6713,2750.76,4592.32,-5438.68017578125
918,918,35.2392,4590000,14.9358,5247.24,5066.12,-5228.93310546875
919,919,35.815,4595000,13.5468,5095.73,4941.27,-6654.7734375
920,920,34.6979,4600000,14.401,5179.89,4699.04,-5734.29345703125
921,921,35.0356,4605000,13.4605,4787.55,4814.03,-6071.453125
922,922,35.1426,4610000,14.6752,5116.86,4948.24,-5412.93505859375
923,923,35.2604,4615000,13.8337,4417.45,4790.24,-6121.48681640625
924,924,35.4993,4620000,14.9544,5212.67,5002.25,-5323.88427734375
925,925,34.915,4625000,13.9956,5101.16,4344.53,-5680.85009765625
926,926,35.5978,4630000,13.9113,5153.87,3960.73,-6280.15966796875
927,927,34.7891,4635000,14.5518,5153.56,4980.89,-5525.4169921875
928,928,35.6963,4640000,13.3745,3205.3,4932.44,-6427.70654296875
929,929,34.8911,4645000,14.8335,5082.54,4943.4,-5229.1787109375
930,930,34.6508,4650000,14.0303,5106.5,4981.65,-6029.1181640625
931,931,34.4225,4655000,14.2041,5143.92,4552.75,-5247.767578125
932,932,34.3249,4660000,13.3254,4995.37,4841.5,-5200.78955078125
933,933,33.986,4665000,14.1128,5070.32,4869.19,-5322.27685546875
934,934,34.1382,4670000,14.7206,5215.19,4607.76,-5369.2314453125
935,935,33.808,4675000,14.2978,3828.87,4688.81,-5127.3203125
936,936,39.0577,4680000,13.0113,5124.49,3372.3,-9656.29296875
937,937,35.5845,4685000,13.6125,5060.76,4458.78,-7090.56591796875
938,938,34.2424,4690000,13.6377,5234.02,4565.9,-5733.49755859375
939,939,33.7151,4695000,14.6426,5063.75,4855.17,-5027.89599609375
940,940,33.3218,4700000,13.6014,5165.18,4802.96,-5135.625
941,941,34.098,4705000,12.7187,2977.59,3756.44,-5500.103515625
942,942,33.9569,4710000,13.7114,5165.46,4762.67,-4947.61865234375
943,943,34.3309,4715000,13.9152,5078.66,4203.96,-5013.26025390625
944,944,33.6458,4720000,13.0796,4752.61,4767.2,-5258.4140625
945,945,34.7934,4725000,13.8125,5121.62,4956.28,-5760.24072265625
946,946,34.0236,4730000,13.7481,5089.93,4963.53,-4991.80810546875
947,947,34.1607,4735000,13.1836,2613.78,4458.08,-5735.88720703125
948,948,33.9498,4740000,14.0877,2450.11,4583.02,-5587.0849609375
949,949,35.01,4745000,14.9978,3216.04,3176.22,-6717.04736328125
950,950,35.6875,4750000,15.4886,5091.14,3521.43,-8106.31201171875
951,951,34.6183,4755000,16.6506,2407.66,2821.92,-6425.1064453125
952,952,35.2833,4760000,16.0248,2775.77,3577.26,-7280.2978515625
953,953,34.2924,4765000,14.0936,5164.53,4663.53,-7006.43310546875
954,954,33.9188,4770000,14.4146,5152.6,4892.56,-5556.34130859375
955,955,34.1826,4775000,13.2197,3192.91,4091.51,-6489.3076171875
956,956,34.7247,4780000,14.4812,4939.98,4485.41,-5943.43212890625
957,957,34.2038,4785000,14.1303,2148.3,4346.22,-5900.54931640625
958,958,34.2167,4790000,14.4696,5090.13,4691.75,-5229.27294921875
959,959,33.7199,4795000,13.0334,5092.5,4689.5,-5304.6572265625
960,960,33.6119,4800000,13.3832,5221.95,4645.36,-5576.26513671875
961,961,35.1695,4805000,13.368,1959.11,3560.44,-7009.70458984375
962,962,35.3551,4810000,13.1228,4107.79,4664.47,-6877.51416015625
963,963,34.2831,4815000,12.8993,4757.49,4725.01,-6126.787109375
964,964,34.5368,4820000,14.8757,5053.96,4574.79,-5602.92236328125
965,965,35.3865,4825000,14.3932,5107.1,4695.4,-7546.5126953125
966,966,34.3729,4830000,13.5705,5152.08,4911.17,-5162.4599609375
967,967,34.6544,4835000,13.6636,5180.1,4409.27,-5902.29443359375
968,968,36.0417,4840000,16.9677,4569.2,4018.91,-8049.86669921875
969,969,34.2047,4845000,15.0192,3932.57,5045.05,-5440.17431640625
970,970,35.0966,4850000,17.5337,4785.18,3025.4,-7775.82421875
971,971,34.6103,4855000,14.9992,4887.19,4361.76,-5915.78369140625
972,972,34.1867,4860000,14.1742,5062.35,4699.38,-5625.62548828125
973,973,33.5973,4865000,14.146,4909.84,4531.49,-5298.96875
974,974,34.8758,4870000,13.3699,5161.85,4177.66,-6420.07958984375
975,975,34.633,4875000,13.8088,4923.83,4719.09,-6571.080078125
976,976,33.3374,4880000,17.5103,5096.63,4781.8,-5897.662109375
977,977,34.248,4885000,13.39,5150.36,4657.71,-6282.17529296875
978,978,34.0315,4890000,13.7977,1294.37,3423.89,-6786.3662109375
979,979,33.3187,4895000,13.9945,4947.21,4988.09,-5740.748046875
980,980,34.6737,4900000,13.5343,2360.58,3698.79,-8032.12353515625
981,981,34.2736,4905000,15.8738,5185.95,4824.18,-5862.0087890625
982,982,34.2694,4910000,14.6841,5085.81,4991.88,-5337.09619140625
983,983,34.0756,4915000,15.1485,5066.33,4604.29,-5499.486328125
984,984,35.0231,4920000,15.8281,5105.08,4772.38,-6132.7001953125
985,985,35.6492,4925000,15.9457,3815.48,4614.32,-6941.51513671875
986,986,34.6323,4930000,16.4589,5124.35,4689.6,-6344.6796875
987,987,35.3173,4935000,15.199,5001.23,4708.09,-6763.7548828125
988,988,34.462,4940000,16.3575,4764.43,4336.74,-6237.37841796875
989,989,34.5245,4945000,19.6449,4929.66,4077.79,-6351.490234375
990,990,34.3264,4950000,20.7985,3775.19,4064.03,-6473.23193359375
991,991,34.78,4955000,16.1008,5163.62,4751.53,-6215.37353515625
992,992,35.0012,4960000,19.3581,3888.78,3444.51,-6666.49755859375
993,993,34.6508,4965000,19.5656,5074.49,4909.92,-6552.5439453125
994,994,35.1036,4970000,23.8586,4647.68,4017.74,-7074.0703125
995,995,34.1568,4975000,16.0216,5246.21,5048.6,-5573.9990234375
996,996,33.9466,4980000,14.8828,5195.02,5006.31,-5542.7646484375
997,997,34.8063,4985000,22.8915,5153.4,4509.95,-6734.9853515625
998,998,35.2749,4990000,15.6952,5260.18,4826.83,-5827.53759765625
999,999,35.4264,4995000,15.5425,5248.62,4855.27,-5837.494140625
1000,1000,35.2088,5000000,29.9324,5091.38,3583.49,-6659.24072265625
1001,1001,34.2781,5005000,17.3822,5225.24,4627.96,-5822.0087890625
1002,1002,34.9223,5010000,29.7996,4755.72,4853.2,-6751.1005859375
1003,1003,53.3799,5015000,57.8596,336.79,313.38,-8808.552734375
1004,1004,52.1736,5020000,40.2198,247.91,219.42,-9439.109375
1005,1005,50.2703,5025000,46.296,493.34,470.17,-10623.4453125
1006,1006,44.2635,5030000,26.5151,830.14,688.51,-10481.384765625
1007,1007,42.6005,5035000,24.5954,2210.13,1640.43,-10192.3740234375
1008,1008,42.1909,5040000,17.6553,1775.88,1136.65,-11276.376953125
1009,1009,38.0662,5045000,18.0533,1539.43,1776.61,-9891.8662109375
1010,1010,34.7956,5050000,24.1288,3467.48,3044.69,-7181.970703125
1011,1011,35.0611,5055000,16.1939,4659.76,4438.79,-6553.19970703125
1012,1012,35.069,5060000,19.4866,1810.26,4263.48,-6463.0595703125
1013,1013,34.4426,5065000,15.6262,3680.85,4956.03,-5564.12744140625
1014,1014,34.9327,5070000,16.9241,5106.62,4813.13,-5912.58447265625
1015,1015,32.9678,5075000,16.4785,5192.49,4915.53,-5752.73974609375
1016,1016,34.1981,5080000,17.5658,5222.79,5090.03,-5521.10205078125
1017,1017,34.6185,5085000,16.7974,5179.19,5100.18,-5499.85791015625
1018,1018,34.4461,5090000,14.8748,3504.57,4128.05,-6462.68310546875
1019,1019,34.144,5095000,15.5349,1711.37,4353.88,-5986.1142578125
1020,1020,34.8085,5100000,13.7992,2883.81,5051.85,-7213.29443359375
1021,1021,34.4763,5105000,15.5002,2329.94,4786.44,-7003.44580078125
1022,1022,34.6995,5110000,16.877,5197.51,4941.6,-5594.458984375
1023,1023,33.9783,5115000,16.1323,5231.7,5096.83,-5522.796875
1024,1024,34.2546,5120000,16.4945,5300.95,5130.05,-5364.41015625
1025,1025,34.295,5125000,15.3357,5180.42,5018.09,-5579.82958984375
1026,1026,34.0422,5130000,16.1566,4726.25,4641.96,-5719.16943359375
1027,1027,34.861,5135000,16.8604,4657.18,3847.04,-6646.6796875
1028,1028,34.892,5140000,19.7017,253.62,2060.19,-6481.43017578125
1029,1029,34.4711,5145000,16.9073,4996.6,3701.99,-5884.93896484375
1030,1030,34.5512,5150000,17.2561,5115.52,4560.78,-6507.10302734375
1031,1031,34.0767,5155000,15.1285,5134.21,4622.35,-5510.07958984375
1032,1032,34.2668,5160000,15.7246,5143.56,4987.87,-5543.20703125
1033,1033,34.5754,5165000,16.0908,5158.18,4799.49,-5660.42724609375
1034,1034,34.612,5170000,15.7511,5116.68,4978.35,-5914.37353515625
1035,1035,36.1951,5175000,17.6396,5074.66,4921.23,-6853.927734375
1036,1036,34.668,5180000,15.9964,4947.32,4951.29,-5683.48681640625
1037,1037,34.9246,5185000,14.9824,5074.41,4535.9,-5690.69775390625
1038,1038,35.9175,5190000,18.3678,5049.77,4815.87,-6211.318359375
1039,1039,35.6222,5195000,17.6312,4854.74,4567.53,-6235.93310546875
1040,1040,36.1113,5200000,16.2906,4784.22,4132.61,-6147.69873046875
1041,1041,35.6878,5205000,15.7453,4929.88,4513.74,-6585.24365234375
1042,1042,37.2978,5210000,20.7677,2749.46,4135.78,-7405.36376953125
1043,1043,36.3757,5215000,21.5729,3054.69,2832.79,-6452.26904296875
1044,1044,38.2838,5220000,29.9722,2022.75,1656.52,-6959.33447265625
1045,1045,36.3744,5225000,21.259,1447.45,2121.43,-7610.4599609375
1046,1046,37.5919,5230000,22.7159,2385.84,3427.96,-7713.083984375
1047,1047,34.6279,5235000,15.1843,4946.53,4730.2,-6408.76220703125
1048,1048,34.5304,5240000,16.0227,5200.1,4829.65,-5814.4853515625
1049,1049,35.627,5245000,15.449,5191.93,5059.31,-5952.982421875
1050,1050,35.3766,5250000,16.5539,5153.09,4372.29,-6019.4736328125
1051,1051,35.3243,5255000,16.1604,5329.03,4926.7,-6018.33154296875
1052,1052,34.8291,5260000,16.6056,5277.61,4874.32,-6044.72509765625
1053,1053,35.1276,5265000,16.4409,5356.9,4473.79,-6698.51171875
1054,1054,34.8191,5270000,15.7438,5095.76,5031.03,-6001.68505859375
1055,1055,34.694,5275000,16.5417,5307.98,5127.4,-5751.07958984375
1056,1056,34.8533,5280000,16.3131,5278.48,5093.21,-6093.267578125
1057,1057,34.872,5285000,16.5381,5317.3,4922.38,-5870.6396484375
1058,1058,35.2244,5290000,16.9172,5325.51,5156.45,-6023.2392578125
1059,1059,35.1128,5295000,15.8844,1959.48,4669.03,-6067.66845703125
1060,1060,35.2226,5300000,16.5516,4801.24,4928.71,-6056.7041015625
1061,1061,35.2143,5305000,15.124,5285.71,5094.65,-6005.2158203125
1062,1062,34.8697,5310000,15.6246,5354.0,5168.2,-6483.5869140625
1063,1063,34.9992,5315000,16.0924,5451.94,4982.98,-6033.2177734375
1064,1064,34.6399,5320000,16.1867,2546.52,4367.76,-6319.95458984375
1065,1065,34.7846,5325000,15.5636,5496.2,5029.1,-5764.9423828125
1066,1066,35.1694,5330000,15.7369,5346.3,5155.38,-6053.28662109375
1067,1067,34.8418,5335000,15.5861,5484.13,5260.86,-5839.0966796875
1068,1068,35.0466,5340000,16.1799,5432.27,5188.69,-6664.32275390625
1069,1069,34.8045,5345000,16.3402,5405.17,4925.35,-6747.50244140625
1070,1070,34.3371,5350000,16.0485,5412.26,4964.3,-5950.93017578125
1071,1071,35.3358,5355000,16.6698,5379.96,5031.69,-6173.33740234375
1072,1072,35.1995,5360000,16.8306,5347.68,4902.55,-6162.85888671875
1073,1073,35.8268,5365000,16.4266,5370.29,5134.82,-6325.6689453125
1074,1074,35.0894,5370000,15.8775,5444.79,5155.69,-6196.26318359375
1075,1075,34.8692,5375000,16.4678,5427.62,5194.57,-6034.7431640625
1076,1076,35.2603,5380000,16.3785,5377.59,5101.13,-6221.1103515625
1077,1077,34.5788,5385000,15.8682,5399.64,5231.57,-6050.2666015625
1078,1078,34.5892,5390000,16.4392,5198.43,5106.98,-6385.79736328125
1079,1079,34.5344,5395000,16.7116,5321.96,5084.05,-6035.91455078125
1080,1080,34.619,5400000,16.5341,5192.47,5036.19,-5972.53173828125
1081,1081,34.3966,5405000,16.2379,5364.56,4936.42,-6483.0712890625
1082,1082,33.5702,5410000,15.6005,5213.59,5193.99,-5867.87744140625
1083,1083,34.8617,5415000,15.5628,5304.12,4831.54,-6035.24560546875
1084,1084,34.0796,5420000,15.9388,5316.02,5078.84,-6118.79443359375
1085,1085,35.1827,5425000,15.3092,5243.7,4782.18,-6248.810546875
1086,1086,34.641,5430000,15.6175,5246.63,4568.03,-5846.31298828125
1087,1087,36.7848,5435000,32.8658,2730.09,2212.04,-7346.57861328125
1088,1088,35.9282,5440000,29.6095,5139.66,3991.25,-6880.28125
1089,1089,37.2609,5445000,25.096,3515.45,2008.14,-7656.79150390625
1090,1090,39.4372,5450000,51.4389,1805.13,1738.77,-7419.69189453125
1091,1091,36.0714,5455000,17.3074,5163.22,4952.72,-6969.201171875
1092,1092,34.3673,5460000,16.4697,5164.53,4971.02,-6274.048828125
1093,1093,34.8164,5465000,16.7715,5169.43,5030.14,-5994.7626953125
1094,1094,35.1869,5470000,16.1172,5196.43,4883.74,-5933.6552734375
1095,1095,35.5227,5475000,17.3063,4557.45,4704.67,-7170.3486328125
1096,1096,36.1115,5480000,17.6351,4477.27,2841.4,-6520.9248046875
1097,1097,36.2157,5485000,16.9298,5031.26,4905.92,-6396.78369140625
1098,1098,36.3184,5490000,17.7549,5151.45,4985.61,-7368.60107421875
1099,1099,37.0186,5495000,18.1592,5110.79,4870.08,-7009.2578125
1100,1100,36.015,5500000,18.2691,5138.82,4745.34,-6788.60009765625
1101,1101,35.636,5505000,17.8596,5185.68,4624.27,-6527.53662109375
1102,1102,35.0318,5510000,17.0238,5140.51,4965.96,-6558.46044921875
1103,1103,35.2491,5515000,17.3772,5085.49,4949.71,-6667.95068359375
1104,1104,35.1162,5520000,16.7136,5206.91,5034.95,-6436.51318359375
1105,1105,35.1879,5525000,16.3627,5218.25,5061.36,-6380.39794921875
1106,1106,35.6353,5530000,17.1979,5170.29,5020.78,-6629.84716796875
1107,1107,35.3788,5535000,17.2649,5199.43,5050.97,-6581.724609375
1108,1108,35.1541,5540000,15.9682,5232.84,5063.29,-6413.6923828125
1109,1109,35.4512,5545000,17.0571,5217.82,5062.12,-6578.0390625
1110,1110,35.5203,5550000,16.9218,5180.82,4980.1,-7138.16259765625
1111,1111,35.0574,5555000,16.0996,5191.84,5015.38,-6465.37353515625
1112,1112,35.7954,5560000,15.9721,5180.83,5013.91,-6923.37841796875
1113,1113,35.2427,5565000,16.0252,5182.68,5017.86,-6519.87939453125
1114,1114,35.194,5570000,16.9439,5157.46,4777.16,-6910.64013671875
1115,1115,35.5238,5575000,16.0291,5156.79,4989.54,-7300.7080078125
1116,1116,35.3599,5580000,16.3147,5202.34,5069.81,-6759.6943359375
1117,1117,36.5086,5585000,18.4301,4904.4,5051.56,-7931.81494140625
1118,1118,34.7013,5590000,16.0852,5256.65,5133.99,-6773.5380859375
1119,1119,35.175,5595000,15.6645,5185.48,4862.19,-6864.91064453125
1120,1120,35.7243,5600000,16.2731,4346.05,5088.28,-7133.26806640625
1121,1121,35.088,5605000,15.4848,5247.09,4350.83,-6810.25341796875
1122,1122,52.2051,5610000,35.9569,127.84,98.28,-8797.017578125
1123,1123,42.4645,5615000,33.4112,240.46,912.05,-10870.5029296875
1124,1124,42.3197,5620000,32.4754,1679.71,398.73,-10953.8994140625
1125,1125,51.3408,5625000,36.0117,151.08,411.46,-11748.4580078125
1126,1126,34.2134,5630000,16.6335,5378.37,4768.82,-6450.2822265625
1127,1127,34.9523,5635000,16.4138,5169.27,5024.06,-6609.00830078125
1128,1128,34.7806,5640000,16.6969,5150.99,5030.74,-6750.30419921875
1129,1129,34.594,5645000,16.3179,5209.63,4575.58,-6816.27880859375
1130,1130,34.0912,5650000,15.9596,5141.65,4996.64,-6220.54345703125
1131,1131,34.5805,5655000,17.9283,5126.71,4981.82,-7241.3271484375
1132,1132,34.0909,5660000,16.6356,5140.8,4898.49,-6866.201171875
1133,1133,35.1281,5665000,17.1998,5107.73,4933.62,-7079.65234375
1134,1134,34.8771,5670000,16.8089,5206.11,5017.01,-6917.59521484375
1135,1135,35.0532,5675000,16.75,5153.58,4915.25,-6978.28857421875
1136,1136,34.8157,5680000,15.9798,5238.78,5082.75,-6515.25927734375
1137,1137,34.7336,5685000,15.8489,5262.15,4840.68,-6610.59130859375
