Running Forward KL,Real Sto Return,Running Update Time,Reward Loss,Running Reverse KL,Running Env Steps,Real Det Return,Itration
45.3402,4964.25,768,-11178.8623046875,26.1126,3840000,5180.89,768
44.8717,5158.53,769,-11343.326171875,25.6405,3845000,5234.23,769
45.2275,5110.88,770,-11214.2177734375,25.9723,3850000,5225.48,770
44.7,5124.64,771,-10992.4853515625,25.722,3855000,5250.01,771
45.1738,5120.25,772,-11105.435546875,25.9775,3860000,5253.09,772
44.6915,5231.66,773,-11096.44140625,25.5271,3865000,5313.97,773
44.5925,5229.79,774,-11005.8759765625,25.4831,3870000,5332.79,774
45.1238,5196.73,775,-11050.1064453125,25.4832,3875000,5281.03,775
44.529,5184.84,776,-11123.9736328125,24.8062,3880000,5285.18,776
44.9808,5159.06,777,-11150.5126953125,25.7894,3885000,5267.94,777
44.8752,5215.52,778,-11165.58203125,25.606,3890000,5335.46,778
44.5489,5075.65,779,-11058.6416015625,25.0706,3895000,5276.55,779
44.9544,5217.79,780,-11289.865234375,25.66,3900000,5320.0,780
44.7663,5213.17,781,-11145.9716796875,25.0011,3905000,5329.76,781
44.6898,5121.13,782,-11149.7392578125,25.1153,3910000,5344.13,782
44.6475,5197.64,783,-11078.84765625,24.5656,3915000,5327.07,783
44.843,5181.24,784,-11166.9462890625,25.063,3920000,5322.77,784
44.6292,5133.77,785,-11069.552734375,24.7552,3925000,5351.46,785
44.7003,4933.33,786,-11133.177734375,25.4569,3930000,5144.1,786
45.1458,5024.83,787,-11117.103515625,25.6372,3935000,5236.37,787
44.4173,5186.61,788,-11065.025390625,25.3356,3940000,5342.62,788
44.572,5056.66,789,-11044.8388671875,24.7031,3945000,5319.28,789
44.6763,5088.35,790,-11257.56640625,25.3887,3950000,5272.93,790
44.2959,4944.75,791,-11065.001953125,25.0154,3955000,4887.14,791
44.5324,5101.47,792,-11154.474609375,24.7869,3960000,5246.03,792
44.6218,5176.69,793,-11078.849609375,24.4772,3965000,5306.84,793
44.0701,5173.99,794,-11174.724609375,24.7846,3970000,5303.56,794
44.5886,4774.35,795,-11079.2607421875,24.7644,3975000,5085.02,795
44.9954,5077.7,796,-11266.111328125,25.293,3980000,5238.22,796
44.665,5072.72,797,-11108.58984375,25.6983,3985000,5199.72,797
44.5847,5076.03,798,-11260.052734375,25.2173,3990000,5281.8,798
44.9425,4990.7,799,-11265.8671875,25.3261,3995000,5200.06,799
44.6364,5066.46,800,-11233.5263671875,24.9568,4000000,5186.77,800
44.5004,5113.23,801,-11363.9091796875,24.9534,4005000,5253.67,801
44.6093,4983.82,802,-11110.4013671875,25.1053,4010000,5170.07,802
44.1791,5115.3,803,-11349.4228515625,24.8334,4015000,5276.18,803
44.4825,4785.15,804,-11273.6708984375,24.9033,4020000,5118.29,804
44.1603,5078.43,805,-11323.2021484375,24.8399,4025000,5246.66,805
44.9103,4935.36,806,-11134.2451171875,26.0885,4030000,4900.9,806
44.5496,5044.5,807,-11126.2705078125,25.4831,4035000,5224.87,807
44.4743,5069.92,808,-11234.4814453125,25.1275,4040000,5283.54,808
44.6501,4938.97,809,-11265.9970703125,25.1505,4045000,5085.85,809
44.6734,4961.68,810,-11259.3837890625,25.0027,4050000,4899.7,810
44.0579,4921.79,811,-11243.4248046875,24.6536,4055000,5018.76,811
45.3017,4697.86,812,-9406.6220703125,24.9438,4060000,5236.08,812
44.8846,3728.2,813,-11394.4736328125,25.5363,4065000,4781.97,813
45.9281,864.83,814,-8533.1904296875,27.8542,4070000,946.88,814
50.8991,228.22,815,-8144.47900390625,31.9821,4075000,266.59,815
47.6115,152.17,816,-8144.611328125,34.9588,4080000,92.06,816
43.854,4114.3,817,-10827.7216796875,25.1465,4085000,5538.61,817
44.6144,2841.3,818,-10725.5859375,23.9433,4090000,4234.27,818
44.8226,4320.93,819,-12248.1328125,24.9991,4095000,4715.69,819
43.669,4701.13,820,-12008.9697265625,24.351,4100000,4733.17,820
44.1217,4693.0,821,-11727.19140625,25.9097,4105000,4926.65,821
44.5075,4899.17,822,-11698.7412109375,25.3279,4110000,5029.2,822
44.3766,4888.78,823,-11518.20703125,25.1907,4115000,5115.43,823
44.5965,5012.3,824,-11178.849609375,25.7711,4120000,5201.03,824
44.7129,5128.02,825,-11396.6689453125,25.7079,4125000,5207.27,825
44.8197,5175.92,826,-11422.8671875,25.4968,4130000,5277.56,826
44.4943,4937.3,827,-11043.365234375,25.2336,4135000,5250.93,827
44.3647,5156.12,828,-11437.2646484375,25.4091,4140000,5269.87,828
44.4916,5097.95,829,-11378.376953125,25.2722,4145000,5270.12,829
44.7975,5169.81,830,-11041.396484375,26.2583,4150000,5280.38,830
45.0424,5140.51,831,-11157.068359375,26.4169,4155000,5246.58,831
44.529,5191.69,832,-11291.8759765625,25.8367,4160000,5279.79,832
44.3822,5169.37,833,-10880.9736328125,25.1762,4165000,5221.87,833
44.2403,5225.65,834,-11151.9521484375,24.9363,4170000,5317.58,834
44.5873,5205.82,835,-10948.8486328125,25.468,4175000,5283.09,835
44.724,5256.18,836,-11249.85546875,25.4535,4180000,5326.02,836
44.7374,4987.45,837,-11191.4560546875,25.0604,4185000,5275.69,837
44.3805,5232.27,838,-11190.97265625,25.0002,4190000,5290.04,838
44.5635,5032.75,839,-11404.8115234375,25.3346,4195000,5287.38,839
44.3857,5229.58,840,-11159.193359375,25.3379,4200000,5292.54,840
44.3719,5149.93,841,-11396.38671875,25.0437,4205000,5208.34,841
44.8346,5152.3,842,-11372.009765625,24.9298,4210000,5242.23,842
44.3731,5183.05,843,-11423.015625,25.5584,4215000,5263.27,843
44.6236,4931.65,844,-11558.392578125,25.1261,4220000,5227.78,844
44.544,5018.78,845,-11506.3671875,25.0647,4225000,5248.97,845
44.5887,5215.65,846,-11391.287109375,25.9655,4230000,5297.97,846
44.6627,5121.91,847,-11514.4150390625,25.1957,4235000,5274.44,847
44.7921,5070.68,848,-11507.4716796875,25.3222,4240000,5305.61,848
44.8513,5225.41,849,-11393.4951171875,25.4376,4245000,5285.92,849
44.8829,5138.25,850,-11399.314453125,25.2411,4250000,5215.47,850
45.003,3744.33,851,-11387.685546875,25.0358,4255000,5262.23,851
45.073,3924.52,852,-11462.484375,25.4584,4260000,5316.75,852
44.6077,4663.5,853,-11485.28125,25.1398,4265000,5263.61,853
44.7629,4552.23,854,-11713.22265625,25.0968,4270000,5210.36,854
44.6047,4763.19,855,-11566.634765625,25.3955,4275000,5349.01,855
44.8195,4991.71,856,-11512.5068359375,25.7136,4280000,5372.36,856
44.5157,5061.72,857,-11537.36328125,24.8675,4285000,5263.85,857
44.4689,5168.07,858,-11376.9521484375,24.3542,4290000,5287.38,858
44.086,4909.36,859,-11589.0390625,24.7514,4295000,5314.79,859
44.4461,5023.44,860,-11616.5322265625,24.8736,4300000,5253.4,860
44.0554,4805.47,861,-11644.458984375,24.3784,4305000,5295.87,861
44.4059,4481.34,862,-11532.9931640625,24.9389,4310000,5299.05,862
44.4897,5082.83,863,-11530.982421875,24.9408,4315000,5311.88,863
44.5172,4985.24,864,-11556.58203125,25.3161,4320000,5249.35,864
44.5108,4719.09,865,-11747.8505859375,24.5399,4325000,5308.79,865
44.8937,5100.52,866,-11625.625,24.9546,4330000,5261.91,866
44.2816,4438.5,867,-11516.376953125,24.9082,4335000,5322.22,867
44.7868,5062.77,868,-11629.3642578125,25.1996,4340000,5307.1,868
44.5479,5242.13,869,-11566.4853515625,24.8002,4345000,5308.01,869
44.1618,4772.32,870,-11694.26953125,24.1338,4350000,5273.76,870
44.5126,4690.1,871,-11588.5654296875,25.1131,4355000,5250.49,871
44.2601,4724.43,872,-11488.7392578125,25.0317,4360000,5293.95,872
44.2165,5190.36,873,-11810.6025390625,24.3271,4365000,5258.18,873
44.3282,4860.62,874,-11834.4326171875,24.1791,4370000,5246.28,874
44.0479,4878.41,875,-11671.6005859375,24.5749,4375000,5228.41,875
43.7987,4970.2,876,-12082.4677734375,24.1659,4380000,5218.75,876
44.2043,4967.36,877,-11811.130859375,24.4737,4385000,5237.85,877
44.0719,4570.53,878,-11795.66796875,24.1539,4390000,5234.7,878
44.1756,5142.46,879,-11875.5078125,24.653,4395000,5261.06,879
44.1998,5121.05,880,-11775.6689453125,25.2105,4400000,5333.7,880
44.338,5104.18,881,-11740.2880859375,24.4995,4405000,5267.05,881
44.1729,5092.88,882,-11655.33984375,24.8997,4410000,5333.74,882
43.9751,4828.55,883,-11833.890625,24.4396,4415000,5260.64,883
44.3576,5023.97,884,-11699.486328125,25.6247,4420000,5275.0,884
44.2341,5206.33,885,-11864.82421875,24.3605,4425000,5324.79,885
44.0097,5156.35,886,-11955.4814453125,24.4117,4430000,5241.86,886
44.0006,5147.54,887,-11973.50390625,24.9468,4435000,5228.78,887
44.2929,5174.71,888,-12059.77734375,24.6935,4440000,5275.29,888
44.2217,5131.79,889,-12072.08984375,25.0121,4445000,5230.82,889
44.3104,4877.26,890,-11989.5361328125,25.3057,4450000,5276.61,890
43.8112,5019.31,891,-12125.201171875,24.6566,4455000,5252.46,891
44.0278,5082.99,892,-12052.3037109375,24.4165,4460000,5257.46,892
44.4463,5151.07,893,-11983.4267578125,24.5916,4465000,5256.88,893
44.5373,4874.69,894,-11953.62890625,25.6155,4470000,5247.69,894
44.0935,4246.29,895,-11888.7080078125,24.8327,4475000,5330.71,895
43.8633,4811.66,896,-11623.958984375,24.1922,4480000,5249.56,896
44.1946,5080.48,897,-11837.6103515625,24.9155,4485000,5269.68,897
44.8044,5131.28,898,-11869.7255859375,25.0389,4490000,5162.78,898
44.3145,4957.09,899,-11996.4677734375,25.0352,4495000,5180.82,899
44.0375,5088.11,900,-11993.8076171875,24.3708,4500000,5244.31,900
44.658,3979.33,901,-11915.0009765625,25.1022,4505000,5338.92,901
44.3638,5175.05,902,-11960.4150390625,24.6295,4510000,5230.33,902
43.9556,4212.59,903,-11641.0966796875,24.1156,4515000,5125.86,903
44.0712,5160.11,904,-12074.8994140625,25.1009,4520000,5233.16,904
44.3087,4922.93,905,-11764.0888671875,24.5896,4525000,5289.2,905
44.2994,5262.21,906,-11903.275390625,24.9839,4530000,5363.1,906
44.2689,5113.49,907,-12026.3251953125,25.2737,4535000,5329.03,907
44.1468,2857.94,908,-11798.3232421875,25.5448,4540000,4573.28,908
44.5213,3661.97,909,-11969.5224609375,26.0023,4545000,5465.51,909
44.5595,4872.72,910,-11912.9404296875,25.9357,4550000,5435.14,910
44.8964,5228.61,911,-11898.4150390625,26.4628,4555000,5438.86,911
44.3034,4645.66,912,-11816.369140625,24.6775,4560000,5344.41,912
44.4923,4600.76,913,-11791.8876953125,25.3245,4565000,4214.78,913
44.5636,4877.98,914,-11870.3720703125,25.7643,4570000,5440.39,914
44.4066,5117.2,915,-11845.955078125,26.1,4575000,4693.14,915
44.6423,3606.54,916,-11815.603515625,24.9715,4580000,3790.38,916
44.4693,3881.32,917,-11410.8828125,26.7892,4585000,4737.06,917
45.2593,4159.77,918,-12573.44140625,26.9469,4590000,4793.15,918
44.765,5098.89,919,-12503.4130859375,26.5446,4595000,5114.39,919
46.3831,1205.26,920,-9248.423828125,39.974,4600000,1750.82,920
46.1867,1728.21,921,-10978.8076171875,31.7408,4605000,2065.89,921
46.7694,1354.66,922,-9472.3974609375,38.8603,4610000,1036.55,922
44.2013,4112.88,923,-11866.08984375,26.9926,4615000,3854.82,923
47.299,6.32,924,-10947.3369140625,35.0146,4620000,0.31,924
44.7118,3164.88,925,-10885.8984375,28.0604,4625000,3087.57,925
47.172,1358.39,926,-9582.2919921875,36.8669,4630000,1698.79,926
44.8034,3374.32,927,-10724.13671875,39.1896,4635000,4350.54,927
44.5224,3314.41,928,-11336.4697265625,31.8939,4640000,524.57,928
46.1476,1477.77,929,-9487.859375,34.3486,4645000,581.5,929
44.4657,4630.73,930,-10817.23828125,29.5989,4650000,1691.2,930
44.2363,5068.45,931,-11572.4814453125,27.6167,4655000,5183.51,931
44.7073,4698.75,932,-11748.6318359375,28.247,4660000,5205.87,932
44.9852,4626.43,933,-11858.005859375,28.8364,4665000,5006.68,933
44.1717,5136.73,934,-11577.96875,27.4083,4670000,5264.91,934
44.4344,4754.78,935,-11650.048828125,27.902,4675000,5282.17,935
45.059,5162.87,936,-11946.666015625,28.6794,4680000,5262.38,936
44.6741,4870.61,937,-11678.755859375,27.5646,4685000,5205.56,937
45.0454,4940.22,938,-11907.7587890625,27.6232,4690000,5069.33,938
44.7895,5146.05,939,-11943.908203125,27.2958,4695000,5221.75,939
44.5469,5007.89,940,-12084.1923828125,27.0488,4700000,5131.69,940
44.5557,4955.01,941,-12104.568359375,27.4498,4705000,5221.96,941
44.4732,5066.7,942,-12233.0185546875,26.5716,4710000,5120.39,942
44.8263,3577.6,943,-12198.2138671875,26.3691,4715000,3746.68,943
45.0697,5044.59,944,-12122.705078125,26.4591,4720000,5179.73,944
44.9696,5109.58,945,-12087.79296875,25.8639,4725000,5189.8,945
44.5886,5016.81,946,-12009.54296875,26.6158,4730000,5152.19,946
44.6546,4959.48,947,-12016.6416015625,26.7115,4735000,5145.01,947
44.5006,5111.61,948,-12088.83203125,26.7635,4740000,5196.86,948
44.4653,4658.35,949,-11881.173828125,25.7874,4745000,5186.15,949
44.2916,5148.73,950,-11963.8076171875,26.4415,4750000,5294.49,950
45.2793,5112.29,951,-11985.021484375,27.8318,4755000,5224.78,951
44.0968,5067.32,952,-12244.166015625,27.0036,4760000,5209.54,952
44.8649,4954.53,953,-12176.3076171875,26.8842,4765000,5075.04,953
44.6559,4963.62,954,-12263.3671875,27.065,4770000,5063.36,954
44.802,4965.93,955,-12233.625,26.6113,4775000,5121.44,955
44.8485,5085.82,956,-12185.4990234375,26.9932,4780000,5245.56,956
44.7539,5087.64,957,-12261.810546875,26.2925,4785000,5218.91,957
44.352,4849.78,958,-12330.748046875,25.9643,4790000,5200.81,958
44.6905,5192.49,959,-12262.8994140625,26.7246,4795000,5310.23,959
44.6362,5066.42,960,-12269.734375,26.2228,4800000,5168.04,960
44.4035,5125.88,961,-12317.771484375,26.6681,4805000,5247.69,961
44.1943,5149.72,962,-12502.248046875,26.365,4810000,5262.58,962
44.3576,5178.39,963,-12146.091796875,26.5678,4815000,5267.82,963
44.1471,5148.66,964,-12499.671875,26.1073,4820000,5197.13,964
44.1622,5186.63,965,-12434.888671875,26.8471,4825000,5262.73,965
44.8898,5244.64,966,-12202.8447265625,26.4119,4830000,5377.43,966
44.913,5245.86,967,-12567.123046875,26.5404,4835000,5374.07,967
44.7329,5165.46,968,-12593.419921875,25.8088,4840000,5282.46,968
44.0843,4913.99,969,-12463.216796875,25.9152,4845000,5288.36,969
44.8595,5200.44,970,-12440.3056640625,26.9161,4850000,5337.47,970
44.4606,3461.36,971,-12607.484375,31.5366,4855000,3345.96,971
44.2124,4031.0,972,-12458.3623046875,26.7626,4860000,4672.49,972
44.7858,4738.26,973,-12576.3779296875,26.7852,4865000,5212.21,973
44.6501,5159.92,974,-12624.2236328125,27.1168,4870000,5317.5,974
44.9081,5128.1,975,-12387.267578125,26.9155,4875000,5240.65,975
44.7529,5150.97,976,-12552.2099609375,27.4503,4880000,5314.05,976
44.7889,5132.51,977,-12348.4677734375,26.6093,4885000,5246.87,977
44.5704,5148.37,978,-12653.7685546875,26.2308,4890000,5290.47,978
44.5021,5002.25,979,-12491.6357421875,26.5157,4895000,5236.1,979
44.2688,5225.83,980,-12346.99609375,26.6025,4900000,5289.05,980
44.43,5210.88,981,-12317.724609375,26.4644,4905000,5318.85,981
44.7176,5192.82,982,-12358.3271484375,26.4504,4910000,5285.32,982
44.6116,5019.52,983,-12630.30859375,26.3973,4915000,5163.04,983
44.2333,5132.13,984,-12891.4130859375,25.561,4920000,5284.51,984
44.5769,5099.62,985,-12459.6376953125,26.1179,4925000,5219.03,985
44.5275,5023.75,986,-12393.830078125,25.73,4930000,5307.74,986
44.0991,4622.58,987,-12773.4755859375,25.555,4935000,5244.71,987
44.4552,4946.81,988,-12492.44921875,26.4813,4940000,5197.65,988
44.4045,5159.24,989,-12260.7578125,26.0614,4945000,5241.31,989
44.0199,4647.44,990,-12564.8447265625,25.4771,4950000,5280.89,990
43.664,4808.64,991,-12771.166015625,25.068,4955000,5243.18,991
44.0878,4551.21,992,-12366.1240234375,25.827,4960000,5260.95,992
43.8325,4815.2,993,-12604.2841796875,26.023,4965000,3098.12,993
44.4251,4576.74,994,-12583.9140625,25.5723,4970000,5276.27,994
44.0768,4635.36,995,-12288.3154296875,25.3977,4975000,5202.37,995
44.6509,5066.31,996,-12410.8994140625,25.8454,4980000,5260.74,996
44.6717,5112.3,997,-12308.939453125,26.2245,4985000,5229.4,997
44.9445,5006.65,998,-12348.6787109375,26.2749,4990000,5237.64,998
44.4736,5138.5,999,-12332.7705078125,26.0087,4995000,5246.46,999
44.3745,5142.74,1000,-12562.9462890625,25.713,5000000,5278.69,1000
44.8352,5040.51,1001,-12469.8681640625,25.8384,5005000,5149.96,1001
44.53,4919.01,1002,-12696.123046875,25.6299,5010000,5149.99,1002
44.4263,4123.96,1003,-12602.4716796875,25.4053,5015000,5189.22,1003
45.0109,4707.24,1004,-12603.7041015625,25.58,5020000,5129.0,1004
44.6909,5090.05,1005,-12435.2099609375,26.0464,5025000,5192.21,1005
44.5989,4963.57,1006,-12574.05859375,25.1479,5030000,5114.97,1006
44.0167,4972.71,1007,-12682.1025390625,25.8927,5035000,5212.03,1007
44.3663,4989.79,1008,-12554.0185546875,25.42,5040000,5250.24,1008
44.7743,5038.51,1009,-12671.048828125,26.1338,5045000,5232.82,1009
44.1249,5092.19,1010,-12727.220703125,26.1059,5050000,5231.37,1010
45.1913,5064.43,1011,-12669.8935546875,26.518,5055000,5170.32,1011
44.7735,5038.82,1012,-12916.1357421875,26.3711,5060000,5178.31,1012
44.8762,5061.95,1013,-12533.2578125,26.4919,5065000,5178.76,1013
44.844,4490.79,1014,-12807.2861328125,26.017,5070000,5205.95,1014
44.8714,4405.25,1015,-12479.232421875,25.585,5075000,2082.73,1015
44.7967,5158.78,1016,-12754.896484375,26.155,5080000,5280.67,1016
44.5364,4853.71,1017,-12582.45703125,26.1617,5085000,5321.57,1017
45.2837,4820.95,1018,-13011.23046875,26.7877,5090000,5317.4,1018
44.6079,4932.64,1019,-12432.3447265625,26.0618,5095000,2597.57,1019
45.4589,5111.56,1020,-12633.126953125,26.2288,5100000,5292.28,1020
44.7032,5136.73,1021,-12603.6552734375,26.5255,5105000,5325.12,1021
45.1055,5101.81,1022,-12674.1171875,26.3932,5110000,5175.76,1022
44.435,4679.52,1023,-12583.0078125,26.1965,5115000,5142.27,1023
44.9831,5235.46,1024,-12805.8046875,26.5185,5120000,5380.49,1024
45.1204,5181.72,1025,-12799.8583984375,26.4834,5125000,5313.41,1025
44.725,5282.07,1026,-12771.236328125,25.8393,5130000,5380.75,1026
44.6612,5216.54,1027,-12851.4443359375,26.1461,5135000,5363.68,1027
44.9464,5238.79,1028,-12889.6044921875,26.2312,5140000,5408.44,1028
45.3348,5280.02,1029,-12929.353515625,26.0776,5145000,5408.79,1029
44.6137,5224.55,1030,-12302.052734375,27.8066,5150000,5421.41,1030
45.3811,5057.8,1031,-12885.1416015625,26.3474,5155000,5425.36,1031
44.9073,5246.82,1032,-12630.9375,26.327,5160000,5430.35,1032
45.3579,4883.62,1033,-12449.048828125,25.9162,5165000,5456.69,1033
44.826,4849.27,1034,-12831.10546875,26.199,5170000,4863.26,1034
44.9773,4841.59,1035,-12596.3935546875,25.8422,5175000,5329.01,1035
45.1616,5261.85,1036,-12427.68359375,25.8863,5180000,5445.14,1036
44.8465,4873.03,1037,-12737.462890625,25.8319,5185000,5261.75,1037
45.4887,4040.55,1038,-12852.02734375,26.0372,5190000,5312.43,1038
47.1639,767.3,1039,-9242.94921875,52.0293,5195000,635.21,1039
44.0138,4892.49,1040,-12260.15625,23.6816,5200000,5007.62,1040
45.1241,4625.64,1041,-12692.3486328125,28.7709,5205000,4865.74,1041
43.6763,4770.7,1042,-12167.3759765625,25.2938,5210000,5225.1,1042
44.7441,5196.81,1043,-12190.8193359375,26.7477,5215000,5343.87,1043
45.0788,5101.18,1044,-12810.205078125,27.0711,5220000,5203.59,1044
45.5198,5187.97,1045,-12871.5419921875,27.2473,5225000,5194.9,1045
44.8031,5236.09,1046,-12372.6298828125,27.4342,5230000,5360.3,1046
44.4943,5001.05,1047,-11846.900390625,27.1825,5235000,5341.78,1047
44.8558,5179.93,1048,-12783.5009765625,27.5116,5240000,5277.82,1048
44.9639,5222.99,1049,-12383.3046875,26.6374,5245000,5286.53,1049
44.5802,5168.12,1050,-12375.4609375,26.6817,5250000,5254.07,1050
45.1622,5292.83,1051,-12448.9140625,26.4309,5255000,5338.99,1051
45.2572,5264.51,1052,-12531.7919921875,26.9546,5260000,5329.31,1052
44.7971,5228.16,1053,-12588.509765625,26.3729,5265000,5352.75,1053
45.1351,5217.23,1054,-12523.2138671875,26.5578,5270000,5324.32,1054
45.5844,5251.12,1055,-12537.7158203125,26.7255,5275000,5352.03,1055
44.8874,5181.14,1056,-12760.41015625,26.3873,5280000,5301.15,1056
45.5466,5225.86,1057,-12630.4814453125,26.8991,5285000,5317.4,1057
44.8271,5205.83,1058,-12602.4755859375,26.1667,5290000,5321.06,1058
44.5358,4903.59,1059,-12462.515625,25.6809,5295000,5264.81,1059
45.0113,5269.17,1060,-12554.826171875,26.3947,5300000,5380.03,1060
44.5701,4990.78,1061,-12411.9208984375,26.1833,5305000,5289.46,1061
45.2969,5196.73,1062,-12542.1083984375,27.0501,5310000,5362.95,1062
45.1367,5182.83,1063,-12555.970703125,26.4939,5315000,5307.01,1063
45.1348,4658.38,1064,-12450.3955078125,26.5129,5320000,5401.21,1064
44.9304,5104.48,1065,-12689.302734375,27.0364,5325000,5421.38,1065
45.0123,4957.91,1066,-12451.66015625,26.8171,5330000,5394.35,1066
45.4952,5161.43,1067,-12440.71875,26.7987,5335000,5452.68,1067
44.6443,5176.49,1068,-12026.7890625,25.0581,5340000,5492.93,1068
44.8371,4374.06,1069,-12614.6943359375,26.9878,5345000,5468.02,1069
45.0601,5263.41,1070,-12516.6923828125,26.9926,5350000,5445.47,1070
44.7029,4497.0,1071,-12722.1318359375,27.1377,5355000,5280.59,1071
45.2019,4718.08,1072,-12703.4658203125,27.5001,5360000,5417.9,1072
45.0391,4100.19,1073,-12557.333984375,27.2919,5365000,5248.3,1073
44.6229,4702.31,1074,-12447.6796875,26.4363,5370000,5355.44,1074
45.1104,5163.25,1075,-12566.5029296875,27.1178,5375000,5442.24,1075
44.8086,4792.65,1076,-12549.8203125,26.9111,5380000,5452.74,1076
45.0707,5220.44,1077,-12692.55078125,26.5351,5385000,5435.71,1077
44.8633,4193.71,1078,-12790.4208984375,27.0177,5390000,5449.3,1078
45.2822,5259.89,1079,-12667.8671875,27.3482,5395000,5419.57,1079
45.2705,4624.1,1080,-12738.373046875,27.5322,5400000,5486.06,1080
44.5189,5022.45,1081,-12729.2978515625,27.4393,5405000,5388.92,1081
44.4282,4474.74,1082,-12799.62109375,26.7476,5410000,5297.53,1082
44.6354,3713.13,1083,-12904.712890625,26.9922,5415000,5430.42,1083
44.7712,5254.07,1084,-12635.8623046875,26.885,5420000,5414.39,1084
45.0699,5155.23,1085,-12744.2119140625,27.6039,5425000,5397.63,1085
45.2607,4765.7,1086,-12676.193359375,27.9991,5430000,5445.37,1086
44.931,4730.78,1087,-12499.8974609375,27.004,5435000,5387.82,1087
45.0979,5268.93,1088,-12744.484375,28.2444,5440000,5445.85,1088
44.5809,4493.85,1089,-12690.685546875,27.0128,5445000,5448.73,1089
45.49,4590.45,1090,-12586.09765625,27.4886,5450000,5399.83,1090
45.1384,3648.58,1091,-12718.7705078125,27.6823,5455000,5495.26,1091
45.2961,4610.76,1092,-12684.884765625,28.0056,5460000,5417.75,1092
44.6412,5158.4,1093,-12564.6875,27.2873,5465000,5328.59,1093
45.2238,4744.66,1094,-12558.4951171875,27.9403,5470000,5443.8,1094
44.6497,5006.15,1095,-12636.5302734375,27.3246,5475000,5384.5,1095
45.3059,5183.84,1096,-12745.4140625,28.5833,5480000,5335.97,1096
44.8064,5201.13,1097,-12792.98046875,27.4278,5485000,5353.22,1097
44.4959,5212.8,1098,-12753.7392578125,27.4473,5490000,5389.03,1098
44.7073,5205.38,1099,-12669.2177734375,28.0812,5495000,5350.98,1099
44.8938,5060.45,1100,-12848.376953125,27.2108,5500000,5296.0,1100
44.6373,4794.3,1101,-12911.859375,27.3662,5505000,5330.6,1101
44.6635,4809.31,1102,-12907.4443359375,27.0959,5510000,5299.48,1102
44.8981,4118.61,1103,-12910.5361328125,27.6025,5515000,5335.1,1103
44.5742,4405.49,1104,-12853.34375,28.0049,5520000,5332.36,1104
45.0431,5148.54,1105,-12831.9853515625,27.2625,5525000,5281.74,1105
44.5507,4428.65,1106,-13032.55078125,27.1601,5530000,5360.67,1106
44.7045,5224.52,1107,-12767.81640625,27.6764,5535000,5340.64,1107
45.4701,4875.84,1108,-12802.154296875,27.6558,5540000,5416.01,1108
44.9283,5207.08,1109,-12888.3271484375,27.5465,5545000,5300.03,1109
44.8157,4766.45,1110,-12584.8046875,27.4746,5550000,5406.89,1110
45.526,5204.15,1111,-12558.671875,27.8218,5555000,5377.95,1111
45.159,5134.66,1112,-12845.7392578125,28.1955,5560000,5396.44,1112
45.0047,5243.4,1113,-12791.916015625,27.9843,5565000,5354.83,1113
44.7873,5209.63,1114,-12789.734375,27.3263,5570000,5341.27,1114
44.7921,4508.54,1115,-12979.576171875,27.8878,5575000,5338.17,1115
44.7518,4581.03,1116,-12940.8154296875,27.0667,5580000,5203.43,1116
44.7979,5100.1,1117,-12962.6748046875,27.7193,5585000,5379.07,1117
45.3186,5039.85,1118,-12922.6953125,28.0636,5590000,5326.49,1118
44.3775,4309.17,1119,-12665.439453125,26.4175,5595000,5316.76,1119
45.1913,4303.23,1120,-13057.4248046875,27.3004,5600000,5335.22,1120
45.4892,4308.32,1121,-13077.5810546875,26.9756,5605000,5465.8,1121
44.9944,4821.11,1122,-12831.0517578125,27.7023,5610000,5399.68,1122
44.7358,4253.03,1123,-13086.818359375,26.6089,5615000,5313.26,1123
44.819,4372.47,1124,-12880.3671875,26.6659,5620000,5316.48,1124
44.8979,4571.67,1125,-13113.9453125,27.2984,5625000,5354.79,1125
45.2347,4449.54,1126,-13035.896484375,27.0692,5630000,5319.4,1126
45.127,4535.29,1127,-12979.8486328125,27.1401,5635000,5106.98,1127
44.8573,4602.67,1128,-13138.5234375,26.5675,5640000,5336.75,1128
45.7176,4786.99,1129,-13280.701171875,26.6734,5645000,5320.1,1129
45.0573,4500.96,1130,-13157.0283203125,26.1626,5650000,4812.53,1130
45.1089,4377.85,1131,-13174.974609375,26.5151,5655000,5259.83,1131
45.2927,4276.51,1132,-13115.482421875,26.8504,5660000,5196.58,1132
44.5281,3935.61,1133,-13163.7607421875,25.9808,5665000,5037.65,1133
44.5164,4829.55,1134,-13104.376953125,25.792,5670000,5250.2,1134
45.257,4968.31,1135,-13082.98046875,26.0079,5675000,5326.57,1135
45.6936,2764.74,1136,-13777.4150390625,40.5689,5680000,3050.71,1136
44.9942,4653.16,1137,-13212.1826171875,25.732,5685000,5078.78,1137
44.9514,4069.77,1138,-13195.40234375,26.5928,5690000,4641.36,1138
44.6506,5140.66,1139,-13287.4658203125,26.472,5695000,5315.43,1139
44.7858,4855.71,1140,-13201.595703125,26.578,5700000,5143.0,1140
45.0253,4732.67,1141,-13229.36328125,26.9024,5705000,5245.72,1141
45.0276,4438.57,1142,-13602.416015625,26.5742,5710000,5190.41,1142
44.93,5138.18,1143,-13162.6220703125,26.1775,5715000,5276.03,1143
45.3066,4866.48,1144,-13124.125,26.586,5720000,5322.71,1144
