Real Det Return,Running Forward KL,Running Env Steps,Real Sto Return,Reward Loss,Itration,Running Reverse KL,Running Update Time
5665.62,40.2354,5710000,5580.81,-12118.4765625,1142,25.6526,1142
5695.07,40.4357,5715000,5603.58,-12214.7958984375,1143,25.9673,1143
5677.3,40.1221,5720000,5600.81,-12202.6787109375,1144,26.1593,1144
5647.83,39.4752,5725000,5546.46,-11966.966796875,1145,24.9868,1145
5739.66,39.0484,5730000,5614.84,-11731.6298828125,1146,24.8053,1146
5707.48,39.0603,5735000,5592.15,-11640.890625,1147,25.0215,1147
5671.78,38.4174,5740000,5589.47,-11555.48828125,1148,24.4153,1148
5710.27,39.1578,5745000,5601.0,-11455.7900390625,1149,24.0976,1149
5697.75,39.5046,5750000,5594.14,-11837.9365234375,1150,25.2526,1150
5726.6,38.4233,5755000,5579.01,-11550.96484375,1151,24.3542,1151
5697.86,39.4518,5760000,5570.09,-11902.1259765625,1152,24.9238,1152
5687.76,39.2357,5765000,5549.92,-12006.6416015625,1153,24.4364,1153
5692.29,39.2192,5770000,5413.03,-11875.8583984375,1154,24.8558,1154
5640.36,39.6304,5775000,5510.34,-12187.1171875,1155,25.0188,1155
5676.38,39.5737,5780000,5590.73,-11922.01953125,1156,24.428,1156
5652.42,39.5098,5785000,5563.9,-11769.138671875,1157,24.1174,1157
5672.37,39.6407,5790000,5574.14,-11918.8974609375,1158,24.0591,1158
5649.13,39.0172,5795000,5555.91,-11802.904296875,1159,24.1025,1159
5643.05,38.854,5800000,5359.38,-11723.298828125,1160,23.5649,1160
5671.81,39.2937,5805000,5559.79,-11598.794921875,1161,23.7198,1161
5630.14,38.5124,5810000,5544.17,-11599.669921875,1162,23.268,1162
5605.87,38.6616,5815000,5524.67,-11557.3447265625,1163,23.2027,1163
5658.81,38.6123,5820000,5560.86,-11565.9951171875,1164,23.1487,1164
5682.49,37.8662,5825000,5602.98,-11275.4208984375,1165,22.9718,1165
5640.87,38.5282,5830000,5599.72,-11420.4423828125,1166,23.5941,1166
5710.25,38.4363,5835000,5594.05,-11359.0234375,1167,22.9251,1167
5677.85,38.5485,5840000,5583.29,-11380.125,1168,23.1351,1168
5679.39,38.3477,5845000,5622.75,-11412.1484375,1169,22.8572,1169
5636.59,38.1165,5850000,5599.19,-11274.7275390625,1170,23.1974,1170
5697.6,38.2227,5855000,5602.33,-11209.6298828125,1171,23.1943,1171
5706.86,38.4665,5860000,5619.61,-11488.2080078125,1172,23.3405,1172
5697.14,38.8885,5865000,5595.9,-11547.7001953125,1173,23.3502,1173
5678.97,38.5779,5870000,5574.26,-11408.2509765625,1174,22.9507,1174
5681.47,38.7468,5875000,5582.84,-11547.0048828125,1175,23.0211,1175
5657.18,39.32,5880000,5562.71,-11890.3427734375,1176,23.3389,1176
5644.34,38.7668,5885000,5565.76,-11626.2939453125,1177,23.1902,1177
5683.62,38.9469,5890000,5578.45,-11740.2958984375,1178,23.0678,1178
5683.88,39.3231,5895000,5565.91,-11889.591796875,1179,23.8823,1179
5698.36,38.9717,5900000,5585.52,-11742.4951171875,1180,23.749,1180
5739.78,39.391,5905000,5603.85,-11924.49609375,1181,23.5528,1181
5733.32,38.4918,5910000,5596.57,-11505.9755859375,1182,22.7779,1182
5712.84,39.163,5915000,5598.81,-11906.7001953125,1183,23.4238,1183
5717.22,38.9535,5920000,5586.07,-11706.822265625,1184,23.1443,1184
5741.84,38.7732,5925000,5596.86,-11826.8125,1185,23.2777,1185
5720.73,38.7622,5930000,5613.65,-11834.5009765625,1186,22.9008,1186
5724.44,38.5936,5935000,5608.05,-11684.1162109375,1187,23.2484,1187
5727.46,39.3348,5940000,5600.36,-11931.8291015625,1188,23.7205,1188
5687.23,38.7122,5945000,5568.9,-11581.947265625,1189,22.6687,1189
5685.68,38.626,5950000,5578.92,-11533.7568359375,1190,23.2157,1190
5686.59,38.688,5955000,5596.51,-11630.3720703125,1191,22.9596,1191
5631.57,38.2401,5960000,5543.07,-11585.0625,1192,22.4214,1192
5689.51,38.3333,5965000,5579.71,-11638.6591796875,1193,22.6001,1193
5654.22,38.5758,5970000,5563.04,-11715.0478515625,1194,22.7224,1194
5702.38,38.5911,5975000,5576.03,-11735.3759765625,1195,23.1035,1195
5712.39,38.7762,5980000,5586.64,-11624.2099609375,1196,23.2717,1196
5760.92,38.8234,5985000,5596.63,-11959.6064453125,1197,23.5423,1197
5775.8,38.554,5990000,5638.97,-11718.255859375,1198,23.3721,1198
5721.71,38.1661,5995000,5597.96,-11456.7587890625,1199,22.4496,1199
5757.04,38.3936,6000000,5633.27,-11617.138671875,1200,22.6513,1200
5736.8,38.7687,6005000,5599.57,-11785.873046875,1201,22.8823,1201
5716.03,37.932,6010000,5610.32,-11458.0439453125,1202,22.5834,1202
5710.81,38.343,6015000,5573.43,-11552.40234375,1203,22.5997,1203
5688.65,38.1197,6020000,5589.54,-11458.935546875,1204,23.1045,1204
5747.34,38.0303,6025000,5616.78,-11528.8916015625,1205,22.578,1205
5707.52,38.0623,6030000,5600.45,-11489.1240234375,1206,22.5258,1206
5717.39,38.2189,6035000,5607.88,-11611.01953125,1207,22.5754,1207
5660.09,38.5524,6040000,5561.13,-11615.2978515625,1208,22.8329,1208
5707.36,38.2703,6045000,5575.63,-11461.69921875,1209,22.3653,1209
5719.22,38.0799,6050000,5589.84,-11270.14453125,1210,22.2205,1210
5745.14,37.767,6055000,5622.83,-11257.5908203125,1211,22.3358,1211
5705.14,37.9439,6060000,5565.11,-11379.3564453125,1212,22.1068,1212
5674.39,38.096,6065000,5569.41,-11380.109375,1213,22.4607,1213
5729.26,37.4453,6070000,5593.2,-11414.62109375,1214,22.3449,1214
5674.42,38.0723,6075000,5569.07,-11129.544921875,1215,22.2032,1215
5758.01,38.1015,6080000,5593.03,-11566.99609375,1216,22.3136,1216
5727.55,37.7251,6085000,5569.34,-11501.8359375,1217,22.0869,1217
5740.18,38.2451,6090000,5550.84,-11610.3935546875,1218,22.7427,1218
5762.36,38.1629,6095000,5598.59,-11508.87109375,1219,22.5539,1219
5721.98,38.2008,6100000,4447.58,-11193.046875,1220,21.7028,1220
4716.35,39.3493,6105000,4734.57,-12538.2314453125,1221,24.2083,1221
5433.32,37.9179,6110000,5407.4,-11569.015625,1222,23.4943,1222
5326.83,38.1017,6115000,5312.75,-11194.306640625,1223,23.2284,1223
5633.74,37.5855,6120000,5561.01,-11713.3125,1224,23.2359,1224
5627.47,38.7566,6125000,5524.11,-11976.806640625,1225,23.6596,1225
5671.55,38.7812,6130000,5547.19,-12178.9033203125,1226,23.6063,1226
5699.59,38.566,6135000,5544.11,-11908.7568359375,1227,23.1462,1227
5649.44,38.7738,6140000,5503.54,-12187.9404296875,1228,23.1305,1228
5695.36,38.3494,6145000,5527.14,-12051.3583984375,1229,22.9333,1229
5625.04,38.0953,6150000,5522.54,-11939.4951171875,1230,22.5749,1230
5659.8,38.4404,6155000,5519.04,-12106.2900390625,1231,22.8566,1231
5688.74,38.3434,6160000,5546.53,-12273.36328125,1232,23.4081,1232
5613.37,38.3029,6165000,5492.05,-12141.7216796875,1233,23.1003,1233
5667.98,37.9471,6170000,5517.99,-11998.4453125,1234,23.0923,1234
5620.42,38.2336,6175000,5502.11,-12114.208984375,1235,22.5992,1235
5587.52,38.4142,6180000,5496.64,-11890.7373046875,1236,22.7604,1236
5609.98,38.1732,6185000,5496.79,-12036.8466796875,1237,22.9646,1237
5632.41,38.1159,6190000,5506.48,-12271.783203125,1238,22.6279,1238
5602.23,38.4369,6195000,5470.75,-12335.4638671875,1239,23.0503,1239
5662.23,38.5673,6200000,5532.07,-12202.279296875,1240,22.8908,1240
5618.53,38.2785,6205000,5532.53,-12254.880859375,1241,22.9703,1241
5652.18,38.2924,6210000,5518.55,-12191.7841796875,1242,23.0605,1242
5616.1,38.1273,6215000,5479.49,-12079.6982421875,1243,22.3676,1243
5634.66,38.4272,6220000,5518.66,-12255.87890625,1244,22.7412,1244
5682.73,38.2308,6225000,5557.35,-12157.0126953125,1245,22.921,1245
5719.17,38.0683,6230000,5573.95,-12125.8505859375,1246,22.7694,1246
5654.53,38.4342,6235000,5527.21,-12020.2060546875,1247,22.7017,1247
5623.11,38.6841,6240000,5497.91,-12251.4970703125,1248,22.7642,1248
5732.68,38.6349,6245000,5577.44,-12363.423828125,1249,23.4064,1249
5701.57,38.4069,6250000,5569.47,-12162.8134765625,1250,22.7732,1250
5684.63,38.6847,6255000,5533.49,-12232.7255859375,1251,23.1336,1251
5699.57,38.6798,6260000,5569.92,-12271.7353515625,1252,22.5725,1252
5628.98,38.164,6265000,5520.69,-11952.5390625,1253,23.2938,1253
5667.68,38.7706,6270000,5555.36,-12388.9873046875,1254,23.3671,1254
5623.92,38.7856,6275000,5510.93,-12339.8740234375,1255,23.5933,1255
5603.16,38.9129,6280000,5500.74,-12521.4443359375,1256,23.7403,1256
5693.65,38.8505,6285000,5570.79,-12559.404296875,1257,23.6959,1257
5678.14,38.5741,6290000,5579.43,-12351.13671875,1258,23.4659,1258
5655.28,38.4227,6295000,5536.84,-12377.3056640625,1259,23.1323,1259
5650.2,38.2388,6300000,5534.1,-12340.4580078125,1260,23.0982,1260
5624.49,38.294,6305000,5537.5,-12101.9423828125,1261,22.6278,1261
5673.13,38.3146,6310000,5558.76,-12114.599609375,1262,22.3028,1262
5731.19,38.7655,6315000,5629.44,-12336.7197265625,1263,22.9187,1263
5676.31,38.4087,6320000,5565.05,-12187.556640625,1264,23.109,1264
5745.54,37.9153,6325000,5622.41,-11849.22265625,1265,22.3506,1265
5701.28,38.2543,6330000,5589.11,-12023.482421875,1266,22.4758,1266
5689.54,38.2914,6335000,5586.33,-12153.1904296875,1267,22.2769,1267
5732.29,38.1061,6340000,5615.49,-12010.58984375,1268,22.349,1268
5688.79,37.3631,6345000,5561.46,-11934.962890625,1269,21.9019,1269
5720.69,37.6564,6350000,5337.62,-12131.1796875,1270,22.0551,1270
5746.27,38.1605,6355000,5613.93,-12109.765625,1271,21.947,1271
5741.38,38.6942,6360000,5636.23,-12300.044921875,1272,22.3969,1272
5711.36,38.149,6365000,5557.42,-12252.025390625,1273,22.2727,1273
5678.59,38.1568,6370000,5577.45,-11988.615234375,1274,21.9294,1274
5702.32,37.8604,6375000,5592.13,-12253.396484375,1275,22.1118,1275
5727.43,37.9236,6380000,5610.54,-11944.427734375,1276,21.9647,1276
5729.85,38.4971,6385000,5604.07,-12208.6494140625,1277,22.5023,1277
5673.93,38.4162,6390000,5566.13,-12168.3310546875,1278,22.1454,1278
5713.68,37.789,6395000,5591.27,-12262.990234375,1279,22.2613,1279
5690.2,38.1962,6400000,5577.29,-12155.125,1280,22.251,1280
5702.85,38.3776,6405000,5583.62,-11974.4716796875,1281,21.9639,1281
5730.08,37.8524,6410000,5604.19,-12025.87109375,1282,22.1975,1282
5719.84,38.0282,6415000,5586.12,-11956.2744140625,1283,21.7046,1283
5757.89,38.3254,6420000,5628.13,-12233.458984375,1284,22.044,1284
5683.11,38.2151,6425000,5573.74,-12009.8408203125,1285,22.1262,1285
5695.68,38.349,6430000,5587.53,-12214.40234375,1286,22.3072,1286
5693.5,38.6341,6435000,5565.59,-12312.2353515625,1287,22.3663,1287
5662.17,38.775,6440000,5549.92,-12206.4912109375,1288,22.417,1288
5721.63,38.2862,6445000,5586.16,-12200.3134765625,1289,22.3672,1289
5733.79,38.9294,6450000,5597.14,-12459.8583984375,1290,22.527,1290
5693.88,38.0432,6455000,5556.11,-12420.2021484375,1291,22.8078,1291
5681.54,38.2725,6460000,5588.61,-12338.712890625,1292,22.292,1292
5677.5,38.5127,6465000,5566.22,-12364.6201171875,1293,22.5758,1293
5649.5,38.642,6470000,5539.37,-12448.6328125,1294,22.138,1294
5675.08,38.5193,6475000,5561.28,-12405.203125,1295,22.54,1295
5717.66,38.4599,6480000,5599.34,-12286.880859375,1296,22.4952,1296
5713.35,38.6922,6485000,5575.44,-12351.056640625,1297,22.6822,1297
5704.66,38.9144,6490000,5539.11,-12495.326171875,1298,22.6018,1298
5647.1,38.58,6495000,5520.56,-12488.775390625,1299,22.2354,1299
5707.16,38.0143,6500000,5574.24,-12440.9755859375,1300,22.1469,1300
5612.91,38.5851,6505000,5499.64,-12456.1611328125,1301,22.4664,1301
5633.04,38.4104,6510000,5515.55,-12219.71484375,1302,21.6266,1302
5658.72,38.2799,6515000,5516.22,-12330.1923828125,1303,21.652,1303
5659.72,38.4905,6520000,5513.39,-12572.119140625,1304,22.2557,1304
5683.48,38.3527,6525000,5541.84,-12401.5234375,1305,21.8671,1305
5665.56,38.0659,6530000,5527.37,-12553.5849609375,1306,21.9939,1306
5672.48,37.7989,6535000,5486.0,-12452.1796875,1307,21.6386,1307
5701.52,38.5341,6540000,5588.06,-12748.5078125,1308,22.1334,1308
5703.11,38.3757,6545000,5579.71,-12619.0830078125,1309,21.9169,1309
5659.81,38.0348,6550000,5560.26,-12660.7646484375,1310,22.0878,1310
5696.23,38.7004,6555000,5573.16,-12940.1796875,1311,22.101,1311
5690.88,38.2664,6560000,5576.72,-12688.3642578125,1312,22.175,1312
5718.43,38.5134,6565000,5550.38,-12770.173828125,1313,22.2947,1313
5669.94,38.6895,6570000,5557.65,-12762.3115234375,1314,22.4036,1314
5695.11,37.9747,6575000,5596.07,-12544.427734375,1315,22.1923,1315
5700.43,38.7513,6580000,5574.47,-12747.9072265625,1316,22.5993,1316
5671.73,38.3847,6585000,5587.9,-12618.3681640625,1317,22.5546,1317
5749.61,38.1577,6590000,5634.73,-12711.2939453125,1318,21.9275,1318
5701.0,37.7078,6595000,5560.84,-12411.1123046875,1319,21.6927,1319
5761.21,38.3594,6600000,5586.13,-12556.396484375,1320,21.6678,1320
5723.21,38.1071,6605000,5529.63,-12177.88671875,1321,21.6557,1321
5697.26,37.9058,6610000,5541.91,-12554.623046875,1322,21.4631,1322
5673.09,37.6993,6615000,5493.85,-12320.1162109375,1323,20.9043,1323
5657.86,38.2957,6620000,5435.95,-12407.7568359375,1324,20.9775,1324
5672.54,38.1825,6625000,5522.79,-12424.982421875,1325,21.7691,1325
5653.23,37.7778,6630000,5526.06,-12423.5419921875,1326,20.5554,1326
5627.03,37.582,6635000,5539.51,-12150.2314453125,1327,20.1315,1327
5632.58,37.6696,6640000,5501.55,-12260.529296875,1328,19.5724,1328
5566.4,37.4449,6645000,5423.24,-12028.5439453125,1329,18.9455,1329
5547.56,37.7803,6650000,5462.29,-12059.33984375,1330,18.6985,1330
5494.0,37.063,6655000,5417.67,-11953.5869140625,1331,18.157,1331
5561.99,36.6371,6660000,5406.4,-11924.7744140625,1332,18.4335,1332
5341.21,36.7581,6665000,5231.26,-11936.458984375,1333,17.9167,1333
5230.68,37.0473,6670000,5257.2,-11902.443359375,1334,18.387,1334
5504.11,36.9369,6675000,5362.68,-11984.1904296875,1335,18.7273,1335
5189.0,36.5865,6680000,5364.81,-11847.3037109375,1336,17.0009,1336
5434.12,37.3428,6685000,5365.11,-12030.216796875,1337,18.5411,1337
5604.01,36.9068,6690000,5442.63,-12024.4609375,1338,18.6852,1338
5659.07,37.3463,6695000,5472.46,-12111.5625,1339,19.3575,1339
5611.6,37.0371,6700000,5478.73,-12141.6611328125,1340,18.9739,1340
5528.55,37.4708,6705000,5443.66,-12207.9072265625,1341,19.4039,1341
5486.31,37.1698,6710000,5383.65,-12070.029296875,1342,18.7674,1342
5658.09,37.285,6715000,5434.73,-12228.6591796875,1343,19.1257,1343
5700.35,37.6944,6720000,5488.63,-12174.7568359375,1344,19.7761,1344
5749.71,37.5334,6725000,5474.53,-12293.3974609375,1345,20.3212,1345
5673.0,37.653,6730000,5491.96,-12314.3115234375,1346,20.1928,1346
5714.54,37.5463,6735000,5387.98,-12283.4658203125,1347,18.5624,1347
5761.24,38.2756,6740000,5574.21,-12063.5380859375,1348,19.7453,1348
5703.38,38.2078,6745000,4698.56,-12258.5146484375,1349,19.908,1349
159.18,54.1258,6750000,159.1,-14023.9716796875,1350,130.1179,1350
1.34,53.4451,6755000,1.71,-10535.0244140625,1351,113.2366,1351
194.83,54.8731,6760000,191.71,-12630.123046875,1352,57.2521,1352
273.9,50.7521,6765000,272.3,-10852.4931640625,1353,41.0557,1353
331.31,51.0526,6770000,338.56,-9457.0908203125,1354,40.258,1354
275.14,50.3683,6775000,282.33,-11234.7998046875,1355,28.9972,1355
251.29,51.6303,6780000,251.51,-11418.5595703125,1356,31.1546,1356
606.26,46.0071,6785000,752.46,-10947.6552734375,1357,37.8029,1357
1794.87,43.0152,6790000,1803.99,-11462.0693359375,1358,73.1293,1358
2877.41,39.3033,6795000,3314.2,-12281.9541015625,1359,44.3595,1359
763.73,41.6251,6800000,1841.83,-11950.7197265625,1360,55.3609,1360
1273.95,42.4933,6805000,1259.76,-12387.2275390625,1361,59.308,1361
19.43,56.5151,6810000,18.66,-10505.7080078125,1362,69.4224,1362
937.19,54.6228,6815000,755.83,-11653.9326171875,1363,72.738,1363
2773.49,41.9493,6820000,2500.45,-11958.1455078125,1364,18.2619,1364
933.24,42.0075,6825000,2192.56,-13935.25,1365,26.0553,1365
4144.5,40.6139,6830000,3262.74,-13078.349609375,1366,18.2747,1366
5064.42,39.4035,6835000,4018.11,-12979.0224609375,1367,19.9463,1367
5193.94,39.3114,6840000,5088.75,-13085.365234375,1368,21.4803,1368
5211.87,39.5441,6845000,5146.08,-13475.3505859375,1369,20.9584,1369
5255.13,39.2313,6850000,5194.5,-12962.3662109375,1370,22.3478,1370
5377.37,38.9346,6855000,5166.46,-12608.2939453125,1371,22.4498,1371
5330.2,39.0568,6860000,5052.58,-12798.70703125,1372,22.1708,1372
5352.53,38.2327,6865000,5136.64,-12681.388671875,1373,21.599,1373
5312.97,38.2724,6870000,4840.3,-12655.4736328125,1374,21.7045,1374
5392.96,38.2509,6875000,5260.2,-12548.0859375,1375,21.6013,1375
5372.81,38.0834,6880000,5262.67,-12577.8564453125,1376,22.0985,1376
5391.48,38.1613,6885000,5286.42,-12295.7861328125,1377,22.6069,1377
5385.02,37.7037,6890000,5298.46,-12234.3251953125,1378,22.656,1378
5443.35,38.2805,6895000,5343.14,-12345.884765625,1379,23.4234,1379
5487.52,38.3324,6900000,5360.34,-12220.4833984375,1380,23.6949,1380
5423.09,37.8737,6905000,5313.97,-12276.646484375,1381,23.3892,1381
5361.77,37.8899,6910000,5276.66,-12218.580078125,1382,23.2345,1382
5373.85,37.9492,6915000,5311.8,-12267.9375,1383,23.5437,1383
5391.72,37.5601,6920000,5294.01,-12331.1728515625,1384,22.2179,1384
5408.44,37.3615,6925000,5292.23,-12328.6171875,1385,22.1765,1385
5394.42,37.9566,6930000,5293.24,-12227.6650390625,1386,22.2624,1386
5423.08,37.887,6935000,5315.8,-12152.607421875,1387,22.1205,1387
5388.98,37.8386,6940000,5100.19,-12334.46484375,1388,21.9699,1388
5492.11,37.7121,6945000,5157.77,-12608.7626953125,1389,22.022,1389
5443.07,37.797,6950000,5318.19,-12391.9677734375,1390,21.9621,1390
5465.56,38.1354,6955000,5356.47,-12405.69921875,1391,22.0274,1391
5496.2,38.2527,6960000,5389.97,-12537.2412109375,1392,22.2704,1392
5600.22,37.9055,6965000,5451.73,-12460.1552734375,1393,21.8264,1393
5555.98,38.2675,6970000,5433.18,-12499.677734375,1394,21.9327,1394
5528.27,37.4142,6975000,5390.22,-12436.3056640625,1395,21.8823,1395
5588.8,37.8603,6980000,5099.22,-12560.0048828125,1396,22.0939,1396
5551.67,37.8301,6985000,5396.05,-12154.732421875,1397,21.0259,1397
5591.2,37.6079,6990000,5475.36,-12548.953125,1398,22.0405,1398
5556.92,37.5514,6995000,5275.19,-12407.9716796875,1399,22.2115,1399
5575.18,37.838,7000000,4933.97,-12621.7236328125,1400,22.1873,1400
5596.99,38.1004,7005000,5203.08,-12699.46484375,1401,21.5496,1401
5579.23,37.7063,7010000,5217.81,-12448.8984375,1402,21.6544,1402
5600.89,38.0362,7015000,4952.85,-12531.00390625,1403,21.8024,1403
5596.85,38.1156,7020000,5205.02,-12569.1298828125,1404,21.2003,1404
5555.65,38.0445,7025000,4921.86,-12549.6015625,1405,22.3248,1405
5577.99,37.6249,7030000,5201.91,-12698.41796875,1406,22.287,1406
939.48,37.8656,7035000,4631.85,-12518.1943359375,1407,21.977,1407
5574.66,37.9173,7040000,3923.47,-12488.3125,1408,21.827,1408
5524.64,38.0779,7045000,5123.65,-12489.330078125,1409,22.805,1409
5207.78,38.4795,7050000,4129.5,-12401.8076171875,1410,20.4771,1410
5417.82,38.1224,7055000,4841.49,-12236.3212890625,1411,21.1257,1411
5080.45,38.8437,7060000,4008.92,-12832.01171875,1412,23.5919,1412
5346.41,38.5423,7065000,5065.0,-12866.583984375,1413,22.8039,1413
5350.42,38.6357,7070000,4826.5,-12895.5126953125,1414,22.8033,1414
5418.78,37.7962,7075000,5351.75,-12476.0458984375,1415,22.7555,1415
5475.7,37.9336,7080000,4859.17,-12696.59765625,1416,20.55,1416
5508.95,37.9239,7085000,4454.43,-12609.69921875,1417,22.0935,1417
5601.08,37.8454,7090000,5485.02,-12606.3857421875,1418,22.1998,1418
5591.41,38.1786,7095000,5460.19,-12525.302734375,1419,22.3195,1419
5590.34,37.947,7100000,5220.47,-12446.1494140625,1420,21.7571,1420
5652.85,38.2901,7105000,5227.2,-12751.7900390625,1421,23.1476,1421
5562.67,38.0792,7110000,5457.44,-12309.8271484375,1422,22.2711,1422
5628.46,37.865,7115000,5477.75,-12746.06640625,1423,20.8081,1423
5600.82,38.2159,7120000,5490.9,-12701.0380859375,1424,22.5471,1424
5545.6,39.2073,7125000,5436.33,-12543.931640625,1425,22.65,1425
5614.39,38.7771,7130000,5473.68,-12624.76953125,1426,22.7388,1426
5562.35,38.6872,7135000,5459.17,-12497.919921875,1427,22.4826,1427
5494.27,38.6698,7140000,5408.6,-12452.1806640625,1428,22.4045,1428
5477.01,38.2056,7145000,5377.5,-12306.8466796875,1429,21.8164,1429
5434.6,38.9251,7150000,5119.41,-12420.3681640625,1430,22.7807,1430
5544.97,38.6571,7155000,5474.32,-12449.29296875,1431,22.612,1431
-12.34,45.3466,7160000,-12.09,-9927.2294921875,1432,42.3875,1432
5501.6,39.1575,7165000,5407.8,-12716.806640625,1433,23.0151,1433
5547.8,38.5201,7170000,5403.97,-12587.3544921875,1434,22.9584,1434
5597.39,39.4232,7175000,5492.12,-12647.4404296875,1435,23.0784,1435
5594.08,39.0398,7180000,5450.46,-12591.1640625,1436,22.373,1436
5531.11,38.5271,7185000,5435.35,-12382.6904296875,1437,22.2944,1437
5584.4,38.6401,7190000,5459.34,-12501.400390625,1438,22.4086,1438
5536.17,38.2649,7195000,5459.65,-12380.1806640625,1439,22.1928,1439
5498.91,38.2213,7200000,5436.53,-12288.1572265625,1440,22.2845,1440
5552.61,38.5677,7205000,5441.44,-12558.1630859375,1441,22.8423,1441
5571.31,38.5532,7210000,5476.42,-12504.6806640625,1442,22.1713,1442
5583.91,38.7083,7215000,5449.6,-12878.8837890625,1443,23.1648,1443
5354.72,38.6267,7220000,5274.88,-12569.6904296875,1444,22.9342,1444
5454.16,38.1614,7225000,5105.5,-12225.33203125,1445,21.9192,1445
5441.57,38.7825,7230000,5328.79,-12326.2734375,1446,21.9643,1446
5493.62,38.4839,7235000,5347.48,-12234.3291015625,1447,22.5255,1447
5502.94,38.7149,7240000,5353.38,-12492.9775390625,1448,22.4723,1448
5536.61,38.4426,7245000,5390.2,-12504.8623046875,1449,21.8093,1449
5589.08,38.6529,7250000,5427.32,-12276.212890625,1450,22.5603,1450
5560.99,38.0827,7255000,5429.1,-12288.7607421875,1451,22.0022,1451
5602.94,38.5192,7260000,5506.74,-12303.4150390625,1452,22.347,1452
5629.64,38.2507,7265000,5511.31,-12305.662109375,1453,22.2343,1453
5517.43,38.6079,7270000,5381.21,-12391.17578125,1454,22.9549,1454
4484.77,39.8207,7275000,4047.09,-13324.1767578125,1455,26.6761,1455
5124.14,37.5045,7280000,3567.89,-11980.6298828125,1456,22.2231,1456
5098.09,38.6004,7285000,5015.17,-13021.0556640625,1457,22.9961,1457
1595.75,40.2622,7290000,1946.75,-12417.6552734375,1458,28.4188,1458
4771.15,38.5468,7295000,4792.41,-12637.5439453125,1459,20.9184,1459
5576.23,38.6097,7300000,5463.4,-12500.09375,1460,23.155,1460
5433.57,38.5556,7305000,5372.97,-12745.3974609375,1461,23.5786,1461
5298.54,38.7959,7310000,5305.82,-12740.3095703125,1462,23.6738,1462
5084.71,38.0597,7315000,4912.88,-12640.6181640625,1463,21.7662,1463
5549.5,38.2609,7320000,5467.54,-12825.8974609375,1464,22.3962,1464
5407.17,39.1642,7325000,5331.42,-12698.3623046875,1465,23.9636,1465
5419.61,38.8368,7330000,5324.76,-12682.275390625,1466,23.6962,1466
5410.7,38.4617,7335000,5317.64,-12508.126953125,1467,23.0395,1467
5491.94,38.3124,7340000,5376.73,-12698.880859375,1468,23.0309,1468
5456.43,38.705,7345000,5346.88,-12927.134765625,1469,23.0189,1469
282.68,52.3423,7350000,270.86,-15259.2412109375,1470,44.8878,1470
1138.75,44.7407,7355000,1100.26,-13672.0595703125,1471,61.0877,1471
914.05,44.1485,7360000,1097.59,-15683.908203125,1472,47.2623,1472
5391.59,38.5089,7365000,5347.58,-12841.0126953125,1473,23.0612,1473
5413.87,38.2935,7370000,5346.5,-12603.3544921875,1474,22.4569,1474
5445.38,38.4403,7375000,5348.87,-12636.080078125,1475,22.8165,1475
5534.24,38.966,7380000,5452.7,-12908.021484375,1476,23.094,1476
5582.32,39.2269,7385000,5278.42,-12784.5517578125,1477,23.2408,1477
5473.13,38.865,7390000,5132.18,-12799.6201171875,1478,22.5573,1478
5533.86,39.2124,7395000,5460.85,-13070.1162109375,1479,22.9998,1479
5514.1,38.8886,7400000,5420.16,-12759.2314453125,1480,22.6163,1480
5489.7,38.7587,7405000,5403.33,-12764.583984375,1481,22.2608,1481
5479.78,38.6629,7410000,5218.53,-12908.939453125,1482,22.4424,1482
5481.54,38.5624,7415000,5411.9,-12797.115234375,1483,22.2476,1483
5481.11,38.7968,7420000,5413.95,-13000.16796875,1484,22.444,1484
5490.44,39.2921,7425000,5423.99,-13001.0361328125,1485,22.7297,1485
5506.96,39.3405,7430000,5425.52,-13028.859375,1486,22.7971,1486
5460.32,39.4675,7435000,5407.7,-13019.1083984375,1487,23.2574,1487
5459.8,38.8401,7440000,5385.0,-13172.271484375,1488,22.5501,1488
5466.78,38.9348,7445000,5386.74,-13139.3759765625,1489,22.6352,1489
5455.22,39.5339,7450000,5375.08,-13669.126953125,1490,23.0956,1490
5532.31,39.3397,7455000,5443.85,-13424.95703125,1491,23.103,1491
5513.15,39.2908,7460000,5441.01,-13556.4384765625,1492,23.4329,1492
5521.94,39.5429,7465000,5447.66,-13412.7470703125,1493,23.1789,1493
5477.86,39.5782,7470000,5391.14,-13613.9296875,1494,23.1094,1494
5499.57,39.4057,7475000,5428.46,-13360.65625,1495,23.0261,1495
5545.97,39.6104,7480000,5479.64,-13312.3544921875,1496,23.1413,1496
5510.05,39.5149,7485000,5424.61,-13430.3662109375,1497,23.0108,1497
5492.01,39.5744,7490000,5428.81,-13259.3271484375,1498,23.3642,1498
5532.16,39.5559,7495000,5459.72,-13479.994140625,1499,23.4672,1499
