Reward Loss,Running Env Steps,Running Reverse KL,Real Det Return,Running Forward KL,Itration,Running Update Time,Real Sto Return
-13735.912109375,5715000,19.6425,4593.87,43.0335,1143,1143,4342.3
-14090.65234375,5720000,19.1473,4482.89,43.0021,1144,1144,4457.82
-13964.4775390625,5725000,19.4951,4489.73,42.605,1145,1145,4498.62
-13783.275390625,5730000,18.8765,4522.77,42.7621,1146,1146,4471.71
-13955.201171875,5735000,18.5144,4480.15,42.6111,1147,1147,4471.98
-14042.7763671875,5740000,18.7411,4566.91,42.7398,1148,1148,4556.29
-14074.4541015625,5745000,19.741,4514.41,43.1021,1149,1149,4530.01
-14120.0927734375,5750000,19.8083,4499.69,43.383,1150,1150,4387.33
-14009.4951171875,5755000,18.6075,4572.74,42.6565,1151,1151,4417.42
-14019.115234375,5760000,19.9801,4567.91,42.9557,1152,1152,4540.1
-14358.6826171875,5765000,19.5112,4565.17,42.9673,1153,1153,4164.33
-13910.0283203125,5770000,20.5218,4585.74,43.0619,1154,1154,4149.68
-14250.0595703125,5775000,20.6676,4485.57,43.4198,1155,1155,3896.79
-13974.6396484375,5780000,19.8153,4528.71,42.7156,1156,1156,4512.26
-13983.4306640625,5785000,20.2141,4534.22,42.9158,1157,1157,4555.82
-14274.1767578125,5790000,20.5439,4502.94,43.5436,1158,1158,4351.78
-14118.90234375,5795000,19.6945,4548.17,43.1017,1159,1159,4329.75
-14049.9462890625,5800000,19.8948,4532.3,42.8811,1160,1160,4514.8
-13768.7548828125,5805000,22.4555,4558.75,43.2999,1161,1161,4507.26
-13831.5234375,5810000,20.8281,4554.84,42.9185,1162,1162,4532.89
-13964.3935546875,5815000,20.7418,4554.03,42.9251,1163,1163,4526.52
-14278.4052734375,5820000,19.5484,4472.16,42.8604,1164,1164,4450.46
-14517.423828125,5825000,19.2522,4383.58,43.6136,1165,1165,4305.82
-14042.224609375,5830000,20.0221,4498.24,42.8146,1166,1166,4528.84
-14169.111328125,5835000,19.7106,4496.91,42.9454,1167,1167,4500.38
-14342.0751953125,5840000,21.6479,4393.79,43.3361,1168,1168,4455.07
-14081.1767578125,5845000,19.0282,4498.5,42.9906,1169,1169,4296.39
-14205.236328125,5850000,19.3564,4307.2,43.2362,1170,1170,4501.51
-14119.85546875,5855000,19.7771,4503.47,42.8555,1171,1171,4562.67
-14060.7529296875,5860000,20.495,4546.58,43.1405,1172,1172,4529.81
-14126.7509765625,5865000,19.7268,4545.72,43.2085,1173,1173,4515.47
-14239.9384765625,5870000,21.0245,4548.41,43.2534,1174,1174,4564.07
-14262.783203125,5875000,21.5857,4533.15,43.1319,1175,1175,4347.05
-14106.603515625,5880000,19.9638,4508.06,42.9484,1176,1176,4500.32
-13334.6650390625,5885000,49.7717,258.15,44.4553,1177,1177,1428.08
-14096.5537109375,5890000,22.5206,4572.81,43.5522,1178,1178,4258.08
-14647.279296875,5895000,21.1831,3962.57,44.2712,1179,1179,3720.49
-14090.998046875,5900000,22.7083,4645.61,43.7686,1180,1180,4250.73
-13791.90234375,5905000,22.2969,4595.44,43.5474,1181,1181,4376.93
-14294.509765625,5910000,21.8626,4438.08,44.0328,1182,1182,4134.72
-14019.111328125,5915000,24.9638,4620.99,43.698,1183,1183,3977.39
-14004.69921875,5920000,24.1937,3909.62,43.7958,1184,1184,3402.61
-13607.26171875,5925000,20.8275,2587.49,44.0351,1185,1185,2448.01
-14303.1328125,5930000,63.4293,247.04,51.6023,1186,1186,427.12
-14306.1689453125,5935000,50.9585,1478.25,44.2,1187,1187,1447.08
-14162.193359375,5940000,57.2966,961.23,48.7186,1188,1188,816.94
-14197.4599609375,5945000,72.4434,654.4,49.1022,1189,1189,788.0
-15220.30078125,5950000,49.4901,966.87,46.4139,1190,1190,1388.07
-14687.6025390625,5955000,36.7995,1620.62,46.1836,1191,1191,2094.95
-14649.916015625,5960000,49.081,1151.68,46.2966,1192,1192,1322.36
-13973.7607421875,5965000,35.9244,3388.14,44.0114,1193,1193,3371.75
-14026.7177734375,5970000,27.8101,3564.91,43.9059,1194,1194,3776.96
-14265.23828125,5975000,28.1212,4327.8,43.4791,1195,1195,3693.09
-14154.20703125,5980000,24.2903,4421.5,43.4575,1196,1196,4406.51
-14008.884765625,5985000,22.4244,4379.19,42.9146,1197,1197,4412.14
-14083.3681640625,5990000,23.3561,4430.52,43.1231,1198,1198,4446.71
-14266.6611328125,5995000,22.8081,4411.39,43.0759,1199,1199,4297.59
-14207.3349609375,6000000,21.471,4451.73,43.2187,1200,1200,4415.45
-14520.033203125,6005000,21.264,4359.55,43.1493,1201,1201,4365.5
-14444.3369140625,6010000,22.3703,4418.49,43.6032,1202,1202,4434.59
-14427.017578125,6015000,21.176,4426.23,43.0402,1203,1203,4429.97
-14350.9580078125,6020000,21.0768,4361.49,42.8106,1204,1204,4229.71
-14362.236328125,6025000,20.8309,4450.44,42.974,1205,1205,4464.1
-14494.8974609375,6030000,21.1945,4406.22,43.4811,1206,1206,4198.65
-14776.953125,6035000,28.1291,4143.55,43.4066,1207,1207,4183.94
-14833.654296875,6040000,21.2925,4145.93,43.3481,1208,1208,4280.94
-14517.8798828125,6045000,21.1242,4432.84,43.1318,1209,1209,4279.16
-14646.3662109375,6050000,21.2126,4416.95,43.5562,1210,1210,4463.78
-14567.9189453125,6055000,21.1898,4471.53,43.6719,1211,1211,4444.9
-14436.7724609375,6060000,20.1396,4506.56,42.8384,1212,1212,4485.59
-14330.119140625,6065000,21.0337,4509.94,43.4835,1213,1213,4516.56
-14363.7490234375,6070000,20.9445,4514.54,43.641,1214,1214,4491.65
-14487.3330078125,6075000,20.6551,4494.6,43.3565,1215,1215,4466.09
-14299.2685546875,6080000,20.8271,4525.8,43.2239,1216,1216,4531.99
-14051.095703125,6085000,20.4651,4498.74,43.1433,1217,1217,4482.13
-14097.2451171875,6090000,20.818,4488.52,43.3575,1218,1218,4503.55
-14476.1259765625,6095000,22.0257,4480.17,43.4351,1219,1219,4480.5
-14298.58984375,6100000,20.2827,4547.69,43.0488,1220,1220,4496.54
-14067.208984375,6105000,21.0839,4574.81,43.0848,1221,1221,4442.94
-14226.5546875,6110000,21.5629,4566.94,43.2701,1222,1222,4442.82
-14025.2587890625,6115000,21.177,4570.33,43.1632,1223,1223,4580.97
-14225.923828125,6120000,20.6755,4550.66,43.0803,1224,1224,4554.5
-14242.5234375,6125000,20.6208,4593.01,43.3199,1225,1225,4555.44
-14418.927734375,6130000,23.5621,4612.99,43.2854,1226,1226,4417.07
-14227.7998046875,6135000,20.821,4532.82,42.9885,1227,1227,3913.07
-14096.2919921875,6140000,19.7045,4556.97,43.07,1228,1228,4394.49
-14455.8466796875,6145000,20.2531,4547.72,42.9428,1229,1229,4426.95
-14437.830078125,6150000,20.5229,4589.42,43.1545,1230,1230,4537.94
-14192.97265625,6155000,20.7116,4082.57,43.1053,1231,1231,4368.86
-14055.904296875,6160000,20.2467,4540.39,42.835,1232,1232,3724.67
-14067.7998046875,6165000,21.9055,4570.86,42.7319,1233,1233,4241.92
-14344.6796875,6170000,23.1092,4522.83,43.6168,1234,1234,4476.42
-14961.3486328125,6175000,40.9897,3349.73,44.103,1235,1235,3984.95
-14338.96875,6180000,21.6172,4446.51,43.1757,1236,1236,4501.64
-14140.4150390625,6185000,20.7017,4523.32,43.3504,1237,1237,4543.74
-14407.263671875,6190000,21.7298,3607.47,43.5769,1238,1238,4322.12
-14392.9306640625,6195000,28.1476,2470.82,43.803,1239,1239,3637.12
-14065.5322265625,6200000,21.8315,4547.15,43.397,1240,1240,4236.75
-14510.0966796875,6205000,30.4869,4523.52,43.9249,1241,1241,4075.94
-14468.4677734375,6210000,26.9957,4559.1,43.6497,1242,1242,3965.77
-15142.65625,6215000,46.1322,324.8,45.0703,1243,1243,846.6
-15106.62890625,6220000,36.1506,1022.1,44.2021,1244,1244,2408.62
-14608.9873046875,6225000,33.5094,2829.51,43.8529,1245,1245,3412.42
-14559.189453125,6230000,26.708,4589.78,43.6041,1246,1246,4423.47
-14333.5185546875,6235000,27.0949,3998.19,43.6059,1247,1247,2929.58
-14074.6689453125,6240000,32.2067,4201.99,44.0161,1248,1248,2942.71
-14121.59765625,6245000,21.3201,4614.94,43.2461,1249,1249,4432.07
-14313.068359375,6250000,21.6069,4539.71,43.6517,1250,1250,4589.97
-14611.123046875,6255000,20.794,4616.31,43.2709,1251,1251,4426.89
-14335.2109375,6260000,22.0134,4179.96,42.9261,1252,1252,3542.42
-14592.619140625,6265000,24.1141,4570.27,43.3775,1253,1253,4163.08
-14492.27734375,6270000,20.5494,4542.51,43.1896,1254,1254,4520.77
-14285.662109375,6275000,20.8071,4550.66,43.1747,1255,1255,4572.88
-14228.0986328125,6280000,21.8148,4505.46,43.1326,1256,1256,4515.36
-14123.853515625,6285000,21.2243,4412.02,43.1144,1257,1257,4538.37
-14112.6064453125,6290000,22.193,4523.3,43.4233,1258,1258,4501.15
-13948.953125,6295000,21.7319,4594.24,42.7826,1259,1259,4381.76
-14146.712890625,6300000,21.2692,4572.33,42.9311,1260,1260,4612.01
-14419.9013671875,6305000,20.8853,4601.36,43.1649,1261,1261,4638.36
-14405.4755859375,6310000,21.235,4574.72,43.1968,1262,1262,4610.13
-14524.736328125,6315000,21.8358,4504.39,43.3815,1263,1263,4357.18
-14841.482421875,6320000,20.9823,4523.76,43.5171,1264,1264,4529.52
-14476.482421875,6325000,21.1182,4497.45,42.9592,1265,1265,4486.94
-14739.2080078125,6330000,20.7393,4511.06,43.5522,1266,1266,4537.41
-14497.3828125,6335000,21.0982,4545.56,43.1531,1267,1267,4591.34
-14645.736328125,6340000,23.7638,4489.5,43.32,1268,1268,4275.35
-14686.244140625,6345000,20.3362,4464.53,43.5592,1269,1269,4372.24
-14372.455078125,6350000,23.0597,4521.94,43.3717,1270,1270,4292.36
-14548.3369140625,6355000,22.5441,3727.81,43.1718,1271,1271,3917.56
-14346.587890625,6360000,20.8092,4529.72,42.897,1272,1272,4533.18
-14527.3154296875,6365000,20.194,4506.9,42.9315,1273,1273,4547.73
-14492.595703125,6370000,20.3984,4516.08,43.4768,1274,1274,4425.98
-14527.8017578125,6375000,20.6183,4075.45,44.0132,1275,1275,4142.1
-15026.162109375,6380000,24.5236,4212.9,44.2379,1276,1276,4006.73
-14839.16796875,6385000,20.6098,4159.49,43.5775,1277,1277,4074.92
-14782.1298828125,6390000,20.8522,4541.74,43.4303,1278,1278,4421.04
-14734.7431640625,6395000,20.6217,4502.42,43.9135,1279,1279,4504.44
-14536.9033203125,6400000,20.4786,4496.78,43.4167,1280,1280,4403.69
-14515.220703125,6405000,24.0247,4538.38,43.1347,1281,1281,4331.62
-14674.3701171875,6410000,20.1071,4527.16,43.2641,1282,1282,4427.69
-14360.05859375,6415000,20.1259,4335.27,43.1473,1283,1283,4569.53
-14559.5224609375,6420000,19.5653,4531.74,43.3614,1284,1284,4066.95
-14605.8544921875,6425000,20.5123,4367.16,43.0883,1285,1285,4590.24
-14709.2802734375,6430000,19.9066,4499.57,43.0417,1286,1286,4360.37
-14894.2626953125,6435000,23.3942,4495.04,43.5325,1287,1287,4134.8
-14926.986328125,6440000,19.9865,4477.58,43.4116,1288,1288,4510.11
-14684.884765625,6445000,19.1854,3969.04,43.1021,1289,1289,3977.86
-14814.4033203125,6450000,20.6187,4458.84,43.3584,1290,1290,4433.43
-14902.42578125,6455000,21.8683,2934.48,43.8167,1291,1291,3169.34
-14443.6279296875,6460000,20.2914,4599.53,43.0965,1292,1292,3815.66
-14773.3173828125,6465000,19.4818,4493.88,43.1674,1293,1293,4371.28
-14653.3779296875,6470000,19.7922,4412.55,43.165,1294,1294,4077.21
-14556.4501953125,6475000,20.0853,3173.54,43.2477,1295,1295,3398.6
-14830.259765625,6480000,20.2863,4507.03,43.057,1296,1296,4336.16
-14661.177734375,6485000,20.2221,4579.79,43.2847,1297,1297,4117.98
-14558.9375,6490000,22.0062,3759.49,43.4921,1298,1298,3440.78
-14745.7734375,6495000,20.6489,4591.1,43.3965,1299,1299,4590.77
-14924.978515625,6500000,22.0225,4586.63,43.0508,1300,1300,4164.75
-14943.9775390625,6505000,22.9805,4246.84,43.2275,1301,1301,4153.09
-14653.9423828125,6510000,21.145,4581.81,43.0923,1302,1302,4595.82
-14500.845703125,6515000,20.0359,4607.24,42.8657,1303,1303,4363.41
-14815.775390625,6520000,21.2261,4547.74,43.0597,1304,1304,4207.36
-14884.923828125,6525000,22.0628,4593.23,43.2681,1305,1305,4403.07
-15623.0205078125,6530000,39.2141,2271.22,43.7919,1306,1306,2829.72
-14947.734375,6535000,21.0226,4608.45,43.2787,1307,1307,4598.7
-14444.8818359375,6540000,20.74,4663.97,43.2544,1308,1308,4660.4
-14503.419921875,6545000,19.5216,4603.13,43.2511,1309,1309,4630.38
-15932.4453125,6550000,44.8011,1738.45,44.4391,1310,1310,2915.99
-14856.7568359375,6555000,20.7507,4477.59,43.2379,1311,1311,3999.69
-15806.390625,6560000,36.5741,2667.02,45.5806,1312,1312,2598.85
-14695.2265625,6565000,26.1057,3975.07,43.4922,1313,1313,4079.34
-14741.9716796875,6570000,27.2584,4441.49,44.6699,1314,1314,3274.27
-15053.26953125,6575000,22.3143,4049.55,43.5575,1315,1315,3992.35
-14251.8076171875,6580000,20.8984,4587.65,43.2371,1316,1316,4580.02
-14627.201171875,6585000,21.4088,4565.87,43.119,1317,1317,4352.25
-14874.853515625,6590000,23.8153,4586.69,43.1568,1318,1318,4398.63
-14722.4931640625,6595000,24.564,4416.98,43.2148,1319,1319,3832.9
-14181.16015625,6600000,21.1644,4635.48,43.0494,1320,1320,4611.84
-16714.96875,6605000,55.7173,166.16,46.018,1321,1321,212.11
-16148.6416015625,6610000,48.9612,1166.86,44.5707,1322,1322,2894.71
-14988.765625,6615000,23.6464,4664.24,43.0954,1323,1323,4608.25
-14562.4599609375,6620000,20.6091,4665.91,42.9773,1324,1324,4542.26
-14791.595703125,6625000,19.6404,4688.05,42.9262,1325,1325,4482.97
-14827.322265625,6630000,20.9782,4713.19,43.2266,1326,1326,4490.37
-14760.810546875,6635000,20.8197,4697.6,42.7074,1327,1327,4524.18
-14854.72265625,6640000,20.2086,4599.43,43.1407,1328,1328,4607.3
-14908.0693359375,6645000,19.7869,4556.79,43.2111,1329,1329,4575.87
-14661.9443359375,6650000,19.6973,4391.34,42.7835,1330,1330,4629.31
-14789.03125,6655000,19.1653,4622.44,43.1203,1331,1331,4594.46
-15029.6689453125,6660000,20.4524,4655.89,43.6058,1332,1332,4656.77
-14641.7060546875,6665000,19.5413,4689.26,43.296,1333,1333,4689.0
-14591.2998046875,6670000,19.2574,4502.58,43.0731,1334,1334,4434.44
-14764.466796875,6675000,19.6144,4610.44,43.077,1335,1335,4648.71
-14788.96484375,6680000,20.4543,4574.69,43.4572,1336,1336,4591.49
-14694.8564453125,6685000,23.6065,4601.04,43.979,1337,1337,4134.71
-14875.2578125,6690000,19.7438,4596.94,43.8458,1338,1338,4483.25
-14562.748046875,6695000,19.5206,4634.02,43.2122,1339,1339,4507.41
-14480.6708984375,6700000,19.7616,4579.61,43.328,1340,1340,4578.68
-14610.5556640625,6705000,20.2317,4583.82,43.4549,1341,1341,4578.7
-14442.888671875,6710000,21.3023,4642.81,43.6736,1342,1342,4630.67
-14767.517578125,6715000,19.991,4585.36,43.4641,1343,1343,4598.2
-14526.7333984375,6720000,19.7892,4614.88,43.7269,1344,1344,4510.74
-14802.80078125,6725000,19.685,4586.26,43.4019,1345,1345,4594.11
-14551.998046875,6730000,20.6719,4590.57,43.4513,1346,1346,4613.45
-14624.7744140625,6735000,19.7711,4530.84,43.3554,1347,1347,4546.64
-14745.193359375,6740000,19.654,4511.88,43.3893,1348,1348,4532.2
-14505.279296875,6745000,20.9407,4603.61,43.5187,1349,1349,4586.0
-14537.3837890625,6750000,20.8915,4624.78,43.3575,1350,1350,4610.66
-14360.8603515625,6755000,20.0298,4701.67,43.1361,1351,1351,4470.53
-14699.052734375,6760000,21.3327,4611.14,43.4217,1352,1352,4538.53
-14580.138671875,6765000,20.5409,4573.05,43.3776,1353,1353,4576.97
-14704.0986328125,6770000,20.944,4658.38,43.5287,1354,1354,4657.85
-14578.375,6775000,22.8754,4629.72,43.5406,1355,1355,4644.73
-14746.59765625,6780000,20.7898,4660.97,43.18,1356,1356,4639.22
-14585.81640625,6785000,26.3743,4080.67,43.7426,1357,1357,4134.5
-14539.5048828125,6790000,20.2917,4664.14,43.4777,1358,1358,4417.53
-14234.611328125,6795000,22.6752,4633.8,43.4223,1359,1359,4617.91
-14680.6064453125,6800000,20.309,4689.44,43.5578,1360,1360,4477.52
-14547.89453125,6805000,20.4359,4676.28,43.3249,1361,1361,4647.97
-14594.0048828125,6810000,21.1207,4664.94,43.1124,1362,1362,4673.32
-14672.595703125,6815000,20.4833,4647.84,43.253,1363,1363,4669.23
-14960.3349609375,6820000,21.0653,4683.57,43.3358,1364,1364,4673.52
-14537.291015625,6825000,20.6107,4724.38,43.3767,1365,1365,4714.25
-14623.5087890625,6830000,20.5482,4692.39,43.0661,1366,1366,4681.59
-14716.1767578125,6835000,20.4827,4566.89,43.2641,1367,1367,4455.28
-14841.8046875,6840000,21.9129,4601.75,43.3747,1368,1368,4632.29
-14774.2509765625,6845000,21.1791,4719.52,43.2252,1369,1369,4683.27
-14994.1669921875,6850000,21.3103,4679.85,43.3442,1370,1370,4677.68
-15443.025390625,6855000,44.2724,682.94,45.2589,1371,1371,704.32
-14812.2255859375,6860000,21.8087,4734.76,43.4738,1372,1372,4640.65
-15081.5234375,6865000,22.8634,4671.25,43.2233,1373,1373,4687.32
-14770.353515625,6870000,21.9875,4703.95,43.1674,1374,1374,4698.81
-14853.775390625,6875000,22.2991,4752.03,42.8815,1375,1375,4083.79
-14376.609375,6880000,21.2835,4517.22,43.1385,1376,1376,4461.42
-14737.1396484375,6885000,21.2255,4738.03,42.9696,1377,1377,4484.15
-15107.58984375,6890000,25.1459,3360.16,43.7304,1378,1378,3458.28
-14744.4287109375,6895000,20.8157,4715.63,42.9496,1379,1379,4241.41
-14987.8994140625,6900000,22.3579,4665.2,43.1603,1380,1380,3595.16
-14684.7939453125,6905000,20.8389,4712.11,42.969,1381,1381,4664.22
-14909.6875,6910000,21.3935,4610.35,43.1789,1382,1382,4598.54
-15055.0615234375,6915000,23.5917,4668.77,43.2216,1383,1383,4656.53
-14865.6005859375,6920000,21.2041,4708.31,43.1976,1384,1384,4462.49
-14738.271484375,6925000,22.1808,4499.35,42.949,1385,1385,4463.23
-14900.4521484375,6930000,20.8779,4646.75,43.3395,1386,1386,4514.37
-14757.3583984375,6935000,22.1335,4512.64,42.8603,1387,1387,4308.24
-14932.287109375,6940000,23.7711,3000.43,43.2502,1388,1388,2916.58
-14762.5146484375,6945000,19.5045,4655.95,42.5903,1389,1389,4457.14
-14996.66015625,6950000,20.164,4593.36,42.8642,1390,1390,4576.1
-15040.3173828125,6955000,21.6663,4637.52,42.7919,1391,1391,4286.47
-14855.55078125,6960000,19.9275,4376.62,43.1683,1392,1392,3968.98
-14902.9501953125,6965000,21.2698,4652.28,43.0957,1393,1393,4617.4
-14753.7080078125,6970000,21.4176,4660.43,43.338,1394,1394,4441.08
-14983.2529296875,6975000,21.3899,4579.48,43.221,1395,1395,4388.79
-14863.8798828125,6980000,21.6694,4549.19,43.3819,1396,1396,4545.66
-15018.4287109375,6985000,20.6875,4472.28,43.186,1397,1397,4171.62
-15022.2529296875,6990000,21.4783,4570.57,43.103,1398,1398,4642.08
-14693.357421875,6995000,21.4834,4348.58,42.7389,1399,1399,4099.42
-15123.2431640625,7000000,21.2273,4604.87,42.9101,1400,1400,4451.74
-14809.509765625,7005000,21.0296,4674.24,42.9404,1401,1401,4644.95
-14855.4384765625,7010000,22.7388,4623.68,43.3167,1402,1402,4265.64
-14904.7177734375,7015000,24.0026,1563.22,43.6931,1403,1403,3862.89
-15306.064453125,7020000,23.5156,4345.32,43.635,1404,1404,4314.67
-14934.4375,7025000,20.1095,4639.09,43.1467,1405,1405,4285.01
-14596.49609375,7030000,18.2313,4759.28,43.0475,1406,1406,4066.08
-14405.4951171875,7035000,45.1647,309.74,50.5878,1407,1407,451.88
-17639.255859375,7040000,67.8011,312.52,50.4088,1408,1408,369.92
-16137.919921875,7045000,44.7531,1349.78,47.3756,1409,1409,1377.13
-17269.39453125,7050000,54.5329,847.99,46.538,1410,1410,968.64
-16737.576171875,7055000,38.6938,1502.95,46.7142,1411,1411,1021.5
-16333.8583984375,7060000,26.2287,2004.77,45.4937,1412,1412,1593.3
-15703.615234375,7065000,28.4339,2797.28,44.3275,1413,1413,2569.45
-15561.6728515625,7070000,25.6723,1990.51,44.7715,1414,1414,2083.76
-15901.6337890625,7075000,29.4643,2363.06,44.6413,1415,1415,3233.76
-15899.431640625,7080000,33.9424,4272.42,44.4572,1416,1416,2127.41
-15167.33203125,7085000,25.8712,4179.61,43.4541,1417,1417,3365.42
-15359.1005859375,7090000,21.5983,4510.58,43.5674,1418,1418,4416.42
-15540.037109375,7095000,22.3085,4548.43,43.7706,1419,1419,4365.26
-15722.5361328125,7100000,22.218,4495.94,43.9796,1420,1420,4481.6
-15389.2734375,7105000,23.2203,4442.62,43.905,1421,1421,4462.25
-15535.97265625,7110000,22.1492,4554.16,43.724,1422,1422,4556.85
-15585.28515625,7115000,22.6082,4573.54,43.3265,1423,1423,4579.17
-15871.9384765625,7120000,22.2799,4507.05,43.847,1424,1424,4502.05
-15806.82421875,7125000,22.8657,4513.69,43.769,1425,1425,4504.48
-15867.625,7130000,22.035,4547.31,43.8965,1426,1426,4450.49
-15910.544921875,7135000,22.6534,4430.5,43.8006,1427,1427,4440.0
-15620.8916015625,7140000,22.0365,4564.02,44.1172,1428,1428,4528.08
-15616.6591796875,7145000,23.0573,4515.72,44.0983,1429,1429,4488.76
-15608.693359375,7150000,22.625,4549.63,43.7706,1430,1430,4496.82
-15575.2548828125,7155000,22.0036,4582.96,43.9007,1431,1431,4541.1
-15458.080078125,7160000,22.4871,4617.53,43.7403,1432,1432,4562.63
-15549.3525390625,7165000,21.6213,4560.21,43.8891,1433,1433,4466.41
-15451.671875,7170000,22.1238,4674.79,43.6005,1434,1434,4550.14
-15380.724609375,7175000,22.4375,4661.3,43.5981,1435,1435,4464.51
-15536.1396484375,7180000,22.2804,4601.3,43.4093,1436,1436,4374.07
-15652.6630859375,7185000,23.0069,4655.17,43.6536,1437,1437,4605.56
-15471.4931640625,7190000,22.6821,4643.4,43.713,1438,1438,4508.93
-15558.7734375,7195000,22.5446,4600.93,43.5233,1439,1439,4425.46
-15757.337890625,7200000,23.3426,4633.55,43.6865,1440,1440,4591.97
-15617.4931640625,7205000,22.9287,4645.55,43.9591,1441,1441,4561.54
-15494.0947265625,7210000,22.9256,4616.57,43.7481,1442,1442,4579.35
-15580.53515625,7215000,23.9807,4702.29,43.6021,1443,1443,4674.68
-15480.69921875,7220000,23.232,4653.71,43.8109,1444,1444,4630.34
-15553.7880859375,7225000,22.7275,4706.23,43.4218,1445,1445,4675.91
-15396.076171875,7230000,22.5635,4736.8,43.4798,1446,1446,4250.38
-15447.90625,7235000,22.5294,4697.71,43.7455,1447,1447,4691.17
-15309.90625,7240000,21.6364,4719.78,43.447,1448,1448,4448.66
-15491.029296875,7245000,24.4005,4759.21,43.2578,1449,1449,4500.46
-15353.095703125,7250000,21.9186,3667.28,43.1331,1450,1450,4344.06
-15466.970703125,7255000,23.4445,4645.58,43.5203,1451,1451,4676.68
-15361.1044921875,7260000,22.5305,4692.17,43.653,1452,1452,4603.85
-15167.6064453125,7265000,28.9144,3595.21,44.3275,1453,1453,3498.98
-15525.6123046875,7270000,22.6863,4693.41,43.8543,1454,1454,4656.85
-15406.80859375,7275000,23.4558,4600.14,44.0344,1455,1455,4563.53
-15472.7470703125,7280000,22.697,4689.37,43.8442,1456,1456,4672.22
-15358.66015625,7285000,22.8023,4536.11,43.5519,1457,1457,4654.38
-15473.552734375,7290000,22.9839,4677.39,43.6039,1458,1458,4644.39
-15562.96484375,7295000,23.1271,4612.19,44.1191,1459,1459,4595.17
-15260.806640625,7300000,22.8762,4672.49,43.6879,1460,1460,4661.99
-15581.1484375,7305000,22.5886,4663.82,43.6911,1461,1461,4636.22
-15660.017578125,7310000,22.2928,4617.64,43.6157,1462,1462,4635.27
-15471.890625,7315000,22.9513,4655.15,43.784,1463,1463,4546.66
-15611.7041015625,7320000,24.6646,4583.61,43.5915,1464,1464,4548.78
-15688.7451171875,7325000,40.5999,678.36,44.8285,1465,1465,1133.17
-15815.8583984375,7330000,22.9659,4187.11,44.3514,1466,1466,4189.47
-15577.4873046875,7335000,22.5793,4674.35,43.6569,1467,1467,4658.65
-15624.04296875,7340000,23.3535,4600.48,43.8622,1468,1468,4589.75
-15622.4345703125,7345000,22.4461,4689.53,43.4612,1469,1469,4651.51
-15606.923828125,7350000,22.4391,4682.1,43.5044,1470,1470,4426.51
-15402.92578125,7355000,22.9421,4707.63,43.7262,1471,1471,4654.96
-15327.5517578125,7360000,21.8198,3947.98,43.6812,1472,1472,4596.06
-15715.15625,7365000,21.868,4633.69,43.7864,1473,1473,4546.55
-15960.064453125,7370000,24.877,4664.55,44.2789,1474,1474,4242.4
-15487.0927734375,7375000,23.027,4576.7,43.7986,1475,1475,4382.47
-15806.5244140625,7380000,23.8202,4683.23,44.0051,1476,1476,4607.2
-15874.583984375,7385000,22.898,4607.54,43.8505,1477,1477,4358.16
-15854.078125,7390000,22.7179,4690.57,43.5801,1478,1478,4547.98
-15694.583984375,7395000,22.6934,4682.41,43.719,1479,1479,4629.44
-15591.5546875,7400000,21.6468,4676.4,43.6073,1480,1480,4371.74
-15660.890625,7405000,23.6389,4657.85,43.5116,1481,1481,4631.58
-15698.58984375,7410000,22.5997,4601.88,43.2865,1482,1482,4445.5
-15585.7060546875,7415000,23.4324,4684.81,43.1772,1483,1483,4632.26
-15539.4970703125,7420000,23.0722,4648.28,43.6671,1484,1484,4652.47
-15900.5302734375,7425000,24.1578,4465.04,43.3162,1485,1485,4161.8
-15685.2265625,7430000,23.6819,3696.14,43.6655,1486,1486,4221.17
-15605.3583984375,7435000,22.6518,4544.54,43.3395,1487,1487,4359.37
-15846.025390625,7440000,23.6327,4418.71,43.3583,1488,1488,4271.81
-15861.330078125,7445000,26.5547,3574.0,43.4685,1489,1489,4621.29
-15945.9306640625,7450000,25.5953,3718.64,43.8383,1490,1490,4072.64
-15857.845703125,7455000,25.1478,2968.21,43.9207,1491,1491,4129.47
-16034.650390625,7460000,23.6321,4136.34,43.6206,1492,1492,4207.97
-15650.8408203125,7465000,23.9452,4505.51,43.5275,1493,1493,4321.32
-15891.8994140625,7470000,22.8623,4055.63,43.8888,1494,1494,4077.59
-15846.640625,7475000,22.0067,4216.8,43.4847,1495,1495,3912.68
-15621.8974609375,7480000,23.7577,4479.73,43.51,1496,1496,3875.03
-15849.666015625,7485000,21.8282,4396.02,43.443,1497,1497,4102.35
-15850.5537109375,7490000,24.8773,4506.49,43.5126,1498,1498,3696.12
-15809.822265625,7495000,21.9937,4659.98,43.8474,1499,1499,4642.91
